,LGA,Rep_DS,State,simday,duration,year,U5_coverage,adult_coverage
2678,Irepodun1,Owan East,,2920,-1,2018,0.278942779,0.278942779
2679,Irepodun2,Akinyele,,2920,-1,2018,0.154926235,0.154926235
2680,Irewole,Akinyele,,2920,-1,2018,0.477272783,0.477272783
2681,Isa,Rimi,,2920,-1,2018,0.209995572,0.209995572
2682,Ise/Orun,Oke-Ero,,2920,-1,2018,0.5,0.5
2683,Iseyin,Akinyele,,2920,-1,2018,0.154926235,0.154926235
2684,Ishielu,Owan East,,2920,-1,2018,0.234735547,0.234735547
2685,Isi-Uzo,Owan East,,2920,-1,2018,0.278942779,0.278942779
2686,Isiala Mbano,Ngor-Okpala,,2920,-1,2018,0.339461936,0.339461936
2687,Isiala-Ngwa North,Ngor-Okpala,,2920,-1,2018,0.283373403,0.283373403
2688,Isiala-Ngwa South,Ngor-Okpala,,2920,-1,2018,0.533062111,0.533062111
2689,Isin,Oke-Ero,,2920,-1,2018,0.246839589,0.246839589
2690,Isokan,Akinyele,,2920,-1,2018,0.154926235,0.154926235
2691,Isoko North,Isoko South,,2920,-1,2018,0.12159624,0.12159624
2692,Isoko South,Isoko South,,2920,-1,2018,0.12159624,0.12159624
2693,Isu,Ngor-Okpala,,2920,-1,2018,0.5,0.5
2694,Isuikwato,Ngor-Okpala,,2920,-1,2018,0.283373403,0.283373403
2695,Itas/Gadau,Taura,,2920,-1,2018,0.174288617,0.174288617
2696,Itesiwaju,Akinyele,,2920,-1,2018,0.154926235,0.154926235
2697,Itu,Ngor-Okpala,,2920,-1,2018,0.666666667,0.666666667
2698,Ivo,Ngor-Okpala,,2920,-1,2018,0.283373403,0.283373403
2699,Iwajowa,Oke-Ero,,2920,-1,2018,0.246839589,0.246839589
2700,Iwo,Akinyele,,2920,-1,2018,0.464031025,0.464031025
2701,Izzi,Owan East,,2920,-1,2018,0.486885732,0.486885732
2702,Jaba,Oke-Ero,,2920,-1,2018,0.246839589,0.246839589
2703,Jada,Alkaleri,,2920,-1,2018,0.095661138,0.095661138
2704,Jahun,Taura,,2920,-1,2018,0.22134251,0.22134251
2705,Jakusko,Taura,,2920,-1,2018,0.174928041,0.174928041
2706,Jalingo,Keana,,2920,-1,2018,0.342657285,0.342657285
2707,Jama'are,Taura,,2920,-1,2018,0.141960062,0.141960062
2708,Jega,Birnin Kebbi,,2920,-1,2018,0.566772845,0.566772845
2709,Jema'a,Soba,,2920,-1,2018,0.13917526,0.13917526
2710,Jere,Gawabawa,,2920,-1,2018,0.5,0.5
2711,Jibia,Rimi,,2920,-1,2018,0.333333333,0.333333333
2712,Jos East,Soba,,2920,-1,2018,0.5,0.5
2713,Jos North,Soba,,2920,-1,2018,0.10462622,0.10462622
2714,Jos South,Soba,,2920,-1,2018,0.02049469,0.02049469
2715,Kabba/Bunu,Oke-Ero,,2920,-1,2018,0.246839589,0.246839589
2716,Kabo,Gwarzo,,2920,-1,2018,0.328669685,0.328669685
2717,Kachia,Ngor-Okpala,,2920,-1,2018,0.026107845,0.026107845
2718,Kaduna North,Soba,,2920,-1,2018,0.065737057,0.065737057
2719,Kaduna South,Soba,,2920,-1,2018,0.02049469,0.02049469
2720,Kafin Hausa,Taura,,2920,-1,2018,0.41906863,0.41906863
2721,Kafur,Gwarzo,,2920,-1,2018,0.204678348,0.204678348
2722,Kaga,Darazo,,2920,-1,2018,0.114371076,0.114371076
2723,Kagarko,Oke-Ero,,2920,-1,2018,0.246839589,0.246839589
2724,Kaiama,Oke-Ero,,2920,-1,2018,0.246839589,0.246839589
2725,Kaita,Rimi,,2920,-1,2018,0.153846154,0.153846154
2726,Kajola,Akinyele,,2920,-1,2018,0.154926235,0.154926235
2727,Kajuru,Soba,,2920,-1,2018,0.02049469,0.02049469
2728,Kala-Balge,Darazo,,2920,-1,2018,0.114371076,0.114371076
2729,Kalgo,Birnin Kebbi,,2920,-1,2018,0.528194641,0.528194641
2730,Kaltungo,Alkaleri,,2920,-1,2018,0.234127553,0.234127553
2731,Kanam,Alkaleri,,2920,-1,2018,0.297169748,0.297169748
2732,Kankara,Rimi,,2920,-1,2018,0.209995572,0.209995572
2733,Kanke,Alkaleri,,2920,-1,2018,0.234127553,0.234127553
2734,Kankia,Rimi,,2920,-1,2018,0.285714286,0.285714286
2735,Kano Municipal,Alkaleri,,2920,-1,2018,0.234127553,0.234127553
2736,Karasuwa,Taura,,2920,-1,2018,0.057494575,0.057494575
2737,Karaye,Gwarzo,,2920,-1,2018,0.416666667,0.416666667
2738,Karin-Lamido,Alkaleri,,2920,-1,2018,0.156914887,0.156914887
2739,Karu,Oke-Ero,,2920,-1,2018,0.246839589,0.246839589
2740,Katagum,Gwarzo,,2920,-1,2018,0.116822469,0.116822469
2741,Katcha,Oke-Ero,,2920,-1,2018,0.306471335,0.306471335
2742,Katsina,Rimi,,2920,-1,2018,0.498949589,0.498949589
2743,Katsina-Ala,Keana,,2920,-1,2018,0.177187213,0.177187213
2744,Kaugama,Taura,,2920,-1,2018,0.111111111,0.111111111
2745,Kaura,Soba,,2920,-1,2018,0.02049469,0.02049469
2746,Kaura-Namoda,Rimi,,2920,-1,2018,0.209995572,0.209995572
2747,Kauru,Soba,,2920,-1,2018,0.02049469,0.02049469
2748,Kazaure,Babura,,2920,-1,2018,0.3125,0.3125
2749,Keana,Keana,,2920,-1,2018,0.177187213,0.177187213
2750,Kebbe,Birnin Kebbi,,2920,-1,2018,0.42225568,0.42225568
2751,Keffi,Oke-Ero,,2920,-1,2018,0.246839589,0.246839589
2752,Khana,Nsit Ubium,,2920,-1,2018,0.285714286,0.285714286
2753,Kibiya,Gwarzo,,2920,-1,2018,0.172172547,0.172172547
2754,Kirfi,Alkaleri,,2920,-1,2018,0.076923077,0.076923077
2755,Kiri Kasamma,Taura,,2920,-1,2018,0.293729355,0.293729355
2756,Kiru,Gwarzo,,2920,-1,2018,0.238749426,0.238749426
2757,Kiyawa,Takali,,2920,-1,2018,0.142857143,0.142857143
2758,Kogi,Keana,,2920,-1,2018,0.333333333,0.333333333
2759,Koko-Besse,Birnin Kebbi,,2920,-1,2018,0.630339538,0.630339538
2760,Kokona,Oke-Ero,,2920,-1,2018,0.246839589,0.246839589
2761,Kolokuma/Opokuma,Ahoada West,,2920,-1,2018,0.389048955,0.389048955
2762,Konduga,Darazo,,2920,-1,2018,0.5,0.5
2763,Konshisha,Oke-Ero,,2920,-1,2018,0.246839589,0.246839589
2764,Kontagora,Oke-Ero,,2920,-1,2018,0.320938838,0.320938838
2765,Kosofe,Isoko South,,2920,-1,2018,0.691001687,0.691001687
2766,Kubau,Soba,,2920,-1,2018,0.02049469,0.02049469
2767,Kudan,Giwa,,2920,-1,2018,0.130508332,0.130508332
2768,Kuje,Keana,,2920,-1,2018,0.177187213,0.177187213
2769,Kukawa,Babura,,2920,-1,2018,0.6,0.6
2770,Kumbotso,Taura,,2920,-1,2018,0.174928041,0.174928041
2771,Kunchi,Babura,,2920,-1,2018,0.147410353,0.147410353
2772,Kura,Gwarzo,,2920,-1,2018,0.222222222,0.222222222
2773,Kurfi,Rimi,,2920,-1,2018,0.209995572,0.209995572
2774,Kurmi,Oru West,,2920,-1,2018,0.4,0.4
2775,Kusada,Rimi,,2920,-1,2018,0.1875,0.1875
2776,Kwali,Keana,,2920,-1,2018,0.177187213,0.177187213
2777,Kwami,Alkaleri,,2920,-1,2018,0.069494533,0.069494533
2778,Kwande,Oke-Ero,,2920,-1,2018,0.188679397,0.188679397
2779,Kware,Gawabawa,,2920,-1,2018,0.2,0.2
2780,Kwaya Kusar,Alkaleri,,2920,-1,2018,0.234127553,0.234127553
2781,Lafia,Alkaleri,,2920,-1,2018,0.234127553,0.234127553
2782,Lagelu,Akinyele,,2920,-1,2018,0.154926235,0.154926235
2783,Lagos Island,Isoko South,,2920,-1,2018,0.12159624,0.12159624
2784,Lagos Mainland,Isoko South,,2920,-1,2018,0.12159624,0.12159624
2785,Lamurde,Alkaleri,,2920,-1,2018,0.234127553,0.234127553
2786,Langtang North,Alkaleri,,2920,-1,2018,0.234127553,0.234127553
2787,Langtang South,Keana,,2920,-1,2018,0.177187213,0.177187213
2788,Lapai,Oke-Ero,,2920,-1,2018,0.246839589,0.246839589
2789,Lau,Alkaleri,,2920,-1,2018,0.181818182,0.181818182
2790,Lavun,Oke-Ero,,2920,-1,2018,0.409442103,0.409442103
2791,Lere,Soba,,2920,-1,2018,0.02049469,0.02049469
2792,Logo,Keana,,2920,-1,2018,0.177187213,0.177187213
2793,Lokoja,Keana,,2920,-1,2018,0.177187213,0.177187213
2794,Machina,Taura,,2920,-1,2018,0.054679287,0.054679287
2795,Madagali,Darazo,,2920,-1,2018,0.114371076,0.114371076
2796,Madobi,Taura,,2920,-1,2018,0.174928041,0.174928041
2797,Mafa,Darazo,,2920,-1,2018,0.114371076,0.114371076
2798,Magama,Oke-Ero,,2920,-1,2018,0.302301803,0.302301803
2799,Magumeri,Gawabawa,,2920,-1,2018,0.106631444,0.106631444
2800,Mai'Adua,Rimi,,2920,-1,2018,0.4,0.4
2801,Maiduguri,Darazo,,2920,-1,2018,0.031180397,0.031180397
2802,Maigatari,Babura,,2920,-1,2018,0.20590316,0.20590316
2803,Maiha,Alkaleri,,2920,-1,2018,0.234127553,0.234127553
2804,Maiyama,Birnin Kebbi,,2920,-1,2018,0.722222222,0.722222222
2805,Makoda,Babura,,2920,-1,2018,0.6,0.6
2806,Makurdi,Keana,,2920,-1,2018,0.084369554,0.084369554
2807,Malam Madori,Taura,,2920,-1,2018,0.5,0.5
2808,Malumfashi,Gwarzo,,2920,-1,2018,0.666666667,0.666666667
2809,Mangu,Darazo,,2920,-1,2018,0.286332243,0.286332243
2810,Mani,Rimi,,2920,-1,2018,0.199881617,0.199881617
2811,Maradun,Darazo,,2920,-1,2018,0.073493989,0.073493989
2812,Mariga,Oke-Ero,,2920,-1,2018,0.1,0.1
2813,Markafi,Gwarzo,,2920,-1,2018,0.172172547,0.172172547
2814,Marte,Babura,,2920,-1,2018,0.349277359,0.349277359
2815,Maru,Giwa,,2920,-1,2018,0.130508332,0.130508332
2816,Mashegu,Oke-Ero,,2920,-1,2018,0.246839589,0.246839589
2817,Mashi,Rimi,,2920,-1,2018,0.166666667,0.166666667
2818,Matazuu,Rimi,,2920,-1,2018,0.285714286,0.285714286
2819,Mayo-Belwa,Alkaleri,,2920,-1,2018,0.545454545,0.545454545
2820,Mbaitoli,Ngor-Okpala,,2920,-1,2018,0.37771346,0.37771346
2821,Mbo,Nsit Ubium,,2920,-1,2018,0.1,0.1
2822,Michika,Darazo,,2920,-1,2018,0.114371076,0.114371076
2823,Miga,Taura,,2920,-1,2018,0.111111111,0.111111111
2824,Mikang,Alkaleri,,2920,-1,2018,0.234127553,0.234127553
2825,Minjibir,Taura,,2920,-1,2018,0.537957946,0.537957946
2826,Misau,Darazo,,2920,-1,2018,0.122470573,0.122470573
2827,Mkpat Enin,Nsit Ubium,,2920,-1,2018,0.37995598,0.37995598
2828,Moba,Oke-Ero,,2920,-1,2018,0.086996203,0.086996203
2829,Mobbar,Babura,,2920,-1,2018,0.524066481,0.524066481
2830,Mokwa,Oke-Ero,,2920,-1,2018,0.255880274,0.255880274
2831,Monguno,Babura,,2920,-1,2018,0.349277359,0.349277359
2832,Mopa-Muro,Oke-Ero,,2920,-1,2018,0.246839589,0.246839589
2833,Moro,Oke-Ero,,2920,-1,2018,0.246839589,0.246839589
2834,Mubi North,Darazo,,2920,-1,2018,0.222784613,0.222784613
2835,Mubi South,Darazo,,2920,-1,2018,0.056373989,0.056373989
2836,Musawa,Gwarzo,,2920,-1,2018,0.368421053,0.368421053
2837,Mushin,Isoko South,,2920,-1,2018,0.12159624,0.12159624
2838,Muya,Giwa,,2920,-1,2018,0.357142857,0.357142857
2839,Nafada,Alkaleri,,2920,-1,2018,0.20161137,0.20161137
2840,Nangere,Darazo,,2920,-1,2018,0.033333333,0.033333333
2841,Nasarawa-Eggon,Alkaleri,,2920,-1,2018,0.234127553,0.234127553
2842,Nasarawa1,Alkaleri,,2920,-1,2018,0.366085612,0.366085612
2843,Nasarawa2,Keana,,2920,-1,2018,0.177187213,0.177187213
2844,Ndokwa East,Ahoada West,,2920,-1,2018,0.246461454,0.246461454
2845,Ndokwa West,Isoko South,,2920,-1,2018,0.12159624,0.12159624
2846,Nembe,Ahoada West,,2920,-1,2018,0.25,0.25
2847,Ngala,Taura,,2920,-1,2018,0.174928041,0.174928041
2848,Nganzai,Gawabawa,,2920,-1,2018,0.106631444,0.106631444
2849,Ngaski,Owan East,,2920,-1,2018,0.604290953,0.604290953
2850,Ngor-Okpala,Ngor-Okpala,,2920,-1,2018,0.555555556,0.555555556
2851,Nguru,Taura,,2920,-1,2018,0.174928041,0.174928041
2852,Ningi,Takali,,2920,-1,2018,0.085910642,0.085910642
2853,Njaba,Ngor-Okpala,,2920,-1,2018,0.8,0.8
2854,Njikoka,Uzo-Uwani,,2920,-1,2018,0.666666667,0.666666667
2855,Nkanu East,Owan East,,2920,-1,2018,0.446239251,0.446239251
2856,Nkanu West,Uzo-Uwani,,2920,-1,2018,0.420192485,0.420192485
2857,Nkwerre,Ngor-Okpala,,2920,-1,2018,0.25,0.25
2858,Nnewi North,Oru West,,2920,-1,2018,0.411077428,0.411077428
2859,Nnewi South,Oru West,,2920,-1,2018,0.573883177,0.573883177
2860,Nsit Atai,Nsit Ubium,,2920,-1,2018,0.297727761,0.297727761
2861,Nsit Ibom,Nsit Ubium,,2920,-1,2018,0.25,0.25
2862,Nsit Ubium,Nsit Ubium,,2920,-1,2018,0.428571429,0.428571429
2863,Nsukka,Uzo-Uwani,,2920,-1,2018,0.405325453,0.405325453
2864,Numan,Alkaleri,,2920,-1,2018,0.647058824,0.647058824
2865,Nwangele,Ngor-Okpala,,2920,-1,2018,0.283373403,0.283373403
2866,Obafemi-Owode,Owan East,,2920,-1,2018,0.455464296,0.455464296
2867,Obanliku,Obubra,,2920,-1,2018,0.41009749,0.41009749
2868,Obi Nwa,Ngor-Okpala,,2920,-1,2018,0.283373403,0.283373403
2869,Obi1,Keana,,2920,-1,2018,0.177187213,0.177187213
2870,Obi2,Keana,,2920,-1,2018,0.177187213,0.177187213
2871,Obia/Akpor,Ahoada West,,2920,-1,2018,0.213483794,0.213483794
2872,Obokun,Akinyele,,2920,-1,2018,0.154926235,0.154926235
2873,Obot Akara,Ngor-Okpala,,2920,-1,2018,0.283373403,0.283373403
2874,Obowo,Ngor-Okpala,,2920,-1,2018,0.283373403,0.283373403
2875,Obubra,Obubra,,2920,-1,2018,0.41009749,0.41009749
2876,Obudu,Obubra,,2920,-1,2018,0.41009749,0.41009749
2877,Odeda,Oke-Ero,,2920,-1,2018,0.246839589,0.246839589
2878,Odigbo,Akinyele,,2920,-1,2018,0.154926235,0.154926235
2879,Odo-Otin,Oke-Ero,,2920,-1,2018,0.246839589,0.246839589
2880,Odogbolu,Owan East,,2920,-1,2018,0.278942779,0.278942779
2881,Odukpani,Ngor-Okpala,,2920,-1,2018,0.283373403,0.283373403
2882,Offa,Akinyele,,2920,-1,2018,0.154926235,0.154926235
2883,Ofu,Owan East,,2920,-1,2018,0.278942779,0.278942779
2884,Ogba/Egbema/Ndoni,Ahoada West,,2920,-1,2018,0.135679232,0.135679232
2885,Ogbadibo,Owan East,,2920,-1,2018,0.278942779,0.278942779
2886,Ogbaru,Ahoada West,,2920,-1,2018,0.666666667,0.666666667
2887,Ogbia,Ahoada West,,2920,-1,2018,0.246461454,0.246461454
2888,Ogbomosho North,Akinyele,,2920,-1,2018,0.154926235,0.154926235
2889,Ogbomosho South,Akinyele,,2920,-1,2018,0.154926235,0.154926235
2890,Ogo Oluwa,Oke-Ero,,2920,-1,2018,0.246839589,0.246839589
2891,Ogoja,Obubra,,2920,-1,2018,0.41009749,0.41009749
2892,Ogori/Mangongo,Owan East,,2920,-1,2018,0.278942779,0.278942779
2893,Ogu/Bolo,Nsit Ubium,,2920,-1,2018,0.297727761,0.297727761
2894,Ogun waterside,Owan East,,2920,-1,2018,0.278942779,0.278942779
2895,Oguta,Oru West,,2920,-1,2018,0.5,0.5
2896,Ohafia,Ngor-Okpala,,2920,-1,2018,0.283373403,0.283373403
2897,Ohaji/Egbema,Oru West,,2920,-1,2018,0.466885712,0.466885712
2898,Ohaozara,Obubra,,2920,-1,2018,0.689516124,0.689516124
2899,Ohaukwu,Owan East,,2920,-1,2018,0.25,0.25
2900,Ohimini,Akinyele,,2920,-1,2018,0.154926235,0.154926235
2901,Oji-River,Oru West,,2920,-1,2018,0.411077428,0.411077428
2902,Ojo,Isoko South,,2920,-1,2018,0.12159624,0.12159624
2903,Oju,Oke-Ero,,2920,-1,2018,0.066412872,0.066412872
2904,Oke-Ero,Oke-Ero,,2920,-1,2018,0.4,0.4
2905,Okehi,Owan East,,2920,-1,2018,0.278942779,0.278942779
2906,Okene,Owan East,,2920,-1,2018,0.073066858,0.073066858
2907,Okigwe,Ngor-Okpala,,2920,-1,2018,0.333333333,0.333333333
2908,Okitipupa,Owan East,,2920,-1,2018,0.278942779,0.278942779
2909,Okobo,Nsit Ubium,,2920,-1,2018,0.297727761,0.297727761
2910,Okpe,Isoko South,,2920,-1,2018,0.12159624,0.12159624
2911,Okpokwu,Akinyele,,2920,-1,2018,0.142857143,0.142857143
2912,Okrika,Nsit Ubium,,2920,-1,2018,0.561288113,0.561288113
2913,Ola-oluwa,Akinyele,,2920,-1,2018,0.154926235,0.154926235
2914,Olamabolo,Owan East,,2920,-1,2018,0.333333333,0.333333333
2915,Olorunda,Akinyele,,2920,-1,2018,0.154926235,0.154926235
2916,Olorunsogo,Oke-Ero,,2920,-1,2018,0.246839589,0.246839589
2917,Oluyole,Oke-Ero,,2920,-1,2018,0.246839589,0.246839589
2918,Omala,Keana,,2920,-1,2018,0.177187213,0.177187213
2919,Omumma,Ngor-Okpala,,2920,-1,2018,0.071010918,0.071010918
2920,Ona-Ara,Akinyele,,2920,-1,2018,0.154926235,0.154926235
2921,Ondo East,Akinyele,,2920,-1,2018,0.154926235,0.154926235
2922,Ondo West,Akinyele,,2920,-1,2018,0.154926235,0.154926235
2923,Onicha,Obubra,,2920,-1,2018,0.375690614,0.375690614
2924,Onitsha North,Uzo-Uwani,,2920,-1,2018,0.420192485,0.420192485
2925,Onitsha South,Uzo-Uwani,,2920,-1,2018,0.420192485,0.420192485
2926,Onna,Nsit Ubium,,2920,-1,2018,0.359183639,0.359183639
2927,Opobo/Nkoro,Nsit Ubium,,2920,-1,2018,0.610439911,0.610439911
2928,Oredo,Uzo-Uwani,,2920,-1,2018,0.317164272,0.317164272
2929,Orelope,Oke-Ero,,2920,-1,2018,0.246839589,0.246839589
2930,Orhionmwon,Uzo-Uwani,,2920,-1,2018,0.182157933,0.182157933
2931,Ori Ire,Oke-Ero,,2920,-1,2018,0.246839589,0.246839589
2932,Oriade,Oke-Ero,,2920,-1,2018,0.339520622,0.339520622
2933,Orlu,Oru West,,2920,-1,2018,0.25,0.25
2934,Orolu,Oke-Ero,,2920,-1,2018,0.303030378,0.303030378
2935,Oron,Nsit Ubium,,2920,-1,2018,0.297727761,0.297727761
2936,Orsu,Oru West,,2920,-1,2018,0.257661386,0.257661386
2937,Oru East,Oru West,,2920,-1,2018,0.411077428,0.411077428
2938,Oru West,Oru West,,2920,-1,2018,0.433164524,0.433164524
2939,Oruk Anam,Nsit Ubium,,2920,-1,2018,0.292929329,0.292929329
2940,Orumba North,Oru West,,2920,-1,2018,0.4807692,0.4807692
2941,Orumba South,Oru West,,2920,-1,2018,0.411077428,0.411077428
2942,Ose,Owan East,,2920,-1,2018,0.278942779,0.278942779
2943,Oshimili North,Uzo-Uwani,,2920,-1,2018,0.420192485,0.420192485
2944,Oshimili South,Uzo-Uwani,,2920,-1,2018,0.420192485,0.420192485
2945,Oshodi-Isolo,Uzo-Uwani,,2920,-1,2018,0.25,0.25
2946,Osisioma Ngwa,Ngor-Okpala,,2920,-1,2018,0.283373403,0.283373403
2947,Osogbo,Owan East,,2920,-1,2018,0.5,0.5
2948,Oturkpo,Owan East,,2920,-1,2018,0.278942779,0.278942779
2949,Ovia North East,Owan East,,2920,-1,2018,0.278942779,0.278942779
2950,Ovia South West,Akinyele,,2920,-1,2018,0.142857143,0.142857143
2951,Owan East,Owan East,,2920,-1,2018,0.2,0.2
2952,Owan West,Owan East,,2920,-1,2018,0.278942779,0.278942779
2953,Owerri North,Ngor-Okpala,,2920,-1,2018,0.283373403,0.283373403
2954,Owerri West,Ngor-Okpala,,2920,-1,2018,0.283373403,0.283373403
2955,Owerri-Municipal,Oru West,,2920,-1,2018,0.411077428,0.411077428
2956,Owo,Owan East,,2920,-1,2018,0.145621575,0.145621575
2957,Oye,Oke-Ero,,2920,-1,2018,0.246839589,0.246839589
2958,Oyi,Uzo-Uwani,,2920,-1,2018,0.783699091,0.783699091
2959,Oyigbo,Nsit Ubium,,2920,-1,2018,0.5,0.5
2960,Oyo East,Akinyele,,2920,-1,2018,0.154926235,0.154926235
2961,Oyo West,Akinyele,,2920,-1,2018,0.154926235,0.154926235
2962,Oyun,Oke-Ero,,2920,-1,2018,0.513597417,0.513597417
2963,Pailoro,Oke-Ero,,2920,-1,2018,0.210245212,0.210245212
2964,Pankshin,Alkaleri,,2920,-1,2018,0.333333333,0.333333333
2965,Patani,Isoko South,,2920,-1,2018,0.12159624,0.12159624
2966,Pategi,Oke-Ero,,2920,-1,2018,0.246839589,0.246839589
2967,Port-Harcourt,Ahoada West,,2920,-1,2018,0.306711988,0.306711988
2968,Potiskum,Darazo,,2920,-1,2018,0.013980398,0.013980398
2969,Qua'an Pan,Keana,,2920,-1,2018,0.125279627,0.125279627
2970,Rabah,Gawabawa,,2920,-1,2018,0.333333333,0.333333333
2971,Rafi,Oke-Ero,,2920,-1,2018,0.496424291,0.496424291
2972,Rano,Gwarzo,,2920,-1,2018,0.222222222,0.222222222
2973,Remo North,Owan East,,2920,-1,2018,0.278942779,0.278942779
2974,Rijau,Alkaleri,,2920,-1,2018,0.9,0.9
2975,Rimi,Rimi,,2920,-1,2018,0.209995572,0.209995572
2976,Rimin Gado,Gwarzo,,2920,-1,2018,0.172172547,0.172172547
2977,Ringim,Taura,,2920,-1,2018,0.333333333,0.333333333
2978,Riyom,Soba,,2920,-1,2018,0.02049469,0.02049469
2979,Rogo,Gwarzo,,2920,-1,2018,0.333333333,0.333333333
2980,Roni,Babura,,2920,-1,2018,0.349277359,0.349277359
2981,Sabon Birni,Gawabawa,,2920,-1,2018,0.123867041,0.123867041
2982,Sabon-Gari,Soba,,2920,-1,2018,0.054684067,0.054684067
2983,Sabuwa,Giwa,,2920,-1,2018,0.5,0.5
2984,Safana,Babura,,2920,-1,2018,0.444444444,0.444444444
2985,Sagbama,Ahoada West,,2920,-1,2018,0.418733984,0.418733984
2986,Sakaba,Alkaleri,,2920,-1,2018,0.234127553,0.234127553
2987,Saki East,Oke-Ero,,2920,-1,2018,0.246839589,0.246839589
2988,Saki West,Akinyele,,2920,-1,2018,0.154926235,0.154926235
2989,Sandamu,Rimi,,2920,-1,2018,0.209995572,0.209995572
2990,Sanga,Soba,,2920,-1,2018,0.02049469,0.02049469
2991,Sapele,Isoko South,,2920,-1,2018,0.12159624,0.12159624
2992,Sardauna,Oru West,,2920,-1,2018,0.206564122,0.206564122
2993,Shagamu,Uzo-Uwani,,2920,-1,2018,0.454039056,0.454039056
2994,Shagari,Birnin Kebbi,,2920,-1,2018,0.15,0.15
2995,Shanga,Birnin Kebbi,,2920,-1,2018,0.857142857,0.857142857
2996,Shani,Alkaleri,,2920,-1,2018,0.234127553,0.234127553
2997,Shanono,Gwarzo,,2920,-1,2018,0.172172547,0.172172547
2998,Shelleng,Darazo,,2920,-1,2018,0.340187947,0.340187947
2999,Shendam,Keana,,2920,-1,2018,0.138149507,0.138149507
3000,Shinkafi,Rimi,,2920,-1,2018,0.209995572,0.209995572
3001,Shira,Takali,,2920,-1,2018,0.206388206,0.206388206
3002,Shiroro,Oke-Ero,,2920,-1,2018,0.426405016,0.426405016
3003,Shomgom,Alkaleri,,2920,-1,2018,0.141404793,0.141404793
3004,Shomolu,Isoko South,,2920,-1,2018,0.12159624,0.12159624
3005,Silame,Gawabawa,,2920,-1,2018,0.083333333,0.083333333
3006,Soba,Soba,,2920,-1,2018,0.02049469,0.02049469
3007,Sokoto North,Gawabawa,,2920,-1,2018,0.166666667,0.166666667
3008,Sokoto South,Birnin Kebbi,,2920,-1,2018,0.42225568,0.42225568
3009,Song,Darazo,,2920,-1,2018,0.305714286,0.305714286
3010,Southern Ijaw,Ahoada West,,2920,-1,2018,0.246461454,0.246461454
3011,Sule-Tankarkar,Babura,,2920,-1,2018,0.368421053,0.368421053
3012,Suleja,Giwa,,2920,-1,2018,0.32385119,0.32385119
3013,Sumaila,Takali,,2920,-1,2018,0.625,0.625
3014,Suru,Birnin Kebbi,,2920,-1,2018,0.533333333,0.533333333
3015,Surulere1,Oke-Ero,,2920,-1,2018,0.246839589,0.246839589
3016,Surulere2,Oke-Ero,,2920,-1,2018,0.246839589,0.246839589
3017,Tafa,Oke-Ero,,2920,-1,2018,0.5,0.5
3018,Tafawa-Balewa,Alkaleri,,2920,-1,2018,0.231206997,0.231206997
3019,Tai,Nsit Ubium,,2920,-1,2018,0.077966116,0.077966116
3020,Takali,Takali,,2920,-1,2018,0.268237707,0.268237707
3021,Takum,Keana,,2920,-1,2018,0.151369488,0.151369488
3022,Talata Mafara,Darazo,,2920,-1,2018,0.114371076,0.114371076
3023,Tambuwal,Birnin Kebbi,,2920,-1,2018,0.069294778,0.069294778
3024,Tangaza,Gawabawa,,2920,-1,2018,0.106631444,0.106631444
3025,Tarauni,Alkaleri,,2920,-1,2018,0.811023636,0.811023636
3026,Tarka,Keana,,2920,-1,2018,0.177187213,0.177187213
3027,Tarmua,Rimi,,2920,-1,2018,0.209995572,0.209995572
3028,Taura,Taura,,2920,-1,2018,0.411764706,0.411764706
3029,Tofa,Taura,,2920,-1,2018,0.230769231,0.230769231
3030,Toro,Giwa,,2920,-1,2018,0.204617808,0.204617808
3031,Toto,Keana,,2920,-1,2018,0.177187213,0.177187213
3032,Toungo,Keana,,2920,-1,2018,0.071428571,0.071428571
3033,Tsafe,Takali,,2920,-1,2018,0.034150989,0.034150989
3034,Tsanyawa,Gwarzo,,2920,-1,2018,0.172172547,0.172172547
3035,Tudun Wada,Gwarzo,,2920,-1,2018,0.087906934,0.087906934
3036,Tureta,Birnin Kebbi,,2920,-1,2018,0.105908045,0.105908045
3037,Udenu,Uzo-Uwani,,2920,-1,2018,0.691656723,0.691656723
3038,Udi,Uzo-Uwani,,2920,-1,2018,0.420192485,0.420192485
3039,Udu,Isoko South,,2920,-1,2018,0.12159624,0.12159624
3040,Udung Uko,Nsit Ubium,,2920,-1,2018,0.297727761,0.297727761
3041,Ughelli North,Isoko South,,2920,-1,2018,0.12159624,0.12159624
3042,Ughelli South,Isoko South,,2920,-1,2018,0.12159624,0.12159624
3043,Ugwunagbo,Ngor-Okpala,,2920,-1,2018,0.283373403,0.283373403
3044,Uhunmwonde,Owan East,,2920,-1,2018,0.278942779,0.278942779
3045,Ukanafun,Nsit Ubium,,2920,-1,2018,0.4,0.4
3046,Ukum,Keana,,2920,-1,2018,0.177187213,0.177187213
3047,Ukwa East,Nsit Ubium,,2920,-1,2018,0.297727761,0.297727761
3048,Ukwa West,Nsit Ubium,,2920,-1,2018,0.297727761,0.297727761
3049,Ukwuani,Uzo-Uwani,,2920,-1,2018,0.420192485,0.420192485
3050,Umu-Neochi,Oru West,,2920,-1,2018,0.64092895,0.64092895
3051,Umuahia North,Ngor-Okpala,,2920,-1,2018,0.5,0.5
