year,State,scenario,death_rate_mean_all_ages,death_rate_mean_U5,PfPR_percent_change,U5_PfPR_percent_change,incidence_percent_change,U5_incidence_percent_change,death_percent_change,U5_death_percent_change
2027,Ekiti,NGA projection scenario 4,0.558513812,2.050202681,-31.20576915,-44.8319103,1.592885807,-13.67637252,-41.45856225,-52.67430558
2028,Ekiti,NGA projection scenario 4,0.678583001,2.867721348,-21.05499302,-34.79071941,21.82290886,4.351874895,-28.87333547,-33.80317689
2029,Ekiti,NGA projection scenario 4,0.531542323,1.910548368,-29.3528194,-45.20227716,5.979406709,-13.12504048,-44.28561806,-55.89800508
2030,Ekiti,NGA projection scenario 4,0.543825256,1.88923347,-36.4759925,-53.70025934,3.490394707,-18.23017042,-42.99816458,-56.39002586
2020,Enugu,NGA projection scenario 4,0.352290565,1.169591391,-48.71318153,-55.56023202,-31.42832868,-37.25664135,-41.20522522,-40.99418844
2021,Enugu,NGA projection scenario 4,0.228732822,0.663162957,-77.47488495,-79.18230703,-68.80149006,-68.7582077,-61.82612847,-66.54347085
2022,Enugu,NGA projection scenario 4,0.172870499,0.625575977,-76.64040078,-78.35228833,-65.22375348,-65.87922256,-71.14915046,-68.4397316
2023,Enugu,NGA projection scenario 4,0.185341168,0.539473939,-79.64515033,-82.30121876,-69.87502822,-71.88901926,-69.06788513,-72.78357399
2024,Enugu,NGA projection scenario 4,0.111122354,0.360784961,-88.49424372,-88.75056506,-82.70413615,-81.13365676,-81.45447413,-81.79842156
2025,Enugu,NGA projection scenario 4,0.105144621,0.319323889,-87.54775978,-87.27176193,-80.14837811,-77.97325492,-82.45211508,-83.89013003
2026,Enugu,NGA projection scenario 4,0.069350306,0.212892419,-88.97958222,-89.81704115,-82.60086187,-82.16575282,-88.42593016,-89.25959093
2027,Enugu,NGA projection scenario 4,0.056667305,0.192947043,-91.44745699,-91.96155057,-85.88468983,-84.53278804,-90.54263222,-90.26583389
2028,Enugu,NGA projection scenario 4,0.064358273,0.259105361,-90.07592105,-90.16176554,-82.87684867,-81.36559684,-89.25906464,-86.92815098
2029,Enugu,NGA projection scenario 4,0.067661414,0.200566844,-90.99850506,-92.11180348,-84.0920156,-84.44599837,-88.70779405,-89.88141544
2030,Enugu,NGA projection scenario 4,0.06933504,0.167458788,-91.71746546,-92.88714429,-84.47732641,-84.71969234,-88.42847793,-91.55171478
2020,Federal Capital Territory,NGA projection scenario 4,0.722959166,2.498394965,6.793471678,19.52410717,19.63812761,21.55958698,10.450767,-10.54695295
2021,Federal Capital Territory,NGA projection scenario 4,0.568614225,1.887973456,-12.40836108,-10.19227532,3.805227893,-2.172365089,-13.12942656,-32.40261018
2022,Federal Capital Territory,NGA projection scenario 4,0.781576641,3.128873116,9.155005338,20.19181816,31.27602994,28.79767591,19.40610691,12.02681643
2023,Federal Capital Territory,NGA projection scenario 4,0.636929155,2.6802226,5.656740187,13.22826979,22.09505106,19.19403116,-2.6925489,-4.03675892
2024,Federal Capital Territory,NGA projection scenario 4,0.502208441,1.819289854,-15.73121397,-19.01224298,5.159544871,-4.34412663,-23.27463272,-34.86177196
2025,Federal Capital Territory,NGA projection scenario 4,0.638065174,3.071773503,10.30807184,15.35546591,39.96934087,33.13900544,-2.518992482,9.982410122
2026,Federal Capital Territory,NGA projection scenario 4,0.67617547,2.174380707,6.874405579,9.791099576,30.94121239,24.09088088,3.303343754,-22.14802608
2027,Federal Capital Territory,NGA projection scenario 4,0.555858993,2.051136773,-14.90056379,-21.40812943,11.77878565,-3.168894425,-15.07811916,-26.5606772
2028,Federal Capital Territory,NGA projection scenario 4,0.852734724,4.058363865,7.059418068,4.602998056,42.09160326,28.22315532,30.27735006,45.30649432
2029,Federal Capital Territory,NGA projection scenario 4,0.479675929,1.819887332,3.744530093,1.009282631,33.13314637,20.69247684,-26.71705848,-34.84037973
2030,Federal Capital Territory,NGA projection scenario 4,0.492843975,1.919547359,-19.10568229,-30.88526911,10.84453576,-7.718448794,-24.70529788,-31.27213166
2020,Gombe,NGA projection scenario 4,0.626854999,2.552585105,-8.233979646,-25.81982721,1.387925796,-18.39239662,-19.51279076,-24.61136834
2021,Gombe,NGA projection scenario 4,0.495227983,1.997871025,-27.53405736,-41.54410024,-23.07882702,-36.23669067,-36.41349542,-40.99442072
2022,Gombe,NGA projection scenario 4,0.290629724,0.868473764,-57.62497858,-74.21001373,-48.17141759,-67.17989694,-62.68359437,-74.35029744
2023,Gombe,NGA projection scenario 4,0.515951076,1.94323565,-21.85034601,-45.20514638,-0.868702315,-29.27202904,-33.75268235,-42.60803435
2024,Gombe,NGA projection scenario 4,0.442992034,1.588429662,-27.64273756,-46.12651141,-14.24580725,-34.53892674,-43.12051017,-53.08695546
2025,Gombe,NGA projection scenario 4,0.302530197,0.842634338,-52.73753325,-73.10585844,-35.90494075,-62.719919,-61.15559211,-75.11344494
2026,Gombe,NGA projection scenario 4,0.542345047,1.692664613,-18.73137945,-46.0929803,13.21497783,-24.34807994,-30.36373739,-50.00845662
2027,Gombe,NGA projection scenario 4,0.537958045,1.833581837,-27.03734473,-49.20185461,-4.856630052,-33.14908633,-30.92702174,-45.84657512
2028,Gombe,NGA projection scenario 4,0.300245235,0.975338486,-55.40572256,-76.14666974,-33.76850467,-64.28334232,-61.44897763,-71.19413034
2029,Gombe,NGA projection scenario 4,0.397963635,1.161942319,-21.96198321,-52.11007852,19.29934757,-27.18429901,-48.90208677,-65.68293009
2030,Gombe,NGA projection scenario 4,0.467319321,1.4688985,-30.08874734,-55.02596423,0.679231333,-33.69479479,-39.99692429,-56.61721612
2020,Imo,NGA projection scenario 4,0.475977098,1.90167482,-31.79336126,-39.47064195,-16.67361358,-23.23896626,-26.92608643,-29.81859932
2021,Imo,NGA projection scenario 4,0.325803705,1.041850506,-56.1189793,-64.53484973,-39.73385887,-47.97928004,-49.9813082,-61.55045699
2022,Imo,NGA projection scenario 4,0.380255984,1.217493984,-44.1789169,-53.67778326,-19.57275441,-29.69794873,-41.62157574,-55.06832597
2023,Imo,NGA projection scenario 4,0.358933353,1.185062512,-50.92390413,-60.72401168,-31.37110865,-41.43129245,-44.89511171,-56.26521099
2024,Imo,NGA projection scenario 4,0.201690898,0.53663629,-69.6987399,-78.68328603,-52.41999097,-62.80698357,-69.03560415,-80.19541191
2025,Imo,NGA projection scenario 4,0.295883727,0.851213761,-60.04093431,-71.37791762,-32.79366812,-47.16114639,-54.57474324,-68.58591522
2026,Imo,NGA projection scenario 4,0.25797622,0.754738695,-63.62060622,-74.70766641,-40.705693,-54.84798806,-60.39445582,-72.14633217
2027,Imo,NGA projection scenario 4,0.181688433,0.480480273,-78.61196816,-86.9977383,-60.63359418,-72.10583488,-72.10646283,-82.26785243
2028,Imo,NGA projection scenario 4,0.23278356,0.551688681,-71.90929866,-83.29381287,-43.23914266,-61.58568767,-64.26213405,-79.6399027
2029,Imo,NGA projection scenario 4,0.263746446,0.610432722,-71.38062691,-84.51804034,-42.39069422,-63.81807106,-59.5085875,-77.47195103
2030,Imo,NGA projection scenario 4,0.178440972,0.383662967,-83.90339415,-92.17015286,-63.63087009,-79.49703237,-72.60502603,-85.84089975
2020,Jigawa,NGA projection scenario 4,0.465047215,1.494634376,-10.55687128,-34.02141861,13.40693854,-14.31470056,-40.76328094,-58.93618377
2021,Jigawa,NGA projection scenario 4,0.406014548,1.23710433,-28.01124122,-51.45713764,-13.61290333,-41.25107762,-48.28273575,-66.01160412
2022,Jigawa,NGA projection scenario 4,0.184491411,0.486373746,-69.29082952,-82.40312807,-60.05600569,-78.00133924,-76.49987883,-86.6372924
2023,Jigawa,NGA projection scenario 4,0.367181797,1.055262608,-41.59016771,-64.82052178,-18.00328398,-48.50159264,-53.22916839,-71.00755174
2024,Jigawa,NGA projection scenario 4,0.326321302,0.98790618,-35.9692361,-59.37810364,-17.24634234,-49.09144137,-58.43389088,-72.85811267
2025,Jigawa,NGA projection scenario 4,0.231248974,0.528366532,-66.12281663,-81.44967004,-50.37338418,-74.70187089,-70.54400052,-85.48357612
2026,Jigawa,NGA projection scenario 4,0.313584097,0.825034193,-35.91070234,-62.71899724,-2.564371237,-42.38529967,-60.05632877,-77.33288285
2027,Jigawa,NGA projection scenario 4,0.359357643,0.962975816,-36.61868676,-61.77552235,-11.44075402,-50.21088689,-54.2257924,-73.54305334
2028,Jigawa,NGA projection scenario 4,0.19532779,0.46693862,-65.55513301,-82.51093164,-45.22759997,-74.22034361,-75.11956411,-87.17125606
2029,Jigawa,NGA projection scenario 4,0.363195928,0.834319363,-36.78795489,-65.21686671,5.78297921,-41.36643147,-53.73687987,-77.07778066
2030,Jigawa,NGA projection scenario 4,0.318365977,0.688393927,-38.69506555,-64.86284022,-6.50778994,-50.21046193,-59.44722311,-81.08695868
2020,Kaduna,NGA projection scenario 4,0.654371578,2.44193837,17.12397954,-4.252426159,33.49699682,6.234320846,8.613406778,3.109968485
2021,Kaduna,NGA projection scenario 4,0.606877814,2.144939568,18.42334038,-3.30673904,34.87132955,6.012667905,0.73033288,-9.430699006
2022,Kaduna,NGA projection scenario 4,0.539445888,2.069783519,-3.454836445,-19.31193933,4.365815995,-14.05983138,-10.46210196,-12.60413614
2023,Kaduna,NGA projection scenario 4,0.304700993,0.889360079,-47.43291702,-68.67479473,-35.72941762,-60.81679793,-49.42535106,-62.44709089
2024,Kaduna,NGA projection scenario 4,0.559100469,1.865389722,4.38616551,-27.06469203,29.09497919,-10.5938103,-7.199810168,-21.23459063
2025,Kaduna,NGA projection scenario 4,0.58634302,2.286114178,0.846509873,-19.50575472,15.03469073,-10.20828253,-2.678057771,-3.469651912
2026,Kaduna,NGA projection scenario 4,0.333270249,1.014100501,-36.27597423,-63.32683196,-18.25736734,-52.65072353,-44.68339044,-57.17997148
2027,Kaduna,NGA projection scenario 4,0.668128628,2.505251842,15.11437393,-18.35495548,45.75074228,1.428919456,10.89681886,5.783357016
2028,Kaduna,NGA projection scenario 4,0.56072697,2.043138057,3.916318212,-19.38708292,22.71609856,-6.940825419,-6.929841573,-13.72923115
2029,Kaduna,NGA projection scenario 4,0.349137973,0.946621354,-31.8724471,-61.83898228,-9.752210082,-49.80684276,-42.04964589,-60.02925414
2030,Kaduna,NGA projection scenario 4,0.635275557,1.916531553,17.82592726,-17.84654328,52.89426177,2.575178165,5.443825465,-19.07514522
2020,Kano,NGA projection scenario 4,0.579549329,2.041204074,-6.931642301,-33.14238661,18.36188676,-14.13975186,-7.49140022,-23.89050387
2021,Kano,NGA projection scenario 4,0.507789903,1.729076454,-8.535920599,-34.61502869,18.3768881,-13.38984413,-18.94575579,-35.52867185
2022,Kano,NGA projection scenario 4,0.446906504,1.626572244,-26.40404681,-45.68484718,-8.268523985,-28.16824569,-28.66406212,-39.35070213
2023,Kano,NGA projection scenario 4,0.217495075,0.602258283,-68.48717939,-84.2604505,-56.89525006,-76.85812509,-65.28308486,-77.54385511
2024,Kano,NGA projection scenario 4,0.41004933,1.246653007,-34.89965786,-62.48650703,-5.003502332,-42.07121466,-34.54726389,-53.5165869
2025,Kano,NGA projection scenario 4,0.440930621,1.414639311,-31.1756391,-53.32146645,-3.950174624,-31.03336057,-29.61794222,-47.25295404
2026,Kano,NGA projection scenario 4,0.236617259,0.569279752,-65.5884525,-83.69880467,-47.20806016,-73.2567421,-62.2307711,-78.77351136
2027,Kano,NGA projection scenario 4,0.360790492,0.904373896,-32.0353605,-62.87905022,11.13150739,-37.41935503,-42.41003908,-66.27900052
2028,Kano,NGA projection scenario 4,0.401384603,1.157317004,-31.21496993,-56.51773252,8.229803586,-29.33497712,-35.93034155,-56.8476199
2029,Kano,NGA projection scenario 4,0.246928648,0.571539088,-65.546387,-85.02271297,-40.00003165,-73.14542081,-60.58485055,-78.68926846
2030,Kano,NGA projection scenario 4,0.337523884,0.866085812,-34.00322856,-66.43804855,22.1062242,-37.90586601,-46.12389257,-67.7066318
2020,Katsina,NGA projection scenario 4,1.036733516,5.045577373,-11.73601166,-30.72713834,3.647159313,-16.31604806,-14.75004921,-16.0566523
2021,Katsina,NGA projection scenario 4,0.931169407,4.304363221,-27.6668431,-43.57476852,-16.59427737,-31.99111528,-23.43052011,-28.38824346
2022,Katsina,NGA projection scenario 4,0.701826131,3.220222859,-34.58266388,-52.11580166,-20.31606854,-35.09263307,-42.28927474,-46.42510319
2023,Katsina,NGA projection scenario 4,0.94106692,4.508970858,-21.71404424,-39.23647099,-1.958763678,-20.89962574,-22.61665372,-24.98418308
2024,Katsina,NGA projection scenario 4,0.839759233,3.886678654,-30.889806,-47.09239642,-15.0174193,-31.56865471,-30.94712168,-35.33726798
2025,Katsina,NGA projection scenario 4,0.62218558,2.699426783,-34.24471233,-53.70939578,-12.96951787,-32.21729809,-48.83806758,-55.08959545
2026,Katsina,NGA projection scenario 4,0.877710085,3.989241135,-22.02525071,-41.72712961,5.490836523,-18.20488208,-27.82644679,-33.63093442
2027,Katsina,NGA projection scenario 4,0.783301844,3.515277059,-31.25343149,-49.36506399,-8.29190521,-29.77240659,-35.58957758,-41.51628197
2028,Katsina,NGA projection scenario 4,0.628978807,2.766014018,-33.77692759,-55.76137175,-4.911241664,-30.6258803,-48.27946476,-53.98178261
2029,Katsina,NGA projection scenario 4,0.796108836,3.399350804,-21.73259912,-44.47059333,16.32229701,-15.13669211,-34.53646661,-43.44494884
2030,Katsina,NGA projection scenario 4,0.782233128,3.34406481,-31.37241583,-51.71713474,0.383417449,-26.51150452,-35.67745743,-44.36474276
2020,Kebbi,NGA projection scenario 4,0.752678786,3.589907958,-29.13884209,-53.71731881,0.200131875,-22.21538054,-47.96998781,-52.2076948
2021,Kebbi,NGA projection scenario 4,0.565802981,2.368970227,-40.84839021,-61.15687613,-13.86412022,-26.08112193,-60.88804874,-68.46199138
2022,Kebbi,NGA projection scenario 4,0.316401274,1.08128148,-58.90003771,-81.35613286,-37.16570155,-59.04142331,-78.12830326,-85.60494166
2023,Kebbi,NGA projection scenario 4,0.455053321,1.739617307,-41.36071101,-69.77441013,1.332141508,-29.91940966,-68.54377955,-76.84054236
2024,Kebbi,NGA projection scenario 4,0.459797947,1.721330689,-43.54705083,-68.48307841,-0.912102963,-24.54003695,-68.21580041,-77.0839914
2025,Kebbi,NGA projection scenario 4,0.321905366,0.899661571,-57.86776442,-83.21377622,-24.36132537,-56.87659196,-77.74782491,-88.02284045
2026,Kebbi,NGA projection scenario 4,0.448701906,1.565093081,-38.93770064,-70.53670366,21.74925924,-24.0888737,-68.98283033,-79.16397661
2027,Kebbi,NGA projection scenario 4,0.44039098,1.52445717,-41.55642237,-68.91188121,15.09348612,-20.7820362,-69.55733509,-79.7049609
2028,Kebbi,NGA projection scenario 4,0.308565346,0.929242516,-54.57847898,-82.6218943,-7.927182325,-52.38793534,-78.66997312,-87.62903048
2029,Kebbi,NGA projection scenario 4,0.554417135,1.816708791,-37.0834181,-70.34572573,36.82467048,-21.56647954,-61.67511183,-75.81422644
2030,Kebbi,NGA projection scenario 4,0.483727481,1.688399212,-39.72300194,-68.0854827,26.76742895,-17.76988378,-66.56163668,-77.52240687
2020,Kogi,NGA projection scenario 4,0.665807665,2.643163245,-16.76607971,-14.9471753,-4.483717503,-8.215640527,-20.14270659,-28.53769395
2021,Kogi,NGA projection scenario 4,0.715926771,2.994467173,-24.04936487,-24.77393607,-5.61742188,-9.881521956,-14.13139681,-19.0396091
2022,Kogi,NGA projection scenario 4,0.815335979,3.53228005,-13.03853318,-11.03760912,10.80282227,6.709384316,-2.208208257,-4.498945183
2023,Kogi,NGA projection scenario 4,0.606340909,2.377948435,-23.42468913,-26.56334291,-4.390503093,-11.61127641,-27.275178,-35.7082166
2024,Kogi,NGA projection scenario 4,0.618065508,2.54344667,-26.7887134,-32.25752459,-0.563785594,-9.527521093,-25.86892392,-31.23369711
2025,Kogi,NGA projection scenario 4,0.608210037,2.40716489,-17.01506501,-22.33668994,16.04496401,6.299123424,-27.05099392,-34.91830126
2026,Kogi,NGA projection scenario 4,0.519025058,1.810178241,-27.06257445,-35.88654017,-0.213724081,-12.31323953,-37.74788341,-51.05882633
2027,Kogi,NGA projection scenario 4,0.456963794,1.793701273,-32.53363763,-45.03644243,0.512671065,-14.58655543,-45.19154154,-51.50430851
2028,Kogi,NGA projection scenario 4,0.646463228,2.533237539,-23.43500803,-35.28557639,18.67327521,2.148668699,-22.46288769,-31.50971791
2029,Kogi,NGA projection scenario 4,0.467841978,1.72641813,-32.63321156,-46.88503562,1.247652503,-16.06110138,-43.88680689,-53.32341996
2030,Kogi,NGA projection scenario 4,0.407495941,1.459536563,-39.53881859,-56.7576568,0.106577445,-21.48932284,-51.12473974,-60.53900615
2020,Kwara,NGA projection scenario 4,0.55711796,2.408707118,-28.83979514,-48.8757794,-21.32753137,-40.68200863,-43.69583412,-45.13900603
2021,Kwara,NGA projection scenario 4,0.476369502,1.832537985,-37.61789915,-61.8108102,-24.78832752,-48.88840316,-51.85653781,-58.26190133
2022,Kwara,NGA projection scenario 4,0.470085711,1.918656343,-24.86271055,-49.59217264,-5.967684571,-33.08857275,-52.49159828,-56.30045956
2023,Kwara,NGA projection scenario 4,0.481181275,1.881486258,-30.12516347,-54.3466766,-14.07507053,-39.20158631,-51.37024424,-57.14704975
2024,Kwara,NGA projection scenario 4,0.408052784,1.364473144,-36.98919687,-62.98723673,-16.00221939,-46.51506366,-58.76084915,-68.92260068
2025,Kwara,NGA projection scenario 4,0.546549275,1.854296112,-25.3637459,-54.01945082,2.566109973,-31.73619564,-44.76394009,-57.76633569
2026,Kwara,NGA projection scenario 4,0.513679664,1.71807946,-31.64207611,-57.88045066,-7.243838608,-38.47327031,-48.08585063,-60.86882203
2027,Kwara,NGA projection scenario 4,0.433825394,1.208349098,-39.13766224,-67.35021926,-11.03320964,-47.81761409,-56.15618477,-72.47850014
2028,Kwara,NGA projection scenario 4,0.462740877,1.331561964,-28.37357489,-59.42541519,9.112845483,-33.44145314,-53.23389134,-69.67218955
2029,Kwara,NGA projection scenario 4,0.434766072,1.516589437,-34.2751467,-62.89174464,-0.303176276,-38.6681895,-56.06111668,-65.45798228
2030,Kwara,NGA projection scenario 4,0.330301215,1.001490635,-42.76036209,-71.53927572,-6.704630132,-49.42219987,-66.61867735,-77.18993261
2020,Lagos,NGA projection scenario 4,0.392612005,1.202521728,-29.20335105,-33.27030876,-14.3653018,-17.46823228,-12.70122747,-14.95862851
2021,Lagos,NGA projection scenario 4,0.264007951,0.737863207,-62.34042445,-67.88835437,-51.37133826,-57.76580283,-41.29682791,-47.81890619
2022,Lagos,NGA projection scenario 4,0.239772138,0.678453883,-50.65393743,-58.29296847,-33.74765821,-44.36980311,-46.68575322,-52.02028593
2023,Lagos,NGA projection scenario 4,0.28061106,0.849883674,-51.94074946,-59.52167488,-38.1727812,-48.51326561,-37.60506353,-39.89690868
2024,Lagos,NGA projection scenario 4,0.154494036,0.444322077,-72.7135293,-78.27428951,-62.68977197,-70.64362625,-65.64766346,-68.57789935
2025,Lagos,NGA projection scenario 4,0.208837066,0.471680807,-66.87209868,-73.68988376,-53.94150342,-64.70316292,-53.56428412,-66.64311186
2026,Lagos,NGA projection scenario 4,0.189704427,0.491533925,-68.94077829,-75.36788755,-58.91226223,-68.26628768,-57.81849905,-65.2391153
2027,Lagos,NGA projection scenario 4,0.12748161,0.199734551,-82.93352939,-86.83741158,-76.38788296,-81.89395099,-71.65397925,-85.87493283
2028,Lagos,NGA projection scenario 4,0.125752296,0.362379366,-76.93882383,-81.76635655,-67.87253931,-75.45499407,-72.03849866,-74.3728221
