LGA,LGA_old,repDS,simday,duration,year,mortality_rate,kill_rate,block_initial,U5_ITN_use,six_nine_ITN_use,ten_eighteen_ITN_use,over_eighteen_ITN_use
Dandume,Dandume,Giwa,2920,-1,2018,0.480345251,0.523452319,0.53,0.582706192,0.469378753,0.328007795,0.532330697
Danja,Danja,Giwa,2920,-1,2018,0.615786128,0.617933944,0.53,0.630434783,0.55,0.2,0.44
Dutsin-Ma,Dutsin-Ma,Rimi,2920,-1,2018,0.731600297,0.681349048,0.53,0.732019322,0.592426281,0.525823573,0.685107348
Faskari,Faskari,Giwa,2920,-1,2018,0.713932669,0.672768838,0.53,0.508196721,0.62962963,0.689655172,0.594594595
Funtua,Funtua,Gwarzo,2920,-1,2018,0.500280747,0.538540771,0.53,0.673321885,0.507343504,0.348372254,0.599895342
Asa,Asa,Oke-Ero,2920,-1,2018,0.293917451,0.372563685,0.53,0.393939394,0.260869565,0.266666667,0.440677966
Ingawa,Ingawa,Rimi,2920,-1,2018,0.687125681,0.65900205,0.53,0.931034483,0.833333333,0.512820513,0.818181818
Kafur,Kafur,Gwarzo,2920,-1,2018,0.742026184,0.686230808,0.53,0.708988548,0.703184718,0.730656019,0.680214942
Kankara,Kankara,Rimi,2920,-1,2018,0.803891608,0.712510337,0.53,0.918032787,0.857142857,0.844444444,0.911392405
Kankia,Kankia,Rimi,2920,-1,2018,0.757287742,0.693136955,0.53,0.85,0.821428571,0.833333333,0.835820896
Katsina,Katsina,Rimi,2920,-1,2018,0.71205914,0.671836104,0.53,0.567142174,0.556590769,0.471469757,0.497753543
Kurfi,Kurfi,Rimi,2920,-1,2018,0.682045441,0.656290638,0.53,0.732019322,0.592426281,0.525823573,0.685107348
Kusada,Kusada,Rimi,2920,-1,2018,0.768769267,0.698147157,0.53,0.75,0.571428571,0.446428571,0.718309859
Malumfashi,Malumfashi,Gwarzo,2920,-1,2018,0.793678153,0.708480769,0.53,0.571428571,0.5,0.359375,0.543478261
Mani,Mani,Rimi,2920,-1,2018,0.663582347,0.64616062,0.53,0.636810762,0.577843274,0.520196789,0.552895802
Matazuu,Matazuu,Rimi,2920,-1,2018,0.801649222,0.711635809,0.53,0.961538462,0.923076923,0.941176471,0.984615385
Birnin Kebbi,Birnin Kebbi,Birnin Kebbi,2920,-1,2018,0.745947987,0.688032578,0.53,0.874349018,0.714472081,0.540596894,0.784096173
Musawa,Musawa,Gwarzo,2920,-1,2018,0.831548285,0.722835449,0.53,0.758070431,0.589424132,0.517838492,0.685483475
Rimi,Rimi,Rimi,2920,-1,2018,0.681368316,0.655926771,0.53,0.732019322,0.592426281,0.525823573,0.685107348
Sabuwa,Sabuwa,Giwa,2920,-1,2018,0.595830662,0.605307927,0.53,0.363636364,0.36,0.266666667,0.566666667
Safana,Safana,Babura,2920,-1,2018,0.597825124,0.60659165,0.53,0.952380952,0.852941176,0.882352941,0.942028986
Sandamu,Sandamu,Rimi,2920,-1,2018,0.756649451,0.692853778,0.53,0.732019322,0.592426281,0.525823573,0.685107348
Aleiro,Aleiro,Birnin Kebbi,2920,-1,2018,0.705366928,0.6684684,0.53,0.789226475,0.614967322,0.534978419,0.78771905
Argungu,Argungu,Birnin Kebbi,2920,-1,2018,0.749755556,0.689763899,0.53,0.880353787,0.739925815,0.650569606,0.878877198
Augie,Augie,Birnin Kebbi,2920,-1,2018,0.747566745,0.688770794,0.53,0.977777778,0.708333333,0.85,0.909090909
Bunza,Bunza,Birnin Kebbi,2920,-1,2018,0.672182056,0.650932828,0.53,0.789226475,0.614967322,0.534978419,0.78771905
Fakai,Fakai,Birnin Kebbi,2920,-1,2018,0.590008654,0.601533253,0.53,0.925,0.807692308,0.711538462,0.783783784
Gwandu,Gwandu,Birnin Kebbi,2920,-1,2018,0.783737788,0.704443878,0.53,0.789226475,0.78125,0.791666667,0.865671642
Jega,Jega,Birnin Kebbi,2920,-1,2018,0.700200915,0.665830158,0.53,0.934417004,0.799158486,0.537410615,0.915591009
Kalgo,Kalgo,Birnin Kebbi,2920,-1,2018,0.681068976,0.655765729,0.53,0.927737471,0.789110521,0.720989636,0.876524196
Iseyin,Iseyin,Akinyele,2920,-1,2018,0.381804807,0.444882082,0.53,0.621354362,0.440761858,0.204179158,0.559328204
Maiyama,Maiyama,Birnin Kebbi,2920,-1,2018,0.635960953,0.630198767,0.53,0.875,0.714285714,0.457142857,0.782608696
Ngaski,Ngaski,Owan East,2920,-1,2018,0.50355318,0.540983781,0.53,0.967346939,0.876599634,0.68161435,0.859334625
Sakaba,Sakaba,Alkaleri,2920,-1,2018,0.671709859,0.650673231,0.53,0.484534717,0.381738609,0.338571783,0.497522113
Shanga,Shanga,Birnin Kebbi,2920,-1,2018,0.602629245,0.609664023,0.53,0.973684211,0.814814815,0.697674419,0.714285714
Suru,Suru,Birnin Kebbi,2920,-1,2018,0.607478923,0.612737045,0.53,0.93877551,0.806451613,0.527777778,0.819444444
Wasagu-Danko,Wasagu/Danko,Alkaleri,2920,-1,2018,0.603250653,0.610059384,0.53,0.95,0.947368421,0.666666667,0.90625
Yauri,Yauri,Birnin Kebbi,2920,-1,2018,0.619243928,0.620072014,0.53,0.98183935,0.929500384,0.67213445,0.89052381
Zuru,Zuru,Alkaleri,2920,-1,2018,0.60621808,0.611940869,0.53,0.484534717,0.913043478,0.703703704,0.895833333
Adavi,Adavi,Owan East,2920,-1,2018,0.308698703,0.384675567,0.53,0.830655145,0.595557959,0.519685549,0.592855281
Ajaokuta,Ajaokuta,Owan East,2920,-1,2018,0.321205627,0.394962504,0.53,0.4,0.416666667,0.407407407,0.413043478
Ankpa,Ankpa,Owan East,2920,-1,2018,0.382494781,0.445447774,0.53,0.409335716,0.263829772,0.384044517,0.327565622
Bassa1,Bassa1,Keana,2920,-1,2018,0.406315085,0.464886674,0.53,0.9,0.75,0.770833333,0.846153846
Dekina,Dekina,Owan East,2920,-1,2018,0.371777405,0.436648124,0.53,0.22239362,0.223553422,0.186247591,0.329535015
Edu,Edu,Oke-Ero,2920,-1,2018,0.339359862,0.409929917,0.53,0.275828235,0.222354339,0.238085868,0.365918206
Ibaji,Ibaji,Uzo-Uwani,2920,-1,2018,0.335530068,0.406770517,0.53,0.526264619,0.509690941,0.423182439,0.608589306
Idah,Idah,Uzo-Uwani,2920,-1,2018,0.382023573,0.445061456,0.53,0.276486564,0.224106265,0.160050482,0.188842186
Igalamela-Odolu,Igalamela-Odolu,Uzo-Uwani,2920,-1,2018,0.344682632,0.414321376,0.53,0.845747123,0.769543044,0.693778231,0.720103359
Ijumu,Ijumu,Oke-Ero,2920,-1,2018,0.312708323,0.387970309,0.53,0.55,0.666666667,0.583333333,0.54
Kabba-Bunu,Kabba/Bunu,Oke-Ero,2920,-1,2018,0.319779497,0.393788165,0.53,0.535581734,0.361650218,0.434111405,0.5
Kogi,Kogi,Keana,2920,-1,2018,0.368216183,0.433718849,0.53,0.363636364,0.1,0.166666667,0.301886792
Lokoja,Lokoja,Keana,2920,-1,2018,0.314676325,0.389588612,0.53,0.605339166,0.541794922,0.421650388,0.591267231
Mopa-Muro,Mopa-Muro,Oke-Ero,2920,-1,2018,0.291856976,0.370880339,0.53,0.391788901,0.299429972,0.260379648,0.355121446
Ofu,Ofu,Owan East,2920,-1,2018,0.33495597,0.406296962,0.53,0.540084421,0.414473633,0.407294799,0.568438009
Okehi,Okehi,Owan East,2920,-1,2018,0.293031638,0.371839834,0.53,0.75,0.571428571,0.333333333,0.512820513
Okene,Okene,Owan East,2920,-1,2018,0.275677686,0.357715363,0.53,0.516561461,0.448181307,0.306656436,0.491094608
Olamabolo,Olamabolo,Owan East,2920,-1,2018,0.317039805,0.391533051,0.53,0.36041507,0.629779202,0.288515541,0.315320738
Omala,Omala,Keana,2920,-1,2018,0.455368605,0.504091735,0.53,0.122571401,0.032353346,0.182721127,0.20689111
Yagba East,Yagba East,Oke-Ero,2920,-1,2018,0.291276571,0.370406416,0.53,0.529411765,0.6,0.375,0.535714286
Ifelodun1,Ifelodun1,Oke-Ero,2920,-1,2018,0.357982328,0.425290104,0.53,0.367932207,0.306901545,0.247713367,0.460711266
Ilorin East,Ilorin East,Oke-Ero,2920,-1,2018,0.350824888,0.419388367,0.53,0.289941315,0.295344661,0.263293536,0.302916209
Ilorin South,Ilorin South,Oke-Ero,2920,-1,2018,0.316790933,0.391328258,0.53,0.391788901,0.299429972,0.260379648,0.355121446
Ilorin West,Ilorin West,Owan East,2920,-1,2018,0.300629985,0.378056657,0.53,0.217238965,0.200527697,0.205987169,0.141257146
Irepodun1,Irepodun1,Owan East,2920,-1,2018,0.354587436,0.422491317,0.53,0.191973375,0.155091047,0.287478323,0.3102155
Itesiwaju,Itesiwaju,Akinyele,2920,-1,2018,0.428195908,0.482539024,0.53,0.43481825,0.392030997,0.310573478,0.377487976
Isin,Isin,Oke-Ero,2920,-1,2018,0.349688854,0.418451319,0.53,0.299054347,0.166666667,0.178191485,0.340654862
Kaiama,Kaiama,Oke-Ero,2920,-1,2018,0.409404988,0.467392893,0.53,0.619047619,0.59375,0.347826087,0.638888889
Moro,Moro,Oke-Ero,2920,-1,2018,0.336971467,0.407959544,0.53,0.208333333,0.25,0.108108108,0.2
Offa,Offa,Akinyele,2920,-1,2018,0.350724749,0.419305771,0.53,0.243887332,0.268292669,0.286452093,0.303979904
Oke-Ero,Oke-Ero,Oke-Ero,2920,-1,2018,0.328086235,0.400631968,0.53,0.133333333,0.090909091,0.210526316,0.208333333
Kajola,Kajola,Akinyele,2920,-1,2018,0.406200649,0.464793778,0.53,0.396945104,0.1752945,0.256845889,0.399760373
Oyun,Oyun,Oke-Ero,2920,-1,2018,0.379244204,0.442781654,0.53,0.411474907,0.116692039,0.26626085,0.369624561
Pategi,Pategi,Oke-Ero,2920,-1,2018,0.318277299,0.392551518,0.53,0.764705882,0.4,0.222222222,0.755102041
Agege,Agege,Uzo-Uwani,2920,-1,2018,0.445938468,0.49666464,0.53,0.236100835,0.257686681,0.050976405,0.178004623
Ajeromi-Ifelodun,Ajeromi-Ifelodun,Uzo-Uwani,2920,-1,2018,0.442448497,0.493901179,0.53,0.148953743,0.147321439,0.011366354,0.041432729
Alimosho,Alimosho,Uzo-Uwani,2920,-1,2018,0.431973509,0.485561977,0.53,0.247223361,0.184538925,0.148105303,0.147674315
Apapa,Apapa,Isoko South,2920,-1,2018,0.464571223,0.511279973,0.53,0.307692308,0.2,0.210526316,0.206896552
Epe,Epe,Uzo-Uwani,2920,-1,2018,0.40174632,0.461173792,0.53,0.076923077,0.25,0.166666667,0.18
Ifako-Ijaye,Ifako-Ijaye,Uzo-Uwani,2920,-1,2018,0.390672088,0.45214207,0.53,0.276486564,0.224106265,0.160050482,0.031920249
Ikeja,Ikeja,Uzo-Uwani,2920,-1,2018,0.481253048,0.524146789,0.53,0.4,0.224106265,0.160050482,0.109090909
Mushin,Mushin,Isoko South,2920,-1,2018,0.475938767,0.520071762,0.53,0.121620751,0.14988435,0.0713975,0.048112926
Kokona,Kokona,Oke-Ero,2920,-1,2018,0.460705224,0.508267659,0.53,0.729032252,0.640765073,0.538461538,0.659225087
Ojo,Ojo,Isoko South,2920,-1,2018,0.435361631,0.488266396,0.53,0.278301893,0.289831061,0.147221679,0.192058757
Oshodi-Isolo,Oshodi-Isolo,Uzo-Uwani,2920,-1,2018,0.465655625,0.512122932,0.53,0.13028846,0.078841517,0.160050482,0.044036018
Surulere1,Surulere1,Oke-Ero,2920,-1,2018,0.464358896,0.511114818,0.53,0.03442095,0.036336121,0.013773319,0.027144489
Akwanga,Akwanga,Oke-Ero,2920,-1,2018,0.509076895,0.545084849,0.53,0.822883221,0.800838317,0.727112838,0.792005115
Obi2,Obi2,Keana,2920,-1,2018,0.47867099,0.522169724,0.53,0.823529412,0.85,0.294117647,0.8
Awe,Awe,Keana,2920,-1,2018,0.564364244,0.584430432,0.53,0.605432934,0.429533507,0.468947384,0.732287966
Doma,Doma,Keana,2920,-1,2018,0.39040939,0.451927322,0.53,0.738946068,0.484623909,0.332206395,0.600357251
Karu,Karu,Oke-Ero,2920,-1,2018,0.470750314,0.516071368,0.53,0.380360634,0.380141437,0.448174308,0.397831492
Keana,Keana,Keana,2920,-1,2018,0.38719336,0.449296597,0.53,0.511047108,0.441048146,0.346819024,0.589015934
Keffi,Keffi,Oke-Ero,2920,-1,2018,0.452112722,0.5015342,0.53,0.722389048,0.429725569,0.434474849,0.570575557
Lafia,Lafia,Alkaleri,2920,-1,2018,0.503966925,0.541291955,0.53,0.501905966,0.364569988,0.269162619,0.465595333
Nasarawa2,Nasarawa2,Keana,2920,-1,2018,0.379114078,0.442674871,0.53,0.656017976,0.461261583,0.483376965,0.64975546
Nasarawa-Eggon,Nasarawa-Eggon,Alkaleri,2920,-1,2018,0.497648158,0.536568319,0.53,0.692307692,0.666666667,0.620689655,0.658536585
Chanchaga,Chanchaga,Keana,2920,-1,2018,0.393820889,0.454714405,0.53,0.343627973,0.174183095,0.194156293,0.327245053
Toto,Toto,Keana,2920,-1,2018,0.39100856,0.452417095,0.53,0.665760191,0.576987785,0.491463825,0.630641004
Wamba,Wamba,Alkaleri,2920,-1,2018,0.418578169,0.474808309,0.53,0.941176471,0.5,0.71875,0.819444444
Agaie,Agaie,Oke-Ero,2920,-1,2018,0.469310553,0.514957552,0.53,0.391788901,0.299429972,0.260379648,0.355121446
Agwara,Agwara,Birnin Kebbi,2920,-1,2018,0.513248554,0.548162892,0.53,0.789226475,0.614967322,0.534978419,0.78771905
Bida,Bida,Oke-Ero,2920,-1,2018,0.354220152,0.422188464,0.53,0.391304348,0.181818182,0.155555556,0.340909091
Bosso,Bosso,Keana,2920,-1,2018,0.45101388,0.500669413,0.53,0.359945185,0.318367248,0.268395424,0.398904399
Edati,Edati,Oke-Ero,2920,-1,2018,0.417118573,0.473631021,0.53,0.470588235,0.375,0.266666667,0.536231884
Gbako,Gbako,Oke-Ero,2920,-1,2018,0.413494411,0.470703464,0.53,0.166666667,0.121212121,0.260379648,0.141025641
Gurara,Gurara,Oke-Ero,2920,-1,2018,0.530491978,0.560704096,0.53,0.391788901,0.299429972,0.260379648,0.355121446
Katcha,Katcha,Oke-Ero,2920,-1,2018,0.42622003,0.480954753,0.53,0.380502224,0.123584445,0.1324138,0.310474544
Kontagora,Kontagora,Oke-Ero,2920,-1,2018,0.60860437,0.613446079,0.53,0.314253047,0.161544985,0.137070127,0.274759284
Lapai,Lapai,Oke-Ero,2920,-1,2018,0.420239724,0.476147229,0.53,0.391788901,0.299429972,0.260379648,0.355121446
Lavun,Lavun,Oke-Ero,2920,-1,2018,0.535336764,0.564173288,0.53,0.340848191,0.286407935,0.176210845,0.31019557
Magama,Magama,Oke-Ero,2920,-1,2018,0.472155733,0.517157065,0.53,0.352184692,0.230655127,0.184593034,0.348613248
Mariga,Mariga,Oke-Ero,2920,-1,2018,0.651231893,0.639142834,0.53,0.436363636,0.103448276,0.08,0.430555556
Mashegu,Mashegu,Oke-Ero,2920,-1,2018,0.469502121,0.515105843,0.53,0.391788901,0.299429972,0.260379648,0.355121446
Pailoro,Pailoro,Oke-Ero,2920,-1,2018,0.511626287,0.546967894,0.53,0.232081151,0.111427771,0.111189888,0.215628656
Lagelu,Lagelu,Akinyele,2920,-1,2018,0.345490307,0.414987723,0.53,0.43481825,0.392030997,0.310573478,0.377487976
Mokwa,Mokwa,Oke-Ero,2920,-1,2018,0.422191007,0.477717867,0.53,0.453568073,0.245256575,0.232270097,0.433460148
Muya,Muya,Giwa,2920,-1,2018,0.602049914,0.60929501,0.53,0.488372093,0.166666667,0.035714286,0.394366197
Abeokuta South,Abeokuta South,Uzo-Uwani,2920,-1,2018,0.443245868,0.494533241,0.53,0.378117902,0.636654445,0.175224834,0.2573025
Ijebu North,Ijebu North,Owan East,2920,-1,2018,0.308615406,0.384607157,0.53,0.558238653,0.374806236,0.352085926,0.209476907
Rafi,Rafi,Oke-Ero,2920,-1,2018,0.550360117,0.574772763,0.53,0.453310856,0.38809097,0.286600197,0.460372282
Rijau,Rijau,Alkaleri,2920,-1,2018,0.589881947,0.601450652,0.53,0.484534717,0.96875,0.638888889,0.984615385
Ado-Odo-Ota,Ado-Odo/Ota,Uzo-Uwani,2920,-1,2018,0.405185074,0.46396913,0.53,0.437146656,0.447816926,0.289844266,0.30835722
Ijebu North East,Ijebu North East,Oke-Ero,2920,-1,2018,0.396632199,0.457008243,0.53,0.111111111,0.299429972,0.260379648,0.066666667
Shiroro,Shiroro,Oke-Ero,2920,-1,2018,0.564594834,0.584587609,0.53,0.265165379,0.181315656,0.285587031,0.294412917
Suleja,Suleja,Giwa,2920,-1,2018,0.574948442,0.59158217,0.53,0.412932782,0.3,0.156546892,0.235180818
Tafa,Tafa,Oke-Ero,2920,-1,2018,0.544339269,0.570554,0.53,0.606060606,0.52,0.34375,0.46031746
Wushishi,Wushishi,Oke-Ero,2920,-1,2018,0.567422283,0.586509958,0.53,0.391788901,0.299429972,0.260379648,0.355121446
Abeokuta North,Abeokuta North,Owan East,2920,-1,2018,0.429058332,0.483229857,0.53,0.5585438,0.50745042,0.396366979,0.512361736
Egbado South,Egbado South,Uzo-Uwani,2920,-1,2018,0.38366582,0.446407593,0.53,0.205496634,0.379322307,0.213980582,0.259901354
Ewekoro,Ewekoro,Uzo-Uwani,2920,-1,2018,0.487001134,0.528528126,0.53,0.7798507,0.679724304,0.480287211,0.636818403
Ifo,Ifo,Uzo-Uwani,2920,-1,2018,0.430900956,0.484704494,0.53,0.386315631,0.304872618,0.237381855,0.199603975
Ijebu East,Ijebu East,Oke-Ero,2920,-1,2018,0.42630383,0.481021987,0.53,0.5,0.166666667,0.260379648,0.186046512
Ijebu ode,Ijebu ode,Owan East,2920,-1,2018,0.370794776,0.435840096,0.53,0.747058801,0.377990428,0.116487458,0.262370517
Ikenne,Ikenne,Owan East,2920,-1,2018,0.382682373,0.445601554,0.53,0.153846154,0.418946669,0.25,0.08
Obafemi-Owode,Obafemi-Owode,Owan East,2920,-1,2018,0.396257357,0.456702555,0.53,0.539050749,0.48770825,0.308850416,0.391735404
Odeda,Odeda,Oke-Ero,2920,-1,2018,0.380143878,0.44351983,0.53,0.823529412,0.454545455,0.3,0.5
Odogbolu,Odogbolu,Owan East,2920,-1,2018,0.402893026,0.462106458,0.53,0.4,0.333333333,0.666666667,0.255813953
Ogun waterside,Ogun waterside,Owan East,2920,-1,2018,0.440646451,0.492471268,0.53,0.464431748,0.418946669,0.343821936,0.380122437
Remo North,Remo North,Owan East,2920,-1,2018,0.322328246,0.39588712,0.53,0.588235294,0.333333333,0.343821936,0.195652174
Shagamu,Shagamu,Uzo-Uwani,2920,-1,2018,0.440001033,0.491958645,0.53,0.288248311,0.254403105,0.168918903,0.203706057
Akoko North East,Akoko North East,Oke-Ero,2920,-1,2018,0.346553372,0.415864752,0.53,0.557814073,0.683896847,0.651406759,0.590929797
Akoko North West,Akoko North West,Oke-Ero,2920,-1,2018,0.316763911,0.391306023,0.53,0.410516355,0.526788924,0.257189745,0.313420451
Akoko South East,Akoko South East,Oke-Ero,2920,-1,2018,0.347034531,0.416261699,0.53,0.388888889,0.4,0.388888889,0.367647059
Akoko South West,Akoko South West,Oke-Ero,2920,-1,2018,0.330802879,0.402871779,0.53,0.711850348,0.65103268,0.571270358,0.574807002
Akure North,Akure North,Owan East,2920,-1,2018,0.337034585,0.408011613,0.53,0.235294118,0.142857143,0.375,0.185185185
Ifedayo,Ifedayo,Oke-Ero,2920,-1,2018,0.271238016,0.354121438,0.53,0.615384615,0.444444444,0.466666667,0.48
Akure South,Akure South,Owan East,2920,-1,2018,0.299585483,0.377201065,0.53,0.428571429,0.5625,0.5,0.454545455
Ese-Odo,Ese-Odo,Owan East,2920,-1,2018,0.298999586,0.376721268,0.53,0.555555556,0.5,0.470588235,0.523809524
Idanre,Idanre,Akinyele,2920,-1,2018,0.311424686,0.38691517,0.53,0.43481825,0.392030997,0.310573478,0.377487976
Ifedore,Ifedore,Oke-Ero,2920,-1,2018,0.373640917,0.438179998,0.53,0.534859216,0.686508582,0.382894942,0.519012134
Ile-Oluji-Okeigbo,Ile-Oluji-Okeigbo,Akinyele,2920,-1,2018,0.384384096,0.446996131,0.53,0.774403333,0.507434778,0.416297806,0.535604026
Irele,Irele,Akinyele,2920,-1,2018,0.393822894,0.454716042,0.53,0.666666667,0.533333333,0.607142857,0.509433962
Odigbo,Odigbo,Akinyele,2920,-1,2018,0.423307719,0.478615868,0.53,0.681747006,0.659805784,0.531692306,0.603978194
Ifelodun2,Ifelodun2,Akinyele,2920,-1,2018,0.400279219,0.4599798,0.53,0.333333333,0.333333333,0.066666667,0.408163265
Okitipupa,Okitipupa,Owan East,2920,-1,2018,0.400233097,0.459942251,0.53,0.418949214,0.290723381,0.270402164,0.376401525
Ondo East,Ondo East,Akinyele,2920,-1,2018,0.359070133,0.426186667,0.53,0.642857143,0.454545455,0.538461538,0.759259259
Ondo West,Ondo West,Akinyele,2920,-1,2018,0.391888362,0.453136055,0.53,0.693629478,0.559531249,0.420098786,0.5171677
Ose,Ose,Owan East,2920,-1,2018,0.341879574,0.412008749,0.53,0.6772655,0.615682482,0.615079366,0.571626617
Owo,Owo,Owan East,2920,-1,2018,0.289251141,0.368753461,0.53,0.730592434,0.745756536,0.533431942,0.601262243
Aiyedade,Aiyedade,Akinyele,2920,-1,2018,0.401428384,0.460915111,0.53,0.384615385,0.375,0.416666667,0.277777778
Aiyedire,Aiyedire,Akinyele,2920,-1,2018,0.440828641,0.492615926,0.53,0.43481825,0.392030997,0.310573478,0.377487976
Atakumosa East,Atakumosa East,Oke-Ero,2920,-1,2018,0.438640296,0.490877048,0.53,0.210526316,0.285714286,0.5,0.241935484
Orolu,Orolu,Oke-Ero,2920,-1,2018,0.499090523,0.537649782,0.53,0.424911632,0.346846816,0.212690927,0.317622076
Atakumosa West,Atakumosa West,Akinyele,2920,-1,2018,0.441512439,0.493158675,0.53,0.285714286,0.25,0.384615385,0.245901639
Boluwaduro,Boluwaduro,Akinyele,2920,-1,2018,0.300398529,0.377867037,0.53,0.381254259,0.22239645,0.10724577,0.308492383
Boripe,Boripe,Akinyele,2920,-1,2018,0.354570478,0.422477334,0.53,0.473684211,0.2,0.583333333,0.436363636
Ede North,Ede North,Akinyele,2920,-1,2018,0.389785625,0.451417326,0.53,0.43481825,0.392030997,0.310573478,0.377487976
Ede South,Ede South,Akinyele,2920,-1,2018,0.412666127,0.470033533,0.53,0.43481825,0.392030997,0.310573478,0.377487976
Egbedore,Egbedore,Akinyele,2920,-1,2018,0.43475278,0.487780896,0.53,0.45421774,0.376642327,0.266298347,0.425178617
Ejigbo,Ejigbo,Akinyele,2920,-1,2018,0.431935286,0.48553143,0.53,0.470284781,0.224596666,0.278254826,0.432518962
Ife Central,Ife Central,Akinyele,2920,-1,2018,0.443838578,0.495002812,0.53,0.370860927,0.363636364,0.112676056,0.154362416
Ife East,Ife East,Akinyele,2920,-1,2018,0.454795344,0.503641962,0.53,0.363636364,0.666666667,0.310573478,0.104477612
Ife North,Ife North,Akinyele,2920,-1,2018,0.417284269,0.473764721,0.53,0.082463807,0.06802154,0.054673458,0.072593452
Ife South,Ife South,Akinyele,2920,-1,2018,0.40603638,0.46466042,0.53,0.43481825,0.392030997,0.310573478,0.377487976
Ila,Ila,Oke-Ero,2920,-1,2018,0.32967771,0.401944026,0.53,0.337088515,0.460069442,0.361482952,0.282519604
Ilesha East,Ilesha East,Owan East,2920,-1,2018,0.40077994,0.460387401,0.53,0.083333333,0.142857143,0.058823529,0.2
Ilesha West,Ilesha West,Akinyele,2920,-1,2018,0.387460247,0.44951503,0.53,0.255319146,0.324624433,0.230378757,0.243742778
Irepodun2,Irepodun2,Akinyele,2920,-1,2018,0.48248331,0.525086856,0.53,0.44,0.538461538,0.473684211,0.218181818
Irewole,Irewole,Akinyele,2920,-1,2018,0.390385171,0.451907523,0.53,0.252061262,0.104738156,0.079664594,0.154339257
Isokan,Isokan,Akinyele,2920,-1,2018,0.367314771,0.432977043,0.53,0.43481825,0.392030997,0.310573478,0.377487976
Iwo,Iwo,Akinyele,2920,-1,2018,0.456747451,0.50517262,0.53,0.281946314,0.300462655,0.227941543,0.278599867
Osogbo,Osogbo,Owan East,2920,-1,2018,0.402576327,0.461848924,0.53,0.247452907,0.2,0.155639397,0.317641643
Obokun,Obokun,Akinyele,2920,-1,2018,0.323000927,0.396441237,0.53,0.43481825,0.392030997,0.310573478,0.377487976
Odo-Otin,Odo-Otin,Oke-Ero,2920,-1,2018,0.424052511,0.479214434,0.53,0.348131854,0.487897644,0.259816091,0.303001986
Ola-oluwa,Ola-oluwa,Akinyele,2920,-1,2018,0.43559805,0.488454858,0.53,0.43481825,0.392030997,0.310573478,0.377487976
Olorunda,Olorunda,Akinyele,2920,-1,2018,0.431272633,0.485001715,0.53,0.43481825,0.392030997,0.310573478,0.377487976
Oriade,Oriade,Oke-Ero,2920,-1,2018,0.408517869,0.466673765,0.53,0.105263158,0.104201982,0.03949059,0.09244473
Ibadan South East,Ibadan South East,Akinyele,2920,-1,2018,0.271498263,0.354331864,0.53,0.43481825,0.392030997,0.310573478,0.377487976
Afijio,Afijio,Akinyele,2920,-1,2018,0.464150913,0.510953009,0.53,0.538461538,0.25,0.111111111,0.347826087
Akinyele,Akinyele,Akinyele,2920,-1,2018,0.353306712,0.421435221,0.53,0.464362203,0.556624126,0.419195418,0.355369252
Atiba,Atiba,Akinyele,2920,-1,2018,0.383570526,0.446329501,0.53,0.75,0.5,0.310573478,0.566666667
Egbeda,Egbeda,Akinyele,2920,-1,2018,0.298595531,0.37639044,0.53,0.473740114,0.560115021,0.317784661,0.421938196
Ibadan North,Ibadan North,Owan East,2920,-1,2018,0.309361845,0.385220242,0.53,0.380628229,0.41082061,0.224059475,0.251946235
Ibadan North East,Ibadan North East,Owan East,2920,-1,2018,0.294659555,0.373170294,0.53,0.523809524,0.571428571,0.625,0.565217391
Ibadan North West,Ibadan North West,Owan East,2920,-1,2018,0.316280901,0.390908593,0.53,0.323425346,0.472449841,0.311850234,0.299684294
