adm1,LGA,smc_plan1,repDS,peak,year,round,duration,coverage_high_access,coverage_low_access,max_age,simday
Zamfara,Tsafe,SMC,Takali,september,2021,3,-1,1,0.937605396,5,606
Zamfara,Tsafe,SMC,Takali,september,2021,4,-1,1,0.6,5,634
Zamfara,Zurmi,SMC,Rimi,march,2021,1,-1,1,0.854974705,5,550
Zamfara,Zurmi,SMC,Rimi,march,2021,2,-1,1,0.927487352,5,578
Zamfara,Zurmi,SMC,Rimi,march,2021,3,-1,1,0.937605396,5,606
Zamfara,Zurmi,SMC,Rimi,march,2021,4,-1,1,0.6,5,634
Adamawa,Demsa,SMC,Alkaleri,july,2022,1,-1,1,0.6,5,915
Adamawa,Demsa,SMC,Alkaleri,july,2022,2,-1,1,0.6,5,945
Adamawa,Demsa,SMC,Alkaleri,july,2022,3,-1,1,0.6,5,975
Adamawa,Demsa,SMC,Alkaleri,july,2022,4,-1,1,0.6,5,1005
Adamawa,Fufore,SMC,Alkaleri,july,2022,1,-1,1,0.6,5,915
Adamawa,Fufore,SMC,Alkaleri,july,2022,2,-1,1,0.6,5,945
Adamawa,Fufore,SMC,Alkaleri,july,2022,3,-1,1,0.6,5,975
Adamawa,Fufore,SMC,Alkaleri,july,2022,4,-1,1,0.6,5,1005
Adamawa,Gireri,SMC,Darazo,july,2022,1,-1,1,0.6,5,915
Adamawa,Gireri,SMC,Darazo,july,2022,2,-1,1,0.6,5,945
Adamawa,Gireri,SMC,Darazo,july,2022,3,-1,1,0.6,5,975
Adamawa,Gireri,SMC,Darazo,july,2022,4,-1,1,0.6,5,1005
Adamawa,Gombi,SMC,Alkaleri,july,2022,1,-1,1,0.6,5,915
Adamawa,Gombi,SMC,Alkaleri,july,2022,2,-1,1,0.6,5,945
Adamawa,Gombi,SMC,Alkaleri,july,2022,3,-1,1,0.6,5,975
Adamawa,Gombi,SMC,Alkaleri,july,2022,4,-1,1,0.6,5,1005
Adamawa,Guyuk,SMC,Alkaleri,july,2022,1,-1,1,0.6,5,915
Adamawa,Guyuk,SMC,Alkaleri,july,2022,2,-1,1,0.6,5,945
Adamawa,Guyuk,SMC,Alkaleri,july,2022,3,-1,1,0.6,5,975
Adamawa,Guyuk,SMC,Alkaleri,july,2022,4,-1,1,0.6,5,1005
Adamawa,Hong,SMC,Darazo,july,2022,1,-1,1,0.6,5,915
Adamawa,Hong,SMC,Darazo,july,2022,2,-1,1,0.6,5,945
Adamawa,Hong,SMC,Darazo,july,2022,3,-1,1,0.6,5,975
Adamawa,Hong,SMC,Darazo,july,2022,4,-1,1,0.6,5,1005
Adamawa,Jada,SMC,Alkaleri,july,2022,1,-1,1,0.6,5,915
Adamawa,Jada,SMC,Alkaleri,july,2022,2,-1,1,0.6,5,945
Adamawa,Jada,SMC,Alkaleri,july,2022,3,-1,1,0.6,5,975
Adamawa,Jada,SMC,Alkaleri,july,2022,4,-1,1,0.6,5,1005
Adamawa,Lamurde,SMC,Alkaleri,july,2022,1,-1,1,0.6,5,915
Adamawa,Lamurde,SMC,Alkaleri,july,2022,2,-1,1,0.6,5,945
Adamawa,Lamurde,SMC,Alkaleri,july,2022,3,-1,1,0.6,5,975
Adamawa,Lamurde,SMC,Alkaleri,july,2022,4,-1,1,0.6,5,1005
Adamawa,Madagali,SMC,Darazo,july,2022,1,-1,1,0.6,5,915
Adamawa,Madagali,SMC,Darazo,july,2022,2,-1,1,0.6,5,945
Adamawa,Madagali,SMC,Darazo,july,2022,3,-1,1,0.6,5,975
Adamawa,Madagali,SMC,Darazo,july,2022,4,-1,1,0.6,5,1005
Adamawa,Maiha,SMC,Alkaleri,july,2022,1,-1,1,0.6,5,915
Adamawa,Maiha,SMC,Alkaleri,july,2022,2,-1,1,0.6,5,945
Adamawa,Maiha,SMC,Alkaleri,july,2022,3,-1,1,0.6,5,975
Adamawa,Maiha,SMC,Alkaleri,july,2022,4,-1,1,0.6,5,1005
Adamawa,Mayo-Belwa,SMC,Alkaleri,july,2022,1,-1,1,0.6,5,915
Adamawa,Mayo-Belwa,SMC,Alkaleri,july,2022,2,-1,1,0.6,5,945
Adamawa,Mayo-Belwa,SMC,Alkaleri,july,2022,3,-1,1,0.6,5,975
Adamawa,Mayo-Belwa,SMC,Alkaleri,july,2022,4,-1,1,0.6,5,1005
Adamawa,Michika,SMC,Darazo,july,2022,1,-1,1,0.6,5,915
Adamawa,Michika,SMC,Darazo,july,2022,2,-1,1,0.6,5,945
Adamawa,Michika,SMC,Darazo,july,2022,3,-1,1,0.6,5,975
Adamawa,Michika,SMC,Darazo,july,2022,4,-1,1,0.6,5,1005
Adamawa,Mubi North,SMC,Darazo,july,2022,1,-1,1,0.6,5,915
Adamawa,Mubi North,SMC,Darazo,july,2022,2,-1,1,0.6,5,945
Adamawa,Mubi North,SMC,Darazo,july,2022,3,-1,1,0.6,5,975
Adamawa,Mubi North,SMC,Darazo,july,2022,4,-1,1,0.6,5,1005
Adamawa,Mubi South,SMC,Darazo,july,2022,1,-1,1,0.6,5,915
Adamawa,Mubi South,SMC,Darazo,july,2022,2,-1,1,0.6,5,945
Adamawa,Mubi South,SMC,Darazo,july,2022,3,-1,1,0.6,5,975
Adamawa,Mubi South,SMC,Darazo,july,2022,4,-1,1,0.6,5,1005
Adamawa,Numan,SMC,Alkaleri,july,2022,1,-1,1,0.6,5,915
Adamawa,Numan,SMC,Alkaleri,july,2022,2,-1,1,0.6,5,945
Adamawa,Numan,SMC,Alkaleri,july,2022,3,-1,1,0.6,5,975
Adamawa,Numan,SMC,Alkaleri,july,2022,4,-1,1,0.6,5,1005
Adamawa,Shelleng,SMC,Darazo,july,2022,1,-1,1,0.6,5,915
Adamawa,Shelleng,SMC,Darazo,july,2022,2,-1,1,0.6,5,945
Adamawa,Shelleng,SMC,Darazo,july,2022,3,-1,1,0.6,5,975
Adamawa,Shelleng,SMC,Darazo,july,2022,4,-1,1,0.6,5,1005
Adamawa,Song,SMC,Darazo,july,2022,1,-1,1,0.6,5,915
Adamawa,Song,SMC,Darazo,july,2022,2,-1,1,0.6,5,945
Adamawa,Song,SMC,Darazo,july,2022,3,-1,1,0.6,5,975
Adamawa,Song,SMC,Darazo,july,2022,4,-1,1,0.6,5,1005
Adamawa,Yola North,SMC,Alkaleri,july,2022,1,-1,1,0.6,5,915
Adamawa,Yola North,SMC,Alkaleri,july,2022,2,-1,1,0.6,5,945
Adamawa,Yola North,SMC,Alkaleri,july,2022,3,-1,1,0.6,5,975
Adamawa,Yola North,SMC,Alkaleri,july,2022,4,-1,1,0.6,5,1005
Adamawa,Yola South,SMC,Alkaleri,july,2022,1,-1,1,0.6,5,915
Adamawa,Yola South,SMC,Alkaleri,july,2022,2,-1,1,0.6,5,945
Adamawa,Yola South,SMC,Alkaleri,july,2022,3,-1,1,0.6,5,975
Adamawa,Yola South,SMC,Alkaleri,july,2022,4,-1,1,0.6,5,1005
Borno,Abadam,SMC,Babura,may,2022,1,-1,1,0.6,5,852
Borno,Abadam,SMC,Babura,may,2022,2,-1,1,0.6,5,882
Borno,Abadam,SMC,Babura,may,2022,3,-1,1,0.6,5,912
Borno,Abadam,SMC,Babura,may,2022,4,-1,1,0.6,5,942
Borno,Askira-Uba,SMC,Darazo,july,2022,1,-1,1,0.6,5,915
Borno,Askira-Uba,SMC,Darazo,july,2022,2,-1,1,0.6,5,945
Borno,Askira-Uba,SMC,Darazo,july,2022,3,-1,1,0.6,5,975
Borno,Askira-Uba,SMC,Darazo,july,2022,4,-1,1,0.6,5,1005
Borno,Bama,SMC,Darazo,july,2022,1,-1,1,0.6,5,950
Borno,Bama,SMC,Darazo,july,2022,2,-1,1,0.6,5,978
Borno,Bama,SMC,Darazo,july,2022,3,-1,1,0.6,5,1006
Borno,Bama,SMC,Darazo,july,2022,4,-1,1,0.6,5,1034
Borno,Bayo,SMC,Alkaleri,july,2022,1,-1,1,0.6,5,915
Borno,Bayo,SMC,Alkaleri,july,2022,2,-1,1,0.6,5,945
Borno,Bayo,SMC,Alkaleri,july,2022,3,-1,1,0.6,5,975
Borno,Bayo,SMC,Alkaleri,july,2022,4,-1,1,0.6,5,1005
Borno,Biu,SMC,Darazo,july,2022,1,-1,1,0.6,5,915
Borno,Biu,SMC,Darazo,july,2022,2,-1,1,0.6,5,945
Borno,Biu,SMC,Darazo,july,2022,3,-1,1,0.6,5,975
Borno,Biu,SMC,Darazo,july,2022,4,-1,1,0.6,5,1005
Borno,Chibok,SMC,Darazo,july,2022,1,-1,1,0.6,5,915
Borno,Chibok,SMC,Darazo,july,2022,2,-1,1,0.6,5,945
Borno,Chibok,SMC,Darazo,july,2022,3,-1,1,0.6,5,975
Borno,Chibok,SMC,Darazo,july,2022,4,-1,1,0.6,5,1005
Borno,Damboa,SMC,Darazo,july,2022,1,-1,1,0.6,5,915
Borno,Damboa,SMC,Darazo,july,2022,2,-1,1,0.6,5,945
Borno,Damboa,SMC,Darazo,july,2022,3,-1,1,0.6,5,975
Borno,Damboa,SMC,Darazo,july,2022,4,-1,1,0.6,5,1005
Borno,Dikwa,SMC,Darazo,july,2022,1,-1,1,0.6,5,915
Borno,Dikwa,SMC,Darazo,july,2022,2,-1,1,0.6,5,945
Borno,Dikwa,SMC,Darazo,july,2022,3,-1,1,0.6,5,975
Borno,Dikwa,SMC,Darazo,july,2022,4,-1,1,0.6,5,1005
Borno,Gubio,SMC,Gawabawa,august,2022,1,-1,1,0.6,5,950
Borno,Gubio,SMC,Gawabawa,august,2022,2,-1,1,0.6,5,980
Borno,Gubio,SMC,Gawabawa,august,2022,3,-1,1,0.6,5,1010
Borno,Gubio,SMC,Gawabawa,august,2022,4,-1,1,0.6,5,1040
Borno,Guzamala,SMC,Babura,may,2022,1,-1,1,0.6,5,852
Borno,Guzamala,SMC,Babura,may,2022,2,-1,1,0.6,5,882
Borno,Guzamala,SMC,Babura,may,2022,3,-1,1,0.6,5,912
Borno,Guzamala,SMC,Babura,may,2022,4,-1,1,0.6,5,942
Borno,Gwoza,SMC,Darazo,july,2022,1,-1,1,0.6,5,950
Borno,Gwoza,SMC,Darazo,july,2022,2,-1,1,0.6,5,978
Borno,Gwoza,SMC,Darazo,july,2022,3,-1,1,0.6,5,1006
Borno,Gwoza,SMC,Darazo,july,2022,4,-1,1,0.6,5,1034
Borno,Hawul,SMC,Darazo,july,2022,1,-1,1,0.6,5,915
Borno,Hawul,SMC,Darazo,july,2022,2,-1,1,0.6,5,945
Borno,Hawul,SMC,Darazo,july,2022,3,-1,1,0.6,5,975
Borno,Hawul,SMC,Darazo,july,2022,4,-1,1,0.6,5,1005
Borno,Jere,SMC,Gawabawa,august,2022,1,-1,1,0.6,5,950
Borno,Jere,SMC,Gawabawa,august,2022,2,-1,1,0.6,5,980
Borno,Jere,SMC,Gawabawa,august,2022,3,-1,1,0.6,5,1010
Borno,Jere,SMC,Gawabawa,august,2022,4,-1,1,0.6,5,1040
Borno,Kaga,SMC,Darazo,july,2022,1,-1,1,0.6,5,915
Borno,Kaga,SMC,Darazo,july,2022,2,-1,1,0.6,5,945
Borno,Kaga,SMC,Darazo,july,2022,3,-1,1,0.6,5,975
Borno,Kaga,SMC,Darazo,july,2022,4,-1,1,0.6,5,1005
Borno,Kala-Balge,SMC,Darazo,july,2022,1,-1,1,0.6,5,950
Borno,Kala-Balge,SMC,Darazo,july,2022,2,-1,1,0.6,5,978
Borno,Kala-Balge,SMC,Darazo,july,2022,3,-1,1,0.6,5,1006
Borno,Kala-Balge,SMC,Darazo,july,2022,4,-1,1,0.6,5,1034
Borno,Konduga,SMC,Darazo,july,2022,1,-1,1,0.6,5,915
Borno,Konduga,SMC,Darazo,july,2022,2,-1,1,0.6,5,945
Borno,Konduga,SMC,Darazo,july,2022,3,-1,1,0.6,5,975
Borno,Konduga,SMC,Darazo,july,2022,4,-1,1,0.6,5,1005
Borno,Kukawa,SMC,Babura,may,2022,1,-1,1,0.6,5,852
Borno,Kukawa,SMC,Babura,may,2022,2,-1,1,0.6,5,882
Borno,Kukawa,SMC,Babura,may,2022,3,-1,1,0.6,5,912
Borno,Kukawa,SMC,Babura,may,2022,4,-1,1,0.6,5,942
Borno,Kwaya Kusar,SMC,Alkaleri,july,2022,1,-1,1,0.6,5,915
Borno,Kwaya Kusar,SMC,Alkaleri,july,2022,2,-1,1,0.6,5,945
Borno,Kwaya Kusar,SMC,Alkaleri,july,2022,3,-1,1,0.6,5,975
Borno,Kwaya Kusar,SMC,Alkaleri,july,2022,4,-1,1,0.6,5,1005
Borno,Mafa,SMC,Darazo,july,2022,1,-1,1,0.6,5,915
Borno,Mafa,SMC,Darazo,july,2022,2,-1,1,0.6,5,945
Borno,Mafa,SMC,Darazo,july,2022,3,-1,1,0.6,5,975
Borno,Mafa,SMC,Darazo,july,2022,4,-1,1,0.6,5,1005
Borno,Magumeri,SMC,Gawabawa,august,2022,1,-1,1,0.6,5,950
Borno,Magumeri,SMC,Gawabawa,august,2022,2,-1,1,0.6,5,980
Borno,Magumeri,SMC,Gawabawa,august,2022,3,-1,1,0.6,5,1010
Borno,Magumeri,SMC,Gawabawa,august,2022,4,-1,1,0.6,5,1040
Borno,Maiduguri,SMC,Darazo,july,2022,1,-1,1,0.6,5,915
Borno,Maiduguri,SMC,Darazo,july,2022,2,-1,1,0.6,5,945
Borno,Maiduguri,SMC,Darazo,july,2022,3,-1,1,0.6,5,975
Borno,Maiduguri,SMC,Darazo,july,2022,4,-1,1,0.6,5,1005
Borno,Marte,SMC,Babura,may,2022,1,-1,1,0.6,5,852
Borno,Marte,SMC,Babura,may,2022,2,-1,1,0.6,5,882
Borno,Marte,SMC,Babura,may,2022,3,-1,1,0.6,5,912
Borno,Marte,SMC,Babura,may,2022,4,-1,1,0.6,5,942
Borno,Mobbar,SMC,Babura,may,2022,1,-1,1,0.6,5,852
Borno,Mobbar,SMC,Babura,may,2022,2,-1,1,0.6,5,882
Borno,Mobbar,SMC,Babura,may,2022,3,-1,1,0.6,5,912
Borno,Mobbar,SMC,Babura,may,2022,4,-1,1,0.6,5,942
Borno,Monguno,SMC,Babura,may,2022,1,-1,1,0.6,5,852
Borno,Monguno,SMC,Babura,may,2022,2,-1,1,0.6,5,882
Borno,Monguno,SMC,Babura,may,2022,3,-1,1,0.6,5,912
Borno,Monguno,SMC,Babura,may,2022,4,-1,1,0.6,5,942
Borno,Ngala,SMC,Taura,july,2022,1,-1,1,0.6,5,950
Borno,Ngala,SMC,Taura,july,2022,2,-1,1,0.6,5,978
Borno,Ngala,SMC,Taura,july,2022,3,-1,1,0.6,5,1006
Borno,Ngala,SMC,Taura,july,2022,4,-1,1,0.6,5,1034
Borno,Nganzai,SMC,Gawabawa,august,2022,1,-1,1,0.6,5,950
Borno,Nganzai,SMC,Gawabawa,august,2022,2,-1,1,0.6,5,980
Borno,Nganzai,SMC,Gawabawa,august,2022,3,-1,1,0.6,5,1010
Borno,Nganzai,SMC,Gawabawa,august,2022,4,-1,1,0.6,5,1040
Borno,Shani,SMC,Alkaleri,july,2022,1,-1,1,0.6,5,915
Borno,Shani,SMC,Alkaleri,july,2022,2,-1,1,0.6,5,945
Borno,Shani,SMC,Alkaleri,july,2022,3,-1,1,0.6,5,975
Borno,Shani,SMC,Alkaleri,july,2022,4,-1,1,0.6,5,1005
Gombe,Akko,SMC in PAAR,Alkaleri,july,2022,1,-1,1,0.6,5,915
Gombe,Akko,SMC in PAAR,Alkaleri,july,2022,2,-1,1,0.6,5,945
Gombe,Akko,SMC in PAAR,Alkaleri,july,2022,3,-1,1,0.6,5,975
Gombe,Akko,SMC in PAAR,Alkaleri,july,2022,4,-1,1,0.6,5,1005
Gombe,Balanga,SMC in PAAR,Alkaleri,july,2022,1,-1,1,0.6,5,915
Gombe,Balanga,SMC in PAAR,Alkaleri,july,2022,2,-1,1,0.6,5,945
Gombe,Balanga,SMC in PAAR,Alkaleri,july,2022,3,-1,1,0.6,5,975
Gombe,Balanga,SMC in PAAR,Alkaleri,july,2022,4,-1,1,0.6,5,1005
Gombe,Billiri,SMC in PAAR,Alkaleri,july,2022,1,-1,1,0.6,5,915
Gombe,Billiri,SMC in PAAR,Alkaleri,july,2022,2,-1,1,0.6,5,945
Gombe,Billiri,SMC in PAAR,Alkaleri,july,2022,3,-1,1,0.6,5,975
Gombe,Billiri,SMC in PAAR,Alkaleri,july,2022,4,-1,1,0.6,5,1005
Gombe,Dukku,SMC in PAAR,Darazo,july,2022,1,-1,1,0.6,5,915
Gombe,Dukku,SMC in PAAR,Darazo,july,2022,2,-1,1,0.6,5,945
Gombe,Dukku,SMC in PAAR,Darazo,july,2022,3,-1,1,0.6,5,975
Gombe,Dukku,SMC in PAAR,Darazo,july,2022,4,-1,1,0.6,5,1005
Gombe,Funakaye,SMC in PAAR,Alkaleri,july,2022,1,-1,1,0.6,5,915
Gombe,Funakaye,SMC in PAAR,Alkaleri,july,2022,2,-1,1,0.6,5,945
Gombe,Funakaye,SMC in PAAR,Alkaleri,july,2022,3,-1,1,0.6,5,975
Gombe,Funakaye,SMC in PAAR,Alkaleri,july,2022,4,-1,1,0.6,5,1005
Gombe,Gombe,SMC in PAAR,Alkaleri,july,2022,1,-1,1,0.6,5,915
Gombe,Gombe,SMC in PAAR,Alkaleri,july,2022,2,-1,1,0.6,5,945
Gombe,Gombe,SMC in PAAR,Alkaleri,july,2022,3,-1,1,0.6,5,975
Gombe,Gombe,SMC in PAAR,Alkaleri,july,2022,4,-1,1,0.6,5,1005
Gombe,Kaltungo,SMC in PAAR,Alkaleri,july,2022,1,-1,1,0.6,5,915
Gombe,Kaltungo,SMC in PAAR,Alkaleri,july,2022,2,-1,1,0.6,5,945
Gombe,Kaltungo,SMC in PAAR,Alkaleri,july,2022,3,-1,1,0.6,5,975
Gombe,Kaltungo,SMC in PAAR,Alkaleri,july,2022,4,-1,1,0.6,5,1005
Gombe,Kwami,SMC in PAAR,Alkaleri,july,2022,1,-1,1,0.6,5,915
Gombe,Kwami,SMC in PAAR,Alkaleri,july,2022,2,-1,1,0.6,5,945
Gombe,Kwami,SMC in PAAR,Alkaleri,july,2022,3,-1,1,0.6,5,975
Gombe,Kwami,SMC in PAAR,Alkaleri,july,2022,4,-1,1,0.6,5,1005
Gombe,Nafada,SMC in PAAR,Alkaleri,july,2022,1,-1,1,0.6,5,915
Gombe,Nafada,SMC in PAAR,Alkaleri,july,2022,2,-1,1,0.6,5,945
Gombe,Nafada,SMC in PAAR,Alkaleri,july,2022,3,-1,1,0.6,5,975
Gombe,Nafada,SMC in PAAR,Alkaleri,july,2022,4,-1,1,0.6,5,1005
Gombe,Shomgom,SMC in PAAR,Alkaleri,july,2022,1,-1,1,0.6,5,915
Gombe,Shomgom,SMC in PAAR,Alkaleri,july,2022,2,-1,1,0.6,5,945
Gombe,Shomgom,SMC in PAAR,Alkaleri,july,2022,3,-1,1,0.6,5,975
Gombe,Shomgom,SMC in PAAR,Alkaleri,july,2022,4,-1,1,0.6,5,1005
Gombe,Yamaltu-Deba,SMC in PAAR,Alkaleri,july,2022,1,-1,1,0.6,5,915
Gombe,Yamaltu-Deba,SMC in PAAR,Alkaleri,july,2022,2,-1,1,0.6,5,945
Gombe,Yamaltu-Deba,SMC in PAAR,Alkaleri,july,2022,3,-1,1,0.6,5,975
Gombe,Yamaltu-Deba,SMC in PAAR,Alkaleri,july,2022,4,-1,1,0.6,5,1005
Jigawa,Auyo,SMC,Taura,july,2022,1,-1,1,0.934456929,5,915
Jigawa,Auyo,SMC,Taura,july,2022,2,-1,1,0.973782772,5,943
Jigawa,Auyo,SMC,Taura,july,2022,3,-1,1,0.975655431,5,971
Jigawa,Auyo,SMC,Taura,july,2022,4,-1,1,0.653558052,5,999
Jigawa,Babura,SMC,Babura,may,2022,1,-1,1,0.934456929,5,915
Jigawa,Babura,SMC,Babura,may,2022,2,-1,1,0.973782772,5,943
Jigawa,Babura,SMC,Babura,may,2022,3,-1,1,0.975655431,5,971
Jigawa,Babura,SMC,Babura,may,2022,4,-1,1,0.653558052,5,999
Jigawa,Biriniwa,SMC,Taura,july,2022,1,-1,1,0.6,5,915
Jigawa,Biriniwa,SMC,Taura,july,2022,2,-1,1,0.6,5,945
Jigawa,Biriniwa,SMC,Taura,july,2022,3,-1,1,0.6,5,975
Jigawa,Biriniwa,SMC,Taura,july,2022,4,-1,1,0.6,5,1005
Jigawa,Birni Kudu,SMC,Takali,september,2022,1,-1,1,0.6,5,978
Jigawa,Birni Kudu,SMC,Takali,september,2022,2,-1,1,0.6,5,1008
Jigawa,Birni Kudu,SMC,Takali,september,2022,3,-1,1,0.6,5,1038
Jigawa,Birni Kudu,SMC,Takali,september,2022,4,-1,1,0.6,5,1068
Jigawa,Buji,SMC,Takali,september,2022,1,-1,1,0.934456929,5,915
Jigawa,Buji,SMC,Takali,september,2022,2,-1,1,0.973782772,5,943
Jigawa,Buji,SMC,Takali,september,2022,3,-1,1,0.975655431,5,971
Jigawa,Buji,SMC,Takali,september,2022,4,-1,1,0.653558052,5,999
Jigawa,Dutse,SMC,Takali,september,2022,1,-1,1,0.934456929,5,915
Jigawa,Dutse,SMC,Takali,september,2022,2,-1,1,0.973782772,5,943
Jigawa,Dutse,SMC,Takali,september,2022,3,-1,1,0.975655431,5,971
Jigawa,Dutse,SMC,Takali,september,2022,4,-1,1,0.653558052,5,999
Jigawa,Gagarawa,SMC,Taura,july,2022,1,-1,1,0.934456929,5,915
Jigawa,Gagarawa,SMC,Taura,july,2022,2,-1,1,0.973782772,5,943
Jigawa,Gagarawa,SMC,Taura,july,2022,3,-1,1,0.975655431,5,971
Jigawa,Gagarawa,SMC,Taura,july,2022,4,-1,1,0.653558052,5,999
Jigawa,Garki,SMC,Babura,may,2022,1,-1,1,0.934456929,5,915
Jigawa,Garki,SMC,Babura,may,2022,2,-1,1,0.973782772,5,943
Jigawa,Garki,SMC,Babura,may,2022,3,-1,1,0.975655431,5,971
Jigawa,Garki,SMC,Babura,may,2022,4,-1,1,0.653558052,5,999
Jigawa,Gumel,SMC,Babura,may,2022,1,-1,1,0.934456929,5,915
Jigawa,Gumel,SMC,Babura,may,2022,2,-1,1,0.973782772,5,943
Jigawa,Gumel,SMC,Babura,may,2022,3,-1,1,0.975655431,5,971
Jigawa,Gumel,SMC,Babura,may,2022,4,-1,1,0.653558052,5,999
Jigawa,Guri,SMC,Taura,july,2022,1,-1,1,0.934456929,5,915
Jigawa,Guri,SMC,Taura,july,2022,2,-1,1,0.973782772,5,943
Jigawa,Guri,SMC,Taura,july,2022,3,-1,1,0.975655431,5,971
Jigawa,Guri,SMC,Taura,july,2022,4,-1,1,0.653558052,5,999
Jigawa,Gwaram,SMC,Takali,september,2022,1,-1,1,0.934456929,5,915
Jigawa,Gwaram,SMC,Takali,september,2022,2,-1,1,0.973782772,5,943
Jigawa,Gwaram,SMC,Takali,september,2022,3,-1,1,0.975655431,5,971
Jigawa,Gwaram,SMC,Takali,september,2022,4,-1,1,0.653558052,5,999
Jigawa,Gwiwa,SMC,Babura,may,2022,1,-1,1,0.934456929,5,915
Jigawa,Gwiwa,SMC,Babura,may,2022,2,-1,1,0.973782772,5,943
Jigawa,Gwiwa,SMC,Babura,may,2022,3,-1,1,0.975655431,5,971
Jigawa,Gwiwa,SMC,Babura,may,2022,4,-1,1,0.653558052,5,999
Jigawa,Hadejia,SMC,Taura,july,2022,1,-1,1,0.934456929,5,915
Jigawa,Hadejia,SMC,Taura,july,2022,2,-1,1,0.973782772,5,943
Jigawa,Hadejia,SMC,Taura,july,2022,3,-1,1,0.975655431,5,971
Jigawa,Hadejia,SMC,Taura,july,2022,4,-1,1,0.653558052,5,999
Jigawa,Jahun,SMC,Taura,july,2022,1,-1,1,0.934456929,5,915
Jigawa,Jahun,SMC,Taura,july,2022,2,-1,1,0.973782772,5,943
Jigawa,Jahun,SMC,Taura,july,2022,3,-1,1,0.975655431,5,971
Jigawa,Jahun,SMC,Taura,july,2022,4,-1,1,0.653558052,5,999
Jigawa,Kafin Hausa,SMC,Taura,july,2022,1,-1,1,0.6,5,915
Jigawa,Kafin Hausa,SMC,Taura,july,2022,2,-1,1,0.6,5,945
Jigawa,Kafin Hausa,SMC,Taura,july,2022,3,-1,1,0.6,5,975
Jigawa,Kafin Hausa,SMC,Taura,july,2022,4,-1,1,0.6,5,1005
Jigawa,Kaugama,SMC,Taura,july,2022,1,-1,1,0.934456929,5,915
Jigawa,Kaugama,SMC,Taura,july,2022,2,-1,1,0.973782772,5,943
Jigawa,Kaugama,SMC,Taura,july,2022,3,-1,1,0.975655431,5,971
Jigawa,Kaugama,SMC,Taura,july,2022,4,-1,1,0.653558052,5,999
Jigawa,Kazaure,SMC,Babura,may,2022,1,-1,1,0.934456929,5,915
Jigawa,Kazaure,SMC,Babura,may,2022,2,-1,1,0.973782772,5,943
Jigawa,Kazaure,SMC,Babura,may,2022,3,-1,1,0.975655431,5,971
Jigawa,Kazaure,SMC,Babura,may,2022,4,-1,1,0.653558052,5,999
Jigawa,Kiri Kasamma,SMC,Taura,july,2022,1,-1,1,0.6,5,915
Jigawa,Kiri Kasamma,SMC,Taura,july,2022,2,-1,1,0.6,5,945
Jigawa,Kiri Kasamma,SMC,Taura,july,2022,3,-1,1,0.6,5,975
Jigawa,Kiri Kasamma,SMC,Taura,july,2022,4,-1,1,0.6,5,1005
Jigawa,Maigatari,SMC,Babura,may,2022,1,-1,1,0.934456929,5,915
Jigawa,Maigatari,SMC,Babura,may,2022,2,-1,1,0.973782772,5,943
Jigawa,Maigatari,SMC,Babura,may,2022,3,-1,1,0.975655431,5,971
Jigawa,Maigatari,SMC,Babura,may,2022,4,-1,1,0.653558052,5,999
Jigawa,Malam Madori,SMC,Taura,july,2022,1,-1,1,0.6,5,915
Jigawa,Malam Madori,SMC,Taura,july,2022,2,-1,1,0.6,5,945
Jigawa,Malam Madori,SMC,Taura,july,2022,3,-1,1,0.6,5,975
Jigawa,Malam Madori,SMC,Taura,july,2022,4,-1,1,0.6,5,1005
Jigawa,Miga,SMC,Taura,july,2022,1,-1,1,0.934456929,5,915
Jigawa,Miga,SMC,Taura,july,2022,2,-1,1,0.973782772,5,943
Jigawa,Miga,SMC,Taura,july,2022,3,-1,1,0.975655431,5,971
Jigawa,Miga,SMC,Taura,july,2022,4,-1,1,0.653558052,5,999
Jigawa,Ringim,SMC,Taura,july,2022,1,-1,1,0.934456929,5,915
Jigawa,Ringim,SMC,Taura,july,2022,2,-1,1,0.973782772,5,943
Jigawa,Ringim,SMC,Taura,july,2022,3,-1,1,0.975655431,5,971
Jigawa,Ringim,SMC,Taura,july,2022,4,-1,1,0.653558052,5,999
Jigawa,Roni,SMC,Babura,may,2022,1,-1,1,0.934456929,5,915
Jigawa,Roni,SMC,Babura,may,2022,2,-1,1,0.973782772,5,943
Jigawa,Roni,SMC,Babura,may,2022,3,-1,1,0.975655431,5,971
Jigawa,Roni,SMC,Babura,may,2022,4,-1,1,0.653558052,5,999
Jigawa,Sule-Tankarkar,SMC,Babura,may,2022,1,-1,1,0.6,5,852
Jigawa,Sule-Tankarkar,SMC,Babura,may,2022,2,-1,1,0.6,5,882
Jigawa,Sule-Tankarkar,SMC,Babura,may,2022,3,-1,1,0.6,5,912
Jigawa,Sule-Tankarkar,SMC,Babura,may,2022,4,-1,1,0.6,5,942
Jigawa,Taura,SMC,Taura,july,2022,1,-1,1,0.934456929,5,915
Jigawa,Taura,SMC,Taura,july,2022,2,-1,1,0.973782772,5,943
Jigawa,Taura,SMC,Taura,july,2022,3,-1,1,0.975655431,5,971
Jigawa,Taura,SMC,Taura,july,2022,4,-1,1,0.653558052,5,999
Jigawa,Yankwashi,SMC,Babura,may,2022,1,-1,1,0.934456929,5,915
Jigawa,Yankwashi,SMC,Babura,may,2022,2,-1,1,0.973782772,5,943
