"","adm1","LGA","smc_plan1","repDS","peak","year","round","duration","coverage_high_access","coverage_low_access","max_age","simday"
"8261","Niger","Pailoro","SMC in PAAR","Oke-Ero","july",2026,1,-1,1,0.6,5,2376
"8262","Niger","Pailoro","SMC in PAAR","Oke-Ero","july",2026,2,-1,1,0.6,5,2406
"8263","Niger","Pailoro","SMC in PAAR","Oke-Ero","july",2026,3,-1,1,0.6,5,2436
"8264","Niger","Pailoro","SMC in PAAR","Oke-Ero","july",2026,4,-1,1,0.6,5,2466
"9481","Niger","Pailoro","SMC in PAAR","Oke-Ero","july",2027,1,-1,1,0.6,5,2741
"9482","Niger","Pailoro","SMC in PAAR","Oke-Ero","july",2027,2,-1,1,0.6,5,2771
"9483","Niger","Pailoro","SMC in PAAR","Oke-Ero","july",2027,3,-1,1,0.6,5,2801
"9484","Niger","Pailoro","SMC in PAAR","Oke-Ero","july",2027,4,-1,1,0.6,5,2831
"10701","Niger","Pailoro","SMC in PAAR","Oke-Ero","july",2028,1,-1,1,0.6,5,3106
"10702","Niger","Pailoro","SMC in PAAR","Oke-Ero","july",2028,2,-1,1,0.6,5,3136
"10703","Niger","Pailoro","SMC in PAAR","Oke-Ero","july",2028,3,-1,1,0.6,5,3166
"10704","Niger","Pailoro","SMC in PAAR","Oke-Ero","july",2028,4,-1,1,0.6,5,3196
"11921","Niger","Pailoro","SMC in PAAR","Oke-Ero","july",2029,1,-1,1,0.6,5,3471
"11922","Niger","Pailoro","SMC in PAAR","Oke-Ero","july",2029,2,-1,1,0.6,5,3501
"11923","Niger","Pailoro","SMC in PAAR","Oke-Ero","july",2029,3,-1,1,0.6,5,3531
"11924","Niger","Pailoro","SMC in PAAR","Oke-Ero","july",2029,4,-1,1,0.6,5,3561
"13141","Niger","Pailoro","SMC in PAAR","Oke-Ero","july",2030,1,-1,1,0.6,5,3836
"13142","Niger","Pailoro","SMC in PAAR","Oke-Ero","july",2030,2,-1,1,0.6,5,3866
"13143","Niger","Pailoro","SMC in PAAR","Oke-Ero","july",2030,3,-1,1,0.6,5,3896
"13144","Niger","Pailoro","SMC in PAAR","Oke-Ero","july",2030,4,-1,1,0.6,5,3926
"865","Kwara","Pategi","SMC in PAAR","Oke-Ero","july",2020,1,-1,1,0.6,5,186
"866","Kwara","Pategi","SMC in PAAR","Oke-Ero","july",2020,2,-1,1,0.6,5,216
"867","Kwara","Pategi","SMC in PAAR","Oke-Ero","july",2020,3,-1,1,0.6,5,246
"868","Kwara","Pategi","SMC in PAAR","Oke-Ero","july",2020,4,-1,1,0.6,5,276
"2085","Kwara","Pategi","SMC in PAAR","Oke-Ero","july",2021,1,-1,1,0.6,5,551
"2086","Kwara","Pategi","SMC in PAAR","Oke-Ero","july",2021,2,-1,1,0.6,5,581
"2087","Kwara","Pategi","SMC in PAAR","Oke-Ero","july",2021,3,-1,1,0.6,5,611
"2088","Kwara","Pategi","SMC in PAAR","Oke-Ero","july",2021,4,-1,1,0.6,5,641
"3305","Kwara","Pategi","SMC in PAAR","Oke-Ero","july",2022,1,-1,1,0.6,5,916
"3306","Kwara","Pategi","SMC in PAAR","Oke-Ero","july",2022,2,-1,1,0.6,5,946
"3307","Kwara","Pategi","SMC in PAAR","Oke-Ero","july",2022,3,-1,1,0.6,5,976
"3308","Kwara","Pategi","SMC in PAAR","Oke-Ero","july",2022,4,-1,1,0.6,5,1006
"4525","Kwara","Pategi","SMC in PAAR","Oke-Ero","july",2023,1,-1,1,0.6,5,1281
"4526","Kwara","Pategi","SMC in PAAR","Oke-Ero","july",2023,2,-1,1,0.6,5,1311
"4527","Kwara","Pategi","SMC in PAAR","Oke-Ero","july",2023,3,-1,1,0.6,5,1341
"4528","Kwara","Pategi","SMC in PAAR","Oke-Ero","july",2023,4,-1,1,0.6,5,1371
"5745","Kwara","Pategi","SMC in PAAR","Oke-Ero","july",2024,1,-1,1,0.6,5,1646
"5746","Kwara","Pategi","SMC in PAAR","Oke-Ero","july",2024,2,-1,1,0.6,5,1676
"5747","Kwara","Pategi","SMC in PAAR","Oke-Ero","july",2024,3,-1,1,0.6,5,1706
"5748","Kwara","Pategi","SMC in PAAR","Oke-Ero","july",2024,4,-1,1,0.6,5,1736
"6965","Kwara","Pategi","SMC in PAAR","Oke-Ero","july",2025,1,-1,1,0.6,5,2011
"6966","Kwara","Pategi","SMC in PAAR","Oke-Ero","july",2025,2,-1,1,0.6,5,2041
"6967","Kwara","Pategi","SMC in PAAR","Oke-Ero","july",2025,3,-1,1,0.6,5,2071
"6968","Kwara","Pategi","SMC in PAAR","Oke-Ero","july",2025,4,-1,1,0.6,5,2101
"8185","Kwara","Pategi","SMC in PAAR","Oke-Ero","july",2026,1,-1,1,0.6,5,2376
"8186","Kwara","Pategi","SMC in PAAR","Oke-Ero","july",2026,2,-1,1,0.6,5,2406
"8187","Kwara","Pategi","SMC in PAAR","Oke-Ero","july",2026,3,-1,1,0.6,5,2436
"8188","Kwara","Pategi","SMC in PAAR","Oke-Ero","july",2026,4,-1,1,0.6,5,2466
"9405","Kwara","Pategi","SMC in PAAR","Oke-Ero","july",2027,1,-1,1,0.6,5,2741
"9406","Kwara","Pategi","SMC in PAAR","Oke-Ero","july",2027,2,-1,1,0.6,5,2771
"9407","Kwara","Pategi","SMC in PAAR","Oke-Ero","july",2027,3,-1,1,0.6,5,2801
"9408","Kwara","Pategi","SMC in PAAR","Oke-Ero","july",2027,4,-1,1,0.6,5,2831
"10625","Kwara","Pategi","SMC in PAAR","Oke-Ero","july",2028,1,-1,1,0.6,5,3106
"10626","Kwara","Pategi","SMC in PAAR","Oke-Ero","july",2028,2,-1,1,0.6,5,3136
"10627","Kwara","Pategi","SMC in PAAR","Oke-Ero","july",2028,3,-1,1,0.6,5,3166
"10628","Kwara","Pategi","SMC in PAAR","Oke-Ero","july",2028,4,-1,1,0.6,5,3196
"11845","Kwara","Pategi","SMC in PAAR","Oke-Ero","july",2029,1,-1,1,0.6,5,3471
"11846","Kwara","Pategi","SMC in PAAR","Oke-Ero","july",2029,2,-1,1,0.6,5,3501
"11847","Kwara","Pategi","SMC in PAAR","Oke-Ero","july",2029,3,-1,1,0.6,5,3531
"11848","Kwara","Pategi","SMC in PAAR","Oke-Ero","july",2029,4,-1,1,0.6,5,3561
"13065","Kwara","Pategi","SMC in PAAR","Oke-Ero","july",2030,1,-1,1,0.6,5,3836
"13066","Kwara","Pategi","SMC in PAAR","Oke-Ero","july",2030,2,-1,1,0.6,5,3866
"13067","Kwara","Pategi","SMC in PAAR","Oke-Ero","july",2030,3,-1,1,0.6,5,3896
"13068","Kwara","Pategi","SMC in PAAR","Oke-Ero","july",2030,4,-1,1,0.6,5,3926
"1149","Yobe","Potiskum","SMC","Darazo","july",2020,1,-1,1,0.6,5,186
"1150","Yobe","Potiskum","SMC","Darazo","july",2020,2,-1,1,0.6,5,216
"1151","Yobe","Potiskum","SMC","Darazo","july",2020,3,-1,1,0.6,5,246
"1152","Yobe","Potiskum","SMC","Darazo","july",2020,4,-1,1,0.6,5,276
"2369","Yobe","Potiskum","SMC","Darazo","july",2021,1,-1,1,0.6,5,551
"2370","Yobe","Potiskum","SMC","Darazo","july",2021,2,-1,1,0.6,5,581
"2371","Yobe","Potiskum","SMC","Darazo","july",2021,3,-1,1,0.6,5,611
"2372","Yobe","Potiskum","SMC","Darazo","july",2021,4,-1,1,0.6,5,641
"3589","Yobe","Potiskum","SMC","Darazo","july",2022,1,-1,1,0.6,5,916
"3590","Yobe","Potiskum","SMC","Darazo","july",2022,2,-1,1,0.6,5,946
"3591","Yobe","Potiskum","SMC","Darazo","july",2022,3,-1,1,0.6,5,976
"3592","Yobe","Potiskum","SMC","Darazo","july",2022,4,-1,1,0.6,5,1006
"4809","Yobe","Potiskum","SMC","Darazo","july",2023,1,-1,1,0.6,5,1281
"4810","Yobe","Potiskum","SMC","Darazo","july",2023,2,-1,1,0.6,5,1311
"4811","Yobe","Potiskum","SMC","Darazo","july",2023,3,-1,1,0.6,5,1341
"4812","Yobe","Potiskum","SMC","Darazo","july",2023,4,-1,1,0.6,5,1371
"6029","Yobe","Potiskum","SMC","Darazo","july",2024,1,-1,1,0.6,5,1646
"6030","Yobe","Potiskum","SMC","Darazo","july",2024,2,-1,1,0.6,5,1676
"6031","Yobe","Potiskum","SMC","Darazo","july",2024,3,-1,1,0.6,5,1706
"6032","Yobe","Potiskum","SMC","Darazo","july",2024,4,-1,1,0.6,5,1736
"7249","Yobe","Potiskum","SMC","Darazo","july",2025,1,-1,1,0.6,5,2011
"7250","Yobe","Potiskum","SMC","Darazo","july",2025,2,-1,1,0.6,5,2041
"7251","Yobe","Potiskum","SMC","Darazo","july",2025,3,-1,1,0.6,5,2071
"7252","Yobe","Potiskum","SMC","Darazo","july",2025,4,-1,1,0.6,5,2101
"8469","Yobe","Potiskum","SMC","Darazo","july",2026,1,-1,1,0.6,5,2376
"8470","Yobe","Potiskum","SMC","Darazo","july",2026,2,-1,1,0.6,5,2406
"8471","Yobe","Potiskum","SMC","Darazo","july",2026,3,-1,1,0.6,5,2436
"8472","Yobe","Potiskum","SMC","Darazo","july",2026,4,-1,1,0.6,5,2466
"9689","Yobe","Potiskum","SMC","Darazo","july",2027,1,-1,1,0.6,5,2741
"9690","Yobe","Potiskum","SMC","Darazo","july",2027,2,-1,1,0.6,5,2771
"9691","Yobe","Potiskum","SMC","Darazo","july",2027,3,-1,1,0.6,5,2801
"9692","Yobe","Potiskum","SMC","Darazo","july",2027,4,-1,1,0.6,5,2831
"10909","Yobe","Potiskum","SMC","Darazo","july",2028,1,-1,1,0.6,5,3106
"10910","Yobe","Potiskum","SMC","Darazo","july",2028,2,-1,1,0.6,5,3136
"10911","Yobe","Potiskum","SMC","Darazo","july",2028,3,-1,1,0.6,5,3166
"10912","Yobe","Potiskum","SMC","Darazo","july",2028,4,-1,1,0.6,5,3196
"12129","Yobe","Potiskum","SMC","Darazo","july",2029,1,-1,1,0.6,5,3471
"12130","Yobe","Potiskum","SMC","Darazo","july",2029,2,-1,1,0.6,5,3501
"12131","Yobe","Potiskum","SMC","Darazo","july",2029,3,-1,1,0.6,5,3531
"12132","Yobe","Potiskum","SMC","Darazo","july",2029,4,-1,1,0.6,5,3561
"13349","Yobe","Potiskum","SMC","Darazo","july",2030,1,-1,1,0.6,5,3836
"13350","Yobe","Potiskum","SMC","Darazo","july",2030,2,-1,1,0.6,5,3866
"13351","Yobe","Potiskum","SMC","Darazo","july",2030,3,-1,1,0.6,5,3896
"13352","Yobe","Potiskum","SMC","Darazo","july",2030,4,-1,1,0.6,5,3926
"1013","Sokoto","Rabah","SMC","Gawabawa","august",2020,1,-1,1,0.969736842,5,186
"1014","Sokoto","Rabah","SMC","Gawabawa","august",2020,2,-1,1,0.994736842,5,214
"1015","Sokoto","Rabah","SMC","Gawabawa","august",2020,3,-1,1,0.992105263,5,242
"1016","Sokoto","Rabah","SMC","Gawabawa","august",2020,4,-1,1,0.6,5,270
"2233","Sokoto","Rabah","SMC","Gawabawa","august",2021,1,-1,1,0.969736842,5,551
"2234","Sokoto","Rabah","SMC","Gawabawa","august",2021,2,-1,1,0.994736842,5,579
"2235","Sokoto","Rabah","SMC","Gawabawa","august",2021,3,-1,1,0.992105263,5,607
"2236","Sokoto","Rabah","SMC","Gawabawa","august",2021,4,-1,1,0.6,5,635
"3453","Sokoto","Rabah","SMC","Gawabawa","august",2022,1,-1,1,0.969736842,5,916
"3454","Sokoto","Rabah","SMC","Gawabawa","august",2022,2,-1,1,0.994736842,5,944
"3455","Sokoto","Rabah","SMC","Gawabawa","august",2022,3,-1,1,0.992105263,5,972
"3456","Sokoto","Rabah","SMC","Gawabawa","august",2022,4,-1,1,0.6,5,1000
"4673","Sokoto","Rabah","SMC","Gawabawa","august",2023,1,-1,1,0.969736842,5,1281
"4674","Sokoto","Rabah","SMC","Gawabawa","august",2023,2,-1,1,0.994736842,5,1309
"4675","Sokoto","Rabah","SMC","Gawabawa","august",2023,3,-1,1,0.992105263,5,1337
"4676","Sokoto","Rabah","SMC","Gawabawa","august",2023,4,-1,1,0.6,5,1365
"5893","Sokoto","Rabah","SMC","Gawabawa","august",2024,1,-1,1,0.969736842,5,1646
"5894","Sokoto","Rabah","SMC","Gawabawa","august",2024,2,-1,1,0.994736842,5,1674
"5895","Sokoto","Rabah","SMC","Gawabawa","august",2024,3,-1,1,0.992105263,5,1702
"5896","Sokoto","Rabah","SMC","Gawabawa","august",2024,4,-1,1,0.6,5,1730
"7113","Sokoto","Rabah","SMC","Gawabawa","august",2025,1,-1,1,0.969736842,5,2011
"7114","Sokoto","Rabah","SMC","Gawabawa","august",2025,2,-1,1,0.994736842,5,2039
"7115","Sokoto","Rabah","SMC","Gawabawa","august",2025,3,-1,1,0.992105263,5,2067
"7116","Sokoto","Rabah","SMC","Gawabawa","august",2025,4,-1,1,0.6,5,2095
"8333","Sokoto","Rabah","SMC","Gawabawa","august",2026,1,-1,1,0.969736842,5,2376
"8334","Sokoto","Rabah","SMC","Gawabawa","august",2026,2,-1,1,0.994736842,5,2404
"8335","Sokoto","Rabah","SMC","Gawabawa","august",2026,3,-1,1,0.992105263,5,2432
"8336","Sokoto","Rabah","SMC","Gawabawa","august",2026,4,-1,1,0.6,5,2460
"9553","Sokoto","Rabah","SMC","Gawabawa","august",2027,1,-1,1,0.969736842,5,2741
"9554","Sokoto","Rabah","SMC","Gawabawa","august",2027,2,-1,1,0.994736842,5,2769
"9555","Sokoto","Rabah","SMC","Gawabawa","august",2027,3,-1,1,0.992105263,5,2797
"9556","Sokoto","Rabah","SMC","Gawabawa","august",2027,4,-1,1,0.6,5,2825
"10773","Sokoto","Rabah","SMC","Gawabawa","august",2028,1,-1,1,0.969736842,5,3106
"10774","Sokoto","Rabah","SMC","Gawabawa","august",2028,2,-1,1,0.994736842,5,3134
"10775","Sokoto","Rabah","SMC","Gawabawa","august",2028,3,-1,1,0.992105263,5,3162
"10776","Sokoto","Rabah","SMC","Gawabawa","august",2028,4,-1,1,0.6,5,3190
"11993","Sokoto","Rabah","SMC","Gawabawa","august",2029,1,-1,1,0.969736842,5,3471
"11994","Sokoto","Rabah","SMC","Gawabawa","august",2029,2,-1,1,0.994736842,5,3499
"11995","Sokoto","Rabah","SMC","Gawabawa","august",2029,3,-1,1,0.992105263,5,3527
"11996","Sokoto","Rabah","SMC","Gawabawa","august",2029,4,-1,1,0.6,5,3555
"13213","Sokoto","Rabah","SMC","Gawabawa","august",2030,1,-1,1,0.969736842,5,3836
"13214","Sokoto","Rabah","SMC","Gawabawa","august",2030,2,-1,1,0.994736842,5,3864
"13215","Sokoto","Rabah","SMC","Gawabawa","august",2030,3,-1,1,0.992105263,5,3892
"13216","Sokoto","Rabah","SMC","Gawabawa","august",2030,4,-1,1,0.6,5,3920
"945","Niger","Rafi","SMC in PAAR","Oke-Ero","july",2020,1,-1,1,0.6,5,186
"946","Niger","Rafi","SMC in PAAR","Oke-Ero","july",2020,2,-1,1,0.6,5,216
"947","Niger","Rafi","SMC in PAAR","Oke-Ero","july",2020,3,-1,1,0.6,5,246
"948","Niger","Rafi","SMC in PAAR","Oke-Ero","july",2020,4,-1,1,0.6,5,276
"2165","Niger","Rafi","SMC in PAAR","Oke-Ero","july",2021,1,-1,1,0.6,5,551
"2166","Niger","Rafi","SMC in PAAR","Oke-Ero","july",2021,2,-1,1,0.6,5,581
"2167","Niger","Rafi","SMC in PAAR","Oke-Ero","july",2021,3,-1,1,0.6,5,611
"2168","Niger","Rafi","SMC in PAAR","Oke-Ero","july",2021,4,-1,1,0.6,5,641
"3385","Niger","Rafi","SMC in PAAR","Oke-Ero","july",2022,1,-1,1,0.6,5,916
"3386","Niger","Rafi","SMC in PAAR","Oke-Ero","july",2022,2,-1,1,0.6,5,946
"3387","Niger","Rafi","SMC in PAAR","Oke-Ero","july",2022,3,-1,1,0.6,5,976
"3388","Niger","Rafi","SMC in PAAR","Oke-Ero","july",2022,4,-1,1,0.6,5,1006
"4605","Niger","Rafi","SMC in PAAR","Oke-Ero","july",2023,1,-1,1,0.6,5,1281
"4606","Niger","Rafi","SMC in PAAR","Oke-Ero","july",2023,2,-1,1,0.6,5,1311
"4607","Niger","Rafi","SMC in PAAR","Oke-Ero","july",2023,3,-1,1,0.6,5,1341
"4608","Niger","Rafi","SMC in PAAR","Oke-Ero","july",2023,4,-1,1,0.6,5,1371
"5825","Niger","Rafi","SMC in PAAR","Oke-Ero","july",2024,1,-1,1,0.6,5,1646
"5826","Niger","Rafi","SMC in PAAR","Oke-Ero","july",2024,2,-1,1,0.6,5,1676
"5827","Niger","Rafi","SMC in PAAR","Oke-Ero","july",2024,3,-1,1,0.6,5,1706
"5828","Niger","Rafi","SMC in PAAR","Oke-Ero","july",2024,4,-1,1,0.6,5,1736
"7045","Niger","Rafi","SMC in PAAR","Oke-Ero","july",2025,1,-1,1,0.6,5,2011
"7046","Niger","Rafi","SMC in PAAR","Oke-Ero","july",2025,2,-1,1,0.6,5,2041
"7047","Niger","Rafi","SMC in PAAR","Oke-Ero","july",2025,3,-1,1,0.6,5,2071
"7048","Niger","Rafi","SMC in PAAR","Oke-Ero","july",2025,4,-1,1,0.6,5,2101
"8265","Niger","Rafi","SMC in PAAR","Oke-Ero","july",2026,1,-1,1,0.6,5,2376
"8266","Niger","Rafi","SMC in PAAR","Oke-Ero","july",2026,2,-1,1,0.6,5,2406
"8267","Niger","Rafi","SMC in PAAR","Oke-Ero","july",2026,3,-1,1,0.6,5,2436
"8268","Niger","Rafi","SMC in PAAR","Oke-Ero","july",2026,4,-1,1,0.6,5,2466
"9485","Niger","Rafi","SMC in PAAR","Oke-Ero","july",2027,1,-1,1,0.6,5,2741
"9486","Niger","Rafi","SMC in PAAR","Oke-Ero","july",2027,2,-1,1,0.6,5,2771
"9487","Niger","Rafi","SMC in PAAR","Oke-Ero","july",2027,3,-1,1,0.6,5,2801
"9488","Niger","Rafi","SMC in PAAR","Oke-Ero","july",2027,4,-1,1,0.6,5,2831
"10705","Niger","Rafi","SMC in PAAR","Oke-Ero","july",2028,1,-1,1,0.6,5,3106
"10706","Niger","Rafi","SMC in PAAR","Oke-Ero","july",2028,2,-1,1,0.6,5,3136
"10707","Niger","Rafi","SMC in PAAR","Oke-Ero","july",2028,3,-1,1,0.6,5,3166
"10708","Niger","Rafi","SMC in PAAR","Oke-Ero","july",2028,4,-1,1,0.6,5,3196
"11925","Niger","Rafi","SMC in PAAR","Oke-Ero","july",2029,1,-1,1,0.6,5,3471
"11926","Niger","Rafi","SMC in PAAR","Oke-Ero","july",2029,2,-1,1,0.6,5,3501
"11927","Niger","Rafi","SMC in PAAR","Oke-Ero","july",2029,3,-1,1,0.6,5,3531
"11928","Niger","Rafi","SMC in PAAR","Oke-Ero","july",2029,4,-1,1,0.6,5,3561
"13145","Niger","Rafi","SMC in PAAR","Oke-Ero","july",2030,1,-1,1,0.6,5,3836
"13146","Niger","Rafi","SMC in PAAR","Oke-Ero","july",2030,2,-1,1,0.6,5,3866
"13147","Niger","Rafi","SMC in PAAR","Oke-Ero","july",2030,3,-1,1,0.6,5,3896
"13148","Niger","Rafi","SMC in PAAR","Oke-Ero","july",2030,4,-1,1,0.6,5,3926
"553","Kano","Rano","SMC","Gwarzo","august",2020,1,-1,1,0.6,5,223
"554","Kano","Rano","SMC","Gwarzo","august",2020,2,-1,1,0.6,5,253
"555","Kano","Rano","SMC","Gwarzo","august",2020,3,-1,1,0.6,5,283
"556","Kano","Rano","SMC","Gwarzo","august",2020,4,-1,1,0.6,5,313
"1773","Kano","Rano","SMC","Gwarzo","august",2021,1,-1,1,0.6,5,588
"1774","Kano","Rano","SMC","Gwarzo","august",2021,2,-1,1,0.6,5,618
"1775","Kano","Rano","SMC","Gwarzo","august",2021,3,-1,1,0.6,5,648
"1776","Kano","Rano","SMC","Gwarzo","august",2021,4,-1,1,0.6,5,678
"2993","Kano","Rano","SMC","Gwarzo","august",2022,1,-1,1,0.6,5,953
"2994","Kano","Rano","SMC","Gwarzo","august",2022,2,-1,1,0.6,5,983
"2995","Kano","Rano","SMC","Gwarzo","august",2022,3,-1,1,0.6,5,1013
"2996","Kano","Rano","SMC","Gwarzo","august",2022,4,-1,1,0.6,5,1043
"4213","Kano","Rano","SMC","Gwarzo","august",2023,1,-1,1,0.6,5,1318
"4214","Kano","Rano","SMC","Gwarzo","august",2023,2,-1,1,0.6,5,1348
"4215","Kano","Rano","SMC","Gwarzo","august",2023,3,-1,1,0.6,5,1378
"4216","Kano","Rano","SMC","Gwarzo","august",2023,4,-1,1,0.6,5,1408
"5433","Kano","Rano","SMC","Gwarzo","august",2024,1,-1,1,0.6,5,1683
"5434","Kano","Rano","SMC","Gwarzo","august",2024,2,-1,1,0.6,5,1713
"5435","Kano","Rano","SMC","Gwarzo","august",2024,3,-1,1,0.6,5,1743
"5436","Kano","Rano","SMC","Gwarzo","august",2024,4,-1,1,0.6,5,1773
"6653","Kano","Rano","SMC","Gwarzo","august",2025,1,-1,1,0.6,5,2048
"6654","Kano","Rano","SMC","Gwarzo","august",2025,2,-1,1,0.6,5,2078
"6655","Kano","Rano","SMC","Gwarzo","august",2025,3,-1,1,0.6,5,2108
"6656","Kano","Rano","SMC","Gwarzo","august",2025,4,-1,1,0.6,5,2138
"7873","Kano","Rano","SMC","Gwarzo","august",2026,1,-1,1,0.6,5,2413
"7874","Kano","Rano","SMC","Gwarzo","august",2026,2,-1,1,0.6,5,2443
"7875","Kano","Rano","SMC","Gwarzo","august",2026,3,-1,1,0.6,5,2473
"7876","Kano","Rano","SMC","Gwarzo","august",2026,4,-1,1,0.6,5,2503
"9093","Kano","Rano","SMC","Gwarzo","august",2027,1,-1,1,0.6,5,2778
"9094","Kano","Rano","SMC","Gwarzo","august",2027,2,-1,1,0.6,5,2808
"9095","Kano","Rano","SMC","Gwarzo","august",2027,3,-1,1,0.6,5,2838
"9096","Kano","Rano","SMC","Gwarzo","august",2027,4,-1,1,0.6,5,2868
"10313","Kano","Rano","SMC","Gwarzo","august",2028,1,-1,1,0.6,5,3143
"10314","Kano","Rano","SMC","Gwarzo","august",2028,2,-1,1,0.6,5,3173
"10315","Kano","Rano","SMC","Gwarzo","august",2028,3,-1,1,0.6,5,3203
"10316","Kano","Rano","SMC","Gwarzo","august",2028,4,-1,1,0.6,5,3233
"11533","Kano","Rano","SMC","Gwarzo","august",2029,1,-1,1,0.6,5,3508
"11534","Kano","Rano","SMC","Gwarzo","august",2029,2,-1,1,0.6,5,3538
"11535","Kano","Rano","SMC","Gwarzo","august",2029,3,-1,1,0.6,5,3568
"11536","Kano","Rano","SMC","Gwarzo","august",2029,4,-1,1,0.6,5,3598
"12753","Kano","Rano","SMC","Gwarzo","august",2030,1,-1,1,0.6,5,3873
"12754","Kano","Rano","SMC","Gwarzo","august",2030,2,-1,1,0.6,5,3903
"12755","Kano","Rano","SMC","Gwarzo","august",2030,3,-1,1,0.6,5,3933
"12756","Kano","Rano","SMC","Gwarzo","august",2030,4,-1,1,0.6,5,3963
"949","Niger","Rijau","SMC in PAAR","Alkaleri","july",2020,1,-1,1,0.6,5,186
"950","Niger","Rijau","SMC in PAAR","Alkaleri","july",2020,2,-1,1,0.6,5,216
"951","Niger","Rijau","SMC in PAAR","Alkaleri","july",2020,3,-1,1,0.6,5,246
"952","Niger","Rijau","SMC in PAAR","Alkaleri","july",2020,4,-1,1,0.6,5,276
"2169","Niger","Rijau","SMC in PAAR","Alkaleri","july",2021,1,-1,1,0.6,5,551
"2170","Niger","Rijau","SMC in PAAR","Alkaleri","july",2021,2,-1,1,0.6,5,581
"2171","Niger","Rijau","SMC in PAAR","Alkaleri","july",2021,3,-1,1,0.6,5,611
"2172","Niger","Rijau","SMC in PAAR","Alkaleri","july",2021,4,-1,1,0.6,5,641
"3389","Niger","Rijau","SMC in PAAR","Alkaleri","july",2022,1,-1,1,0.6,5,916
"3390","Niger","Rijau","SMC in PAAR","Alkaleri","july",2022,2,-1,1,0.6,5,946
"3391","Niger","Rijau","SMC in PAAR","Alkaleri","july",2022,3,-1,1,0.6,5,976
"3392","Niger","Rijau","SMC in PAAR","Alkaleri","july",2022,4,-1,1,0.6,5,1006
"4609","Niger","Rijau","SMC in PAAR","Alkaleri","july",2023,1,-1,1,0.6,5,1281
"4610","Niger","Rijau","SMC in PAAR","Alkaleri","july",2023,2,-1,1,0.6,5,1311
"4611","Niger","Rijau","SMC in PAAR","Alkaleri","july",2023,3,-1,1,0.6,5,1341
"4612","Niger","Rijau","SMC in PAAR","Alkaleri","july",2023,4,-1,1,0.6,5,1371
"5829","Niger","Rijau","SMC in PAAR","Alkaleri","july",2024,1,-1,1,0.6,5,1646
"5830","Niger","Rijau","SMC in PAAR","Alkaleri","july",2024,2,-1,1,0.6,5,1676
"5831","Niger","Rijau","SMC in PAAR","Alkaleri","july",2024,3,-1,1,0.6,5,1706
"5832","Niger","Rijau","SMC in PAAR","Alkaleri","july",2024,4,-1,1,0.6,5,1736
"7049","Niger","Rijau","SMC in PAAR","Alkaleri","july",2025,1,-1,1,0.6,5,2011
"7050","Niger","Rijau","SMC in PAAR","Alkaleri","july",2025,2,-1,1,0.6,5,2041
"7051","Niger","Rijau","SMC in PAAR","Alkaleri","july",2025,3,-1,1,0.6,5,2071
"7052","Niger","Rijau","SMC in PAAR","Alkaleri","july",2025,4,-1,1,0.6,5,2101
"8269","Niger","Rijau","SMC in PAAR","Alkaleri","july",2026,1,-1,1,0.6,5,2376
"8270","Niger","Rijau","SMC in PAAR","Alkaleri","july",2026,2,-1,1,0.6,5,2406
"8271","Niger","Rijau","SMC in PAAR","Alkaleri","july",2026,3,-1,1,0.6,5,2436
"8272","Niger","Rijau","SMC in PAAR","Alkaleri","july",2026,4,-1,1,0.6,5,2466
"9489","Niger","Rijau","SMC in PAAR","Alkaleri","july",2027,1,-1,1,0.6,5,2741
"9490","Niger","Rijau","SMC in PAAR","Alkaleri","july",2027,2,-1,1,0.6,5,2771
"9491","Niger","Rijau","SMC in PAAR","Alkaleri","july",2027,3,-1,1,0.6,5,2801
"9492","Niger","Rijau","SMC in PAAR","Alkaleri","july",2027,4,-1,1,0.6,5,2831
"10709","Niger","Rijau","SMC in PAAR","Alkaleri","july",2028,1,-1,1,0.6,5,3106
"10710","Niger","Rijau","SMC in PAAR","Alkaleri","july",2028,2,-1,1,0.6,5,3136
"10711","Niger","Rijau","SMC in PAAR","Alkaleri","july",2028,3,-1,1,0.6,5,3166
"10712","Niger","Rijau","SMC in PAAR","Alkaleri","july",2028,4,-1,1,0.6,5,3196
"11929","Niger","Rijau","SMC in PAAR","Alkaleri","july",2029,1,-1,1,0.6,5,3471
"11930","Niger","Rijau","SMC in PAAR","Alkaleri","july",2029,2,-1,1,0.6,5,3501
"11931","Niger","Rijau","SMC in PAAR","Alkaleri","july",2029,3,-1,1,0.6,5,3531
"11932","Niger","Rijau","SMC in PAAR","Alkaleri","july",2029,4,-1,1,0.6,5,3561
"13149","Niger","Rijau","SMC in PAAR","Alkaleri","july",2030,1,-1,1,0.6,5,3836
"13150","Niger","Rijau","SMC in PAAR","Alkaleri","july",2030,2,-1,1,0.6,5,3866
"13151","Niger","Rijau","SMC in PAAR","Alkaleri","july",2030,3,-1,1,0.6,5,3896
"13152","Niger","Rijau","SMC in PAAR","Alkaleri","july",2030,4,-1,1,0.6,5,3926
"717","Katsina","Rimi","SMC","Rimi","march",2020,1,-1,1,0.6,5,131
"718","Katsina","Rimi","SMC","Rimi","march",2020,2,-1,1,0.6,5,161
"719","Katsina","Rimi","SMC","Rimi","march",2020,3,-1,1,0.6,5,191
"720","Katsina","Rimi","SMC","Rimi","march",2020,4,-1,1,0.6,5,221
