"","adm1","LGA","smc_plan1","repDS","peak","year","round","duration","coverage_high_access","coverage_low_access","max_age","simday"
"2955","Kano","Takali","SMC","Takali","september",2023,3,-1,1,0.6,5,1405
"2956","Kano","Takali","SMC","Takali","september",2023,4,-1,1,0.6,5,1435
"3817","Kano","Takali","SMC","Takali","september",2024,1,-1,1,0.6,5,1710
"3818","Kano","Takali","SMC","Takali","september",2024,2,-1,1,0.6,5,1740
"3819","Kano","Takali","SMC","Takali","september",2024,3,-1,1,0.6,5,1770
"3820","Kano","Takali","SMC","Takali","september",2024,4,-1,1,0.6,5,1800
"4681","Kano","Takali","SMC","Takali","september",2025,1,-1,1,0.6,5,2075
"4682","Kano","Takali","SMC","Takali","september",2025,2,-1,1,0.6,5,2105
"4683","Kano","Takali","SMC","Takali","september",2025,3,-1,1,0.6,5,2135
"4684","Kano","Takali","SMC","Takali","september",2025,4,-1,1,0.6,5,2165
"5545","Kano","Takali","SMC","Takali","september",2026,1,-1,1,0.6,5,2440
"5546","Kano","Takali","SMC","Takali","september",2026,2,-1,1,0.6,5,2470
"5547","Kano","Takali","SMC","Takali","september",2026,3,-1,1,0.6,5,2500
"5548","Kano","Takali","SMC","Takali","september",2026,4,-1,1,0.6,5,2530
"6409","Kano","Takali","SMC","Takali","september",2027,1,-1,1,0.6,5,2805
"6410","Kano","Takali","SMC","Takali","september",2027,2,-1,1,0.6,5,2835
"6411","Kano","Takali","SMC","Takali","september",2027,3,-1,1,0.6,5,2865
"6412","Kano","Takali","SMC","Takali","september",2027,4,-1,1,0.6,5,2895
"7273","Kano","Takali","SMC","Takali","september",2028,1,-1,1,0.6,5,3170
"7274","Kano","Takali","SMC","Takali","september",2028,2,-1,1,0.6,5,3200
"7275","Kano","Takali","SMC","Takali","september",2028,3,-1,1,0.6,5,3230
"7276","Kano","Takali","SMC","Takali","september",2028,4,-1,1,0.6,5,3260
"8137","Kano","Takali","SMC","Takali","september",2029,1,-1,1,0.6,5,3535
"8138","Kano","Takali","SMC","Takali","september",2029,2,-1,1,0.6,5,3565
"8139","Kano","Takali","SMC","Takali","september",2029,3,-1,1,0.6,5,3595
"8140","Kano","Takali","SMC","Takali","september",2029,4,-1,1,0.6,5,3625
"9001","Kano","Takali","SMC","Takali","september",2030,1,-1,1,0.6,5,3900
"9002","Kano","Takali","SMC","Takali","september",2030,2,-1,1,0.6,5,3930
"9003","Kano","Takali","SMC","Takali","september",2030,3,-1,1,0.6,5,3960
"9004","Kano","Takali","SMC","Takali","september",2030,4,-1,1,0.6,5,3990
"853","Zamfara","Talata Mafara","SMC","Darazo","july",2020,1,-1,1,0.854974705,5,186
"854","Zamfara","Talata Mafara","SMC","Darazo","july",2020,2,-1,1,0.927487352,5,214
"855","Zamfara","Talata Mafara","SMC","Darazo","july",2020,3,-1,1,0.937605396,5,242
"856","Zamfara","Talata Mafara","SMC","Darazo","july",2020,4,-1,1,0.6,5,270
"1717","Zamfara","Talata Mafara","SMC","Darazo","july",2021,1,-1,1,0.854974705,5,551
"1718","Zamfara","Talata Mafara","SMC","Darazo","july",2021,2,-1,1,0.927487352,5,579
"1719","Zamfara","Talata Mafara","SMC","Darazo","july",2021,3,-1,1,0.937605396,5,607
"1720","Zamfara","Talata Mafara","SMC","Darazo","july",2021,4,-1,1,0.6,5,635
"2581","Zamfara","Talata Mafara","SMC","Darazo","july",2022,1,-1,1,0.854974705,5,916
"2582","Zamfara","Talata Mafara","SMC","Darazo","july",2022,2,-1,1,0.927487352,5,944
"2583","Zamfara","Talata Mafara","SMC","Darazo","july",2022,3,-1,1,0.937605396,5,972
"2584","Zamfara","Talata Mafara","SMC","Darazo","july",2022,4,-1,1,0.6,5,1000
"3445","Zamfara","Talata Mafara","SMC","Darazo","july",2023,1,-1,1,0.854974705,5,1281
"3446","Zamfara","Talata Mafara","SMC","Darazo","july",2023,2,-1,1,0.927487352,5,1309
"3447","Zamfara","Talata Mafara","SMC","Darazo","july",2023,3,-1,1,0.937605396,5,1337
"3448","Zamfara","Talata Mafara","SMC","Darazo","july",2023,4,-1,1,0.6,5,1365
"4309","Zamfara","Talata Mafara","SMC","Darazo","july",2024,1,-1,1,0.854974705,5,1646
"4310","Zamfara","Talata Mafara","SMC","Darazo","july",2024,2,-1,1,0.927487352,5,1674
"4311","Zamfara","Talata Mafara","SMC","Darazo","july",2024,3,-1,1,0.937605396,5,1702
"4312","Zamfara","Talata Mafara","SMC","Darazo","july",2024,4,-1,1,0.6,5,1730
"5173","Zamfara","Talata Mafara","SMC","Darazo","july",2025,1,-1,1,0.854974705,5,2011
"5174","Zamfara","Talata Mafara","SMC","Darazo","july",2025,2,-1,1,0.927487352,5,2039
"5175","Zamfara","Talata Mafara","SMC","Darazo","july",2025,3,-1,1,0.937605396,5,2067
"5176","Zamfara","Talata Mafara","SMC","Darazo","july",2025,4,-1,1,0.6,5,2095
"6037","Zamfara","Talata Mafara","SMC","Darazo","july",2026,1,-1,1,0.854974705,5,2376
"6038","Zamfara","Talata Mafara","SMC","Darazo","july",2026,2,-1,1,0.927487352,5,2404
"6039","Zamfara","Talata Mafara","SMC","Darazo","july",2026,3,-1,1,0.937605396,5,2432
"6040","Zamfara","Talata Mafara","SMC","Darazo","july",2026,4,-1,1,0.6,5,2460
"6901","Zamfara","Talata Mafara","SMC","Darazo","july",2027,1,-1,1,0.854974705,5,2741
"6902","Zamfara","Talata Mafara","SMC","Darazo","july",2027,2,-1,1,0.927487352,5,2769
"6903","Zamfara","Talata Mafara","SMC","Darazo","july",2027,3,-1,1,0.937605396,5,2797
"6904","Zamfara","Talata Mafara","SMC","Darazo","july",2027,4,-1,1,0.6,5,2825
"7765","Zamfara","Talata Mafara","SMC","Darazo","july",2028,1,-1,1,0.854974705,5,3106
"7766","Zamfara","Talata Mafara","SMC","Darazo","july",2028,2,-1,1,0.927487352,5,3134
"7767","Zamfara","Talata Mafara","SMC","Darazo","july",2028,3,-1,1,0.937605396,5,3162
"7768","Zamfara","Talata Mafara","SMC","Darazo","july",2028,4,-1,1,0.6,5,3190
"8629","Zamfara","Talata Mafara","SMC","Darazo","july",2029,1,-1,1,0.854974705,5,3471
"8630","Zamfara","Talata Mafara","SMC","Darazo","july",2029,2,-1,1,0.927487352,5,3499
"8631","Zamfara","Talata Mafara","SMC","Darazo","july",2029,3,-1,1,0.937605396,5,3527
"8632","Zamfara","Talata Mafara","SMC","Darazo","july",2029,4,-1,1,0.6,5,3555
"9493","Zamfara","Talata Mafara","SMC","Darazo","july",2030,1,-1,1,0.854974705,5,3836
"9494","Zamfara","Talata Mafara","SMC","Darazo","july",2030,2,-1,1,0.927487352,5,3864
"9495","Zamfara","Talata Mafara","SMC","Darazo","july",2030,3,-1,1,0.937605396,5,3892
"9496","Zamfara","Talata Mafara","SMC","Darazo","july",2030,4,-1,1,0.6,5,3920
"681","Sokoto","Tambuwal","SMC","Birnin Kebbi","august",2020,1,-1,1,0.969736842,5,186
"682","Sokoto","Tambuwal","SMC","Birnin Kebbi","august",2020,2,-1,1,0.994736842,5,214
"683","Sokoto","Tambuwal","SMC","Birnin Kebbi","august",2020,3,-1,1,0.992105263,5,242
"684","Sokoto","Tambuwal","SMC","Birnin Kebbi","august",2020,4,-1,1,0.6,5,270
"1545","Sokoto","Tambuwal","SMC","Birnin Kebbi","august",2021,1,-1,1,0.969736842,5,551
"1546","Sokoto","Tambuwal","SMC","Birnin Kebbi","august",2021,2,-1,1,0.994736842,5,579
"1547","Sokoto","Tambuwal","SMC","Birnin Kebbi","august",2021,3,-1,1,0.992105263,5,607
"1548","Sokoto","Tambuwal","SMC","Birnin Kebbi","august",2021,4,-1,1,0.6,5,635
"2409","Sokoto","Tambuwal","SMC","Birnin Kebbi","august",2022,1,-1,1,0.969736842,5,916
"2410","Sokoto","Tambuwal","SMC","Birnin Kebbi","august",2022,2,-1,1,0.994736842,5,944
"2411","Sokoto","Tambuwal","SMC","Birnin Kebbi","august",2022,3,-1,1,0.992105263,5,972
"2412","Sokoto","Tambuwal","SMC","Birnin Kebbi","august",2022,4,-1,1,0.6,5,1000
"3273","Sokoto","Tambuwal","SMC","Birnin Kebbi","august",2023,1,-1,1,0.969736842,5,1281
"3274","Sokoto","Tambuwal","SMC","Birnin Kebbi","august",2023,2,-1,1,0.994736842,5,1309
"3275","Sokoto","Tambuwal","SMC","Birnin Kebbi","august",2023,3,-1,1,0.992105263,5,1337
"3276","Sokoto","Tambuwal","SMC","Birnin Kebbi","august",2023,4,-1,1,0.6,5,1365
"4137","Sokoto","Tambuwal","SMC","Birnin Kebbi","august",2024,1,-1,1,0.969736842,5,1646
"4138","Sokoto","Tambuwal","SMC","Birnin Kebbi","august",2024,2,-1,1,0.994736842,5,1674
"4139","Sokoto","Tambuwal","SMC","Birnin Kebbi","august",2024,3,-1,1,0.992105263,5,1702
"4140","Sokoto","Tambuwal","SMC","Birnin Kebbi","august",2024,4,-1,1,0.6,5,1730
"5001","Sokoto","Tambuwal","SMC","Birnin Kebbi","august",2025,1,-1,1,0.969736842,5,2011
"5002","Sokoto","Tambuwal","SMC","Birnin Kebbi","august",2025,2,-1,1,0.994736842,5,2039
"5003","Sokoto","Tambuwal","SMC","Birnin Kebbi","august",2025,3,-1,1,0.992105263,5,2067
"5004","Sokoto","Tambuwal","SMC","Birnin Kebbi","august",2025,4,-1,1,0.6,5,2095
"5865","Sokoto","Tambuwal","SMC","Birnin Kebbi","august",2026,1,-1,1,0.969736842,5,2376
"5866","Sokoto","Tambuwal","SMC","Birnin Kebbi","august",2026,2,-1,1,0.994736842,5,2404
"5867","Sokoto","Tambuwal","SMC","Birnin Kebbi","august",2026,3,-1,1,0.992105263,5,2432
"5868","Sokoto","Tambuwal","SMC","Birnin Kebbi","august",2026,4,-1,1,0.6,5,2460
"6729","Sokoto","Tambuwal","SMC","Birnin Kebbi","august",2027,1,-1,1,0.969736842,5,2741
"6730","Sokoto","Tambuwal","SMC","Birnin Kebbi","august",2027,2,-1,1,0.994736842,5,2769
"6731","Sokoto","Tambuwal","SMC","Birnin Kebbi","august",2027,3,-1,1,0.992105263,5,2797
"6732","Sokoto","Tambuwal","SMC","Birnin Kebbi","august",2027,4,-1,1,0.6,5,2825
"7593","Sokoto","Tambuwal","SMC","Birnin Kebbi","august",2028,1,-1,1,0.969736842,5,3106
"7594","Sokoto","Tambuwal","SMC","Birnin Kebbi","august",2028,2,-1,1,0.994736842,5,3134
"7595","Sokoto","Tambuwal","SMC","Birnin Kebbi","august",2028,3,-1,1,0.992105263,5,3162
"7596","Sokoto","Tambuwal","SMC","Birnin Kebbi","august",2028,4,-1,1,0.6,5,3190
"8457","Sokoto","Tambuwal","SMC","Birnin Kebbi","august",2029,1,-1,1,0.969736842,5,3471
"8458","Sokoto","Tambuwal","SMC","Birnin Kebbi","august",2029,2,-1,1,0.994736842,5,3499
"8459","Sokoto","Tambuwal","SMC","Birnin Kebbi","august",2029,3,-1,1,0.992105263,5,3527
"8460","Sokoto","Tambuwal","SMC","Birnin Kebbi","august",2029,4,-1,1,0.6,5,3555
"9321","Sokoto","Tambuwal","SMC","Birnin Kebbi","august",2030,1,-1,1,0.969736842,5,3836
"9322","Sokoto","Tambuwal","SMC","Birnin Kebbi","august",2030,2,-1,1,0.994736842,5,3864
"9323","Sokoto","Tambuwal","SMC","Birnin Kebbi","august",2030,3,-1,1,0.992105263,5,3892
"9324","Sokoto","Tambuwal","SMC","Birnin Kebbi","august",2030,4,-1,1,0.6,5,3920
"685","Sokoto","Tangaza","SMC","Gawabawa","august",2020,1,-1,1,0.969736842,5,186
"686","Sokoto","Tangaza","SMC","Gawabawa","august",2020,2,-1,1,0.994736842,5,214
"687","Sokoto","Tangaza","SMC","Gawabawa","august",2020,3,-1,1,0.992105263,5,242
"688","Sokoto","Tangaza","SMC","Gawabawa","august",2020,4,-1,1,0.6,5,270
"1549","Sokoto","Tangaza","SMC","Gawabawa","august",2021,1,-1,1,0.969736842,5,551
"1550","Sokoto","Tangaza","SMC","Gawabawa","august",2021,2,-1,1,0.994736842,5,579
"1551","Sokoto","Tangaza","SMC","Gawabawa","august",2021,3,-1,1,0.992105263,5,607
"1552","Sokoto","Tangaza","SMC","Gawabawa","august",2021,4,-1,1,0.6,5,635
"2413","Sokoto","Tangaza","SMC","Gawabawa","august",2022,1,-1,1,0.969736842,5,916
"2414","Sokoto","Tangaza","SMC","Gawabawa","august",2022,2,-1,1,0.994736842,5,944
"2415","Sokoto","Tangaza","SMC","Gawabawa","august",2022,3,-1,1,0.992105263,5,972
"2416","Sokoto","Tangaza","SMC","Gawabawa","august",2022,4,-1,1,0.6,5,1000
"3277","Sokoto","Tangaza","SMC","Gawabawa","august",2023,1,-1,1,0.969736842,5,1281
"3278","Sokoto","Tangaza","SMC","Gawabawa","august",2023,2,-1,1,0.994736842,5,1309
"3279","Sokoto","Tangaza","SMC","Gawabawa","august",2023,3,-1,1,0.992105263,5,1337
"3280","Sokoto","Tangaza","SMC","Gawabawa","august",2023,4,-1,1,0.6,5,1365
"4141","Sokoto","Tangaza","SMC","Gawabawa","august",2024,1,-1,1,0.969736842,5,1646
"4142","Sokoto","Tangaza","SMC","Gawabawa","august",2024,2,-1,1,0.994736842,5,1674
"4143","Sokoto","Tangaza","SMC","Gawabawa","august",2024,3,-1,1,0.992105263,5,1702
"4144","Sokoto","Tangaza","SMC","Gawabawa","august",2024,4,-1,1,0.6,5,1730
"5005","Sokoto","Tangaza","SMC","Gawabawa","august",2025,1,-1,1,0.969736842,5,2011
"5006","Sokoto","Tangaza","SMC","Gawabawa","august",2025,2,-1,1,0.994736842,5,2039
"5007","Sokoto","Tangaza","SMC","Gawabawa","august",2025,3,-1,1,0.992105263,5,2067
"5008","Sokoto","Tangaza","SMC","Gawabawa","august",2025,4,-1,1,0.6,5,2095
"5869","Sokoto","Tangaza","SMC","Gawabawa","august",2026,1,-1,1,0.969736842,5,2376
"5870","Sokoto","Tangaza","SMC","Gawabawa","august",2026,2,-1,1,0.994736842,5,2404
"5871","Sokoto","Tangaza","SMC","Gawabawa","august",2026,3,-1,1,0.992105263,5,2432
"5872","Sokoto","Tangaza","SMC","Gawabawa","august",2026,4,-1,1,0.6,5,2460
"6733","Sokoto","Tangaza","SMC","Gawabawa","august",2027,1,-1,1,0.969736842,5,2741
"6734","Sokoto","Tangaza","SMC","Gawabawa","august",2027,2,-1,1,0.994736842,5,2769
"6735","Sokoto","Tangaza","SMC","Gawabawa","august",2027,3,-1,1,0.992105263,5,2797
"6736","Sokoto","Tangaza","SMC","Gawabawa","august",2027,4,-1,1,0.6,5,2825
"7597","Sokoto","Tangaza","SMC","Gawabawa","august",2028,1,-1,1,0.969736842,5,3106
"7598","Sokoto","Tangaza","SMC","Gawabawa","august",2028,2,-1,1,0.994736842,5,3134
"7599","Sokoto","Tangaza","SMC","Gawabawa","august",2028,3,-1,1,0.992105263,5,3162
"7600","Sokoto","Tangaza","SMC","Gawabawa","august",2028,4,-1,1,0.6,5,3190
"8461","Sokoto","Tangaza","SMC","Gawabawa","august",2029,1,-1,1,0.969736842,5,3471
"8462","Sokoto","Tangaza","SMC","Gawabawa","august",2029,2,-1,1,0.994736842,5,3499
"8463","Sokoto","Tangaza","SMC","Gawabawa","august",2029,3,-1,1,0.992105263,5,3527
"8464","Sokoto","Tangaza","SMC","Gawabawa","august",2029,4,-1,1,0.6,5,3555
"9325","Sokoto","Tangaza","SMC","Gawabawa","august",2030,1,-1,1,0.969736842,5,3836
"9326","Sokoto","Tangaza","SMC","Gawabawa","august",2030,2,-1,1,0.994736842,5,3864
"9327","Sokoto","Tangaza","SMC","Gawabawa","august",2030,3,-1,1,0.992105263,5,3892
"9328","Sokoto","Tangaza","SMC","Gawabawa","august",2030,4,-1,1,0.6,5,3920
"365","Kano","Tarauni","SMC","Alkaleri","july",2020,1,-1,1,0.6,5,186
"366","Kano","Tarauni","SMC","Alkaleri","july",2020,2,-1,1,0.6,5,216
"367","Kano","Tarauni","SMC","Alkaleri","july",2020,3,-1,1,0.6,5,246
"368","Kano","Tarauni","SMC","Alkaleri","july",2020,4,-1,1,0.6,5,276
"1229","Kano","Tarauni","SMC","Alkaleri","july",2021,1,-1,1,0.6,5,551
"1230","Kano","Tarauni","SMC","Alkaleri","july",2021,2,-1,1,0.6,5,581
"1231","Kano","Tarauni","SMC","Alkaleri","july",2021,3,-1,1,0.6,5,611
"1232","Kano","Tarauni","SMC","Alkaleri","july",2021,4,-1,1,0.6,5,641
"2093","Kano","Tarauni","SMC","Alkaleri","july",2022,1,-1,1,0.6,5,916
"2094","Kano","Tarauni","SMC","Alkaleri","july",2022,2,-1,1,0.6,5,946
"2095","Kano","Tarauni","SMC","Alkaleri","july",2022,3,-1,1,0.6,5,976
"2096","Kano","Tarauni","SMC","Alkaleri","july",2022,4,-1,1,0.6,5,1006
"2957","Kano","Tarauni","SMC","Alkaleri","july",2023,1,-1,1,0.6,5,1281
"2958","Kano","Tarauni","SMC","Alkaleri","july",2023,2,-1,1,0.6,5,1311
"2959","Kano","Tarauni","SMC","Alkaleri","july",2023,3,-1,1,0.6,5,1341
"2960","Kano","Tarauni","SMC","Alkaleri","july",2023,4,-1,1,0.6,5,1371
"3821","Kano","Tarauni","SMC","Alkaleri","july",2024,1,-1,1,0.6,5,1646
"3822","Kano","Tarauni","SMC","Alkaleri","july",2024,2,-1,1,0.6,5,1676
"3823","Kano","Tarauni","SMC","Alkaleri","july",2024,3,-1,1,0.6,5,1706
"3824","Kano","Tarauni","SMC","Alkaleri","july",2024,4,-1,1,0.6,5,1736
"4685","Kano","Tarauni","SMC","Alkaleri","july",2025,1,-1,1,0.6,5,2011
"4686","Kano","Tarauni","SMC","Alkaleri","july",2025,2,-1,1,0.6,5,2041
"4687","Kano","Tarauni","SMC","Alkaleri","july",2025,3,-1,1,0.6,5,2071
"4688","Kano","Tarauni","SMC","Alkaleri","july",2025,4,-1,1,0.6,5,2101
"5549","Kano","Tarauni","SMC","Alkaleri","july",2026,1,-1,1,0.6,5,2376
"5550","Kano","Tarauni","SMC","Alkaleri","july",2026,2,-1,1,0.6,5,2406
"5551","Kano","Tarauni","SMC","Alkaleri","july",2026,3,-1,1,0.6,5,2436
"5552","Kano","Tarauni","SMC","Alkaleri","july",2026,4,-1,1,0.6,5,2466
"6413","Kano","Tarauni","SMC","Alkaleri","july",2027,1,-1,1,0.6,5,2741
"6414","Kano","Tarauni","SMC","Alkaleri","july",2027,2,-1,1,0.6,5,2771
"6415","Kano","Tarauni","SMC","Alkaleri","july",2027,3,-1,1,0.6,5,2801
"6416","Kano","Tarauni","SMC","Alkaleri","july",2027,4,-1,1,0.6,5,2831
"7277","Kano","Tarauni","SMC","Alkaleri","july",2028,1,-1,1,0.6,5,3106
"7278","Kano","Tarauni","SMC","Alkaleri","july",2028,2,-1,1,0.6,5,3136
"7279","Kano","Tarauni","SMC","Alkaleri","july",2028,3,-1,1,0.6,5,3166
"7280","Kano","Tarauni","SMC","Alkaleri","july",2028,4,-1,1,0.6,5,3196
"8141","Kano","Tarauni","SMC","Alkaleri","july",2029,1,-1,1,0.6,5,3471
"8142","Kano","Tarauni","SMC","Alkaleri","july",2029,2,-1,1,0.6,5,3501
"8143","Kano","Tarauni","SMC","Alkaleri","july",2029,3,-1,1,0.6,5,3531
"8144","Kano","Tarauni","SMC","Alkaleri","july",2029,4,-1,1,0.6,5,3561
"9005","Kano","Tarauni","SMC","Alkaleri","july",2030,1,-1,1,0.6,5,3836
"9006","Kano","Tarauni","SMC","Alkaleri","july",2030,2,-1,1,0.6,5,3866
"9007","Kano","Tarauni","SMC","Alkaleri","july",2030,3,-1,1,0.6,5,3896
"9008","Kano","Tarauni","SMC","Alkaleri","july",2030,4,-1,1,0.6,5,3926
"797","Yobe","Tarmua","SMC","Rimi","march",2020,1,-1,1,0.6,5,131
"798","Yobe","Tarmua","SMC","Rimi","march",2020,2,-1,1,0.6,5,161
"799","Yobe","Tarmua","SMC","Rimi","march",2020,3,-1,1,0.6,5,191
"800","Yobe","Tarmua","SMC","Rimi","march",2020,4,-1,1,0.6,5,221
"1661","Yobe","Tarmua","SMC","Rimi","march",2021,1,-1,1,0.6,5,496
"1662","Yobe","Tarmua","SMC","Rimi","march",2021,2,-1,1,0.6,5,526
"1663","Yobe","Tarmua","SMC","Rimi","march",2021,3,-1,1,0.6,5,556
"1664","Yobe","Tarmua","SMC","Rimi","march",2021,4,-1,1,0.6,5,586
"2525","Yobe","Tarmua","SMC","Rimi","march",2022,1,-1,1,0.6,5,861
"2526","Yobe","Tarmua","SMC","Rimi","march",2022,2,-1,1,0.6,5,891
"2527","Yobe","Tarmua","SMC","Rimi","march",2022,3,-1,1,0.6,5,921
"2528","Yobe","Tarmua","SMC","Rimi","march",2022,4,-1,1,0.6,5,951
"3389","Yobe","Tarmua","SMC","Rimi","march",2023,1,-1,1,0.6,5,1226
"3390","Yobe","Tarmua","SMC","Rimi","march",2023,2,-1,1,0.6,5,1256
"3391","Yobe","Tarmua","SMC","Rimi","march",2023,3,-1,1,0.6,5,1286
"3392","Yobe","Tarmua","SMC","Rimi","march",2023,4,-1,1,0.6,5,1316
"4253","Yobe","Tarmua","SMC","Rimi","march",2024,1,-1,1,0.6,5,1591
"4254","Yobe","Tarmua","SMC","Rimi","march",2024,2,-1,1,0.6,5,1621
"4255","Yobe","Tarmua","SMC","Rimi","march",2024,3,-1,1,0.6,5,1651
"4256","Yobe","Tarmua","SMC","Rimi","march",2024,4,-1,1,0.6,5,1681
"5117","Yobe","Tarmua","SMC","Rimi","march",2025,1,-1,1,0.6,5,1956
"5118","Yobe","Tarmua","SMC","Rimi","march",2025,2,-1,1,0.6,5,1986
"5119","Yobe","Tarmua","SMC","Rimi","march",2025,3,-1,1,0.6,5,2016
"5120","Yobe","Tarmua","SMC","Rimi","march",2025,4,-1,1,0.6,5,2046
"5981","Yobe","Tarmua","SMC","Rimi","march",2026,1,-1,1,0.6,5,2321
"5982","Yobe","Tarmua","SMC","Rimi","march",2026,2,-1,1,0.6,5,2351
"5983","Yobe","Tarmua","SMC","Rimi","march",2026,3,-1,1,0.6,5,2381
"5984","Yobe","Tarmua","SMC","Rimi","march",2026,4,-1,1,0.6,5,2411
"6845","Yobe","Tarmua","SMC","Rimi","march",2027,1,-1,1,0.6,5,2686
"6846","Yobe","Tarmua","SMC","Rimi","march",2027,2,-1,1,0.6,5,2716
"6847","Yobe","Tarmua","SMC","Rimi","march",2027,3,-1,1,0.6,5,2746
"6848","Yobe","Tarmua","SMC","Rimi","march",2027,4,-1,1,0.6,5,2776
"7709","Yobe","Tarmua","SMC","Rimi","march",2028,1,-1,1,0.6,5,3051
"7710","Yobe","Tarmua","SMC","Rimi","march",2028,2,-1,1,0.6,5,3081
"7711","Yobe","Tarmua","SMC","Rimi","march",2028,3,-1,1,0.6,5,3111
"7712","Yobe","Tarmua","SMC","Rimi","march",2028,4,-1,1,0.6,5,3141
"8573","Yobe","Tarmua","SMC","Rimi","march",2029,1,-1,1,0.6,5,3416
"8574","Yobe","Tarmua","SMC","Rimi","march",2029,2,-1,1,0.6,5,3446
"8575","Yobe","Tarmua","SMC","Rimi","march",2029,3,-1,1,0.6,5,3476
"8576","Yobe","Tarmua","SMC","Rimi","march",2029,4,-1,1,0.6,5,3506
"9437","Yobe","Tarmua","SMC","Rimi","march",2030,1,-1,1,0.6,5,3781
"9438","Yobe","Tarmua","SMC","Rimi","march",2030,2,-1,1,0.6,5,3811
"9439","Yobe","Tarmua","SMC","Rimi","march",2030,3,-1,1,0.6,5,3841
"9440","Yobe","Tarmua","SMC","Rimi","march",2030,4,-1,1,0.6,5,3871
"205","Jigawa","Taura","SMC","Taura","july",2020,1,-1,1,0.934456929,5,186
"206","Jigawa","Taura","SMC","Taura","july",2020,2,-1,1,0.973782772,5,214
"207","Jigawa","Taura","SMC","Taura","july",2020,3,-1,1,0.975655431,5,242
"208","Jigawa","Taura","SMC","Taura","july",2020,4,-1,1,0.653558052,5,270
"1069","Jigawa","Taura","SMC","Taura","july",2021,1,-1,1,0.934456929,5,551
"1070","Jigawa","Taura","SMC","Taura","july",2021,2,-1,1,0.973782772,5,579
"1071","Jigawa","Taura","SMC","Taura","july",2021,3,-1,1,0.975655431,5,607
"1072","Jigawa","Taura","SMC","Taura","july",2021,4,-1,1,0.653558052,5,635
"1933","Jigawa","Taura","SMC","Taura","july",2022,1,-1,1,0.934456929,5,916
"1934","Jigawa","Taura","SMC","Taura","july",2022,2,-1,1,0.973782772,5,944
"1935","Jigawa","Taura","SMC","Taura","july",2022,3,-1,1,0.975655431,5,972
"1936","Jigawa","Taura","SMC","Taura","july",2022,4,-1,1,0.653558052,5,1000
"2797","Jigawa","Taura","SMC","Taura","july",2023,1,-1,1,0.934456929,5,1281
"2798","Jigawa","Taura","SMC","Taura","july",2023,2,-1,1,0.973782772,5,1309
"2799","Jigawa","Taura","SMC","Taura","july",2023,3,-1,1,0.975655431,5,1337
"2800","Jigawa","Taura","SMC","Taura","july",2023,4,-1,1,0.653558052,5,1365
"3661","Jigawa","Taura","SMC","Taura","july",2024,1,-1,1,0.934456929,5,1646
"3662","Jigawa","Taura","SMC","Taura","july",2024,2,-1,1,0.973782772,5,1674
"3663","Jigawa","Taura","SMC","Taura","july",2024,3,-1,1,0.975655431,5,1702
"3664","Jigawa","Taura","SMC","Taura","july",2024,4,-1,1,0.653558052,5,1730
"4525","Jigawa","Taura","SMC","Taura","july",2025,1,-1,1,0.934456929,5,2011
"4526","Jigawa","Taura","SMC","Taura","july",2025,2,-1,1,0.973782772,5,2039
"4527","Jigawa","Taura","SMC","Taura","july",2025,3,-1,1,0.975655431,5,2067
"4528","Jigawa","Taura","SMC","Taura","july",2025,4,-1,1,0.653558052,5,2095
"5389","Jigawa","Taura","SMC","Taura","july",2026,1,-1,1,0.934456929,5,2376
"5390","Jigawa","Taura","SMC","Taura","july",2026,2,-1,1,0.973782772,5,2404
"5391","Jigawa","Taura","SMC","Taura","july",2026,3,-1,1,0.975655431,5,2432
"5392","Jigawa","Taura","SMC","Taura","july",2026,4,-1,1,0.653558052,5,2460
"6253","Jigawa","Taura","SMC","Taura","july",2027,1,-1,1,0.934456929,5,2741
"6254","Jigawa","Taura","SMC","Taura","july",2027,2,-1,1,0.973782772,5,2769
"6255","Jigawa","Taura","SMC","Taura","july",2027,3,-1,1,0.975655431,5,2797
"6256","Jigawa","Taura","SMC","Taura","july",2027,4,-1,1,0.653558052,5,2825
"7117","Jigawa","Taura","SMC","Taura","july",2028,1,-1,1,0.934456929,5,3106
"7118","Jigawa","Taura","SMC","Taura","july",2028,2,-1,1,0.973782772,5,3134
"7119","Jigawa","Taura","SMC","Taura","july",2028,3,-1,1,0.975655431,5,3162
"7120","Jigawa","Taura","SMC","Taura","july",2028,4,-1,1,0.653558052,5,3190
"7981","Jigawa","Taura","SMC","Taura","july",2029,1,-1,1,0.934456929,5,3471
