"","LGA","kill_rate","round","simday","scenario","year"
"1058","Ibadan North West",39.0908593,4,3355,"Scenario 4(Improved coverage)",2029
"1059","Ibadan South East",35.4331864,1,131,"Scenario 4(Improved coverage)",2020
"1060","Ibadan South East",35.4331864,2,1226,"Scenario 4(Improved coverage)",2023
"1061","Ibadan South East",35.4331864,3,2321,"Scenario 4(Improved coverage)",2026
"1062","Ibadan South East",35.4331864,4,3416,"Scenario 4(Improved coverage)",2029
"1063","Ibadan South West",39.0146775,1,70,"Scenario 4(Improved coverage)",2020
"1064","Ibadan South West",39.0146775,2,1165,"Scenario 4(Improved coverage)",2023
"1065","Ibadan South West",39.0146775,3,2260,"Scenario 4(Improved coverage)",2026
"1066","Ibadan South West",39.0146775,4,3355,"Scenario 4(Improved coverage)",2029
"1067","Ibaji",73.1776216,1,162,"Scenario 4(Improved coverage)",2020
"1068","Ibaji",73.1776216,2,1257,"Scenario 4(Improved coverage)",2023
"1069","Ibaji",73.1776216,3,2352,"Scenario 4(Improved coverage)",2026
"1070","Ibaji",73.1776216,4,3447,"Scenario 4(Improved coverage)",2029
"1071","Ibarapa Central",73.8243305,1,131,"Scenario 4(Improved coverage)",2020
"1072","Ibarapa Central",73.8243305,2,1226,"Scenario 4(Improved coverage)",2023
"1073","Ibarapa Central",73.8243305,3,2321,"Scenario 4(Improved coverage)",2026
"1074","Ibarapa Central",73.8243305,4,3416,"Scenario 4(Improved coverage)",2029
"1075","Ibarapa East",73.310991,1,186,"Scenario 4(Improved coverage)",2020
"1076","Ibarapa East",73.310991,2,1281,"Scenario 4(Improved coverage)",2023
"1077","Ibarapa East",73.310991,3,2376,"Scenario 4(Improved coverage)",2026
"1078","Ibarapa East",73.310991,4,3471,"Scenario 4(Improved coverage)",2029
"1079","Ibarapa North",73.685293,1,186,"Scenario 4(Improved coverage)",2020
"1080","Ibarapa North",73.685293,2,1281,"Scenario 4(Improved coverage)",2023
"1081","Ibarapa North",73.685293,3,2376,"Scenario 4(Improved coverage)",2026
"1082","Ibarapa North",73.685293,4,3471,"Scenario 4(Improved coverage)",2029
"1083","Ibeju-Lekki",74.2716172,1,162,"Scenario 4(Improved coverage)",2020
"1084","Ibeju-Lekki",74.2716172,2,1257,"Scenario 4(Improved coverage)",2023
"1085","Ibeju-Lekki",74.2716172,3,2352,"Scenario 4(Improved coverage)",2026
"1086","Ibeju-Lekki",74.2716172,4,3447,"Scenario 4(Improved coverage)",2029
"1087","Ibeno",71.5128781,1,527,"Scenario 4(Improved coverage)",2021
"1088","Ibeno",71.5128781,2,1622,"Scenario 4(Improved coverage)",2024
"1089","Ibeno",71.5128781,3,2717,"Scenario 4(Improved coverage)",2027
"1090","Ibeno",71.5128781,4,3812,"Scenario 4(Improved coverage)",2030
"1091","Ibesikpo Asutan",73.6241633,1,527,"Scenario 4(Improved coverage)",2021
"1092","Ibesikpo Asutan",73.6241633,2,1622,"Scenario 4(Improved coverage)",2024
"1093","Ibesikpo Asutan",73.6241633,3,2717,"Scenario 4(Improved coverage)",2027
"1094","Ibesikpo Asutan",73.6241633,4,3812,"Scenario 4(Improved coverage)",2030
"1095","Ibi",74.2118733,1,953,"Scenario 4(Improved coverage)",2022
"1096","Ibi",74.2118733,2,2048,"Scenario 4(Improved coverage)",2025
"1097","Ibi",74.2118733,3,3143,"Scenario 4(Improved coverage)",2028
"1098","Ibiono Ibom",73.8470498,1,527,"Scenario 4(Improved coverage)",2021
"1099","Ibiono Ibom",73.8470498,2,1622,"Scenario 4(Improved coverage)",2024
"1100","Ibiono Ibom",73.8470498,3,2717,"Scenario 4(Improved coverage)",2027
"1101","Ibiono Ibom",73.8470498,4,3812,"Scenario 4(Improved coverage)",2030
"1102","Idah",73.8340231,1,162,"Scenario 4(Improved coverage)",2020
"1103","Idah",73.8340231,2,1257,"Scenario 4(Improved coverage)",2023
"1104","Idah",73.8340231,3,2352,"Scenario 4(Improved coverage)",2026
"1105","Idah",73.8340231,4,3447,"Scenario 4(Improved coverage)",2029
"1106","Idanre",72.6950397,1,131,"Scenario 4(Improved coverage)",2020
"1107","Idanre",72.6950397,2,1226,"Scenario 4(Improved coverage)",2023
"1108","Idanre",72.6950397,3,2321,"Scenario 4(Improved coverage)",2026
"1109","Idanre",72.6950397,4,3416,"Scenario 4(Improved coverage)",2029
"1110","Ideato North",74.3967818,1,162,"Scenario 4(Improved coverage)",2020
"1111","Ideato North",74.3967818,2,1257,"Scenario 4(Improved coverage)",2023
"1112","Ideato North",74.3967818,3,2352,"Scenario 4(Improved coverage)",2026
"1113","Ideato North",74.3967818,4,3447,"Scenario 4(Improved coverage)",2029
"1114","Ideato South",74.3288627,1,162,"Scenario 4(Improved coverage)",2020
"1115","Ideato South",74.3288627,2,1257,"Scenario 4(Improved coverage)",2023
"1116","Ideato South",74.3288627,3,2352,"Scenario 4(Improved coverage)",2026
"1117","Ideato South",74.3288627,4,3447,"Scenario 4(Improved coverage)",2029
"1118","Idemili North",74.2147653,1,162,"Scenario 4(Improved coverage)",2020
"1119","Idemili North",74.2147653,2,1257,"Scenario 4(Improved coverage)",2023
"1120","Idemili North",74.2147653,3,2352,"Scenario 4(Improved coverage)",2026
"1121","Idemili North",74.2147653,4,3447,"Scenario 4(Improved coverage)",2029
"1122","Idemili South",73.7809061,1,162,"Scenario 4(Improved coverage)",2020
"1123","Idemili South",73.7809061,2,1257,"Scenario 4(Improved coverage)",2023
"1124","Idemili South",73.7809061,3,2352,"Scenario 4(Improved coverage)",2026
"1125","Idemili South",73.7809061,4,3447,"Scenario 4(Improved coverage)",2029
"1126","Ido",41.8466109,1,131,"Scenario 4(Improved coverage)",2020
"1127","Ido",41.8466109,2,1226,"Scenario 4(Improved coverage)",2023
"1128","Ido",41.8466109,3,2321,"Scenario 4(Improved coverage)",2026
"1129","Ido",41.8466109,4,3416,"Scenario 4(Improved coverage)",2029
"1130","Idosi-Osi",72.4878164,1,186,"Scenario 4(Improved coverage)",2020
"1131","Idosi-Osi",72.4878164,2,1281,"Scenario 4(Improved coverage)",2023
"1132","Idosi-Osi",72.4878164,3,2376,"Scenario 4(Improved coverage)",2026
"1133","Idosi-Osi",72.4878164,4,3471,"Scenario 4(Improved coverage)",2029
"1134","Ifako-Ijaye",73.9269859,1,162,"Scenario 4(Improved coverage)",2020
"1135","Ifako-Ijaye",73.9269859,2,1257,"Scenario 4(Improved coverage)",2023
"1136","Ifako-Ijaye",73.9269859,3,2352,"Scenario 4(Improved coverage)",2026
"1137","Ifako-Ijaye",73.9269859,4,3447,"Scenario 4(Improved coverage)",2029
"1138","Ife Central",49.5002812,1,131,"Scenario 4(Improved coverage)",2020
"1139","Ife Central",49.5002812,2,1226,"Scenario 4(Improved coverage)",2023
"1140","Ife Central",49.5002812,3,2321,"Scenario 4(Improved coverage)",2026
"1141","Ife Central",49.5002812,4,3416,"Scenario 4(Improved coverage)",2029
"1142","Ife East",50.3641962,1,131,"Scenario 4(Improved coverage)",2020
"1143","Ife East",50.3641962,2,1226,"Scenario 4(Improved coverage)",2023
"1144","Ife East",50.3641962,3,2321,"Scenario 4(Improved coverage)",2026
"1145","Ife East",50.3641962,4,3416,"Scenario 4(Improved coverage)",2029
"1146","Ife North",47.3764721,1,131,"Scenario 4(Improved coverage)",2020
"1147","Ife North",47.3764721,2,1226,"Scenario 4(Improved coverage)",2023
"1148","Ife North",47.3764721,3,2321,"Scenario 4(Improved coverage)",2026
"1149","Ife North",47.3764721,4,3416,"Scenario 4(Improved coverage)",2029
"1150","Ife South",74.0749702,1,131,"Scenario 4(Improved coverage)",2020
"1151","Ife South",74.0749702,2,1226,"Scenario 4(Improved coverage)",2023
"1152","Ife South",74.0749702,3,2321,"Scenario 4(Improved coverage)",2026
"1153","Ife South",74.0749702,4,3416,"Scenario 4(Improved coverage)",2029
"1154","Ifedayo",71.5516421,1,186,"Scenario 4(Improved coverage)",2020
"1155","Ifedayo",71.5516421,2,1281,"Scenario 4(Improved coverage)",2023
"1156","Ifedayo",71.5516421,3,2376,"Scenario 4(Improved coverage)",2026
"1157","Ifedayo",71.5516421,4,3471,"Scenario 4(Improved coverage)",2029
"1158","Ifedore",73.7364382,1,186,"Scenario 4(Improved coverage)",2020
"1159","Ifedore",73.7364382,2,1281,"Scenario 4(Improved coverage)",2023
"1160","Ifedore",73.7364382,3,2376,"Scenario 4(Improved coverage)",2026
"1161","Ifedore",73.7364382,4,3471,"Scenario 4(Improved coverage)",2029
"1162","Ifelodun1",73.5318302,1,186,"Scenario 4(Improved coverage)",2020
"1163","Ifelodun1",73.5318302,2,1281,"Scenario 4(Improved coverage)",2023
"1164","Ifelodun1",73.5318302,3,2376,"Scenario 4(Improved coverage)",2026
"1165","Ifelodun1",73.5318302,4,3471,"Scenario 4(Improved coverage)",2029
"1166","Ifelodun2",74.0219247,1,131,"Scenario 4(Improved coverage)",2020
"1167","Ifelodun2",74.0219247,2,1226,"Scenario 4(Improved coverage)",2023
"1168","Ifelodun2",74.0219247,3,2321,"Scenario 4(Improved coverage)",2026
"1169","Ifelodun2",74.0219247,4,3416,"Scenario 4(Improved coverage)",2029
"1170","Ifo",74.2753307,1,527,"Scenario 4(Improved coverage)",2021
"1171","Ifo",74.2753307,2,1622,"Scenario 4(Improved coverage)",2024
"1172","Ifo",74.2753307,3,2717,"Scenario 4(Improved coverage)",2027
"1173","Ifo",74.2753307,4,3812,"Scenario 4(Improved coverage)",2030
"1174","Igabi",74.7718623,1,916,"Scenario 4(Improved coverage)",2022
"1175","Igabi",74.7718623,2,2011,"Scenario 4(Improved coverage)",2025
"1176","Igabi",74.7718623,3,3106,"Scenario 4(Improved coverage)",2028
"1177","Igalamela-Odolu",73.3316763,1,162,"Scenario 4(Improved coverage)",2020
"1178","Igalamela-Odolu",73.3316763,2,1257,"Scenario 4(Improved coverage)",2023
"1179","Igalamela-Odolu",73.3316763,3,2352,"Scenario 4(Improved coverage)",2026
"1180","Igalamela-Odolu",73.3316763,4,3447,"Scenario 4(Improved coverage)",2029
"1181","Igbo-Etiti",73.8484739,1,162,"Scenario 4(Improved coverage)",2020
"1182","Igbo-Etiti",73.8484739,2,1257,"Scenario 4(Improved coverage)",2023
"1183","Igbo-Etiti",73.8484739,3,2352,"Scenario 4(Improved coverage)",2026
"1184","Igbo-Etiti",73.8484739,4,3447,"Scenario 4(Improved coverage)",2029
"1185","Igbo-Eze North",73.120029,1,162,"Scenario 4(Improved coverage)",2020
"1186","Igbo-Eze North",73.120029,2,1257,"Scenario 4(Improved coverage)",2023
"1187","Igbo-Eze North",73.120029,3,2352,"Scenario 4(Improved coverage)",2026
"1188","Igbo-Eze North",73.120029,4,3447,"Scenario 4(Improved coverage)",2029
"1189","Igbo-Eze South",73.5826165,1,162,"Scenario 4(Improved coverage)",2020
"1190","Igbo-Eze South",73.5826165,2,1257,"Scenario 4(Improved coverage)",2023
"1191","Igbo-Eze South",73.5826165,3,2352,"Scenario 4(Improved coverage)",2026
"1192","Igbo-Eze South",73.5826165,4,3447,"Scenario 4(Improved coverage)",2029
"1193","Igueben",74.1542325,1,162,"Scenario 4(Improved coverage)",2020
"1194","Igueben",74.1542325,2,1257,"Scenario 4(Improved coverage)",2023
"1195","Igueben",74.1542325,3,2352,"Scenario 4(Improved coverage)",2026
"1196","Igueben",74.1542325,4,3447,"Scenario 4(Improved coverage)",2029
"1197","Ihiala",67.5748907,1,162,"Scenario 4(Improved coverage)",2020
"1198","Ihiala",67.5748907,2,1257,"Scenario 4(Improved coverage)",2023
"1199","Ihiala",67.5748907,3,2352,"Scenario 4(Improved coverage)",2026
"1200","Ihiala",67.5748907,4,3447,"Scenario 4(Improved coverage)",2029
"1201","Ihitte-Uboma",74.5216177,1,162,"Scenario 4(Improved coverage)",2020
"1202","Ihitte-Uboma",74.5216177,2,1257,"Scenario 4(Improved coverage)",2023
"1203","Ihitte-Uboma",74.5216177,3,2352,"Scenario 4(Improved coverage)",2026
"1204","Ihitte-Uboma",74.5216177,4,3447,"Scenario 4(Improved coverage)",2029
"1205","Ijebu East",74.2414929,1,551,"Scenario 4(Improved coverage)",2021
"1206","Ijebu East",74.2414929,2,1646,"Scenario 4(Improved coverage)",2024
"1207","Ijebu East",74.2414929,3,2741,"Scenario 4(Improved coverage)",2027
"1208","Ijebu East",74.2414929,4,3836,"Scenario 4(Improved coverage)",2030
"1209","Ijebu North",72.6304115,1,435,"Scenario 4(Improved coverage)",2021
"1210","Ijebu North",72.6304115,2,1530,"Scenario 4(Improved coverage)",2024
"1211","Ijebu North",72.6304115,3,2625,"Scenario 4(Improved coverage)",2027
"1212","Ijebu North",72.6304115,4,3720,"Scenario 4(Improved coverage)",2030
"1213","Ijebu North East",73.9868623,1,551,"Scenario 4(Improved coverage)",2021
"1214","Ijebu North East",73.9868623,2,1646,"Scenario 4(Improved coverage)",2024
"1215","Ijebu North East",73.9868623,3,2741,"Scenario 4(Improved coverage)",2027
"1216","Ijebu North East",73.9868623,4,3836,"Scenario 4(Improved coverage)",2030
"1217","Ijebu ode",73.7015026,1,435,"Scenario 4(Improved coverage)",2021
"1218","Ijebu ode",73.7015026,2,1530,"Scenario 4(Improved coverage)",2024
"1219","Ijebu ode",73.7015026,3,2625,"Scenario 4(Improved coverage)",2027
"1220","Ijebu ode",73.7015026,4,3720,"Scenario 4(Improved coverage)",2030
"1221","Ijero",71.2935452,1,186,"Scenario 4(Improved coverage)",2020
"1222","Ijero",71.2935452,2,1281,"Scenario 4(Improved coverage)",2023
"1223","Ijero",71.2935452,3,2376,"Scenario 4(Improved coverage)",2026
"1224","Ijero",71.2935452,4,3471,"Scenario 4(Improved coverage)",2029
"1225","Ijumu",72.7239315,1,186,"Scenario 4(Improved coverage)",2020
"1226","Ijumu",72.7239315,2,1281,"Scenario 4(Improved coverage)",2023
"1227","Ijumu",72.7239315,3,2376,"Scenario 4(Improved coverage)",2026
"1228","Ijumu",72.7239315,4,3471,"Scenario 4(Improved coverage)",2029
"1229","Ika",71.8884411,1,527,"Scenario 4(Improved coverage)",2021
"1230","Ika",71.8884411,2,1622,"Scenario 4(Improved coverage)",2024
"1231","Ika",71.8884411,3,2717,"Scenario 4(Improved coverage)",2027
"1232","Ika",71.8884411,4,3812,"Scenario 4(Improved coverage)",2030
"1233","Ika North East",73.9011823,1,892,"Scenario 4(Improved coverage)",2022
"1234","Ika North East",73.9011823,2,1987,"Scenario 4(Improved coverage)",2025
"1235","Ika North East",73.9011823,3,3082,"Scenario 4(Improved coverage)",2028
"1236","Ika South",73.7086908,1,892,"Scenario 4(Improved coverage)",2022
"1237","Ika South",73.7086908,2,1987,"Scenario 4(Improved coverage)",2025
"1238","Ika South",73.7086908,3,3082,"Scenario 4(Improved coverage)",2028
"1239","Ikara",75.1491984,1,916,"Scenario 4(Improved coverage)",2022
"1240","Ikara",75.1491984,2,2011,"Scenario 4(Improved coverage)",2025
"1241","Ikara",75.1491984,3,3106,"Scenario 4(Improved coverage)",2028
"1242","Ikeduru",74.0439976,1,162,"Scenario 4(Improved coverage)",2020
"1243","Ikeduru",74.0439976,2,1257,"Scenario 4(Improved coverage)",2023
"1244","Ikeduru",74.0439976,3,2352,"Scenario 4(Improved coverage)",2026
"1245","Ikeduru",74.0439976,4,3447,"Scenario 4(Improved coverage)",2029
"1246","Ikeja",52.4146789,1,162,"Scenario 4(Improved coverage)",2020
"1247","Ikeja",52.4146789,2,1257,"Scenario 4(Improved coverage)",2023
"1248","Ikeja",52.4146789,3,2352,"Scenario 4(Improved coverage)",2026
"1249","Ikeja",52.4146789,4,3447,"Scenario 4(Improved coverage)",2029
"1250","Ikenne",73.8413711,1,435,"Scenario 4(Improved coverage)",2021
"1251","Ikenne",73.8413711,2,1530,"Scenario 4(Improved coverage)",2024
"1252","Ikenne",73.8413711,3,2625,"Scenario 4(Improved coverage)",2027
"1253","Ikenne",73.8413711,4,3720,"Scenario 4(Improved coverage)",2030
"1254","Ikere",74.4434569,1,70,"Scenario 4(Improved coverage)",2020
"1255","Ikere",74.4434569,2,1165,"Scenario 4(Improved coverage)",2023
"1256","Ikere",74.4434569,3,2260,"Scenario 4(Improved coverage)",2026
"1257","Ikere",74.4434569,4,3355,"Scenario 4(Improved coverage)",2029
"1258","Ikole",72.897548,1,186,"Scenario 4(Improved coverage)",2020
"1259","Ikole",72.897548,2,1281,"Scenario 4(Improved coverage)",2023
"1260","Ikole",72.897548,3,2376,"Scenario 4(Improved coverage)",2026
"1261","Ikole",72.897548,4,3471,"Scenario 4(Improved coverage)",2029
"1262","Ikom",74.5205311,1,527,"Scenario 4(Improved coverage)",2021
"1263","Ikom",74.5205311,2,1622,"Scenario 4(Improved coverage)",2024
"1264","Ikom",74.5205311,3,2717,"Scenario 4(Improved coverage)",2027
"1265","Ikom",74.5205311,4,3812,"Scenario 4(Improved coverage)",2030
"1266","Ikono",73.4212445,1,527,"Scenario 4(Improved coverage)",2021
"1267","Ikono",73.4212445,2,1622,"Scenario 4(Improved coverage)",2024
"1268","Ikono",73.4212445,3,2717,"Scenario 4(Improved coverage)",2027
"1269","Ikono",73.4212445,4,3812,"Scenario 4(Improved coverage)",2030
"1270","Ikorodu",50.9105403,1,162,"Scenario 4(Improved coverage)",2020
"1271","Ikorodu",50.9105403,2,1257,"Scenario 4(Improved coverage)",2023
"1272","Ikorodu",50.9105403,3,2352,"Scenario 4(Improved coverage)",2026
"1273","Ikorodu",50.9105403,4,3447,"Scenario 4(Improved coverage)",2029
"1274","Ikot Abasi",67.1004892,1,527,"Scenario 4(Improved coverage)",2021
"1275","Ikot Abasi",67.1004892,2,1622,"Scenario 4(Improved coverage)",2024
"1276","Ikot Abasi",67.1004892,3,2717,"Scenario 4(Improved coverage)",2027
"1277","Ikot Abasi",67.1004892,4,3812,"Scenario 4(Improved coverage)",2030
"1278","Ikot Ekpene",73.5110776,1,527,"Scenario 4(Improved coverage)",2021
"1279","Ikot Ekpene",73.5110776,2,1622,"Scenario 4(Improved coverage)",2024
"1280","Ikot Ekpene",73.5110776,3,2717,"Scenario 4(Improved coverage)",2027
"1281","Ikot Ekpene",73.5110776,4,3812,"Scenario 4(Improved coverage)",2030
"1282","Ikpoba-Okha",39.6692086,1,162,"Scenario 4(Improved coverage)",2020
"1283","Ikpoba-Okha",39.6692086,2,1257,"Scenario 4(Improved coverage)",2023
"1284","Ikpoba-Okha",39.6692086,3,2352,"Scenario 4(Improved coverage)",2026
"1285","Ikpoba-Okha",39.6692086,4,3447,"Scenario 4(Improved coverage)",2029
"1286","Ikwerre",70.4495644,1,162,"Scenario 4(Improved coverage)",2020
"1287","Ikwerre",70.4495644,2,1257,"Scenario 4(Improved coverage)",2023
"1288","Ikwerre",70.4495644,3,2352,"Scenario 4(Improved coverage)",2026
"1289","Ikwerre",70.4495644,4,3447,"Scenario 4(Improved coverage)",2029
"1290","Ikwo",74.0096634,1,162,"Scenario 4(Improved coverage)",2020
"1291","Ikwo",74.0096634,2,1257,"Scenario 4(Improved coverage)",2023
"1292","Ikwo",74.0096634,3,2352,"Scenario 4(Improved coverage)",2026
"1293","Ikwo",74.0096634,4,3447,"Scenario 4(Improved coverage)",2029
"1294","Ikwuano",74.514594,1,162,"Scenario 4(Improved coverage)",2020
"1295","Ikwuano",74.514594,2,1257,"Scenario 4(Improved coverage)",2023
"1296","Ikwuano",74.514594,3,2352,"Scenario 4(Improved coverage)",2026
"1297","Ikwuano",74.514594,4,3447,"Scenario 4(Improved coverage)",2029
"1298","Ila",73.0713208,1,186,"Scenario 4(Improved coverage)",2020
"1299","Ila",73.0713208,2,1281,"Scenario 4(Improved coverage)",2023
"1300","Ila",73.0713208,3,2376,"Scenario 4(Improved coverage)",2026
"1301","Ila",73.0713208,4,3471,"Scenario 4(Improved coverage)",2029
"1302","Ilaje",72.2859572,1,70,"Scenario 4(Improved coverage)",2020
"1303","Ilaje",72.2859572,2,1165,"Scenario 4(Improved coverage)",2023
"1304","Ilaje",72.2859572,3,2260,"Scenario 4(Improved coverage)",2026
"1305","Ilaje",72.2859572,4,3355,"Scenario 4(Improved coverage)",2029
"1306","Ile-Oluji-Okeigbo",73.8601432,1,131,"Scenario 4(Improved coverage)",2020
"1307","Ile-Oluji-Okeigbo",73.8601432,2,1226,"Scenario 4(Improved coverage)",2023
"1308","Ile-Oluji-Okeigbo",73.8601432,3,2321,"Scenario 4(Improved coverage)",2026
"1309","Ile-Oluji-Okeigbo",73.8601432,4,3416,"Scenario 4(Improved coverage)",2029
"1310","Ilemeji",72.6251209,1,186,"Scenario 4(Improved coverage)",2020
"1311","Ilemeji",72.6251209,2,1281,"Scenario 4(Improved coverage)",2023
"1312","Ilemeji",72.6251209,3,2376,"Scenario 4(Improved coverage)",2026
"1313","Ilemeji",72.6251209,4,3471,"Scenario 4(Improved coverage)",2029
"1314","Ilesha East",74.0266485,1,70,"Scenario 4(Improved coverage)",2020
"1315","Ilesha East",74.0266485,2,1165,"Scenario 4(Improved coverage)",2023
"1316","Ilesha East",74.0266485,3,2260,"Scenario 4(Improved coverage)",2026
"1317","Ilesha East",74.0266485,4,3355,"Scenario 4(Improved coverage)",2029
"1318","Ilesha West",73.8933305,1,131,"Scenario 4(Improved coverage)",2020
"1319","Ilesha West",73.8933305,2,1226,"Scenario 4(Improved coverage)",2023
