"","X1","adm1","LGA","smc_plan1","repDS","peak","year","round","duration","coverage_high_access","coverage_low_access","max_age","simday","scenario"
"9149",8849,"Jigawa","Yankwashi","SMC","Babura","may",2030,1,-1,1,0.934456929,5,3836,"scenario 7"
"9150",8850,"Jigawa","Yankwashi","SMC","Babura","may",2030,2,-1,1,0.973782772,5,3864,"scenario 7"
"9151",8851,"Jigawa","Yankwashi","SMC","Babura","may",2030,3,-1,1,0.975655431,5,3892,"scenario 7"
"9152",8852,"Jigawa","Yankwashi","SMC","Babura","may",2030,4,-1,1,0.653558052,5,3920,"scenario 7"
"9153",605,"Kebbi","Yauri","SMC","Birnin Kebbi","august",2020,1,-1,1,0.6,5,223,"scenario 7"
"9154",606,"Kebbi","Yauri","SMC","Birnin Kebbi","august",2020,2,-1,1,0.6,5,253,"scenario 7"
"9155",607,"Kebbi","Yauri","SMC","Birnin Kebbi","august",2020,3,-1,1,0.6,5,283,"scenario 7"
"9156",608,"Kebbi","Yauri","SMC","Birnin Kebbi","august",2020,4,-1,1,0.6,5,313,"scenario 7"
"9157",1469,"Kebbi","Yauri","SMC","Birnin Kebbi","august",2021,1,-1,1,0.6,5,588,"scenario 7"
"9158",1470,"Kebbi","Yauri","SMC","Birnin Kebbi","august",2021,2,-1,1,0.6,5,618,"scenario 7"
"9159",1471,"Kebbi","Yauri","SMC","Birnin Kebbi","august",2021,3,-1,1,0.6,5,648,"scenario 7"
"9160",1472,"Kebbi","Yauri","SMC","Birnin Kebbi","august",2021,4,-1,1,0.6,5,678,"scenario 7"
"9161",2333,"Kebbi","Yauri","SMC","Birnin Kebbi","august",2022,1,-1,1,0.6,5,953,"scenario 7"
"9162",2334,"Kebbi","Yauri","SMC","Birnin Kebbi","august",2022,2,-1,1,0.6,5,983,"scenario 7"
"9163",2335,"Kebbi","Yauri","SMC","Birnin Kebbi","august",2022,3,-1,1,0.6,5,1013,"scenario 7"
"9164",2336,"Kebbi","Yauri","SMC","Birnin Kebbi","august",2022,4,-1,1,0.6,5,1043,"scenario 7"
"9165",3197,"Kebbi","Yauri","SMC","Birnin Kebbi","august",2023,1,-1,1,0.6,5,1318,"scenario 7"
"9166",3198,"Kebbi","Yauri","SMC","Birnin Kebbi","august",2023,2,-1,1,0.6,5,1348,"scenario 7"
"9167",3199,"Kebbi","Yauri","SMC","Birnin Kebbi","august",2023,3,-1,1,0.6,5,1378,"scenario 7"
"9168",3200,"Kebbi","Yauri","SMC","Birnin Kebbi","august",2023,4,-1,1,0.6,5,1408,"scenario 7"
"9169",4061,"Kebbi","Yauri","SMC","Birnin Kebbi","august",2024,1,-1,1,0.6,5,1683,"scenario 7"
"9170",4062,"Kebbi","Yauri","SMC","Birnin Kebbi","august",2024,2,-1,1,0.6,5,1713,"scenario 7"
"9171",4063,"Kebbi","Yauri","SMC","Birnin Kebbi","august",2024,3,-1,1,0.6,5,1743,"scenario 7"
"9172",4064,"Kebbi","Yauri","SMC","Birnin Kebbi","august",2024,4,-1,1,0.6,5,1773,"scenario 7"
"9173",4925,"Kebbi","Yauri","SMC","Birnin Kebbi","august",2025,1,-1,1,0.6,5,2048,"scenario 7"
"9174",4926,"Kebbi","Yauri","SMC","Birnin Kebbi","august",2025,2,-1,1,0.6,5,2078,"scenario 7"
"9175",4927,"Kebbi","Yauri","SMC","Birnin Kebbi","august",2025,3,-1,1,0.6,5,2108,"scenario 7"
"9176",4928,"Kebbi","Yauri","SMC","Birnin Kebbi","august",2025,4,-1,1,0.6,5,2138,"scenario 7"
"9177",5789,"Kebbi","Yauri","SMC","Birnin Kebbi","august",2026,1,-1,1,0.6,5,2413,"scenario 7"
"9178",5790,"Kebbi","Yauri","SMC","Birnin Kebbi","august",2026,2,-1,1,0.6,5,2443,"scenario 7"
"9179",5791,"Kebbi","Yauri","SMC","Birnin Kebbi","august",2026,3,-1,1,0.6,5,2473,"scenario 7"
"9180",5792,"Kebbi","Yauri","SMC","Birnin Kebbi","august",2026,4,-1,1,0.6,5,2503,"scenario 7"
"9181",6653,"Kebbi","Yauri","SMC","Birnin Kebbi","august",2027,1,-1,1,0.6,5,2778,"scenario 7"
"9182",6654,"Kebbi","Yauri","SMC","Birnin Kebbi","august",2027,2,-1,1,0.6,5,2808,"scenario 7"
"9183",6655,"Kebbi","Yauri","SMC","Birnin Kebbi","august",2027,3,-1,1,0.6,5,2838,"scenario 7"
"9184",6656,"Kebbi","Yauri","SMC","Birnin Kebbi","august",2027,4,-1,1,0.6,5,2868,"scenario 7"
"9185",7517,"Kebbi","Yauri","SMC","Birnin Kebbi","august",2028,1,-1,1,0.6,5,3143,"scenario 7"
"9186",7518,"Kebbi","Yauri","SMC","Birnin Kebbi","august",2028,2,-1,1,0.6,5,3173,"scenario 7"
"9187",7519,"Kebbi","Yauri","SMC","Birnin Kebbi","august",2028,3,-1,1,0.6,5,3203,"scenario 7"
"9188",7520,"Kebbi","Yauri","SMC","Birnin Kebbi","august",2028,4,-1,1,0.6,5,3233,"scenario 7"
"9189",8381,"Kebbi","Yauri","SMC","Birnin Kebbi","august",2029,1,-1,1,0.6,5,3508,"scenario 7"
"9190",8382,"Kebbi","Yauri","SMC","Birnin Kebbi","august",2029,2,-1,1,0.6,5,3538,"scenario 7"
"9191",8383,"Kebbi","Yauri","SMC","Birnin Kebbi","august",2029,3,-1,1,0.6,5,3568,"scenario 7"
"9192",8384,"Kebbi","Yauri","SMC","Birnin Kebbi","august",2029,4,-1,1,0.6,5,3598,"scenario 7"
"9193",9245,"Kebbi","Yauri","SMC","Birnin Kebbi","august",2030,1,-1,1,0.6,5,3873,"scenario 7"
"9194",9246,"Kebbi","Yauri","SMC","Birnin Kebbi","august",2030,2,-1,1,0.6,5,3903,"scenario 7"
"9195",9247,"Kebbi","Yauri","SMC","Birnin Kebbi","august",2030,3,-1,1,0.6,5,3933,"scenario 7"
"9196",9248,"Kebbi","Yauri","SMC","Birnin Kebbi","august",2030,4,-1,1,0.6,5,3963,"scenario 7"
"9197",733,"Taraba","Yorro","SMC","Alkaleri","july",2020,1,-1,1,0.6,5,186,"scenario 7"
"9198",734,"Taraba","Yorro","SMC","Alkaleri","july",2020,2,-1,1,0.6,5,216,"scenario 7"
"9199",735,"Taraba","Yorro","SMC","Alkaleri","july",2020,3,-1,1,0.6,5,246,"scenario 7"
"9200",736,"Taraba","Yorro","SMC","Alkaleri","july",2020,4,-1,1,0.6,5,276,"scenario 7"
"9201",1597,"Taraba","Yorro","SMC","Alkaleri","july",2021,1,-1,1,0.6,5,551,"scenario 7"
"9202",1598,"Taraba","Yorro","SMC","Alkaleri","july",2021,2,-1,1,0.6,5,581,"scenario 7"
"9203",1599,"Taraba","Yorro","SMC","Alkaleri","july",2021,3,-1,1,0.6,5,611,"scenario 7"
"9204",1600,"Taraba","Yorro","SMC","Alkaleri","july",2021,4,-1,1,0.6,5,641,"scenario 7"
"9205",2461,"Taraba","Yorro","SMC","Alkaleri","july",2022,1,-1,1,0.6,5,916,"scenario 7"
"9206",2462,"Taraba","Yorro","SMC","Alkaleri","july",2022,2,-1,1,0.6,5,946,"scenario 7"
"9207",2463,"Taraba","Yorro","SMC","Alkaleri","july",2022,3,-1,1,0.6,5,976,"scenario 7"
"9208",2464,"Taraba","Yorro","SMC","Alkaleri","july",2022,4,-1,1,0.6,5,1006,"scenario 7"
"9209",3325,"Taraba","Yorro","SMC","Alkaleri","july",2023,1,-1,1,0.6,5,1281,"scenario 7"
"9210",3326,"Taraba","Yorro","SMC","Alkaleri","july",2023,2,-1,1,0.6,5,1311,"scenario 7"
"9211",3327,"Taraba","Yorro","SMC","Alkaleri","july",2023,3,-1,1,0.6,5,1341,"scenario 7"
"9212",3328,"Taraba","Yorro","SMC","Alkaleri","july",2023,4,-1,1,0.6,5,1371,"scenario 7"
"9213",4189,"Taraba","Yorro","SMC","Alkaleri","july",2024,1,-1,1,0.6,5,1646,"scenario 7"
"9214",4190,"Taraba","Yorro","SMC","Alkaleri","july",2024,2,-1,1,0.6,5,1676,"scenario 7"
"9215",4191,"Taraba","Yorro","SMC","Alkaleri","july",2024,3,-1,1,0.6,5,1706,"scenario 7"
"9216",4192,"Taraba","Yorro","SMC","Alkaleri","july",2024,4,-1,1,0.6,5,1736,"scenario 7"
"9217",5053,"Taraba","Yorro","SMC","Alkaleri","july",2025,1,-1,1,0.6,5,2011,"scenario 7"
"9218",5054,"Taraba","Yorro","SMC","Alkaleri","july",2025,2,-1,1,0.6,5,2041,"scenario 7"
"9219",5055,"Taraba","Yorro","SMC","Alkaleri","july",2025,3,-1,1,0.6,5,2071,"scenario 7"
"9220",5056,"Taraba","Yorro","SMC","Alkaleri","july",2025,4,-1,1,0.6,5,2101,"scenario 7"
"9221",5917,"Taraba","Yorro","SMC","Alkaleri","july",2026,1,-1,1,0.6,5,2376,"scenario 7"
"9222",5918,"Taraba","Yorro","SMC","Alkaleri","july",2026,2,-1,1,0.6,5,2406,"scenario 7"
"9223",5919,"Taraba","Yorro","SMC","Alkaleri","july",2026,3,-1,1,0.6,5,2436,"scenario 7"
"9224",5920,"Taraba","Yorro","SMC","Alkaleri","july",2026,4,-1,1,0.6,5,2466,"scenario 7"
"9225",6781,"Taraba","Yorro","SMC","Alkaleri","july",2027,1,-1,1,0.6,5,2741,"scenario 7"
"9226",6782,"Taraba","Yorro","SMC","Alkaleri","july",2027,2,-1,1,0.6,5,2771,"scenario 7"
"9227",6783,"Taraba","Yorro","SMC","Alkaleri","july",2027,3,-1,1,0.6,5,2801,"scenario 7"
"9228",6784,"Taraba","Yorro","SMC","Alkaleri","july",2027,4,-1,1,0.6,5,2831,"scenario 7"
"9229",7645,"Taraba","Yorro","SMC","Alkaleri","july",2028,1,-1,1,0.6,5,3106,"scenario 7"
"9230",7646,"Taraba","Yorro","SMC","Alkaleri","july",2028,2,-1,1,0.6,5,3136,"scenario 7"
"9231",7647,"Taraba","Yorro","SMC","Alkaleri","july",2028,3,-1,1,0.6,5,3166,"scenario 7"
"9232",7648,"Taraba","Yorro","SMC","Alkaleri","july",2028,4,-1,1,0.6,5,3196,"scenario 7"
"9233",8509,"Taraba","Yorro","SMC","Alkaleri","july",2029,1,-1,1,0.6,5,3471,"scenario 7"
"9234",8510,"Taraba","Yorro","SMC","Alkaleri","july",2029,2,-1,1,0.6,5,3501,"scenario 7"
"9235",8511,"Taraba","Yorro","SMC","Alkaleri","july",2029,3,-1,1,0.6,5,3531,"scenario 7"
"9236",8512,"Taraba","Yorro","SMC","Alkaleri","july",2029,4,-1,1,0.6,5,3561,"scenario 7"
