"","X1","State","LGA","repDS","peak","year","round","duration","coverage_high_access","coverage_low_access","max_age","simday","scenario"
"13925",8658,"Kano","Rogo","Gwarzo","august",2025,2,-1,1,0.6,5,2078,"scenario 2 - 5"
"13926",8659,"Kano","Rogo","Gwarzo","august",2025,3,-1,1,0.6,5,2108,"scenario 2 - 5"
"13927",8660,"Kano","Rogo","Gwarzo","august",2025,4,-1,1,0.6,5,2138,"scenario 2 - 5"
"13928",9165,"Kano","Rogo","Gwarzo","august",2025,1,-1,1,0.6,5,2048,"scenario 2 - 5"
"13929",10238,"Kano","Rogo","Gwarzo","august",2026,2,-1,1,0.6,5,2443,"scenario 2 - 5"
"13930",10239,"Kano","Rogo","Gwarzo","august",2026,3,-1,1,0.6,5,2473,"scenario 2 - 5"
"13931",10240,"Kano","Rogo","Gwarzo","august",2026,4,-1,1,0.6,5,2503,"scenario 2 - 5"
"13932",10745,"Kano","Rogo","Gwarzo","august",2026,1,-1,1,0.6,5,2413,"scenario 2 - 5"
"13933",11818,"Kano","Rogo","Gwarzo","august",2027,2,-1,1,0.6,5,2808,"scenario 2 - 5"
"13934",11819,"Kano","Rogo","Gwarzo","august",2027,3,-1,1,0.6,5,2838,"scenario 2 - 5"
"13935",11820,"Kano","Rogo","Gwarzo","august",2027,4,-1,1,0.6,5,2868,"scenario 2 - 5"
"13936",12325,"Kano","Rogo","Gwarzo","august",2027,1,-1,1,0.6,5,2778,"scenario 2 - 5"
"13937",13398,"Kano","Rogo","Gwarzo","august",2028,2,-1,1,0.6,5,3173,"scenario 2 - 5"
"13938",13399,"Kano","Rogo","Gwarzo","august",2028,3,-1,1,0.6,5,3203,"scenario 2 - 5"
"13939",13400,"Kano","Rogo","Gwarzo","august",2028,4,-1,1,0.6,5,3233,"scenario 2 - 5"
"13940",13905,"Kano","Rogo","Gwarzo","august",2028,1,-1,1,0.6,5,3143,"scenario 2 - 5"
"13941",14978,"Kano","Rogo","Gwarzo","august",2029,2,-1,1,0.6,5,3538,"scenario 2 - 5"
"13942",14979,"Kano","Rogo","Gwarzo","august",2029,3,-1,1,0.6,5,3568,"scenario 2 - 5"
"13943",14980,"Kano","Rogo","Gwarzo","august",2029,4,-1,1,0.6,5,3598,"scenario 2 - 5"
"13944",15485,"Kano","Rogo","Gwarzo","august",2029,1,-1,1,0.6,5,3508,"scenario 2 - 5"
"13945",16558,"Kano","Rogo","Gwarzo","august",2030,2,-1,1,0.6,5,3903,"scenario 2 - 5"
"13946",16559,"Kano","Rogo","Gwarzo","august",2030,3,-1,1,0.6,5,3933,"scenario 2 - 5"
"13947",16560,"Kano","Rogo","Gwarzo","august",2030,4,-1,1,0.6,5,3963,"scenario 2 - 5"
"13948",17065,"Kano","Rogo","Gwarzo","august",2030,1,-1,1,0.6,5,3873,"scenario 2 - 5"
"13949",514,"Jigawa","Roni","Babura","may",2020,2,-1,1,0.973782772,5,214,"scenario 2 - 5"
"13950",515,"Jigawa","Roni","Babura","may",2020,3,-1,1,0.975655431,5,242,"scenario 2 - 5"
"13951",516,"Jigawa","Roni","Babura","may",2020,4,-1,1,0.653558052,5,270,"scenario 2 - 5"
"13952",1269,"Jigawa","Roni","Babura","may",2020,1,-1,1,0.934456929,5,186,"scenario 2 - 5"
"13953",2094,"Jigawa","Roni","Babura","may",2021,2,-1,1,0.973782772,5,579,"scenario 2 - 5"
"13954",2095,"Jigawa","Roni","Babura","may",2021,3,-1,1,0.975655431,5,607,"scenario 2 - 5"
"13955",2096,"Jigawa","Roni","Babura","may",2021,4,-1,1,0.653558052,5,635,"scenario 2 - 5"
"13956",2849,"Jigawa","Roni","Babura","may",2021,1,-1,1,0.934456929,5,551,"scenario 2 - 5"
"13957",3674,"Jigawa","Roni","Babura","may",2022,2,-1,1,0.973782772,5,944,"scenario 2 - 5"
"13958",3675,"Jigawa","Roni","Babura","may",2022,3,-1,1,0.975655431,5,972,"scenario 2 - 5"
"13959",3676,"Jigawa","Roni","Babura","may",2022,4,-1,1,0.653558052,5,1000,"scenario 2 - 5"
"13960",4429,"Jigawa","Roni","Babura","may",2022,1,-1,1,0.934456929,5,916,"scenario 2 - 5"
"13961",5254,"Jigawa","Roni","Babura","may",2023,2,-1,1,0.973782772,5,1309,"scenario 2 - 5"
"13962",5255,"Jigawa","Roni","Babura","may",2023,3,-1,1,0.975655431,5,1337,"scenario 2 - 5"
"13963",5256,"Jigawa","Roni","Babura","may",2023,4,-1,1,0.653558052,5,1365,"scenario 2 - 5"
"13964",6009,"Jigawa","Roni","Babura","may",2023,1,-1,1,0.934456929,5,1281,"scenario 2 - 5"
"13965",6834,"Jigawa","Roni","Babura","may",2024,2,-1,1,0.973782772,5,1674,"scenario 2 - 5"
"13966",6835,"Jigawa","Roni","Babura","may",2024,3,-1,1,0.975655431,5,1702,"scenario 2 - 5"
"13967",6836,"Jigawa","Roni","Babura","may",2024,4,-1,1,0.653558052,5,1730,"scenario 2 - 5"
"13968",7589,"Jigawa","Roni","Babura","may",2024,1,-1,1,0.934456929,5,1646,"scenario 2 - 5"
"13969",8414,"Jigawa","Roni","Babura","may",2025,2,-1,1,0.973782772,5,2039,"scenario 2 - 5"
"13970",8415,"Jigawa","Roni","Babura","may",2025,3,-1,1,0.975655431,5,2067,"scenario 2 - 5"
"13971",8416,"Jigawa","Roni","Babura","may",2025,4,-1,1,0.653558052,5,2095,"scenario 2 - 5"
"13972",9169,"Jigawa","Roni","Babura","may",2025,1,-1,1,0.934456929,5,2011,"scenario 2 - 5"
"13973",9994,"Jigawa","Roni","Babura","may",2026,2,-1,1,0.973782772,5,2404,"scenario 2 - 5"
"13974",9995,"Jigawa","Roni","Babura","may",2026,3,-1,1,0.975655431,5,2432,"scenario 2 - 5"
"13975",9996,"Jigawa","Roni","Babura","may",2026,4,-1,1,0.653558052,5,2460,"scenario 2 - 5"
"13976",10749,"Jigawa","Roni","Babura","may",2026,1,-1,1,0.934456929,5,2376,"scenario 2 - 5"
"13977",11574,"Jigawa","Roni","Babura","may",2027,2,-1,1,0.973782772,5,2769,"scenario 2 - 5"
"13978",11575,"Jigawa","Roni","Babura","may",2027,3,-1,1,0.975655431,5,2797,"scenario 2 - 5"
"13979",11576,"Jigawa","Roni","Babura","may",2027,4,-1,1,0.653558052,5,2825,"scenario 2 - 5"
"13980",12329,"Jigawa","Roni","Babura","may",2027,1,-1,1,0.934456929,5,2741,"scenario 2 - 5"
"13981",13154,"Jigawa","Roni","Babura","may",2028,2,-1,1,0.973782772,5,3134,"scenario 2 - 5"
"13982",13155,"Jigawa","Roni","Babura","may",2028,3,-1,1,0.975655431,5,3162,"scenario 2 - 5"
"13983",13156,"Jigawa","Roni","Babura","may",2028,4,-1,1,0.653558052,5,3190,"scenario 2 - 5"
"13984",13909,"Jigawa","Roni","Babura","may",2028,1,-1,1,0.934456929,5,3106,"scenario 2 - 5"
"13985",14734,"Jigawa","Roni","Babura","may",2029,2,-1,1,0.973782772,5,3499,"scenario 2 - 5"
"13986",14735,"Jigawa","Roni","Babura","may",2029,3,-1,1,0.975655431,5,3527,"scenario 2 - 5"
"13987",14736,"Jigawa","Roni","Babura","may",2029,4,-1,1,0.653558052,5,3555,"scenario 2 - 5"
"13988",15489,"Jigawa","Roni","Babura","may",2029,1,-1,1,0.934456929,5,3471,"scenario 2 - 5"
"13989",16314,"Jigawa","Roni","Babura","may",2030,2,-1,1,0.973782772,5,3864,"scenario 2 - 5"
"13990",16315,"Jigawa","Roni","Babura","may",2030,3,-1,1,0.975655431,5,3892,"scenario 2 - 5"
"13991",16316,"Jigawa","Roni","Babura","may",2030,4,-1,1,0.653558052,5,3920,"scenario 2 - 5"
"13992",17069,"Jigawa","Roni","Babura","may",2030,1,-1,1,0.934456929,5,3836,"scenario 2 - 5"
"13993",606,"Kaduna","Sabon-Gari","Soba","july",2020,2,-1,1,0.6,5,216,"scenario 2 - 5"
"13994",607,"Kaduna","Sabon-Gari","Soba","july",2020,3,-1,1,0.6,5,246,"scenario 2 - 5"
"13995",608,"Kaduna","Sabon-Gari","Soba","july",2020,4,-1,1,0.6,5,276,"scenario 2 - 5"
"13996",1277,"Kaduna","Sabon-Gari","Soba","july",2020,1,-1,1,0.6,5,186,"scenario 2 - 5"
"13997",2186,"Kaduna","Sabon-Gari","Soba","july",2021,2,-1,1,0.6,5,581,"scenario 2 - 5"
"13998",2187,"Kaduna","Sabon-Gari","Soba","july",2021,3,-1,1,0.6,5,611,"scenario 2 - 5"
"13999",2188,"Kaduna","Sabon-Gari","Soba","july",2021,4,-1,1,0.6,5,641,"scenario 2 - 5"
"14000",2857,"Kaduna","Sabon-Gari","Soba","july",2021,1,-1,1,0.6,5,551,"scenario 2 - 5"
"14001",3766,"Kaduna","Sabon-Gari","Soba","july",2022,2,-1,1,0.6,5,946,"scenario 2 - 5"
"14002",3767,"Kaduna","Sabon-Gari","Soba","july",2022,3,-1,1,0.6,5,976,"scenario 2 - 5"
"14003",3768,"Kaduna","Sabon-Gari","Soba","july",2022,4,-1,1,0.6,5,1006,"scenario 2 - 5"
"14004",4437,"Kaduna","Sabon-Gari","Soba","july",2022,1,-1,1,0.6,5,916,"scenario 2 - 5"
"14005",5346,"Kaduna","Sabon-Gari","Soba","july",2023,2,-1,1,0.6,5,1311,"scenario 2 - 5"
"14006",5347,"Kaduna","Sabon-Gari","Soba","july",2023,3,-1,1,0.6,5,1341,"scenario 2 - 5"
"14007",5348,"Kaduna","Sabon-Gari","Soba","july",2023,4,-1,1,0.6,5,1371,"scenario 2 - 5"
"14008",6017,"Kaduna","Sabon-Gari","Soba","july",2023,1,-1,1,0.6,5,1281,"scenario 2 - 5"
"14009",6926,"Kaduna","Sabon-Gari","Soba","july",2024,2,-1,1,0.6,5,1676,"scenario 2 - 5"
"14010",6927,"Kaduna","Sabon-Gari","Soba","july",2024,3,-1,1,0.6,5,1706,"scenario 2 - 5"
"14011",6928,"Kaduna","Sabon-Gari","Soba","july",2024,4,-1,1,0.6,5,1736,"scenario 2 - 5"
"14012",7597,"Kaduna","Sabon-Gari","Soba","july",2024,1,-1,1,0.6,5,1646,"scenario 2 - 5"
"14013",8506,"Kaduna","Sabon-Gari","Soba","july",2025,2,-1,1,0.6,5,2041,"scenario 2 - 5"
"14014",8507,"Kaduna","Sabon-Gari","Soba","july",2025,3,-1,1,0.6,5,2071,"scenario 2 - 5"
"14015",8508,"Kaduna","Sabon-Gari","Soba","july",2025,4,-1,1,0.6,5,2101,"scenario 2 - 5"
"14016",9177,"Kaduna","Sabon-Gari","Soba","july",2025,1,-1,1,0.6,5,2011,"scenario 2 - 5"
"14017",10086,"Kaduna","Sabon-Gari","Soba","july",2026,2,-1,1,0.6,5,2406,"scenario 2 - 5"
"14018",10087,"Kaduna","Sabon-Gari","Soba","july",2026,3,-1,1,0.6,5,2436,"scenario 2 - 5"
"14019",10088,"Kaduna","Sabon-Gari","Soba","july",2026,4,-1,1,0.6,5,2466,"scenario 2 - 5"
"14020",10757,"Kaduna","Sabon-Gari","Soba","july",2026,1,-1,1,0.6,5,2376,"scenario 2 - 5"
"14021",11666,"Kaduna","Sabon-Gari","Soba","july",2027,2,-1,1,0.6,5,2771,"scenario 2 - 5"
"14022",11667,"Kaduna","Sabon-Gari","Soba","july",2027,3,-1,1,0.6,5,2801,"scenario 2 - 5"
"14023",11668,"Kaduna","Sabon-Gari","Soba","july",2027,4,-1,1,0.6,5,2831,"scenario 2 - 5"
"14024",12337,"Kaduna","Sabon-Gari","Soba","july",2027,1,-1,1,0.6,5,2741,"scenario 2 - 5"
"14025",13246,"Kaduna","Sabon-Gari","Soba","july",2028,2,-1,1,0.6,5,3136,"scenario 2 - 5"
"14026",13247,"Kaduna","Sabon-Gari","Soba","july",2028,3,-1,1,0.6,5,3166,"scenario 2 - 5"
"14027",13248,"Kaduna","Sabon-Gari","Soba","july",2028,4,-1,1,0.6,5,3196,"scenario 2 - 5"
"14028",13917,"Kaduna","Sabon-Gari","Soba","july",2028,1,-1,1,0.6,5,3106,"scenario 2 - 5"
"14029",14826,"Kaduna","Sabon-Gari","Soba","july",2029,2,-1,1,0.6,5,3501,"scenario 2 - 5"
"14030",14827,"Kaduna","Sabon-Gari","Soba","july",2029,3,-1,1,0.6,5,3531,"scenario 2 - 5"
"14031",14828,"Kaduna","Sabon-Gari","Soba","july",2029,4,-1,1,0.6,5,3561,"scenario 2 - 5"
"14032",15497,"Kaduna","Sabon-Gari","Soba","july",2029,1,-1,1,0.6,5,3471,"scenario 2 - 5"
"14033",16406,"Kaduna","Sabon-Gari","Soba","july",2030,2,-1,1,0.6,5,3866,"scenario 2 - 5"
"14034",16407,"Kaduna","Sabon-Gari","Soba","july",2030,3,-1,1,0.6,5,3896,"scenario 2 - 5"
"14035",16408,"Kaduna","Sabon-Gari","Soba","july",2030,4,-1,1,0.6,5,3926,"scenario 2 - 5"
"14036",17077,"Kaduna","Sabon-Gari","Soba","july",2030,1,-1,1,0.6,5,3836,"scenario 2 - 5"
"14037",1273,"Sokoto","Sabon Birni","Gawabawa","august",2020,1,-1,1,0.969736842,5,186,"scenario 2 - 5"
"14038",1366,"Sokoto","Sabon Birni","Gawabawa","august",2020,2,-1,1,0.994736842,5,214,"scenario 2 - 5"
"14039",1367,"Sokoto","Sabon Birni","Gawabawa","august",2020,3,-1,1,0.992105263,5,242,"scenario 2 - 5"
"14040",1368,"Sokoto","Sabon Birni","Gawabawa","august",2020,4,-1,1,0.6,5,270,"scenario 2 - 5"
"14041",2853,"Sokoto","Sabon Birni","Gawabawa","august",2021,1,-1,1,0.969736842,5,551,"scenario 2 - 5"
"14042",2946,"Sokoto","Sabon Birni","Gawabawa","august",2021,2,-1,1,0.994736842,5,579,"scenario 2 - 5"
"14043",2947,"Sokoto","Sabon Birni","Gawabawa","august",2021,3,-1,1,0.992105263,5,607,"scenario 2 - 5"
"14044",2948,"Sokoto","Sabon Birni","Gawabawa","august",2021,4,-1,1,0.6,5,635,"scenario 2 - 5"
"14045",4433,"Sokoto","Sabon Birni","Gawabawa","august",2022,1,-1,1,0.969736842,5,916,"scenario 2 - 5"
"14046",4526,"Sokoto","Sabon Birni","Gawabawa","august",2022,2,-1,1,0.994736842,5,944,"scenario 2 - 5"
"14047",4527,"Sokoto","Sabon Birni","Gawabawa","august",2022,3,-1,1,0.992105263,5,972,"scenario 2 - 5"
"14048",4528,"Sokoto","Sabon Birni","Gawabawa","august",2022,4,-1,1,0.6,5,1000,"scenario 2 - 5"
"14049",6013,"Sokoto","Sabon Birni","Gawabawa","august",2023,1,-1,1,0.969736842,5,1281,"scenario 2 - 5"
"14050",6106,"Sokoto","Sabon Birni","Gawabawa","august",2023,2,-1,1,0.994736842,5,1309,"scenario 2 - 5"
"14051",6107,"Sokoto","Sabon Birni","Gawabawa","august",2023,3,-1,1,0.992105263,5,1337,"scenario 2 - 5"
"14052",6108,"Sokoto","Sabon Birni","Gawabawa","august",2023,4,-1,1,0.6,5,1365,"scenario 2 - 5"
"14053",7593,"Sokoto","Sabon Birni","Gawabawa","august",2024,1,-1,1,0.969736842,5,1646,"scenario 2 - 5"
"14054",7686,"Sokoto","Sabon Birni","Gawabawa","august",2024,2,-1,1,0.994736842,5,1674,"scenario 2 - 5"
"14055",7687,"Sokoto","Sabon Birni","Gawabawa","august",2024,3,-1,1,0.992105263,5,1702,"scenario 2 - 5"
"14056",7688,"Sokoto","Sabon Birni","Gawabawa","august",2024,4,-1,1,0.6,5,1730,"scenario 2 - 5"
"14057",9173,"Sokoto","Sabon Birni","Gawabawa","august",2025,1,-1,1,0.969736842,5,2011,"scenario 2 - 5"
"14058",9266,"Sokoto","Sabon Birni","Gawabawa","august",2025,2,-1,1,0.994736842,5,2039,"scenario 2 - 5"
"14059",9267,"Sokoto","Sabon Birni","Gawabawa","august",2025,3,-1,1,0.992105263,5,2067,"scenario 2 - 5"
"14060",9268,"Sokoto","Sabon Birni","Gawabawa","august",2025,4,-1,1,0.6,5,2095,"scenario 2 - 5"
"14061",10753,"Sokoto","Sabon Birni","Gawabawa","august",2026,1,-1,1,0.969736842,5,2376,"scenario 2 - 5"
"14062",10846,"Sokoto","Sabon Birni","Gawabawa","august",2026,2,-1,1,0.994736842,5,2404,"scenario 2 - 5"
"14063",10847,"Sokoto","Sabon Birni","Gawabawa","august",2026,3,-1,1,0.992105263,5,2432,"scenario 2 - 5"
"14064",10848,"Sokoto","Sabon Birni","Gawabawa","august",2026,4,-1,1,0.6,5,2460,"scenario 2 - 5"
"14065",12333,"Sokoto","Sabon Birni","Gawabawa","august",2027,1,-1,1,0.969736842,5,2741,"scenario 2 - 5"
"14066",12426,"Sokoto","Sabon Birni","Gawabawa","august",2027,2,-1,1,0.994736842,5,2769,"scenario 2 - 5"
"14067",12427,"Sokoto","Sabon Birni","Gawabawa","august",2027,3,-1,1,0.992105263,5,2797,"scenario 2 - 5"
"14068",12428,"Sokoto","Sabon Birni","Gawabawa","august",2027,4,-1,1,0.6,5,2825,"scenario 2 - 5"
"14069",13913,"Sokoto","Sabon Birni","Gawabawa","august",2028,1,-1,1,0.969736842,5,3106,"scenario 2 - 5"
"14070",14006,"Sokoto","Sabon Birni","Gawabawa","august",2028,2,-1,1,0.994736842,5,3134,"scenario 2 - 5"
"14071",14007,"Sokoto","Sabon Birni","Gawabawa","august",2028,3,-1,1,0.992105263,5,3162,"scenario 2 - 5"
"14072",14008,"Sokoto","Sabon Birni","Gawabawa","august",2028,4,-1,1,0.6,5,3190,"scenario 2 - 5"
"14073",15493,"Sokoto","Sabon Birni","Gawabawa","august",2029,1,-1,1,0.969736842,5,3471,"scenario 2 - 5"
"14074",15586,"Sokoto","Sabon Birni","Gawabawa","august",2029,2,-1,1,0.994736842,5,3499,"scenario 2 - 5"
"14075",15587,"Sokoto","Sabon Birni","Gawabawa","august",2029,3,-1,1,0.992105263,5,3527,"scenario 2 - 5"
"14076",15588,"Sokoto","Sabon Birni","Gawabawa","august",2029,4,-1,1,0.6,5,3555,"scenario 2 - 5"
"14077",17073,"Sokoto","Sabon Birni","Gawabawa","august",2030,1,-1,1,0.969736842,5,3836,"scenario 2 - 5"
"14078",17166,"Sokoto","Sabon Birni","Gawabawa","august",2030,2,-1,1,0.994736842,5,3864,"scenario 2 - 5"
"14079",17167,"Sokoto","Sabon Birni","Gawabawa","august",2030,3,-1,1,0.992105263,5,3892,"scenario 2 - 5"
"14080",17168,"Sokoto","Sabon Birni","Gawabawa","august",2030,4,-1,1,0.6,5,3920,"scenario 2 - 5"
"14081",918,"Katsina","Sabuwa","Giwa","august",2020,2,-1,1,0.6,5,253,"scenario 2 - 5"
"14082",919,"Katsina","Sabuwa","Giwa","august",2020,3,-1,1,0.6,5,283,"scenario 2 - 5"
"14083",920,"Katsina","Sabuwa","Giwa","august",2020,4,-1,1,0.6,5,313,"scenario 2 - 5"
"14084",1281,"Katsina","Sabuwa","Giwa","august",2020,1,-1,1,0.6,5,223,"scenario 2 - 5"
"14085",2498,"Katsina","Sabuwa","Giwa","august",2021,2,-1,1,0.6,5,618,"scenario 2 - 5"
"14086",2499,"Katsina","Sabuwa","Giwa","august",2021,3,-1,1,0.6,5,648,"scenario 2 - 5"
"14087",2500,"Katsina","Sabuwa","Giwa","august",2021,4,-1,1,0.6,5,678,"scenario 2 - 5"
"14088",2861,"Katsina","Sabuwa","Giwa","august",2021,1,-1,1,0.6,5,588,"scenario 2 - 5"
"14089",4078,"Katsina","Sabuwa","Giwa","august",2022,2,-1,1,0.6,5,983,"scenario 2 - 5"
"14090",4079,"Katsina","Sabuwa","Giwa","august",2022,3,-1,1,0.6,5,1013,"scenario 2 - 5"
"14091",4080,"Katsina","Sabuwa","Giwa","august",2022,4,-1,1,0.6,5,1043,"scenario 2 - 5"
"14092",4441,"Katsina","Sabuwa","Giwa","august",2022,1,-1,1,0.6,5,953,"scenario 2 - 5"
"14093",5658,"Katsina","Sabuwa","Giwa","august",2023,2,-1,1,0.6,5,1348,"scenario 2 - 5"
"14094",5659,"Katsina","Sabuwa","Giwa","august",2023,3,-1,1,0.6,5,1378,"scenario 2 - 5"
"14095",5660,"Katsina","Sabuwa","Giwa","august",2023,4,-1,1,0.6,5,1408,"scenario 2 - 5"
"14096",6021,"Katsina","Sabuwa","Giwa","august",2023,1,-1,1,0.6,5,1318,"scenario 2 - 5"
"14097",7238,"Katsina","Sabuwa","Giwa","august",2024,2,-1,1,0.6,5,1713,"scenario 2 - 5"
"14098",7239,"Katsina","Sabuwa","Giwa","august",2024,3,-1,1,0.6,5,1743,"scenario 2 - 5"
"14099",7240,"Katsina","Sabuwa","Giwa","august",2024,4,-1,1,0.6,5,1773,"scenario 2 - 5"
"14100",7601,"Katsina","Sabuwa","Giwa","august",2024,1,-1,1,0.6,5,1683,"scenario 2 - 5"
"14101",8818,"Katsina","Sabuwa","Giwa","august",2025,2,-1,1,0.6,5,2078,"scenario 2 - 5"
"14102",8819,"Katsina","Sabuwa","Giwa","august",2025,3,-1,1,0.6,5,2108,"scenario 2 - 5"
"14103",8820,"Katsina","Sabuwa","Giwa","august",2025,4,-1,1,0.6,5,2138,"scenario 2 - 5"
"14104",9181,"Katsina","Sabuwa","Giwa","august",2025,1,-1,1,0.6,5,2048,"scenario 2 - 5"
"14105",10398,"Katsina","Sabuwa","Giwa","august",2026,2,-1,1,0.6,5,2443,"scenario 2 - 5"
"14106",10399,"Katsina","Sabuwa","Giwa","august",2026,3,-1,1,0.6,5,2473,"scenario 2 - 5"
"14107",10400,"Katsina","Sabuwa","Giwa","august",2026,4,-1,1,0.6,5,2503,"scenario 2 - 5"
"14108",10761,"Katsina","Sabuwa","Giwa","august",2026,1,-1,1,0.6,5,2413,"scenario 2 - 5"
"14109",11978,"Katsina","Sabuwa","Giwa","august",2027,2,-1,1,0.6,5,2808,"scenario 2 - 5"
"14110",11979,"Katsina","Sabuwa","Giwa","august",2027,3,-1,1,0.6,5,2838,"scenario 2 - 5"
"14111",11980,"Katsina","Sabuwa","Giwa","august",2027,4,-1,1,0.6,5,2868,"scenario 2 - 5"
"14112",12341,"Katsina","Sabuwa","Giwa","august",2027,1,-1,1,0.6,5,2778,"scenario 2 - 5"
"14113",13558,"Katsina","Sabuwa","Giwa","august",2028,2,-1,1,0.6,5,3173,"scenario 2 - 5"
"14114",13559,"Katsina","Sabuwa","Giwa","august",2028,3,-1,1,0.6,5,3203,"scenario 2 - 5"
"14115",13560,"Katsina","Sabuwa","Giwa","august",2028,4,-1,1,0.6,5,3233,"scenario 2 - 5"
"14116",13921,"Katsina","Sabuwa","Giwa","august",2028,1,-1,1,0.6,5,3143,"scenario 2 - 5"
"14117",15138,"Katsina","Sabuwa","Giwa","august",2029,2,-1,1,0.6,5,3538,"scenario 2 - 5"
"14118",15139,"Katsina","Sabuwa","Giwa","august",2029,3,-1,1,0.6,5,3568,"scenario 2 - 5"
"14119",15140,"Katsina","Sabuwa","Giwa","august",2029,4,-1,1,0.6,5,3598,"scenario 2 - 5"
"14120",15501,"Katsina","Sabuwa","Giwa","august",2029,1,-1,1,0.6,5,3508,"scenario 2 - 5"
"14121",16718,"Katsina","Sabuwa","Giwa","august",2030,2,-1,1,0.6,5,3903,"scenario 2 - 5"
"14122",16719,"Katsina","Sabuwa","Giwa","august",2030,3,-1,1,0.6,5,3933,"scenario 2 - 5"
"14123",16720,"Katsina","Sabuwa","Giwa","august",2030,4,-1,1,0.6,5,3963,"scenario 2 - 5"
"14124",17081,"Katsina","Sabuwa","Giwa","august",2030,1,-1,1,0.6,5,3873,"scenario 2 - 5"
"14125",922,"Katsina","Safana","Babura","may",2020,2,-1,1,0.6,5,161,"scenario 2 - 5"
"14126",923,"Katsina","Safana","Babura","may",2020,3,-1,1,0.6,5,191,"scenario 2 - 5"
"14127",924,"Katsina","Safana","Babura","may",2020,4,-1,1,0.6,5,221,"scenario 2 - 5"
"14128",1285,"Katsina","Safana","Babura","may",2020,1,-1,1,0.6,5,131,"scenario 2 - 5"
"14129",2502,"Katsina","Safana","Babura","may",2021,2,-1,1,0.6,5,526,"scenario 2 - 5"
"14130",2503,"Katsina","Safana","Babura","may",2021,3,-1,1,0.6,5,556,"scenario 2 - 5"
"14131",2504,"Katsina","Safana","Babura","may",2021,4,-1,1,0.6,5,586,"scenario 2 - 5"
"14132",2865,"Katsina","Safana","Babura","may",2021,1,-1,1,0.6,5,496,"scenario 2 - 5"
"14133",4082,"Katsina","Safana","Babura","may",2022,2,-1,1,0.6,5,891,"scenario 2 - 5"
"14134",4083,"Katsina","Safana","Babura","may",2022,3,-1,1,0.6,5,921,"scenario 2 - 5"
"14135",4084,"Katsina","Safana","Babura","may",2022,4,-1,1,0.6,5,951,"scenario 2 - 5"
"14136",4445,"Katsina","Safana","Babura","may",2022,1,-1,1,0.6,5,861,"scenario 2 - 5"
"14137",5662,"Katsina","Safana","Babura","may",2023,2,-1,1,0.6,5,1256,"scenario 2 - 5"
"14138",5663,"Katsina","Safana","Babura","may",2023,3,-1,1,0.6,5,1286,"scenario 2 - 5"
"14139",5664,"Katsina","Safana","Babura","may",2023,4,-1,1,0.6,5,1316,"scenario 2 - 5"
"14140",6025,"Katsina","Safana","Babura","may",2023,1,-1,1,0.6,5,1226,"scenario 2 - 5"
"14141",7242,"Katsina","Safana","Babura","may",2024,2,-1,1,0.6,5,1621,"scenario 2 - 5"
"14142",7243,"Katsina","Safana","Babura","may",2024,3,-1,1,0.6,5,1651,"scenario 2 - 5"
"14143",7244,"Katsina","Safana","Babura","may",2024,4,-1,1,0.6,5,1681,"scenario 2 - 5"
"14144",7605,"Katsina","Safana","Babura","may",2024,1,-1,1,0.6,5,1591,"scenario 2 - 5"
"14145",8822,"Katsina","Safana","Babura","may",2025,2,-1,1,0.6,5,1986,"scenario 2 - 5"
"14146",8823,"Katsina","Safana","Babura","may",2025,3,-1,1,0.6,5,2016,"scenario 2 - 5"
"14147",8824,"Katsina","Safana","Babura","may",2025,4,-1,1,0.6,5,2046,"scenario 2 - 5"
