LGA,repDS,year,LGA_old,U5_ITN_use,six_nine_ITN_use,ten_eighteen_ITN_use,over_eighteen_ITN_use,mortality_rate,kill_rate,block_initial,round,peak,simday
Owerri West,Ngor-Okpala,2020,Owerri West,0.304424538,0.266473717,0.219305704,0.266910909,0.204213478,0.301251273,0.53,1,june,162
Owerri West,Ngor-Okpala,2023,Owerri West,0.304424538,0.266473717,0.219305704,0.266910909,0.204213478,0.301251273,0.53,2,june,1257
Unuimo,Ngor-Okpala,2020,Unuimo,0.304424538,0.266473717,0.219305704,0.266910909,0.474438578,0.518917277,0.53,1,june,162
Unuimo,Ngor-Okpala,2023,Unuimo,0.304424538,0.266473717,0.219305704,0.266910909,0.474438578,0.518917277,0.53,2,june,1257
Auyo,Taura,2021,Auyo,0.727272727,0.692307692,0.771428571,0.747663551,0.676553245,0.65332251,0.53,1,july,551
Auyo,Taura,2024,Auyo,0.727272727,0.692307692,0.771428571,0.747663551,0.676553245,0.65332251,0.53,2,july,1646
Babura,Babura,2021,Babura,0.874582296,0.842755015,0.74694856,0.861709269,0.754462934,0.691880002,0.53,1,may,496
Babura,Babura,2024,Babura,0.874582296,0.842755015,0.74694856,0.861709269,0.754462934,0.691880002,0.53,2,may,1591
Biriniwa,Taura,2021,Biriniwa,0.749295991,0.646893034,0.947368421,0.767208089,0.694642094,0.662953681,0.53,1,july,551
Biriniwa,Taura,2024,Biriniwa,0.749295991,0.646893034,0.947368421,0.767208089,0.694642094,0.662953681,0.53,2,july,1646
Malam Madori,Taura,2021,Malam Madori,0.857142857,0.818181818,0.875,0.931034483,0.663624026,0.646183975,0.53,1,july,551
Malam Madori,Taura,2024,Malam Madori,0.857142857,0.818181818,0.875,0.931034483,0.663624026,0.646183975,0.53,2,july,1646
Birni Kudu,Takali,2021,Birni Kudu,0.879221521,0.780412827,0.840102739,0.8898771,0.79905925,0.710618621,0.53,1,september,615
Birni Kudu,Takali,2024,Birni Kudu,0.879221521,0.780412827,0.840102739,0.8898771,0.79905925,0.710618621,0.53,2,september,1710
Buji,Takali,2021,Buji,0.742088223,0.432266982,0.549887443,0.86602248,0.759566013,0.694143703,0.53,1,september,615
Buji,Takali,2024,Buji,0.742088223,0.432266982,0.549887443,0.86602248,0.759566013,0.694143703,0.53,2,september,1710
Jahun,Taura,2021,Jahun,0.906724843,0.88129703,0.796475482,0.931820208,0.743526887,0.68692249,0.53,1,july,551
Jahun,Taura,2024,Jahun,0.906724843,0.88129703,0.796475482,0.931820208,0.743526887,0.68692249,0.53,2,july,1646
Dutse,Takali,2021,Dutse,0.740198607,0.8758553,0.622426255,0.767381241,0.790579855,0.707234774,0.53,1,september,615
Dutse,Takali,2024,Dutse,0.740198607,0.8758553,0.622426255,0.767381241,0.790579855,0.707234774,0.53,2,september,1710
Gagarawa,Taura,2021,Gagarawa,0.923076923,0.972222222,0.871794872,0.942028986,0.716266925,0.673924789,0.53,1,july,551
Gagarawa,Taura,2024,Gagarawa,0.923076923,0.972222222,0.871794872,0.942028986,0.716266925,0.673924789,0.53,2,july,1646
Kafin Hausa,Taura,2021,Kafin Hausa,0.950194866,0.840231475,0.908210855,0.972138948,0.673182764,0.651482047,0.53,1,july,551
Kafin Hausa,Taura,2024,Kafin Hausa,0.950194866,0.840231475,0.908210855,0.972138948,0.673182764,0.651482047,0.53,2,july,1646
Garki,Babura,2021,Garki,0.944444444,0.878787879,0.952380952,0.932432432,0.74078424,0.685656303,0.53,1,may,496
Garki,Babura,2024,Garki,0.944444444,0.878787879,0.952380952,0.932432432,0.74078424,0.685656303,0.53,2,may,1591
Gumel,Babura,2021,Gumel,0.813953488,0.814814815,0.9,0.983050847,0.765232277,0.696620535,0.53,1,may,496
Gumel,Babura,2024,Gumel,0.813953488,0.814814815,0.9,0.983050847,0.765232277,0.696620535,0.53,2,may,1591
Guri,Taura,2021,Guri,0.749295991,0.646893034,0.603650819,0.767208089,0.666612333,0.647852757,0.53,1,july,551
Guri,Taura,2024,Guri,0.749295991,0.646893034,0.603650819,0.767208089,0.666612333,0.647852757,0.53,2,july,1646
Gwaram,Takali,2021,Gwaram,0.836572687,0.813620788,0.702300859,0.915806931,0.770852463,0.699039331,0.53,1,september,615
Gwaram,Takali,2024,Gwaram,0.836572687,0.813620788,0.702300859,0.915806931,0.770852463,0.699039331,0.53,2,september,1710
Gwiwa,Babura,2021,Gwiwa,0.942307692,0.903225806,0.838709677,0.951612903,0.668371704,0.648829951,0.53,1,may,496
Gwiwa,Babura,2024,Gwiwa,0.942307692,0.903225806,0.838709677,0.951612903,0.668371704,0.648829951,0.53,2,may,1591
Hadejia,Taura,2021,Hadejia,0.749295991,0.646893034,0.603650819,0.767208089,0.636447966,0.630488544,0.53,1,july,551
Hadejia,Taura,2024,Hadejia,0.749295991,0.646893034,0.603650819,0.767208089,0.636447966,0.630488544,0.53,2,july,1646
Kaugama,Taura,2021,Kaugama,0.87755102,0.888888889,0.921052632,0.767208089,0.649987707,0.638425145,0.53,1,july,551
Kaugama,Taura,2024,Kaugama,0.87755102,0.888888889,0.921052632,0.767208089,0.649987707,0.638425145,0.53,2,july,1646
Kazaure,Babura,2021,Kazaure,0.867924528,0.789473684,0.796875,0.949367089,0.72677407,0.679043778,0.53,1,may,496
Kazaure,Babura,2024,Kazaure,0.867924528,0.789473684,0.796875,0.949367089,0.72677407,0.679043778,0.53,2,may,1591
Kiri Kasamma,Taura,2021,Kiri Kasamma,0.95426831,0.931417983,0.902249808,0.953359679,0.673959786,0.651907622,0.53,1,july,551
Kiri Kasamma,Taura,2024,Kiri Kasamma,0.95426831,0.931417983,0.902249808,0.953359679,0.673959786,0.651907622,0.53,2,july,1646
Tsanyawa,Gwarzo,2022,Tsanyawa,0.914893617,0.652173913,0.611111111,0.873015873,0.716116255,0.673850382,0.53,1,august,953
Tsanyawa,Gwarzo,2025,Tsanyawa,0.914893617,0.652173913,0.611111111,0.873015873,0.716116255,0.673850382,0.53,2,august,2048
Miga,Taura,2021,Miga,0.749295991,0.916666667,0.962962963,0.97826087,0.71898178,0.675260641,0.53,1,july,551
Miga,Taura,2024,Miga,0.749295991,0.916666667,0.962962963,0.97826087,0.71898178,0.675260641,0.53,2,july,1646
Ringim,Taura,2021,Ringim,0.828571429,0.95,0.846153846,0.970149254,0.733954558,0.682463107,0.53,1,july,551
Ringim,Taura,2024,Ringim,0.828571429,0.95,0.846153846,0.970149254,0.733954558,0.682463107,0.53,2,july,1646
Roni,Babura,2021,Roni,0.717584416,0.651199027,0.639332017,0.715626442,0.684763375,0.657745318,0.53,1,may,496
Roni,Babura,2024,Roni,0.717584416,0.651199027,0.639332017,0.715626442,0.684763375,0.657745318,0.53,2,may,1591
Taura,Taura,2021,Taura,0.822222222,0.769230769,0.620689655,0.841269841,0.802187286,0.711846173,0.53,1,july,551
Taura,Taura,2024,Taura,0.822222222,0.769230769,0.620689655,0.841269841,0.802187286,0.711846173,0.53,2,july,1646
Yankwashi,Babura,2021,Yankwashi,0.906122861,0.769208941,0.818889593,0.939150636,0.686545172,0.658693878,0.53,1,may,496
Yankwashi,Babura,2024,Yankwashi,0.906122861,0.769208941,0.818889593,0.939150636,0.686545172,0.658693878,0.53,2,may,1591
kiyawa,Takali,2021,kiyawa,0.836363636,0.697674419,0.513513514,0.823529412,0.77870611,0.702356647,0.53,1,september,615
kiyawa,Takali,2024,kiyawa,0.836363636,0.697674419,0.513513514,0.823529412,0.77870611,0.702356647,0.53,2,september,1710
Dutsi,Rimi,2021,Dutsi,0.774193548,0.68,0.605263158,0.707692308,0.62280068,0.622255799,0.53,1,march,435
Dutsi,Rimi,2024,Dutsi,0.774193548,0.68,0.605263158,0.707692308,0.62280068,0.622255799,0.53,2,march,1530
Birnin-Gwari,Giwa,2022,Birnin-Gwari,0.582706192,0.469378753,0.328007795,0.532330697,0.585660468,0.598687691,0.53,1,august,953
Birnin-Gwari,Giwa,2025,Birnin-Gwari,0.582706192,0.469378753,0.328007795,0.532330697,0.585660468,0.598687691,0.53,2,august,2048
Kajuru,Soba,2022,Kajuru,0.928571429,0.761904762,0.48,0.652173913,0.492999945,0.533070449,0.53,1,july,916
Kajuru,Soba,2025,Kajuru,0.928571429,0.761904762,0.48,0.652173913,0.492999945,0.533070449,0.53,2,july,2011
Chikun,Soba,2022,Chikun,0.8,0.846153846,0.52,0.508474576,0.576988044,0.59294545,0.53,1,july,916
Chikun,Soba,2025,Chikun,0.8,0.846153846,0.52,0.508474576,0.576988044,0.59294545,0.53,2,july,2011
Giwa,Giwa,2022,Giwa,0.737419113,0.583410843,0.416886871,0.720179025,0.58231661,0.596484125,0.53,1,august,953
Giwa,Giwa,2025,Giwa,0.737419113,0.583410843,0.416886871,0.720179025,0.58231661,0.596484125,0.53,2,august,2048
Koko-Besse,Birnin Kebbi,2021,Koko/Besse,0.950888927,0.844308444,0.675011074,0.85687547,0.576157564,0.592390938,0.53,1,august,588
Koko-Besse,Birnin Kebbi,2024,Koko/Besse,0.950888927,0.844308444,0.675011074,0.85687547,0.576157564,0.592390938,0.53,2,august,1683
Igabi,Soba,2022,Igabi,0.566011302,0.528315258,0.436655293,0.481778827,0.531995981,0.561783675,0.53,1,july,916
Igabi,Soba,2025,Igabi,0.566011302,0.528315258,0.436655293,0.481778827,0.531995981,0.561783675,0.53,2,july,2011
Ikara,Soba,2022,Ikara,0.633002088,0.472517731,0.580761674,0.604234676,0.757882326,0.693400299,0.53,1,july,916
Ikara,Soba,2025,Ikara,0.633002088,0.472517731,0.580761674,0.604234676,0.757882326,0.693400299,0.53,2,july,2011
Jaba,Oke-Ero,2022,Jaba,0.555555556,0.5,0.272727273,0.523809524,0.493173179,0.533201155,0.53,1,july,916
Jaba,Oke-Ero,2025,Jaba,0.555555556,0.5,0.272727273,0.523809524,0.493173179,0.533201155,0.53,2,july,2011
Ogori-Mangongo,Owan East,2020,Ogori/Mangongo,0.464431748,0.418946669,0.343821936,0.380122437,0.310733482,0.386347145,0.53,1,march,70
Ogori-Mangongo,Owan East,2023,Ogori/Mangongo,0.464431748,0.418946669,0.343821936,0.380122437,0.310733482,0.386347145,0.53,2,march,1165
Jema'a,Soba,2022,Jema'a,0.471794867,0.268834255,0.250138653,0.423622566,0.50980792,0.545625437,0.53,1,july,916
Jema'a,Soba,2025,Jema'a,0.471794867,0.268834255,0.250138653,0.423622566,0.50980792,0.545625437,0.53,2,july,2011
Kachia,Ngor-Okpala,2022,Kachia,0.492198246,0.473976046,0.37721268,0.382450653,0.53616272,0.564762281,0.53,1,june,892
Kachia,Ngor-Okpala,2025,Kachia,0.492198246,0.473976046,0.37721268,0.382450653,0.53616272,0.564762281,0.53,2,june,1987
Kaduna North,Soba,2022,Kaduna North,0.218632612,0.254940711,0.159292034,0.089167459,0.657446265,0.642698146,0.53,1,july,916
Kaduna North,Soba,2025,Kaduna North,0.218632612,0.254940711,0.159292034,0.089167459,0.657446265,0.642698146,0.53,2,july,2011
Kudan,Giwa,2022,Kudan,0.78026403,0.584976317,0.686797898,0.682705958,0.715360241,0.673476599,0.53,1,august,953
Kudan,Giwa,2025,Kudan,0.78026403,0.584976317,0.686797898,0.682705958,0.715360241,0.673476599,0.53,2,august,2048
Kagarko,Oke-Ero,2022,Kagarko,0.869565217,0.333333333,0.352941176,0.5,0.616828924,0.618580297,0.53,1,july,916
Kagarko,Oke-Ero,2025,Kagarko,0.869565217,0.333333333,0.352941176,0.5,0.616828924,0.618580297,0.53,2,july,2011
Kaura,Soba,2022,Kaura,0.904761905,0.571428571,0.586206897,0.529411765,0.544538981,0.570694568,0.53,1,july,916
Kaura,Soba,2025,Kaura,0.904761905,0.571428571,0.586206897,0.529411765,0.544538981,0.570694568,0.53,2,july,2011
Kauru,Soba,2022,Kauru,0.954545455,0.515566576,0.666666667,0.838235294,0.435728811,0.488559081,0.53,1,july,916
Kauru,Soba,2025,Kauru,0.954545455,0.515566576,0.666666667,0.838235294,0.435728811,0.488559081,0.53,2,july,2011
Kubau,Soba,2022,Kubau,0.811072268,0.714979278,0.554951194,0.65087995,0.686299075,0.658563106,0.53,1,july,916
Kubau,Soba,2025,Kubau,0.811072268,0.714979278,0.554951194,0.65087995,0.686299075,0.658563106,0.53,2,july,2011
Lere,Soba,2022,Lere,0.864,0.712250712,0.571332887,0.718087019,0.49638178,0.535617259,0.53,1,july,916
Lere,Soba,2025,Lere,0.864,0.712250712,0.571332887,0.718087019,0.49638178,0.535617259,0.53,2,july,2011
Markafi,Gwarzo,2022,Markafi,0.705952781,0.606857993,0.508646207,0.693592607,0.721594857,0.676537716,0.53,1,august,953
Markafi,Gwarzo,2025,Markafi,0.705952781,0.606857993,0.508646207,0.693592607,0.721594857,0.676537716,0.53,2,august,2048
Sabon-Gari,Soba,2022,Sabon-Gari,0.607866755,0.354691675,0.361975754,0.374085897,0.655108883,0.641366645,0.53,1,july,916
Sabon-Gari,Soba,2025,Sabon-Gari,0.607866755,0.354691675,0.361975754,0.374085897,0.655108883,0.641366645,0.53,2,july,2011
Sanga,Soba,2022,Sanga,0.7,0.541666667,0.75,0.508196721,0.447246758,0.49769857,0.53,1,july,916
Sanga,Soba,2025,Sanga,0.7,0.541666667,0.75,0.508196721,0.447246758,0.49769857,0.53,2,july,2011
Soba,Soba,2022,Soba,0.843427297,0.749648955,0.739366889,0.67322227,0.582055388,0.596311426,0.53,1,july,916
Soba,Soba,2025,Soba,0.843427297,0.749648955,0.739366889,0.67322227,0.582055388,0.596311426,0.53,2,july,2011
Zango-Kataf,Soba,2022,Zango-Kataf,0.61059512,0.537943709,0.637003665,0.728417262,0.379476754,0.442972479,0.53,1,july,916
Zango-Kataf,Soba,2025,Zango-Kataf,0.61059512,0.537943709,0.637003665,0.728417262,0.379476754,0.442972479,0.53,2,july,2011
Zaria,Soba,2022,Zaria,0.619440196,0.399002754,0.32668156,0.367714952,0.608376269,0.6133025,0.53,1,july,916
Zaria,Soba,2025,Zaria,0.619440196,0.399002754,0.32668156,0.367714952,0.608376269,0.6133025,0.53,2,july,2011
Kaduna South,Soba,2022,Kaduna South,0.476059913,0.531677658,0.435082141,0.380913205,0.679569503,0.654957316,0.53,1,july,916
Kaduna South,Soba,2025,Kaduna South,0.476059913,0.531677658,0.435082141,0.380913205,0.679569503,0.654957316,0.53,2,july,2011
Bichi,Gwarzo,2022,Bichi,0.705952781,0.606857993,0.508646207,0.693592607,0.768444039,0.698007406,0.53,1,august,953
Bichi,Gwarzo,2025,Bichi,0.705952781,0.606857993,0.508646207,0.693592607,0.768444039,0.698007406,0.53,2,august,2048
Ajingi,Taura,2022,Ajingi,0.838709677,0.727272727,0.740740741,0.980769231,0.772623248,0.699793659,0.53,1,july,916
Ajingi,Taura,2025,Ajingi,0.838709677,0.727272727,0.740740741,0.980769231,0.772623248,0.699793659,0.53,2,july,2011
Albasu,Takali,2022,Albasu,0.789473684,0.631578947,0.590909091,0.806451613,0.794967768,0.70899614,0.53,1,september,980
Albasu,Takali,2025,Albasu,0.789473684,0.631578947,0.590909091,0.806451613,0.794967768,0.70899614,0.53,2,september,2075
Bagwai,Babura,2022,Bagwai,0.907407407,0.697674419,0.710526316,0.838235294,0.804608217,0.712788613,0.53,1,may,861
Bagwai,Babura,2025,Bagwai,0.907407407,0.697674419,0.710526316,0.838235294,0.804608217,0.712788613,0.53,2,may,1956
Bebeji,Gwarzo,2022,Bebeji,0.763157895,0.7,0.575757576,0.666666667,0.827726878,0.721458816,0.53,1,august,953
Bebeji,Gwarzo,2025,Bebeji,0.763157895,0.7,0.575757576,0.666666667,0.827726878,0.721458816,0.53,2,august,2048
Dambatta,Babura,2022,Dambatta,0.584615385,0.567567568,0.285714286,0.705882353,0.74901951,0.689430592,0.53,1,may,861
Dambatta,Babura,2025,Dambatta,0.584615385,0.567567568,0.285714286,0.705882353,0.74901951,0.689430592,0.53,2,may,1956
Dawakin Kudu,Gwarzo,2022,Dawakin Kudu,0.85,0.681818182,0.611111111,0.694444444,0.806145696,0.713383698,0.53,1,august,953
Dawakin Kudu,Gwarzo,2025,Dawakin Kudu,0.85,0.681818182,0.611111111,0.694444444,0.806145696,0.713383698,0.53,2,august,2048
Dawakin Tofa,Taura,2022,Dawakin Tofa,0.829268293,0.794117647,0.62,0.793650794,0.798723746,0.710486296,0.53,1,july,916
Dawakin Tofa,Taura,2025,Dawakin Tofa,0.829268293,0.794117647,0.62,0.793650794,0.798723746,0.710486296,0.53,2,july,2011
Doguwa,Giwa,2022,Doguwa,0.736111111,0.770833333,0.5,0.816091954,0.698189254,0.664793709,0.53,1,august,953
Doguwa,Giwa,2025,Doguwa,0.736111111,0.770833333,0.5,0.816091954,0.698189254,0.664793709,0.53,2,august,2048
Gabasawa,Taura,2022,Gabasawa,0.658536585,0.612903226,0.661016949,0.698924731,0.749885825,0.689822821,0.53,1,july,916
Gabasawa,Taura,2025,Gabasawa,0.658536585,0.612903226,0.661016949,0.698924731,0.749885825,0.689822821,0.53,2,july,2011
Garko,Gwarzo,2022,Garko,0.658536585,0.407407407,0.408163265,0.6625,0.768838005,0.698176678,0.53,1,august,953
Garko,Gwarzo,2025,Garko,0.658536585,0.407407407,0.408163265,0.6625,0.768838005,0.698176678,0.53,2,august,2048
Garum Mallam,Gwarzo,2022,Garum Mallam,0.818181818,0.75,0.608695652,0.783783784,0.862288859,0.733346686,0.53,1,august,953
Garum Mallam,Gwarzo,2025,Garum Mallam,0.818181818,0.75,0.608695652,0.783783784,0.862288859,0.733346686,0.53,2,august,2048
Gaya,Gwarzo,2022,Gaya,0.878787879,0.730769231,0.806451613,0.941176471,0.763092032,0.695689515,0.53,1,august,953
Gaya,Gwarzo,2025,Gaya,0.878787879,0.730769231,0.806451613,0.941176471,0.763092032,0.695689515,0.53,2,august,2048
Gezawa,Gwarzo,2022,Gezawa,0.740740741,0.741935484,0.711538462,0.718309859,0.80805322,0.714118308,0.53,1,august,953
Gezawa,Gwarzo,2025,Gezawa,0.740740741,0.741935484,0.711538462,0.718309859,0.80805322,0.714118308,0.53,2,august,2048
Gwale,Alkaleri,2022,Gwale,0.761861053,0.732151497,0.715963606,0.644022018,0.600920439,0.608574402,0.53,1,july,916
Gwale,Alkaleri,2025,Gwale,0.761861053,0.732151497,0.715963606,0.644022018,0.600920439,0.608574402,0.53,2,july,2011
Gwarzo,Gwarzo,2022,Gwarzo,0.673076923,0.5,0.403508772,0.538461538,0.823387017,0.719876187,0.53,1,august,953
Gwarzo,Gwarzo,2025,Gwarzo,0.673076923,0.5,0.403508772,0.538461538,0.823387017,0.719876187,0.53,2,august,2048
Kabo,Gwarzo,2022,Kabo,0.76035782,0.693155138,0.544107839,0.750374097,0.81249578,0.71581337,0.53,1,august,953
Kabo,Gwarzo,2025,Kabo,0.76035782,0.693155138,0.544107839,0.750374097,0.81249578,0.71581337,0.53,2,august,2048
Kano Municipal,Alkaleri,2022,Kano Municipal,0.484534717,0.381738609,0.338571783,0.497522113,0.636999309,0.630816237,0.53,1,july,916
Kano Municipal,Alkaleri,2025,Kano Municipal,0.484534717,0.381738609,0.338571783,0.497522113,0.636999309,0.630816237,0.53,2,july,2011
Karaye,Gwarzo,2022,Karaye,0.826923077,0.695652174,0.675675676,0.833333333,0.844998327,0.727556296,0.53,1,august,953
Karaye,Gwarzo,2025,Karaye,0.826923077,0.695652174,0.675675676,0.833333333,0.844998327,0.727556296,0.53,2,august,2048
Kibiya,Gwarzo,2022,Kibiya,0.705952781,0.606857993,0.508646207,0.693592607,0.813323711,0.716126831,0.53,1,august,953
Kibiya,Gwarzo,2025,Kibiya,0.705952781,0.606857993,0.508646207,0.693592607,0.813323711,0.716126831,0.53,2,august,2048
Kiru,Gwarzo,2022,Kiru,0.779024324,0.623254161,0.515756018,0.733256354,0.826693612,0.721083872,0.53,1,august,953
Kiru,Gwarzo,2025,Kiru,0.779024324,0.623254161,0.515756018,0.733256354,0.826693612,0.721083872,0.53,2,august,2048
Kumbotso,Taura,2022,Kumbotso,0.749295991,0.646893034,0.603650819,0.767208089,0.728034042,0.679648396,0.53,1,july,916
Kumbotso,Taura,2025,Kumbotso,0.749295991,0.646893034,0.603650819,0.767208089,0.728034042,0.679648396,0.53,2,july,2011
Yagba West,Oke-Ero,2020,Yagba West,0.25,0.5,0.5,0.517241379,0.304086126,0.380889805,0.53,1,july,186
Yagba West,Oke-Ero,2023,Yagba West,0.25,0.5,0.5,0.517241379,0.304086126,0.380889805,0.53,2,july,1281
Kunchi,Babura,2022,Kunchi,0.509004749,0.352733678,0.243679168,0.48046215,0.729388444,0.680296131,0.53,1,may,861
Kunchi,Babura,2025,Kunchi,0.509004749,0.352733678,0.243679168,0.48046215,0.729388444,0.680296131,0.53,2,may,1956
Kura,Gwarzo,2022,Kura,0.825,0.695652174,0.541666667,0.84375,0.796070741,0.70943541,0.53,1,august,953
Kura,Gwarzo,2025,Kura,0.825,0.695652174,0.541666667,0.84375,0.796070741,0.70943541,0.53,2,august,2048
Madobi,Taura,2022,Madobi,0.749295991,0.646893034,0.603650819,0.767208089,0.853563186,0.730463144,0.53,1,july,916
Madobi,Taura,2025,Madobi,0.749295991,0.646893034,0.603650819,0.767208089,0.853563186,0.730463144,0.53,2,july,2011
Makoda,Babura,2022,Makoda,0.636363636,0.518518519,0.538461538,0.742857143,0.698126715,0.664761406,0.53,1,may,861
Makoda,Babura,2025,Makoda,0.636363636,0.518518519,0.538461538,0.742857143,0.698126715,0.664761406,0.53,2,may,1956
Ekiti,Oke-Ero,2020,Ekiti,0.358598375,0.075483829,0.228405589,0.226141753,0.316166435,0.390814415,0.53,1,july,186
Ekiti,Oke-Ero,2023,Ekiti,0.358598375,0.075483829,0.228405589,0.226141753,0.316166435,0.390814415,0.53,2,july,1281
Minjibir,Taura,2022,Minjibir,0.761938783,0.610201596,0.531197879,0.796941845,0.765361635,0.696676631,0.53,1,july,916
Minjibir,Taura,2025,Minjibir,0.761938783,0.610201596,0.531197879,0.796941845,0.765361635,0.696676631,0.53,2,july,2011
Nasarawa1,Alkaleri,2022,Nasarawa1,0.758102767,0.625652174,0.592108085,0.612633102,0.596034944,0.605439633,0.53,1,july,916
Nasarawa1,Alkaleri,2025,Nasarawa1,0.758102767,0.625652174,0.592108085,0.612633102,0.596034944,0.605439633,0.53,2,july,2011
Rano,Gwarzo,2022,Rano,0.885714286,0.769230769,0.65,0.855072464,0.827920103,0.721528803,0.53,1,august,953
Rano,Gwarzo,2025,Rano,0.885714286,0.769230769,0.65,0.855072464,0.827920103,0.721528803,0.53,2,august,2048
Rimin Gado,Gwarzo,2022,Rimin Gado,0.705952781,0.606857993,0.508646207,0.693592607,0.821146228,0.719050977,0.53,1,august,953
Rimin Gado,Gwarzo,2025,Rimin Gado,0.705952781,0.606857993,0.508646207,0.693592607,0.821146228,0.719050977,0.53,2,august,2048
Bindawa,Rimi,2021,Bindawa,0.794871795,0.916666667,0.807692308,0.805970149,0.7272811,0.679287322,0.53,1,march,435
Bindawa,Rimi,2024,Bindawa,0.794871795,0.916666667,0.807692308,0.805970149,0.7272811,0.679287322,0.53,2,march,1530
Rogo,Gwarzo,2022,Rogo,0.87804878,0.666666667,0.576923077,0.887096774,0.768098821,0.697858927,0.53,1,august,953
Rogo,Gwarzo,2025,Rogo,0.87804878,0.666666667,0.576923077,0.887096774,0.768098821,0.697858927,0.53,2,august,2048
Shanono,Gwarzo,2022,Shanono,0.705952781,0.606857993,0.508646207,0.693592607,0.799731381,0.710883327,0.53,1,august,953
Shanono,Gwarzo,2025,Shanono,0.705952781,0.606857993,0.508646207,0.693592607,0.799731381,0.710883327,0.53,2,august,2048
Sumaila,Takali,2022,Sumaila,0.837837838,0.655172414,0.212121212,0.671641791,0.700387319,0.665925938,0.53,1,september,980
Sumaila,Takali,2025,Sumaila,0.837837838,0.655172414,0.212121212,0.671641791,0.700387319,0.665925938,0.53,2,september,2075
Takali,Takali,2022,Takali,0.678756292,0.561025491,0.694047979,0.677809015,0.795192474,0.709085745,0.53,1,september,980
Takali,Takali,2025,Takali,0.678756292,0.561025491,0.694047979,0.677809015,0.795192474,0.709085745,0.53,2,september,2075
Tarauni,Alkaleri,2022,Tarauni,0.510791322,0.580469168,0.39707834,0.493405235,0.628535688,0.625743826,0.53,1,july,916
Tarauni,Alkaleri,2025,Tarauni,0.510791322,0.580469168,0.39707834,0.493405235,0.628535688,0.625743826,0.53,2,july,2011
Tudun Wada,Gwarzo,2022,Tudun Wada,0.593939372,0.486304143,0.291187144,0.506036979,0.765017665,0.696527424,0.53,1,august,953
Tudun Wada,Gwarzo,2025,Tudun Wada,0.593939372,0.486304143,0.291187144,0.506036979,0.765017665,0.696527424,0.53,2,august,2048
