LGA,MapA_mix,llin_type,smc_LGA,repDS,peak,simday,year,round,duration,coverage_high_access,coverage_low_access,max_age
Oyun,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1736,2024,4,-1,0.8,0.2,5
Pategi,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1646,2024,1,-1,0.8,0.2,5
Pategi,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1676,2024,2,-1,0.8,0.2,5
Pategi,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1706,2024,3,-1,0.8,0.2,5
Pategi,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1736,2024,4,-1,0.8,0.2,5
Akwanga,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1646,2024,1,-1,0.8,0.2,5
Akwanga,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1676,2024,2,-1,0.8,0.2,5
Akwanga,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1706,2024,3,-1,0.8,0.2,5
Akwanga,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1736,2024,4,-1,0.8,0.2,5
Awe,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,1678,2024,1,-1,0.8,0.2,5
Awe,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,1708,2024,2,-1,0.8,0.2,5
Awe,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,1738,2024,3,-1,0.8,0.2,5
Awe,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,1768,2024,4,-1,0.8,0.2,5
Doma,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,1678,2024,1,-1,0.8,0.2,5
Doma,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,1708,2024,2,-1,0.8,0.2,5
Doma,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,1738,2024,3,-1,0.8,0.2,5
Doma,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,1768,2024,4,-1,0.8,0.2,5
Karu,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1646,2024,1,-1,0.8,0.2,5
Karu,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1676,2024,2,-1,0.8,0.2,5
Karu,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1706,2024,3,-1,0.8,0.2,5
Karu,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1736,2024,4,-1,0.8,0.2,5
Keana,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,1678,2024,1,-1,0.8,0.2,5
Keana,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,1708,2024,2,-1,0.8,0.2,5
Keana,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,1738,2024,3,-1,0.8,0.2,5
Keana,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,1768,2024,4,-1,0.8,0.2,5
Keffi,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1646,2024,1,-1,0.8,0.2,5
Keffi,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1676,2024,2,-1,0.8,0.2,5
Keffi,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1706,2024,3,-1,0.8,0.2,5
Keffi,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1736,2024,4,-1,0.8,0.2,5
Kokona,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1646,2024,1,-1,0.8,0.2,5
Kokona,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1676,2024,2,-1,0.8,0.2,5
Kokona,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1706,2024,3,-1,0.8,0.2,5
Kokona,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1736,2024,4,-1,0.8,0.2,5
Lafia,CM+IPTp+IRS+SMC,itn_pbo,smc,Alkaleri,july,1646,2024,1,-1,0.8,0.2,5
Lafia,CM+IPTp+IRS+SMC,itn_pbo,smc,Alkaleri,july,1676,2024,2,-1,0.8,0.2,5
Lafia,CM+IPTp+IRS+SMC,itn_pbo,smc,Alkaleri,july,1706,2024,3,-1,0.8,0.2,5
Lafia,CM+IPTp+IRS+SMC,itn_pbo,smc,Alkaleri,july,1736,2024,4,-1,0.8,0.2,5
Nasarawa-Eggon,CM+IPTp+IRS+SMC,itn_pbo,smc,Alkaleri,july,1646,2024,1,-1,0.8,0.2,5
Nasarawa-Eggon,CM+IPTp+IRS+SMC,itn_pbo,smc,Alkaleri,july,1676,2024,2,-1,0.8,0.2,5
Nasarawa-Eggon,CM+IPTp+IRS+SMC,itn_pbo,smc,Alkaleri,july,1706,2024,3,-1,0.8,0.2,5
Nasarawa-Eggon,CM+IPTp+IRS+SMC,itn_pbo,smc,Alkaleri,july,1736,2024,4,-1,0.8,0.2,5
Nasarawa2,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,1678,2024,1,-1,0.8,0.2,5
Nasarawa2,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,1708,2024,2,-1,0.8,0.2,5
Nasarawa2,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,1738,2024,3,-1,0.8,0.2,5
Nasarawa2,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,1768,2024,4,-1,0.8,0.2,5
Obi2,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,1678,2024,1,-1,0.8,0.2,5
Obi2,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,1708,2024,2,-1,0.8,0.2,5
Obi2,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,1738,2024,3,-1,0.8,0.2,5
Obi2,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,1768,2024,4,-1,0.8,0.2,5
Toto,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,1678,2024,1,-1,0.8,0.2,5
Toto,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,1708,2024,2,-1,0.8,0.2,5
Toto,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,1738,2024,3,-1,0.8,0.2,5
Toto,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,1768,2024,4,-1,0.8,0.2,5
Wamba,CM+IPTp+IRS+SMC,itn_pbo,smc,Alkaleri,july,1646,2024,1,-1,0.8,0.2,5
Wamba,CM+IPTp+IRS+SMC,itn_pbo,smc,Alkaleri,july,1676,2024,2,-1,0.8,0.2,5
Wamba,CM+IPTp+IRS+SMC,itn_pbo,smc,Alkaleri,july,1706,2024,3,-1,0.8,0.2,5
Wamba,CM+IPTp+IRS+SMC,itn_pbo,smc,Alkaleri,july,1736,2024,4,-1,0.8,0.2,5
Agaie,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1646,2024,1,-1,0.8,0.2,5
Agaie,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1676,2024,2,-1,0.8,0.2,5
Agaie,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1706,2024,3,-1,0.8,0.2,5
Agaie,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1736,2024,4,-1,0.8,0.2,5
Agwara,CM+IPTp+IRS+SMC,itn_pbo,smc,Birnin Kebbi,august,1678,2024,1,-1,0.8,0.2,5
Agwara,CM+IPTp+IRS+SMC,itn_pbo,smc,Birnin Kebbi,august,1708,2024,2,-1,0.8,0.2,5
Agwara,CM+IPTp+IRS+SMC,itn_pbo,smc,Birnin Kebbi,august,1738,2024,3,-1,0.8,0.2,5
Agwara,CM+IPTp+IRS+SMC,itn_pbo,smc,Birnin Kebbi,august,1768,2024,4,-1,0.8,0.2,5
Bida,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1646,2024,1,-1,0.8,0.2,5
Bida,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1676,2024,2,-1,0.8,0.2,5
Bida,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1706,2024,3,-1,0.8,0.2,5
Bida,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1736,2024,4,-1,0.8,0.2,5
Borgu,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1646,2024,1,-1,0.8,0.2,5
Borgu,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1676,2024,2,-1,0.8,0.2,5
Borgu,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1706,2024,3,-1,0.8,0.2,5
Borgu,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1736,2024,4,-1,0.8,0.2,5
Bosso,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,1678,2024,1,-1,0.8,0.2,5
Bosso,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,1708,2024,2,-1,0.8,0.2,5
Bosso,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,1738,2024,3,-1,0.8,0.2,5
Bosso,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,1768,2024,4,-1,0.8,0.2,5
Chanchaga,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,1678,2024,1,-1,0.8,0.2,5
Chanchaga,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,1708,2024,2,-1,0.8,0.2,5
Chanchaga,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,1738,2024,3,-1,0.8,0.2,5
Chanchaga,CM+IPTp+IRS+SMC,itn_pbo,smc,Keana,august,1768,2024,4,-1,0.8,0.2,5
Edati,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,1646,2024,1,-1,0.8,0.2,5
Edati,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,1676,2024,2,-1,0.8,0.2,5
Edati,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,1706,2024,3,-1,0.8,0.2,5
Edati,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,1736,2024,4,-1,0.8,0.2,5
Gbako,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1646,2024,1,-1,0.8,0.2,5
Gbako,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1676,2024,2,-1,0.8,0.2,5
Gbako,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1706,2024,3,-1,0.8,0.2,5
Gbako,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1736,2024,4,-1,0.8,0.2,5
Gurara,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1646,2024,1,-1,0.8,0.2,5
Gurara,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1676,2024,2,-1,0.8,0.2,5
Gurara,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1706,2024,3,-1,0.8,0.2,5
Gurara,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1736,2024,4,-1,0.8,0.2,5
Katcha,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1646,2024,1,-1,0.8,0.2,5
Katcha,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1676,2024,2,-1,0.8,0.2,5
Katcha,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1706,2024,3,-1,0.8,0.2,5
Katcha,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1736,2024,4,-1,0.8,0.2,5
Kontagora,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1646,2024,1,-1,0.8,0.2,5
Kontagora,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1676,2024,2,-1,0.8,0.2,5
Kontagora,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1706,2024,3,-1,0.8,0.2,5
Kontagora,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1736,2024,4,-1,0.8,0.2,5
Lapai,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1646,2024,1,-1,0.8,0.2,5
Lapai,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1676,2024,2,-1,0.8,0.2,5
Lapai,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1706,2024,3,-1,0.8,0.2,5
Lapai,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1736,2024,4,-1,0.8,0.2,5
Lavun,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1646,2024,1,-1,0.8,0.2,5
Lavun,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1676,2024,2,-1,0.8,0.2,5
Lavun,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1706,2024,3,-1,0.8,0.2,5
Lavun,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1736,2024,4,-1,0.8,0.2,5
Magama,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1646,2024,1,-1,0.8,0.2,5
Magama,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1676,2024,2,-1,0.8,0.2,5
Magama,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1706,2024,3,-1,0.8,0.2,5
Magama,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1736,2024,4,-1,0.8,0.2,5
Mariga,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1646,2024,1,-1,0.8,0.2,5
Mariga,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1676,2024,2,-1,0.8,0.2,5
Mariga,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1706,2024,3,-1,0.8,0.2,5
Mariga,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1736,2024,4,-1,0.8,0.2,5
Mashegu,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1646,2024,1,-1,0.8,0.2,5
Mashegu,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1676,2024,2,-1,0.8,0.2,5
Mashegu,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1706,2024,3,-1,0.8,0.2,5
Mashegu,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1736,2024,4,-1,0.8,0.2,5
Mokwa,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1646,2024,1,-1,0.8,0.2,5
Mokwa,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1676,2024,2,-1,0.8,0.2,5
Mokwa,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1706,2024,3,-1,0.8,0.2,5
Mokwa,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1736,2024,4,-1,0.8,0.2,5
Muya,CM+IPTp+IRS+SMC,itn_pbo,smc,Giwa,august,1678,2024,1,-1,0.8,0.2,5
Muya,CM+IPTp+IRS+SMC,itn_pbo,smc,Giwa,august,1708,2024,2,-1,0.8,0.2,5
Muya,CM+IPTp+IRS+SMC,itn_pbo,smc,Giwa,august,1738,2024,3,-1,0.8,0.2,5
Muya,CM+IPTp+IRS+SMC,itn_pbo,smc,Giwa,august,1768,2024,4,-1,0.8,0.2,5
Pailoro,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1646,2024,1,-1,0.8,0.2,5
Pailoro,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1676,2024,2,-1,0.8,0.2,5
Pailoro,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1706,2024,3,-1,0.8,0.2,5
Pailoro,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1736,2024,4,-1,0.8,0.2,5
Rafi,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1646,2024,1,-1,0.8,0.2,5
Rafi,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1676,2024,2,-1,0.8,0.2,5
Rafi,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1706,2024,3,-1,0.8,0.2,5
Rafi,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1736,2024,4,-1,0.8,0.2,5
Rijau,CM+IPTp+IRS+SMC,itn_pbo,smc,Alkaleri,july,1646,2024,1,-1,0.8,0.2,5
Rijau,CM+IPTp+IRS+SMC,itn_pbo,smc,Alkaleri,july,1676,2024,2,-1,0.8,0.2,5
Rijau,CM+IPTp+IRS+SMC,itn_pbo,smc,Alkaleri,july,1706,2024,3,-1,0.8,0.2,5
Rijau,CM+IPTp+IRS+SMC,itn_pbo,smc,Alkaleri,july,1736,2024,4,-1,0.8,0.2,5
Shiroro,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1646,2024,1,-1,0.8,0.2,5
Shiroro,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1676,2024,2,-1,0.8,0.2,5
Shiroro,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1706,2024,3,-1,0.8,0.2,5
Shiroro,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1736,2024,4,-1,0.8,0.2,5
Suleja,CM+IPTp+IRS+SMC,itn_pbo,smc,Giwa,august,1678,2024,1,-1,0.8,0.2,5
Suleja,CM+IPTp+IRS+SMC,itn_pbo,smc,Giwa,august,1708,2024,2,-1,0.8,0.2,5
Suleja,CM+IPTp+IRS+SMC,itn_pbo,smc,Giwa,august,1738,2024,3,-1,0.8,0.2,5
Suleja,CM+IPTp+IRS+SMC,itn_pbo,smc,Giwa,august,1768,2024,4,-1,0.8,0.2,5
Tafa,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1646,2024,1,-1,0.8,0.2,5
Tafa,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1676,2024,2,-1,0.8,0.2,5
Tafa,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1706,2024,3,-1,0.8,0.2,5
Tafa,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1736,2024,4,-1,0.8,0.2,5
Wushishi,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1646,2024,1,-1,0.8,0.2,5
Wushishi,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1676,2024,2,-1,0.8,0.2,5
Wushishi,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1706,2024,3,-1,0.8,0.2,5
Wushishi,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1736,2024,4,-1,0.8,0.2,5
Imeko-Afon,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,1646,2024,1,-1,0.8,0.2,5
Imeko-Afon,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,1676,2024,2,-1,0.8,0.2,5
Imeko-Afon,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,1706,2024,3,-1,0.8,0.2,5
Imeko-Afon,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,1736,2024,4,-1,0.8,0.2,5
Akoko North West,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,1646,2024,1,-1,0.8,0.2,5
Akoko North West,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,1676,2024,2,-1,0.8,0.2,5
Akoko North West,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,1706,2024,3,-1,0.8,0.2,5
Akoko North West,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,1736,2024,4,-1,0.8,0.2,5
Akoko South East,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1646,2024,1,-1,0.8,0.2,5
Akoko South East,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1676,2024,2,-1,0.8,0.2,5
Akoko South East,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1706,2024,3,-1,0.8,0.2,5
Akoko South East,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1736,2024,4,-1,0.8,0.2,5
Ifedayo,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1646,2024,1,-1,0.8,0.2,5
Ifedayo,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1676,2024,2,-1,0.8,0.2,5
Ifedayo,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1706,2024,3,-1,0.8,0.2,5
Ifedayo,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1736,2024,4,-1,0.8,0.2,5
Irepodun2,CM+IPTp+IRS+SMC,itn_pbo,smc,Akinyele,may,1587,2024,1,-1,0.8,0.2,5
Irepodun2,CM+IPTp+IRS+SMC,itn_pbo,smc,Akinyele,may,1617,2024,2,-1,0.8,0.2,5
Irepodun2,CM+IPTp+IRS+SMC,itn_pbo,smc,Akinyele,may,1647,2024,3,-1,0.8,0.2,5
Irepodun2,CM+IPTp+IRS+SMC,itn_pbo,smc,Akinyele,may,1677,2024,4,-1,0.8,0.2,5
Odo-Otin,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1646,2024,1,-1,0.8,0.2,5
Odo-Otin,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1676,2024,2,-1,0.8,0.2,5
Odo-Otin,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1706,2024,3,-1,0.8,0.2,5
Odo-Otin,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1736,2024,4,-1,0.8,0.2,5
Orolu,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,1646,2024,1,-1,0.8,0.2,5
Orolu,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,1676,2024,2,-1,0.8,0.2,5
Orolu,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,1706,2024,3,-1,0.8,0.2,5
Orolu,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,1736,2024,4,-1,0.8,0.2,5
Afijio,CM+IPTp+LLINs+SMC,itn,smc,Akinyele,may,1587,2024,1,-1,0.8,0.2,5
Afijio,CM+IPTp+LLINs+SMC,itn,smc,Akinyele,may,1617,2024,2,-1,0.8,0.2,5
Afijio,CM+IPTp+LLINs+SMC,itn,smc,Akinyele,may,1647,2024,3,-1,0.8,0.2,5
Afijio,CM+IPTp+LLINs+SMC,itn,smc,Akinyele,may,1677,2024,4,-1,0.8,0.2,5
Atiba,CM+IPTp+LLINs+SMC,itn,smc,Akinyele,may,1587,2024,1,-1,0.8,0.2,5
Atiba,CM+IPTp+LLINs+SMC,itn,smc,Akinyele,may,1617,2024,2,-1,0.8,0.2,5
Atiba,CM+IPTp+LLINs+SMC,itn,smc,Akinyele,may,1647,2024,3,-1,0.8,0.2,5
Atiba,CM+IPTp+LLINs+SMC,itn,smc,Akinyele,may,1677,2024,4,-1,0.8,0.2,5
Atigbo,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,1646,2024,1,-1,0.8,0.2,5
Atigbo,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,1676,2024,2,-1,0.8,0.2,5
Atigbo,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,1706,2024,3,-1,0.8,0.2,5
Atigbo,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,1736,2024,4,-1,0.8,0.2,5
Ibarapa Central,CM+IPTp+IRS+SMC,itn_pbo,smc,Akinyele,may,1587,2024,1,-1,0.8,0.2,5
Ibarapa Central,CM+IPTp+IRS+SMC,itn_pbo,smc,Akinyele,may,1617,2024,2,-1,0.8,0.2,5
Ibarapa Central,CM+IPTp+IRS+SMC,itn_pbo,smc,Akinyele,may,1647,2024,3,-1,0.8,0.2,5
Ibarapa Central,CM+IPTp+IRS+SMC,itn_pbo,smc,Akinyele,may,1677,2024,4,-1,0.8,0.2,5
Ibarapa East,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1646,2024,1,-1,0.8,0.2,5
Ibarapa East,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1676,2024,2,-1,0.8,0.2,5
Ibarapa East,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1706,2024,3,-1,0.8,0.2,5
Ibarapa East,CM+IPTp+IRS+SMC,itn_pbo,smc,Oke-Ero,july,1736,2024,4,-1,0.8,0.2,5
Ibarapa North,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,1646,2024,1,-1,0.8,0.2,5
Ibarapa North,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,1676,2024,2,-1,0.8,0.2,5
Ibarapa North,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,1706,2024,3,-1,0.8,0.2,5
Ibarapa North,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,1736,2024,4,-1,0.8,0.2,5
Ido,CM+IPTp+IRS+SMC,itn_pbo,smc,Akinyele,may,1587,2024,1,-1,0.8,0.2,5
Ido,CM+IPTp+IRS+SMC,itn_pbo,smc,Akinyele,may,1617,2024,2,-1,0.8,0.2,5
Ido,CM+IPTp+IRS+SMC,itn_pbo,smc,Akinyele,may,1647,2024,3,-1,0.8,0.2,5
Ido,CM+IPTp+IRS+SMC,itn_pbo,smc,Akinyele,may,1677,2024,4,-1,0.8,0.2,5
Irepo,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,1646,2024,1,-1,0.8,0.2,5
Irepo,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,1676,2024,2,-1,0.8,0.2,5
Irepo,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,1706,2024,3,-1,0.8,0.2,5
Irepo,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,1736,2024,4,-1,0.8,0.2,5
Iseyin,CM+IPTp+LLINs+SMC,itn,smc,Akinyele,may,1587,2024,1,-1,0.8,0.2,5
Iseyin,CM+IPTp+LLINs+SMC,itn,smc,Akinyele,may,1617,2024,2,-1,0.8,0.2,5
Iseyin,CM+IPTp+LLINs+SMC,itn,smc,Akinyele,may,1647,2024,3,-1,0.8,0.2,5
Iseyin,CM+IPTp+LLINs+SMC,itn,smc,Akinyele,may,1677,2024,4,-1,0.8,0.2,5
Itesiwaju,CM+IPTp+IRS+SMC,itn_pbo,smc,Akinyele,may,1587,2024,1,-1,0.8,0.2,5
Itesiwaju,CM+IPTp+IRS+SMC,itn_pbo,smc,Akinyele,may,1617,2024,2,-1,0.8,0.2,5
Itesiwaju,CM+IPTp+IRS+SMC,itn_pbo,smc,Akinyele,may,1647,2024,3,-1,0.8,0.2,5
Itesiwaju,CM+IPTp+IRS+SMC,itn_pbo,smc,Akinyele,may,1677,2024,4,-1,0.8,0.2,5
Iwajowa,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,1646,2024,1,-1,0.8,0.2,5
Iwajowa,CM+IPTp+LLINs+SMC,itn,smc,Oke-Ero,july,1676,2024,2,-1,0.8,0.2,5
