adm1,LGA,smc_map_B,repDS,peak,simday,year,round,duration,coverage_high_access,coverage_low_access,max_age
Katsina,Danja,SMC,Giwa,august,1738,2024,3,-1,0.96,0.24,5
Katsina,Danja,SMC,Giwa,august,1768,2024,4,-1,0.96,0.24,5
Katsina,Daura,SMC,Babura,may,1587,2024,1,-1,0.96,0.24,5
Katsina,Daura,SMC,Babura,may,1617,2024,2,-1,0.96,0.24,5
Katsina,Daura,SMC,Babura,may,1647,2024,3,-1,0.96,0.24,5
Katsina,Daura,SMC,Babura,may,1677,2024,4,-1,0.96,0.24,5
Katsina,Dutsi,SMC,Rimi,march,1531,2024,1,-1,0.96,0.24,5
Katsina,Dutsi,SMC,Rimi,march,1561,2024,2,-1,0.96,0.24,5
Katsina,Dutsi,SMC,Rimi,march,1591,2024,3,-1,0.96,0.24,5
Katsina,Dutsi,SMC,Rimi,march,1621,2024,4,-1,0.96,0.24,5
Katsina,Dutsin-Ma,SMC,Rimi,march,1531,2024,1,-1,0.96,0.24,5
Katsina,Dutsin-Ma,SMC,Rimi,march,1561,2024,2,-1,0.96,0.24,5
Katsina,Dutsin-Ma,SMC,Rimi,march,1591,2024,3,-1,0.96,0.24,5
Katsina,Dutsin-Ma,SMC,Rimi,march,1621,2024,4,-1,0.96,0.24,5
Katsina,Faskari,SMC,Giwa,august,1678,2024,1,-1,0.96,0.24,5
Katsina,Faskari,SMC,Giwa,august,1708,2024,2,-1,0.96,0.24,5
Katsina,Faskari,SMC,Giwa,august,1738,2024,3,-1,0.96,0.24,5
Katsina,Faskari,SMC,Giwa,august,1768,2024,4,-1,0.96,0.24,5
Katsina,Funtua,SMC,Gwarzo,august,1678,2024,1,-1,0.96,0.24,5
Katsina,Funtua,SMC,Gwarzo,august,1708,2024,2,-1,0.96,0.24,5
Katsina,Funtua,SMC,Gwarzo,august,1738,2024,3,-1,0.96,0.24,5
Katsina,Funtua,SMC,Gwarzo,august,1768,2024,4,-1,0.96,0.24,5
Katsina,Ingawa,SMC,Rimi,march,1531,2024,1,-1,0.96,0.24,5
Katsina,Ingawa,SMC,Rimi,march,1561,2024,2,-1,0.96,0.24,5
Katsina,Ingawa,SMC,Rimi,march,1591,2024,3,-1,0.96,0.24,5
Katsina,Ingawa,SMC,Rimi,march,1621,2024,4,-1,0.96,0.24,5
Katsina,Jibia,SMC,Rimi,march,1531,2024,1,-1,0.96,0.24,5
Katsina,Jibia,SMC,Rimi,march,1561,2024,2,-1,0.96,0.24,5
Katsina,Jibia,SMC,Rimi,march,1591,2024,3,-1,0.96,0.24,5
Katsina,Jibia,SMC,Rimi,march,1621,2024,4,-1,0.96,0.24,5
Katsina,Kafur,SMC,Gwarzo,august,1678,2024,1,-1,0.96,0.24,5
Katsina,Kafur,SMC,Gwarzo,august,1708,2024,2,-1,0.96,0.24,5
Katsina,Kafur,SMC,Gwarzo,august,1738,2024,3,-1,0.96,0.24,5
Katsina,Kafur,SMC,Gwarzo,august,1768,2024,4,-1,0.96,0.24,5
Katsina,Kankara,SMC,Rimi,march,1531,2024,1,-1,0.96,0.24,5
Katsina,Kankara,SMC,Rimi,march,1561,2024,2,-1,0.96,0.24,5
Katsina,Kankara,SMC,Rimi,march,1591,2024,3,-1,0.96,0.24,5
Katsina,Kankara,SMC,Rimi,march,1621,2024,4,-1,0.96,0.24,5
Katsina,Kankia,SMC,Rimi,march,1531,2024,1,-1,0.96,0.24,5
Katsina,Kankia,SMC,Rimi,march,1561,2024,2,-1,0.96,0.24,5
Katsina,Kankia,SMC,Rimi,march,1591,2024,3,-1,0.96,0.24,5
Katsina,Kankia,SMC,Rimi,march,1621,2024,4,-1,0.96,0.24,5
Katsina,Katsina,SMC,Rimi,march,1531,2024,1,-1,0.96,0.24,5
Katsina,Katsina,SMC,Rimi,march,1561,2024,2,-1,0.96,0.24,5
Katsina,Katsina,SMC,Rimi,march,1591,2024,3,-1,0.96,0.24,5
Katsina,Katsina,SMC,Rimi,march,1621,2024,4,-1,0.96,0.24,5
Katsina,Kurfi,SMC,Rimi,march,1531,2024,1,-1,0.96,0.24,5
Katsina,Kurfi,SMC,Rimi,march,1561,2024,2,-1,0.96,0.24,5
Katsina,Kurfi,SMC,Rimi,march,1591,2024,3,-1,0.96,0.24,5
Katsina,Kurfi,SMC,Rimi,march,1621,2024,4,-1,0.96,0.24,5
Katsina,Kusada,SMC,Rimi,march,1531,2024,1,-1,0.96,0.24,5
Katsina,Kusada,SMC,Rimi,march,1561,2024,2,-1,0.96,0.24,5
Katsina,Kusada,SMC,Rimi,march,1591,2024,3,-1,0.96,0.24,5
Katsina,Kusada,SMC,Rimi,march,1621,2024,4,-1,0.96,0.24,5
Katsina,Mai'Adua,SMC,Rimi,march,1531,2024,1,-1,0.96,0.24,5
Katsina,Mai'Adua,SMC,Rimi,march,1561,2024,2,-1,0.96,0.24,5
Katsina,Mai'Adua,SMC,Rimi,march,1591,2024,3,-1,0.96,0.24,5
Katsina,Mai'Adua,SMC,Rimi,march,1621,2024,4,-1,0.96,0.24,5
Katsina,Malumfashi,SMC,Gwarzo,august,1678,2024,1,-1,0.96,0.24,5
Katsina,Malumfashi,SMC,Gwarzo,august,1708,2024,2,-1,0.96,0.24,5
Katsina,Malumfashi,SMC,Gwarzo,august,1738,2024,3,-1,0.96,0.24,5
Katsina,Malumfashi,SMC,Gwarzo,august,1768,2024,4,-1,0.96,0.24,5
Katsina,Mani,SMC,Rimi,march,1531,2024,1,-1,0.96,0.24,5
Katsina,Mani,SMC,Rimi,march,1561,2024,2,-1,0.96,0.24,5
Katsina,Mani,SMC,Rimi,march,1591,2024,3,-1,0.96,0.24,5
Katsina,Mani,SMC,Rimi,march,1621,2024,4,-1,0.96,0.24,5
Katsina,Mashi,SMC,Rimi,march,1531,2024,1,-1,0.96,0.24,5
Katsina,Mashi,SMC,Rimi,march,1561,2024,2,-1,0.96,0.24,5
Katsina,Mashi,SMC,Rimi,march,1591,2024,3,-1,0.96,0.24,5
Katsina,Mashi,SMC,Rimi,march,1621,2024,4,-1,0.96,0.24,5
Katsina,Matazuu,SMC,Rimi,march,1531,2024,1,-1,0.96,0.24,5
Katsina,Matazuu,SMC,Rimi,march,1561,2024,2,-1,0.96,0.24,5
Katsina,Matazuu,SMC,Rimi,march,1591,2024,3,-1,0.96,0.24,5
Katsina,Matazuu,SMC,Rimi,march,1621,2024,4,-1,0.96,0.24,5
Katsina,Musawa,SMC,Gwarzo,august,1678,2024,1,-1,0.96,0.24,5
Katsina,Musawa,SMC,Gwarzo,august,1708,2024,2,-1,0.96,0.24,5
Katsina,Musawa,SMC,Gwarzo,august,1738,2024,3,-1,0.96,0.24,5
Katsina,Musawa,SMC,Gwarzo,august,1768,2024,4,-1,0.96,0.24,5
Katsina,Rimi,SMC,Rimi,march,1531,2024,1,-1,0.96,0.24,5
Katsina,Rimi,SMC,Rimi,march,1561,2024,2,-1,0.96,0.24,5
Katsina,Rimi,SMC,Rimi,march,1591,2024,3,-1,0.96,0.24,5
Katsina,Rimi,SMC,Rimi,march,1621,2024,4,-1,0.96,0.24,5
Katsina,Sabuwa,SMC,Giwa,august,1678,2024,1,-1,0.96,0.24,5
Katsina,Sabuwa,SMC,Giwa,august,1708,2024,2,-1,0.96,0.24,5
Katsina,Sabuwa,SMC,Giwa,august,1738,2024,3,-1,0.96,0.24,5
Katsina,Sabuwa,SMC,Giwa,august,1768,2024,4,-1,0.96,0.24,5
Katsina,Safana,SMC,Babura,may,1587,2024,1,-1,0.96,0.24,5
Katsina,Safana,SMC,Babura,may,1617,2024,2,-1,0.96,0.24,5
Katsina,Safana,SMC,Babura,may,1647,2024,3,-1,0.96,0.24,5
Katsina,Safana,SMC,Babura,may,1677,2024,4,-1,0.96,0.24,5
Katsina,Sandamu,SMC,Rimi,march,1531,2024,1,-1,0.96,0.24,5
Katsina,Sandamu,SMC,Rimi,march,1561,2024,2,-1,0.96,0.24,5
Katsina,Sandamu,SMC,Rimi,march,1591,2024,3,-1,0.96,0.24,5
Katsina,Sandamu,SMC,Rimi,march,1621,2024,4,-1,0.96,0.24,5
Katsina,Zango,SMC,Babura,may,1587,2024,1,-1,0.96,0.24,5
Katsina,Zango,SMC,Babura,may,1617,2024,2,-1,0.96,0.24,5
Katsina,Zango,SMC,Babura,may,1647,2024,3,-1,0.96,0.24,5
Katsina,Zango,SMC,Babura,may,1677,2024,4,-1,0.96,0.24,5
Katsina,kaita,SMC,Rimi,march,1531,2024,1,-1,0.96,0.24,5
Katsina,kaita,SMC,Rimi,march,1561,2024,2,-1,0.96,0.24,5
Katsina,kaita,SMC,Rimi,march,1591,2024,3,-1,0.96,0.24,5
Katsina,kaita,SMC,Rimi,march,1621,2024,4,-1,0.96,0.24,5
Kebbi,Aleiro,SMC,Birnin Kebbi,august,1678,2024,1,-1,0.96,0.24,5
Kebbi,Aleiro,SMC,Birnin Kebbi,august,1708,2024,2,-1,0.96,0.24,5
Kebbi,Aleiro,SMC,Birnin Kebbi,august,1738,2024,3,-1,0.96,0.24,5
Kebbi,Aleiro,SMC,Birnin Kebbi,august,1768,2024,4,-1,0.96,0.24,5
Kebbi,Arewa-Dandi,SMC,Birnin Kebbi,august,1678,2024,1,-1,0.96,0.24,5
Kebbi,Arewa-Dandi,SMC,Birnin Kebbi,august,1708,2024,2,-1,0.96,0.24,5
Kebbi,Arewa-Dandi,SMC,Birnin Kebbi,august,1738,2024,3,-1,0.96,0.24,5
Kebbi,Arewa-Dandi,SMC,Birnin Kebbi,august,1768,2024,4,-1,0.96,0.24,5
Kebbi,Argungu,SMC,Birnin Kebbi,august,1678,2024,1,-1,0.96,0.24,5
Kebbi,Argungu,SMC,Birnin Kebbi,august,1708,2024,2,-1,0.96,0.24,5
Kebbi,Argungu,SMC,Birnin Kebbi,august,1738,2024,3,-1,0.96,0.24,5
Kebbi,Argungu,SMC,Birnin Kebbi,august,1768,2024,4,-1,0.96,0.24,5
Kebbi,Augie,SMC,Birnin Kebbi,august,1678,2024,1,-1,0.96,0.24,5
Kebbi,Augie,SMC,Birnin Kebbi,august,1708,2024,2,-1,0.96,0.24,5
Kebbi,Augie,SMC,Birnin Kebbi,august,1738,2024,3,-1,0.96,0.24,5
Kebbi,Augie,SMC,Birnin Kebbi,august,1768,2024,4,-1,0.96,0.24,5
Kebbi,Bagudo,SMC,Birnin Kebbi,august,1678,2024,1,-1,0.96,0.24,5
Kebbi,Bagudo,SMC,Birnin Kebbi,august,1708,2024,2,-1,0.96,0.24,5
Kebbi,Bagudo,SMC,Birnin Kebbi,august,1738,2024,3,-1,0.96,0.24,5
Kebbi,Bagudo,SMC,Birnin Kebbi,august,1768,2024,4,-1,0.96,0.24,5
Kebbi,Birnin Kebbi,SMC,Birnin Kebbi,august,1678,2024,1,-1,0.96,0.24,5
Kebbi,Birnin Kebbi,SMC,Birnin Kebbi,august,1708,2024,2,-1,0.96,0.24,5
Kebbi,Birnin Kebbi,SMC,Birnin Kebbi,august,1738,2024,3,-1,0.96,0.24,5
Kebbi,Birnin Kebbi,SMC,Birnin Kebbi,august,1768,2024,4,-1,0.96,0.24,5
Kebbi,Bunza,SMC,Birnin Kebbi,august,1678,2024,1,-1,0.96,0.24,5
Kebbi,Bunza,SMC,Birnin Kebbi,august,1708,2024,2,-1,0.96,0.24,5
Kebbi,Bunza,SMC,Birnin Kebbi,august,1738,2024,3,-1,0.96,0.24,5
Kebbi,Bunza,SMC,Birnin Kebbi,august,1768,2024,4,-1,0.96,0.24,5
Kebbi,Dandi,SMC,Birnin Kebbi,august,1678,2024,1,-1,0.96,0.24,5
Kebbi,Dandi,SMC,Birnin Kebbi,august,1708,2024,2,-1,0.96,0.24,5
Kebbi,Dandi,SMC,Birnin Kebbi,august,1738,2024,3,-1,0.96,0.24,5
Kebbi,Dandi,SMC,Birnin Kebbi,august,1768,2024,4,-1,0.96,0.24,5
Kebbi,Fakai,SMC,Birnin Kebbi,august,1678,2024,1,-1,0.96,0.24,5
Kebbi,Fakai,SMC,Birnin Kebbi,august,1708,2024,2,-1,0.96,0.24,5
Kebbi,Fakai,SMC,Birnin Kebbi,august,1738,2024,3,-1,0.96,0.24,5
Kebbi,Fakai,SMC,Birnin Kebbi,august,1768,2024,4,-1,0.96,0.24,5
Kebbi,Gwandu,SMC,Birnin Kebbi,august,1678,2024,1,-1,0.96,0.24,5
Kebbi,Gwandu,SMC,Birnin Kebbi,august,1708,2024,2,-1,0.96,0.24,5
Kebbi,Gwandu,SMC,Birnin Kebbi,august,1738,2024,3,-1,0.96,0.24,5
Kebbi,Gwandu,SMC,Birnin Kebbi,august,1768,2024,4,-1,0.96,0.24,5
Kebbi,Jega,SMC,Birnin Kebbi,august,1678,2024,1,-1,0.96,0.24,5
Kebbi,Jega,SMC,Birnin Kebbi,august,1708,2024,2,-1,0.96,0.24,5
Kebbi,Jega,SMC,Birnin Kebbi,august,1738,2024,3,-1,0.96,0.24,5
Kebbi,Jega,SMC,Birnin Kebbi,august,1768,2024,4,-1,0.96,0.24,5
Kebbi,Kalgo,SMC,Birnin Kebbi,august,1678,2024,1,-1,0.96,0.24,5
Kebbi,Kalgo,SMC,Birnin Kebbi,august,1708,2024,2,-1,0.96,0.24,5
Kebbi,Kalgo,SMC,Birnin Kebbi,august,1738,2024,3,-1,0.96,0.24,5
Kebbi,Kalgo,SMC,Birnin Kebbi,august,1768,2024,4,-1,0.96,0.24,5
Kebbi,Koko-Besse,SMC,Birnin Kebbi,august,1678,2024,1,-1,0.96,0.24,5
Kebbi,Koko-Besse,SMC,Birnin Kebbi,august,1708,2024,2,-1,0.96,0.24,5
Kebbi,Koko-Besse,SMC,Birnin Kebbi,august,1738,2024,3,-1,0.96,0.24,5
Kebbi,Koko-Besse,SMC,Birnin Kebbi,august,1768,2024,4,-1,0.96,0.24,5
Kebbi,Maiyama,SMC,Birnin Kebbi,august,1678,2024,1,-1,0.96,0.24,5
Kebbi,Maiyama,SMC,Birnin Kebbi,august,1708,2024,2,-1,0.96,0.24,5
Kebbi,Maiyama,SMC,Birnin Kebbi,august,1738,2024,3,-1,0.96,0.24,5
Kebbi,Maiyama,SMC,Birnin Kebbi,august,1768,2024,4,-1,0.96,0.24,5
Kebbi,Ngaski,SMC,Owan East,march,1531,2024,1,-1,0.96,0.24,5
Kebbi,Ngaski,SMC,Owan East,march,1561,2024,2,-1,0.96,0.24,5
Kebbi,Ngaski,SMC,Owan East,march,1591,2024,3,-1,0.96,0.24,5
Kebbi,Ngaski,SMC,Owan East,march,1621,2024,4,-1,0.96,0.24,5
Kebbi,Sakaba,SMC,Alkaleri,july,1646,2024,1,-1,0.96,0.24,5
Kebbi,Sakaba,SMC,Alkaleri,july,1676,2024,2,-1,0.96,0.24,5
Kebbi,Sakaba,SMC,Alkaleri,july,1706,2024,3,-1,0.96,0.24,5
Kebbi,Sakaba,SMC,Alkaleri,july,1736,2024,4,-1,0.96,0.24,5
Kebbi,Shanga,SMC,Birnin Kebbi,august,1678,2024,1,-1,0.96,0.24,5
Kebbi,Shanga,SMC,Birnin Kebbi,august,1708,2024,2,-1,0.96,0.24,5
Kebbi,Shanga,SMC,Birnin Kebbi,august,1738,2024,3,-1,0.96,0.24,5
Kebbi,Shanga,SMC,Birnin Kebbi,august,1768,2024,4,-1,0.96,0.24,5
Kebbi,Suru,SMC,Birnin Kebbi,august,1678,2024,1,-1,0.96,0.24,5
Kebbi,Suru,SMC,Birnin Kebbi,august,1708,2024,2,-1,0.96,0.24,5
Kebbi,Suru,SMC,Birnin Kebbi,august,1738,2024,3,-1,0.96,0.24,5
Kebbi,Suru,SMC,Birnin Kebbi,august,1768,2024,4,-1,0.96,0.24,5
Kebbi,Wasagu-Danko,SMC,Alkaleri,july,1646,2024,1,-1,0.96,0.24,5
Kebbi,Wasagu-Danko,SMC,Alkaleri,july,1676,2024,2,-1,0.96,0.24,5
Kebbi,Wasagu-Danko,SMC,Alkaleri,july,1706,2024,3,-1,0.96,0.24,5
Kebbi,Wasagu-Danko,SMC,Alkaleri,july,1736,2024,4,-1,0.96,0.24,5
Kebbi,Yauri,SMC,Birnin Kebbi,august,1678,2024,1,-1,0.96,0.24,5
Kebbi,Yauri,SMC,Birnin Kebbi,august,1708,2024,2,-1,0.96,0.24,5
Kebbi,Yauri,SMC,Birnin Kebbi,august,1738,2024,3,-1,0.96,0.24,5
Kebbi,Yauri,SMC,Birnin Kebbi,august,1768,2024,4,-1,0.96,0.24,5
Kebbi,Zuru,SMC,Alkaleri,july,1646,2024,1,-1,0.96,0.24,5
Kebbi,Zuru,SMC,Alkaleri,july,1676,2024,2,-1,0.96,0.24,5
Kebbi,Zuru,SMC,Alkaleri,july,1706,2024,3,-1,0.96,0.24,5
Kebbi,Zuru,SMC,Alkaleri,july,1736,2024,4,-1,0.96,0.24,5
Kogi,Adavi,SMC,Owan East,march,1531,2024,1,-1,0.96,0.24,5
Kogi,Adavi,SMC,Owan East,march,1561,2024,2,-1,0.96,0.24,5
Kogi,Adavi,SMC,Owan East,march,1591,2024,3,-1,0.96,0.24,5
Kogi,Adavi,SMC,Owan East,march,1621,2024,4,-1,0.96,0.24,5
Kogi,Ajaokuta,SMC,Owan East,march,1531,2024,1,-1,0.96,0.24,5
Kogi,Ajaokuta,SMC,Owan East,march,1561,2024,2,-1,0.96,0.24,5
Kogi,Ajaokuta,SMC,Owan East,march,1591,2024,3,-1,0.96,0.24,5
Kogi,Ajaokuta,SMC,Owan East,march,1621,2024,4,-1,0.96,0.24,5
Kogi,Bassa1,SMC,Keana,august,1678,2024,1,-1,0.96,0.24,5
Kogi,Bassa1,SMC,Keana,august,1708,2024,2,-1,0.96,0.24,5
Kogi,Bassa1,SMC,Keana,august,1738,2024,3,-1,0.96,0.24,5
Kogi,Bassa1,SMC,Keana,august,1768,2024,4,-1,0.96,0.24,5
Kogi,Dekina,SMC,Owan East,march,1531,2024,1,-1,0.96,0.24,5
Kogi,Dekina,SMC,Owan East,march,1561,2024,2,-1,0.96,0.24,5
Kogi,Dekina,SMC,Owan East,march,1591,2024,3,-1,0.96,0.24,5
Kogi,Dekina,SMC,Owan East,march,1621,2024,4,-1,0.96,0.24,5
Kogi,Kabba-Bunu,SMC,Oke-Ero,july,1646,2024,1,-1,0.96,0.24,5
Kogi,Kabba-Bunu,SMC,Oke-Ero,july,1676,2024,2,-1,0.96,0.24,5
Kogi,Kabba-Bunu,SMC,Oke-Ero,july,1706,2024,3,-1,0.96,0.24,5
Kogi,Kabba-Bunu,SMC,Oke-Ero,july,1736,2024,4,-1,0.96,0.24,5
Kogi,Kogi,SMC,Keana,august,1678,2024,1,-1,0.96,0.24,5
Kogi,Kogi,SMC,Keana,august,1708,2024,2,-1,0.96,0.24,5
Kogi,Kogi,SMC,Keana,august,1738,2024,3,-1,0.96,0.24,5
Kogi,Kogi,SMC,Keana,august,1768,2024,4,-1,0.96,0.24,5
Kogi,Lokoja,SMC,Keana,august,1678,2024,1,-1,0.96,0.24,5
Kogi,Lokoja,SMC,Keana,august,1708,2024,2,-1,0.96,0.24,5
Kogi,Lokoja,SMC,Keana,august,1738,2024,3,-1,0.96,0.24,5
Kogi,Lokoja,SMC,Keana,august,1768,2024,4,-1,0.96,0.24,5
Kogi,Okehi,SMC,Owan East,march,1531,2024,1,-1,0.96,0.24,5
Kogi,Okehi,SMC,Owan East,march,1561,2024,2,-1,0.96,0.24,5
Kogi,Okehi,SMC,Owan East,march,1591,2024,3,-1,0.96,0.24,5
Kogi,Okehi,SMC,Owan East,march,1621,2024,4,-1,0.96,0.24,5
Kogi,Omala,SMC,Keana,august,1678,2024,1,-1,0.96,0.24,5
Kogi,Omala,SMC,Keana,august,1708,2024,2,-1,0.96,0.24,5
Kogi,Omala,SMC,Keana,august,1738,2024,3,-1,0.96,0.24,5
Kogi,Omala,SMC,Keana,august,1768,2024,4,-1,0.96,0.24,5
Kogi,Yagba East,SMC,Oke-Ero,july,1646,2024,1,-1,0.96,0.24,5
Kogi,Yagba East,SMC,Oke-Ero,july,1676,2024,2,-1,0.96,0.24,5
Kogi,Yagba East,SMC,Oke-Ero,july,1706,2024,3,-1,0.96,0.24,5
Kogi,Yagba East,SMC,Oke-Ero,july,1736,2024,4,-1,0.96,0.24,5
Kogi,Yagba West,SMC,Oke-Ero,july,1646,2024,1,-1,0.96,0.24,5
Kogi,Yagba West,SMC,Oke-Ero,july,1676,2024,2,-1,0.96,0.24,5
Kogi,Yagba West,SMC,Oke-Ero,july,1706,2024,3,-1,0.96,0.24,5
Kogi,Yagba West,SMC,Oke-Ero,july,1736,2024,4,-1,0.96,0.24,5
Kwara,Baruten,SMC,Oke-Ero,july,1646,2024,1,-1,0.96,0.24,5
Kwara,Baruten,SMC,Oke-Ero,july,1676,2024,2,-1,0.96,0.24,5
Kwara,Baruten,SMC,Oke-Ero,july,1706,2024,3,-1,0.96,0.24,5
Kwara,Baruten,SMC,Oke-Ero,july,1736,2024,4,-1,0.96,0.24,5
Kwara,Edu,SMC,Oke-Ero,july,1646,2024,1,-1,0.96,0.24,5
Kwara,Edu,SMC,Oke-Ero,july,1676,2024,2,-1,0.96,0.24,5
Kwara,Edu,SMC,Oke-Ero,july,1706,2024,3,-1,0.96,0.24,5
Kwara,Edu,SMC,Oke-Ero,july,1736,2024,4,-1,0.96,0.24,5
Kwara,Ifelodun1,SMC,Oke-Ero,july,1646,2024,1,-1,0.96,0.24,5
Kwara,Ifelodun1,SMC,Oke-Ero,july,1676,2024,2,-1,0.96,0.24,5
Kwara,Ifelodun1,SMC,Oke-Ero,july,1706,2024,3,-1,0.96,0.24,5
Kwara,Ifelodun1,SMC,Oke-Ero,july,1736,2024,4,-1,0.96,0.24,5
Kwara,Kaiama,SMC,Oke-Ero,july,1646,2024,1,-1,0.96,0.24,5
Kwara,Kaiama,SMC,Oke-Ero,july,1676,2024,2,-1,0.96,0.24,5
Kwara,Kaiama,SMC,Oke-Ero,july,1706,2024,3,-1,0.96,0.24,5
Kwara,Kaiama,SMC,Oke-Ero,july,1736,2024,4,-1,0.96,0.24,5
Kwara,Moro,SMC,Oke-Ero,july,1646,2024,1,-1,0.96,0.24,5
Kwara,Moro,SMC,Oke-Ero,july,1676,2024,2,-1,0.96,0.24,5
Kwara,Moro,SMC,Oke-Ero,july,1706,2024,3,-1,0.96,0.24,5
Kwara,Moro,SMC,Oke-Ero,july,1736,2024,4,-1,0.96,0.24,5
Kwara,Oke-Ero,SMC,Oke-Ero,july,1646,2024,1,-1,0.96,0.24,5
Kwara,Oke-Ero,SMC,Oke-Ero,july,1676,2024,2,-1,0.96,0.24,5
Kwara,Oke-Ero,SMC,Oke-Ero,july,1706,2024,3,-1,0.96,0.24,5
Kwara,Oke-Ero,SMC,Oke-Ero,july,1736,2024,4,-1,0.96,0.24,5
Kwara,Pategi,SMC,Oke-Ero,july,1646,2024,1,-1,0.96,0.24,5
Kwara,Pategi,SMC,Oke-Ero,july,1676,2024,2,-1,0.96,0.24,5
Kwara,Pategi,SMC,Oke-Ero,july,1706,2024,3,-1,0.96,0.24,5
Kwara,Pategi,SMC,Oke-Ero,july,1736,2024,4,-1,0.96,0.24,5
Nasarawa,Akwanga,SMC,Oke-Ero,july,1646,2024,1,-1,0.96,0.24,5
Nasarawa,Akwanga,SMC,Oke-Ero,july,1676,2024,2,-1,0.96,0.24,5
Nasarawa,Akwanga,SMC,Oke-Ero,july,1706,2024,3,-1,0.96,0.24,5
Nasarawa,Akwanga,SMC,Oke-Ero,july,1736,2024,4,-1,0.96,0.24,5
Nasarawa,Awe,SMC,Keana,august,1678,2024,1,-1,0.96,0.24,5
Nasarawa,Awe,SMC,Keana,august,1708,2024,2,-1,0.96,0.24,5
Nasarawa,Awe,SMC,Keana,august,1738,2024,3,-1,0.96,0.24,5
Nasarawa,Awe,SMC,Keana,august,1768,2024,4,-1,0.96,0.24,5
Nasarawa,Doma,SMC,Keana,august,1678,2024,1,-1,0.96,0.24,5
Nasarawa,Doma,SMC,Keana,august,1708,2024,2,-1,0.96,0.24,5
Nasarawa,Doma,SMC,Keana,august,1738,2024,3,-1,0.96,0.24,5
Nasarawa,Doma,SMC,Keana,august,1768,2024,4,-1,0.96,0.24,5
Nasarawa,Karu,SMC,Oke-Ero,july,1646,2024,1,-1,0.96,0.24,5
Nasarawa,Karu,SMC,Oke-Ero,july,1676,2024,2,-1,0.96,0.24,5
Nasarawa,Karu,SMC,Oke-Ero,july,1706,2024,3,-1,0.96,0.24,5
Nasarawa,Karu,SMC,Oke-Ero,july,1736,2024,4,-1,0.96,0.24,5
Nasarawa,Keana,SMC,Keana,august,1678,2024,1,-1,0.96,0.24,5
Nasarawa,Keana,SMC,Keana,august,1708,2024,2,-1,0.96,0.24,5
Nasarawa,Keana,SMC,Keana,august,1738,2024,3,-1,0.96,0.24,5
Nasarawa,Keana,SMC,Keana,august,1768,2024,4,-1,0.96,0.24,5
Nasarawa,Keffi,SMC,Oke-Ero,july,1646,2024,1,-1,0.96,0.24,5
Nasarawa,Keffi,SMC,Oke-Ero,july,1676,2024,2,-1,0.96,0.24,5
Nasarawa,Keffi,SMC,Oke-Ero,july,1706,2024,3,-1,0.96,0.24,5
Nasarawa,Keffi,SMC,Oke-Ero,july,1736,2024,4,-1,0.96,0.24,5
Nasarawa,Kokona,SMC,Oke-Ero,july,1646,2024,1,-1,0.96,0.24,5
Nasarawa,Kokona,SMC,Oke-Ero,july,1676,2024,2,-1,0.96,0.24,5
Nasarawa,Kokona,SMC,Oke-Ero,july,1706,2024,3,-1,0.96,0.24,5
Nasarawa,Kokona,SMC,Oke-Ero,july,1736,2024,4,-1,0.96,0.24,5
Nasarawa,Lafia,SMC,Alkaleri,july,1646,2024,1,-1,0.96,0.24,5
Nasarawa,Lafia,SMC,Alkaleri,july,1676,2024,2,-1,0.96,0.24,5
Nasarawa,Lafia,SMC,Alkaleri,july,1706,2024,3,-1,0.96,0.24,5
Nasarawa,Lafia,SMC,Alkaleri,july,1736,2024,4,-1,0.96,0.24,5
Nasarawa,Nasarawa-Eggon,SMC,Alkaleri,july,1646,2024,1,-1,0.96,0.24,5
Nasarawa,Nasarawa-Eggon,SMC,Alkaleri,july,1676,2024,2,-1,0.96,0.24,5
Nasarawa,Nasarawa-Eggon,SMC,Alkaleri,july,1706,2024,3,-1,0.96,0.24,5
Nasarawa,Nasarawa-Eggon,SMC,Alkaleri,july,1736,2024,4,-1,0.96,0.24,5
Nasarawa,Nasarawa2,SMC,Keana,august,1678,2024,1,-1,0.96,0.24,5
Nasarawa,Nasarawa2,SMC,Keana,august,1708,2024,2,-1,0.96,0.24,5
Nasarawa,Nasarawa2,SMC,Keana,august,1738,2024,3,-1,0.96,0.24,5
Nasarawa,Nasarawa2,SMC,Keana,august,1768,2024,4,-1,0.96,0.24,5
Nasarawa,Obi2,SMC,Keana,august,1678,2024,1,-1,0.96,0.24,5
Nasarawa,Obi2,SMC,Keana,august,1708,2024,2,-1,0.96,0.24,5
Nasarawa,Obi2,SMC,Keana,august,1738,2024,3,-1,0.96,0.24,5
Nasarawa,Obi2,SMC,Keana,august,1768,2024,4,-1,0.96,0.24,5
Nasarawa,Toto,SMC,Keana,august,1678,2024,1,-1,0.96,0.24,5
Nasarawa,Toto,SMC,Keana,august,1708,2024,2,-1,0.96,0.24,5
Nasarawa,Toto,SMC,Keana,august,1738,2024,3,-1,0.96,0.24,5
Nasarawa,Toto,SMC,Keana,august,1768,2024,4,-1,0.96,0.24,5
Nasarawa,Wamba,SMC,Alkaleri,july,1646,2024,1,-1,0.96,0.24,5
Nasarawa,Wamba,SMC,Alkaleri,july,1676,2024,2,-1,0.96,0.24,5
Nasarawa,Wamba,SMC,Alkaleri,july,1706,2024,3,-1,0.96,0.24,5
