,adm1,LGA,MapB_mix,llin,repDS,year,LGA_old,U5_ITN_use,six_nine_ITN_use,ten_eighteen_ITN_use,over_eighteen_ITN_use,mortality_rate,kill_rate,round,peak,simday
897,Kogi,Ajaokuta,CM+IPTp+IRS+SMC,itn_pbo,Owan East,2020,Ajaokuta,0.4,0.416666667,0.407407407,0.413043478,0.321205627,0.394962504,1,march,70
898,Kogi,Ajaokuta,CM+IPTp+IRS+SMC,itn_pbo,Owan East,2023,Ajaokuta,0.4,0.416666667,0.407407407,0.413043478,0.321205627,0.394962504,2,march,1165
899,Kogi,Ankpa,CM+IPTp+LLINs+IPTi,itn ,Owan East,2020,Ankpa,0.409335716,0.263829772,0.384044517,0.327565622,0.382494781,0.445447774,1,march,70
900,Kogi,Ankpa,CM+IPTp+LLINs+IPTi,itn ,Owan East,2023,Ankpa,0.409335716,0.263829772,0.384044517,0.327565622,0.382494781,0.445447774,2,march,1165
901,Kogi,Bassa1,CM+IPTp+LLINs+SMC,itn ,Keana,2020,Bassa1,0.9,0.75,0.770833333,0.846153846,0.406315085,0.464886674,1,august,223
902,Kogi,Bassa1,CM+IPTp+LLINs+SMC,itn ,Keana,2023,Bassa1,0.9,0.75,0.770833333,0.846153846,0.406315085,0.464886674,2,august,1318
903,Kogi,Dekina,CM+IPTp+LLINs+SMC,itn ,Owan East,2020,Dekina,0.22239362,0.223553422,0.186247591,0.329535015,0.371777405,0.436648124,1,march,70
904,Kogi,Dekina,CM+IPTp+LLINs+SMC,itn ,Owan East,2023,Dekina,0.22239362,0.223553422,0.186247591,0.329535015,0.371777405,0.436648124,2,march,1165
905,Kogi,Ibaji,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2020,Ibaji,0.526264619,0.509690941,0.423182439,0.608589306,0.335530068,0.406770517,1,june,162
906,Kogi,Ibaji,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2023,Ibaji,0.526264619,0.509690941,0.423182439,0.608589306,0.335530068,0.406770517,2,june,1257
907,Kogi,Idah,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2020,Idah,0.276486564,0.224106265,0.160050482,0.188842186,0.382023573,0.445061456,1,june,162
908,Kogi,Idah,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2023,Idah,0.276486564,0.224106265,0.160050482,0.188842186,0.382023573,0.445061456,2,june,1257
909,Kogi,Igalamela-Odolu,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2020,Igalamela-Odolu,0.845747123,0.769543044,0.693778231,0.720103359,0.344682632,0.414321376,1,june,162
910,Kogi,Igalamela-Odolu,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2023,Igalamela-Odolu,0.845747123,0.769543044,0.693778231,0.720103359,0.344682632,0.414321376,2,june,1257
911,Kogi,Ijumu,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2020,Ijumu,0.55,0.666666667,0.583333333,0.54,0.312708323,0.387970309,1,july,186
912,Kogi,Ijumu,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2023,Ijumu,0.55,0.666666667,0.583333333,0.54,0.312708323,0.387970309,2,july,1281
913,Kogi,Kabba-Bunu,CM+IPTp+LLINs+SMC,itn ,Oke-Ero,2020,Kabba/Bunu,0.535581734,0.361650218,0.434111405,0.5,0.319779497,0.393788165,1,july,186
914,Kogi,Kabba-Bunu,CM+IPTp+LLINs+SMC,itn ,Oke-Ero,2023,Kabba/Bunu,0.535581734,0.361650218,0.434111405,0.5,0.319779497,0.393788165,2,july,1281
915,Kogi,Kogi,CM+IPTp+IRS+SMC,itn_pbo,Keana,2020,Kogi,0.363636364,0.1,0.166666667,0.301886792,0.368216183,0.433718849,1,august,223
916,Kogi,Kogi,CM+IPTp+IRS+SMC,itn_pbo,Keana,2023,Kogi,0.363636364,0.1,0.166666667,0.301886792,0.368216183,0.433718849,2,august,1318
917,Kogi,Lokoja,CM+IPTp+LLINs+SMC,itn ,Keana,2020,Lokoja,0.605339166,0.541794922,0.421650388,0.591267231,0.314676325,0.389588612,1,august,223
918,Kogi,Lokoja,CM+IPTp+LLINs+SMC,itn ,Keana,2023,Lokoja,0.605339166,0.541794922,0.421650388,0.591267231,0.314676325,0.389588612,2,august,1318
919,Kogi,Mopa-Muro,CM+IPTp+IRS+IPTi,itn_pbo,Oke-Ero,2020,Mopa-Muro,0.391788901,0.299429972,0.260379648,0.355121446,0.291856976,0.370880339,1,july,186
920,Kogi,Mopa-Muro,CM+IPTp+IRS+IPTi,itn_pbo,Oke-Ero,2023,Mopa-Muro,0.391788901,0.299429972,0.260379648,0.355121446,0.291856976,0.370880339,2,july,1281
921,Kogi,Ofu,CM+IPTp+LLINs+IPTi,itn ,Owan East,2020,Ofu,0.540084421,0.414473633,0.407294799,0.568438009,0.33495597,0.406296962,1,march,70
922,Kogi,Ofu,CM+IPTp+LLINs+IPTi,itn ,Owan East,2023,Ofu,0.540084421,0.414473633,0.407294799,0.568438009,0.33495597,0.406296962,2,march,1165
923,Kogi,Ogori-Mangongo,CM+IPTp+LLINs+IPTi,itn ,Owan East,2020,Ogori/Mangongo,0.464431748,0.418946669,0.343821936,0.380122437,0.310733482,0.386347145,1,march,70
924,Kogi,Ogori-Mangongo,CM+IPTp+LLINs+IPTi,itn ,Owan East,2023,Ogori/Mangongo,0.464431748,0.418946669,0.343821936,0.380122437,0.310733482,0.386347145,2,march,1165
925,Kogi,Okehi,CM+IPTp+LLINs+SMC,itn ,Owan East,2020,Okehi,0.75,0.571428571,0.333333333,0.512820513,0.293031638,0.371839834,1,march,70
926,Kogi,Okehi,CM+IPTp+LLINs+SMC,itn ,Owan East,2023,Okehi,0.75,0.571428571,0.333333333,0.512820513,0.293031638,0.371839834,2,march,1165
927,Kogi,Okene,CM+IPTp+LLINs+IPTi,itn ,Owan East,2020,Okene,0.516561461,0.448181307,0.306656436,0.491094608,0.275677686,0.357715363,1,march,70
928,Kogi,Okene,CM+IPTp+LLINs+IPTi,itn ,Owan East,2023,Okene,0.516561461,0.448181307,0.306656436,0.491094608,0.275677686,0.357715363,2,march,1165
929,Kogi,Olamabolo,CM+IPTp+LLINs+IPTi,itn ,Owan East,2020,Olamabolo,0.36041507,0.629779202,0.288515541,0.315320738,0.317039805,0.391533051,1,march,70
930,Kogi,Olamabolo,CM+IPTp+LLINs+IPTi,itn ,Owan East,2023,Olamabolo,0.36041507,0.629779202,0.288515541,0.315320738,0.317039805,0.391533051,2,march,1165
931,Kogi,Omala,CM+IPTp+LLINs+SMC,itn ,Keana,2020,Omala,0.122571401,0.032353346,0.182721127,0.20689111,0.455368605,0.504091735,1,august,223
932,Kogi,Omala,CM+IPTp+LLINs+SMC,itn ,Keana,2023,Omala,0.122571401,0.032353346,0.182721127,0.20689111,0.455368605,0.504091735,2,august,1318
933,Kogi,Yagba East,CM+IPTp+LLINs+SMC,itn ,Oke-Ero,2020,Yagba East,0.529411765,0.6,0.375,0.535714286,0.291276571,0.370406416,1,july,186
934,Kogi,Yagba East,CM+IPTp+LLINs+SMC,itn ,Oke-Ero,2023,Yagba East,0.529411765,0.6,0.375,0.535714286,0.291276571,0.370406416,2,july,1281
935,Kogi,Yagba West,CM+IPTp+LLINs+SMC,itn ,Oke-Ero,2020,Yagba West,0.25,0.5,0.5,0.517241379,0.304086126,0.380889805,1,july,186
936,Kogi,Yagba West,CM+IPTp+LLINs+SMC,itn ,Oke-Ero,2023,Yagba West,0.25,0.5,0.5,0.517241379,0.304086126,0.380889805,2,july,1281
937,Kwara,Asa,CM+IPTp+IRS+IPTi,itn_pbo,Oke-Ero,2020,Asa,0.393939394,0.260869565,0.266666667,0.440677966,0.293917451,0.372563685,1,july,186
938,Kwara,Asa,CM+IPTp+IRS+IPTi,itn_pbo,Oke-Ero,2023,Asa,0.393939394,0.260869565,0.266666667,0.440677966,0.293917451,0.372563685,2,july,1281
939,Kwara,Baruten,CM+IPTp+LLINs+SMC,itn ,Oke-Ero,2020,Baruten,0.353383442,0.230601131,0.234270389,0.336931011,0.347941602,0.417009995,1,july,186
940,Kwara,Baruten,CM+IPTp+LLINs+SMC,itn ,Oke-Ero,2023,Baruten,0.353383442,0.230601131,0.234270389,0.336931011,0.347941602,0.417009995,2,july,1281
941,Kwara,Edu,CM+IPTp+LLINs+SMC,itn ,Oke-Ero,2020,Edu,0.275828235,0.222354339,0.238085868,0.365918206,0.339359862,0.409929917,1,july,186
942,Kwara,Edu,CM+IPTp+LLINs+SMC,itn ,Oke-Ero,2023,Edu,0.275828235,0.222354339,0.238085868,0.365918206,0.339359862,0.409929917,2,july,1281
943,Kwara,Ekiti,CM+IPTp+IRS+IPTi,itn_pbo,Oke-Ero,2020,Ekiti,0.358598375,0.075483829,0.228405589,0.226141753,0.316166435,0.390814415,1,july,186
944,Kwara,Ekiti,CM+IPTp+IRS+IPTi,itn_pbo,Oke-Ero,2023,Ekiti,0.358598375,0.075483829,0.228405589,0.226141753,0.316166435,0.390814415,2,july,1281
945,Kwara,Ifelodun1,CM+IPTp+LLINs+SMC,itn ,Oke-Ero,2020,Ifelodun1,0.367932207,0.306901545,0.247713367,0.460711266,0.357982328,0.425290104,1,july,186
946,Kwara,Ifelodun1,CM+IPTp+LLINs+SMC,itn ,Oke-Ero,2023,Ifelodun1,0.367932207,0.306901545,0.247713367,0.460711266,0.357982328,0.425290104,2,july,1281
947,Kwara,Ilorin South,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2020,Ilorin South,0.391788901,0.299429972,0.260379648,0.355121446,0.316790933,0.391328258,1,july,186
948,Kwara,Ilorin South,CM+IPTp+LLINs+IPTi,itn ,Oke-Ero,2023,Ilorin South,0.391788901,0.299429972,0.260379648,0.355121446,0.316790933,0.391328258,2,july,1281
949,Kwara,Irepodun1,CM+IPTp+LLINs+IPTi,itn ,Owan East,2020,Irepodun1,0.191973375,0.155091047,0.287478323,0.3102155,0.354587436,0.422491317,1,march,70
950,Kwara,Irepodun1,CM+IPTp+LLINs+IPTi,itn ,Owan East,2023,Irepodun1,0.191973375,0.155091047,0.287478323,0.3102155,0.354587436,0.422491317,2,march,1165
951,Kwara,Isin,CM+IPTp+IRS+IPTi,itn_pbo,Oke-Ero,2020,Isin,0.299054347,0.166666667,0.178191485,0.340654862,0.349688854,0.418451319,1,july,186
952,Kwara,Isin,CM+IPTp+IRS+IPTi,itn_pbo,Oke-Ero,2023,Isin,0.299054347,0.166666667,0.178191485,0.340654862,0.349688854,0.418451319,2,july,1281
953,Kwara,Kaiama,CM+IPTp+IRS+SMC,itn_pbo,Oke-Ero,2020,Kaiama,0.619047619,0.59375,0.347826087,0.638888889,0.409404988,0.467392893,1,july,186
954,Kwara,Kaiama,CM+IPTp+IRS+SMC,itn_pbo,Oke-Ero,2023,Kaiama,0.619047619,0.59375,0.347826087,0.638888889,0.409404988,0.467392893,2,july,1281
955,Kwara,Moro,CM+IPTp+IRS+SMC,itn_pbo,Oke-Ero,2020,Moro,0.208333333,0.25,0.108108108,0.2,0.336971467,0.407959544,1,july,186
956,Kwara,Moro,CM+IPTp+IRS+SMC,itn_pbo,Oke-Ero,2023,Moro,0.208333333,0.25,0.108108108,0.2,0.336971467,0.407959544,2,july,1281
957,Kwara,Offa,CM+IPTp+IRS+IPTi,itn_pbo,Akinyele,2020,Offa,0.243887332,0.268292669,0.286452093,0.303979904,0.350724749,0.419305771,1,may,131
958,Kwara,Offa,CM+IPTp+IRS+IPTi,itn_pbo,Akinyele,2023,Offa,0.243887332,0.268292669,0.286452093,0.303979904,0.350724749,0.419305771,2,may,1226
959,Kwara,Oke-Ero,CM+IPTp+IRS+SMC,itn_pbo,Oke-Ero,2020,Oke-Ero,0.133333333,0.090909091,0.210526316,0.208333333,0.328086235,0.400631968,1,july,186
960,Kwara,Oke-Ero,CM+IPTp+IRS+SMC,itn_pbo,Oke-Ero,2023,Oke-Ero,0.133333333,0.090909091,0.210526316,0.208333333,0.328086235,0.400631968,2,july,1281
961,Kwara,Oyun,CM+IPTp+IRS+IPTi,itn_pbo,Oke-Ero,2020,Oyun,0.411474907,0.116692039,0.26626085,0.369624561,0.379244204,0.442781654,1,july,186
962,Kwara,Oyun,CM+IPTp+IRS+IPTi,itn_pbo,Oke-Ero,2023,Oyun,0.411474907,0.116692039,0.26626085,0.369624561,0.379244204,0.442781654,2,july,1281
963,Kwara,Pategi,CM+IPTp+IRS+SMC,itn_pbo,Oke-Ero,2020,Pategi,0.764705882,0.4,0.222222222,0.755102041,0.318277299,0.392551518,1,july,186
964,Kwara,Pategi,CM+IPTp+IRS+SMC,itn_pbo,Oke-Ero,2023,Pategi,0.764705882,0.4,0.222222222,0.755102041,0.318277299,0.392551518,2,july,1281
965,Lagos,Badagry,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2020,Badagry,0.375,0.333333333,0.344827586,0.264150943,0.426397668,0.48109727,1,june,162
966,Lagos,Badagry,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2023,Badagry,0.375,0.333333333,0.344827586,0.264150943,0.426397668,0.48109727,2,june,1257
967,Lagos,Epe,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2020,Epe,0.076923077,0.25,0.166666667,0.18,0.40174632,0.461173792,1,june,162
968,Lagos,Epe,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2023,Epe,0.076923077,0.25,0.166666667,0.18,0.40174632,0.461173792,2,june,1257
969,Lagos,Ibeju-Lekki,CM+IPTp+IRS+IPTi,itn_pbo,Uzo-Uwani,2020,Ibeju/Lekki,0.243243243,0.2,0.115384615,0.257575758,0.430387467,0.484293743,1,june,162
970,Lagos,Ibeju-Lekki,CM+IPTp+IRS+IPTi,itn_pbo,Uzo-Uwani,2023,Ibeju/Lekki,0.243243243,0.2,0.115384615,0.257575758,0.430387467,0.484293743,2,june,1257
971,Lagos,Ifako-Ijaye,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2020,Ifako-Ijaye,0.276486564,0.224106265,0.160050482,0.031920249,0.390672088,0.45214207,1,june,162
972,Lagos,Ifako-Ijaye,CM+IPTp+LLINs+IPTi,itn ,Uzo-Uwani,2023,Ifako-Ijaye,0.276486564,0.224106265,0.160050482,0.031920249,0.390672088,0.45214207,2,june,1257
973,Lagos,Lagos Mainland,CM+IPTp+IRS+IPTi,itn_pbo,Isoko South,2020,Lagos Mainland,0.02523659,0.255845189,0.17817353,0.087849209,0.470933929,0.516213299,1,june,162
974,Lagos,Lagos Mainland,CM+IPTp+IRS+IPTi,itn_pbo,Isoko South,2023,Lagos Mainland,0.02523659,0.255845189,0.17817353,0.087849209,0.470933929,0.516213299,2,june,1257
975,Lagos,Ojo,CM+IPTp+LLINs+IPTi,itn ,Isoko South,2020,Ojo,0.278301893,0.289831061,0.147221679,0.192058757,0.435361631,0.488266396,1,june,162
976,Lagos,Ojo,CM+IPTp+LLINs+IPTi,itn ,Isoko South,2023,Ojo,0.278301893,0.289831061,0.147221679,0.192058757,0.435361631,0.488266396,2,june,1257
977,Nasarawa,Akwanga,CM+IPTp+IRS+SMC,itn_pbo,Oke-Ero,2021,Akwanga,0.822883221,0.800838317,0.727112838,0.792005115,0.509076895,0.545084849,1,july,551
978,Nasarawa,Akwanga,CM+IPTp+IRS+SMC,itn_pbo,Oke-Ero,2024,Akwanga,0.822883221,0.800838317,0.727112838,0.792005115,0.509076895,0.545084849,2,july,1646
979,Nasarawa,Awe,CM+IPTp+IRS+SMC,itn_pbo,Keana,2021,Awe,0.605432934,0.429533507,0.468947384,0.732287966,0.564364244,0.584430432,1,august,588
980,Nasarawa,Awe,CM+IPTp+IRS+SMC,itn_pbo,Keana,2024,Awe,0.605432934,0.429533507,0.468947384,0.732287966,0.564364244,0.584430432,2,august,1683
981,Nasarawa,Doma,CM+IPTp+IRS+SMC,itn_pbo,Keana,2021,Doma,0.738946068,0.484623909,0.332206395,0.600357251,0.39040939,0.451927322,1,august,588
982,Nasarawa,Doma,CM+IPTp+IRS+SMC,itn_pbo,Keana,2024,Doma,0.738946068,0.484623909,0.332206395,0.600357251,0.39040939,0.451927322,2,august,1683
983,Nasarawa,Karu,CM+IPTp+IRS+SMC,itn_pbo,Oke-Ero,2021,Karu,0.380360634,0.380141437,0.448174308,0.397831492,0.470750314,0.516071368,1,july,551
984,Nasarawa,Karu,CM+IPTp+IRS+SMC,itn_pbo,Oke-Ero,2024,Karu,0.380360634,0.380141437,0.448174308,0.397831492,0.470750314,0.516071368,2,july,1646
985,Nasarawa,Keana,CM+IPTp+IRS+SMC,itn_pbo,Keana,2021,Keana,0.511047108,0.441048146,0.346819024,0.589015934,0.38719336,0.449296597,1,august,588
986,Nasarawa,Keana,CM+IPTp+IRS+SMC,itn_pbo,Keana,2024,Keana,0.511047108,0.441048146,0.346819024,0.589015934,0.38719336,0.449296597,2,august,1683
987,Nasarawa,Keffi,CM+IPTp+IRS+SMC,itn_pbo,Oke-Ero,2021,Keffi,0.722389048,0.429725569,0.434474849,0.570575557,0.452112722,0.5015342,1,july,551
988,Nasarawa,Keffi,CM+IPTp+IRS+SMC,itn_pbo,Oke-Ero,2024,Keffi,0.722389048,0.429725569,0.434474849,0.570575557,0.452112722,0.5015342,2,july,1646
989,Nasarawa,Kokona,CM+IPTp+IRS+SMC,itn_pbo,Oke-Ero,2021,Kokona,0.729032252,0.640765073,0.538461538,0.659225087,0.460705224,0.508267659,1,july,551
990,Nasarawa,Kokona,CM+IPTp+IRS+SMC,itn_pbo,Oke-Ero,2024,Kokona,0.729032252,0.640765073,0.538461538,0.659225087,0.460705224,0.508267659,2,july,1646
991,Nasarawa,Lafia,CM+IPTp+IRS+SMC,itn_pbo,Alkaleri,2021,Lafia,0.501905966,0.364569988,0.269162619,0.465595333,0.503966925,0.541291955,1,july,551
992,Nasarawa,Lafia,CM+IPTp+IRS+SMC,itn_pbo,Alkaleri,2024,Lafia,0.501905966,0.364569988,0.269162619,0.465595333,0.503966925,0.541291955,2,july,1646
993,Nasarawa,Nasarawa-Eggon,CM+IPTp+IRS+SMC,itn_pbo,Alkaleri,2021,Nasarawa-Eggon,0.692307692,0.666666667,0.620689655,0.658536585,0.497648158,0.536568319,1,july,551
994,Nasarawa,Nasarawa-Eggon,CM+IPTp+IRS+SMC,itn_pbo,Alkaleri,2024,Nasarawa-Eggon,0.692307692,0.666666667,0.620689655,0.658536585,0.497648158,0.536568319,2,july,1646
995,Nasarawa,Nasarawa2,CM+IPTp+IRS+SMC,itn_pbo,Keana,2021,Nasarawa2,0.656017976,0.461261583,0.483376965,0.64975546,0.379114078,0.442674871,1,august,588
996,Nasarawa,Nasarawa2,CM+IPTp+IRS+SMC,itn_pbo,Keana,2024,Nasarawa2,0.656017976,0.461261583,0.483376965,0.64975546,0.379114078,0.442674871,2,august,1683
997,Nasarawa,Obi2,CM+IPTp+IRS+SMC,itn_pbo,Keana,2021,Obi2,0.823529412,0.85,0.294117647,0.8,0.47867099,0.522169724,1,august,588
998,Nasarawa,Obi2,CM+IPTp+IRS+SMC,itn_pbo,Keana,2024,Obi2,0.823529412,0.85,0.294117647,0.8,0.47867099,0.522169724,2,august,1683
999,Nasarawa,Toto,CM+IPTp+IRS+SMC,itn_pbo,Keana,2021,Toto,0.665760191,0.576987785,0.491463825,0.630641004,0.39100856,0.452417095,1,august,588
1000,Nasarawa,Toto,CM+IPTp+IRS+SMC,itn_pbo,Keana,2024,Toto,0.665760191,0.576987785,0.491463825,0.630641004,0.39100856,0.452417095,2,august,1683
1001,Nasarawa,Wamba,CM+IPTp+IRS+SMC,itn_pbo,Alkaleri,2021,Wamba,0.941176471,0.5,0.71875,0.819444444,0.418578169,0.474808309,1,july,551
1002,Nasarawa,Wamba,CM+IPTp+IRS+SMC,itn_pbo,Alkaleri,2024,Wamba,0.941176471,0.5,0.71875,0.819444444,0.418578169,0.474808309,2,july,1646
1003,Niger,Agaie,CM+IPTp+IRS+SMC,itn_pbo,Oke-Ero,2022,Agaie,0.391788901,0.299429972,0.260379648,0.355121446,0.469310553,0.514957552,1,july,916
1004,Niger,Agaie,CM+IPTp+IRS+SMC,itn_pbo,Oke-Ero,2025,Agaie,0.391788901,0.299429972,0.260379648,0.355121446,0.469310553,0.514957552,2,july,2011
1005,Niger,Agwara,CM+IPTp+IRS+SMC,itn_pbo,Birnin Kebbi,2022,Agwara,0.789226475,0.614967322,0.534978419,0.78771905,0.513248554,0.548162892,1,august,953
1006,Niger,Agwara,CM+IPTp+IRS+SMC,itn_pbo,Birnin Kebbi,2025,Agwara,0.789226475,0.614967322,0.534978419,0.78771905,0.513248554,0.548162892,2,august,2048
1007,Niger,Bida,CM+IPTp+IRS+SMC,itn_pbo,Oke-Ero,2022,Bida,0.391304348,0.181818182,0.155555556,0.340909091,0.354220152,0.422188464,1,july,916
1008,Niger,Bida,CM+IPTp+IRS+SMC,itn_pbo,Oke-Ero,2025,Bida,0.391304348,0.181818182,0.155555556,0.340909091,0.354220152,0.422188464,2,july,2011
1009,Niger,Borgu,CM+IPTp+IRS+SMC,itn_pbo,Oke-Ero,2022,Borgu,0.142857143,0.043478261,0.181818182,0.134328358,0.335547745,0.406785099,1,july,916
1010,Niger,Borgu,CM+IPTp+IRS+SMC,itn_pbo,Oke-Ero,2025,Borgu,0.142857143,0.043478261,0.181818182,0.134328358,0.335547745,0.406785099,2,july,2011
1011,Niger,Bosso,CM+IPTp+IRS+SMC,itn_pbo,Keana,2022,Bosso,0.359945185,0.318367248,0.268395424,0.398904399,0.45101388,0.500669413,1,august,953
1012,Niger,Bosso,CM+IPTp+IRS+SMC,itn_pbo,Keana,2025,Bosso,0.359945185,0.318367248,0.268395424,0.398904399,0.45101388,0.500669413,2,august,2048
1013,Niger,Chanchaga,CM+IPTp+IRS+SMC,itn_pbo,Keana,2022,Chanchaga,0.343627973,0.174183095,0.194156293,0.327245053,0.393820889,0.454714405,1,august,953
1014,Niger,Chanchaga,CM+IPTp+IRS+SMC,itn_pbo,Keana,2025,Chanchaga,0.343627973,0.174183095,0.194156293,0.327245053,0.393820889,0.454714405,2,august,2048
1015,Niger,Edati,CM+IPTp+LLINs+SMC,itn ,Oke-Ero,2022,Edati,0.470588235,0.375,0.266666667,0.536231884,0.417118573,0.473631021,1,july,916
1016,Niger,Edati,CM+IPTp+LLINs+SMC,itn ,Oke-Ero,2025,Edati,0.470588235,0.375,0.266666667,0.536231884,0.417118573,0.473631021,2,july,2011
1017,Niger,Gbako,CM+IPTp+IRS+SMC,itn_pbo,Oke-Ero,2022,Gbako,0.166666667,0.121212121,0.260379648,0.141025641,0.413494411,0.470703464,1,july,916
1018,Niger,Gbako,CM+IPTp+IRS+SMC,itn_pbo,Oke-Ero,2025,Gbako,0.166666667,0.121212121,0.260379648,0.141025641,0.413494411,0.470703464,2,july,2011
1019,Niger,Gurara,CM+IPTp+IRS+SMC,itn_pbo,Oke-Ero,2022,Gurara,0.391788901,0.299429972,0.260379648,0.355121446,0.530491978,0.560704096,1,july,916
1020,Niger,Gurara,CM+IPTp+IRS+SMC,itn_pbo,Oke-Ero,2025,Gurara,0.391788901,0.299429972,0.260379648,0.355121446,0.530491978,0.560704096,2,july,2011
1021,Niger,Katcha,CM+IPTp+IRS+SMC,itn_pbo,Oke-Ero,2022,Katcha,0.380502224,0.123584445,0.1324138,0.310474544,0.42622003,0.480954753,1,july,916
1022,Niger,Katcha,CM+IPTp+IRS+SMC,itn_pbo,Oke-Ero,2025,Katcha,0.380502224,0.123584445,0.1324138,0.310474544,0.42622003,0.480954753,2,july,2011
1023,Niger,Kontagora,CM+IPTp+IRS+SMC,itn_pbo,Oke-Ero,2022,Kontagora,0.314253047,0.161544985,0.137070127,0.274759284,0.60860437,0.613446079,1,july,916
1024,Niger,Kontagora,CM+IPTp+IRS+SMC,itn_pbo,Oke-Ero,2025,Kontagora,0.314253047,0.161544985,0.137070127,0.274759284,0.60860437,0.613446079,2,july,2011
1025,Niger,Lapai,CM+IPTp+IRS+SMC,itn_pbo,Oke-Ero,2022,Lapai,0.391788901,0.299429972,0.260379648,0.355121446,0.420239724,0.476147229,1,july,916
1026,Niger,Lapai,CM+IPTp+IRS+SMC,itn_pbo,Oke-Ero,2025,Lapai,0.391788901,0.299429972,0.260379648,0.355121446,0.420239724,0.476147229,2,july,2011
1027,Niger,Lavun,CM+IPTp+IRS+SMC,itn_pbo,Oke-Ero,2022,Lavun,0.340848191,0.286407935,0.176210845,0.31019557,0.535336764,0.564173288,1,july,916
1028,Niger,Lavun,CM+IPTp+IRS+SMC,itn_pbo,Oke-Ero,2025,Lavun,0.340848191,0.286407935,0.176210845,0.31019557,0.535336764,0.564173288,2,july,2011
1029,Niger,Magama,CM+IPTp+IRS+SMC,itn_pbo,Oke-Ero,2022,Magama,0.352184692,0.230655127,0.184593034,0.348613248,0.472155733,0.517157065,1,july,916
1030,Niger,Magama,CM+IPTp+IRS+SMC,itn_pbo,Oke-Ero,2025,Magama,0.352184692,0.230655127,0.184593034,0.348613248,0.472155733,0.517157065,2,july,2011
1031,Niger,Mariga,CM+IPTp+IRS+SMC,itn_pbo,Oke-Ero,2022,Mariga,0.436363636,0.103448276,0.08,0.430555556,0.651231893,0.639142834,1,july,916
1032,Niger,Mariga,CM+IPTp+IRS+SMC,itn_pbo,Oke-Ero,2025,Mariga,0.436363636,0.103448276,0.08,0.430555556,0.651231893,0.639142834,2,july,2011
1033,Niger,Mashegu,CM+IPTp+IRS+SMC,itn_pbo,Oke-Ero,2022,Mashegu,0.391788901,0.299429972,0.260379648,0.355121446,0.469502121,0.515105843,1,july,916
1034,Niger,Mashegu,CM+IPTp+IRS+SMC,itn_pbo,Oke-Ero,2025,Mashegu,0.391788901,0.299429972,0.260379648,0.355121446,0.469502121,0.515105843,2,july,2011
1035,Niger,Mokwa,CM+IPTp+IRS+SMC,itn_pbo,Oke-Ero,2022,Mokwa,0.453568073,0.245256575,0.232270097,0.433460148,0.422191007,0.477717867,1,july,916
1036,Niger,Mokwa,CM+IPTp+IRS+SMC,itn_pbo,Oke-Ero,2025,Mokwa,0.453568073,0.245256575,0.232270097,0.433460148,0.422191007,0.477717867,2,july,2011
1037,Niger,Muya,CM+IPTp+IRS+SMC,itn_pbo,Giwa,2022,Muya,0.488372093,0.166666667,0.035714286,0.394366197,0.602049914,0.60929501,1,august,953
1038,Niger,Muya,CM+IPTp+IRS+SMC,itn_pbo,Giwa,2025,Muya,0.488372093,0.166666667,0.035714286,0.394366197,0.602049914,0.60929501,2,august,2048
1039,Niger,Pailoro,CM+IPTp+IRS+SMC,itn_pbo,Oke-Ero,2022,Pailoro,0.232081151,0.111427771,0.111189888,0.215628656,0.511626287,0.546967894,1,july,916
1040,Niger,Pailoro,CM+IPTp+IRS+SMC,itn_pbo,Oke-Ero,2025,Pailoro,0.232081151,0.111427771,0.111189888,0.215628656,0.511626287,0.546967894,2,july,2011
1041,Niger,Rafi,CM+IPTp+IRS+SMC,itn_pbo,Oke-Ero,2022,Rafi,0.453310856,0.38809097,0.286600197,0.460372282,0.550360117,0.574772763,1,july,916
1042,Niger,Rafi,CM+IPTp+IRS+SMC,itn_pbo,Oke-Ero,2025,Rafi,0.453310856,0.38809097,0.286600197,0.460372282,0.550360117,0.574772763,2,july,2011
1043,Niger,Rijau,CM+IPTp+IRS+SMC,itn_pbo,Alkaleri,2022,Rijau,0.484534717,0.96875,0.638888889,0.984615385,0.589881947,0.601450652,1,july,916
1044,Niger,Rijau,CM+IPTp+IRS+SMC,itn_pbo,Alkaleri,2025,Rijau,0.484534717,0.96875,0.638888889,0.984615385,0.589881947,0.601450652,2,july,2011
