,X1,LGA,repDS,year,LGA_old,U5_ITN_use,six_nine_ITN_use,ten_eighteen_ITN_use,over_eighteen_ITN_use,mortality_rate,kill_rate,block_initial,round,peak,simday,adm1,llins1
1815,285,Magumeri,Gawabawa,2020,Magumeri,0.8,0.8,0.8,0.8,0.783011005,0.7516759,0.916299033,1,august,223,Borno,PBO
1816,2851,Magumeri,Gawabawa,2023,Magumeri,0.8,0.8,0.8,0.8,0.783011005,0.7516759,0.916299033,2,august,1318,Borno,PBO
1817,2852,Magumeri,Gawabawa,2026,Magumeri,0.8,0.8,0.8,0.8,0.783011005,0.7516759,0.916299033,3,august,2413,Borno,PBO
1818,2853,Magumeri,Gawabawa,2029,Magumeri,0.8,0.8,0.8,0.8,0.783011005,0.7516759,0.916299033,4,august,3508,Borno,PBO
1819,831,Mai'Adua,Rimi,2021,Mai'Adua,0.87804878,0.918918919,0.90625,0.961538462,0.639919513,0.750174703,0.827712113,1,march,435,Katsina,PBO
1820,8311,Mai'Adua,Rimi,2024,Mai'Adua,0.87804878,0.918918919,0.90625,0.961538462,0.639919513,0.750174703,0.827712113,2,march,1530,Katsina,PBO
1821,8312,Mai'Adua,Rimi,2027,Mai'Adua,0.87804878,0.918918919,0.90625,0.961538462,0.639919513,0.750174703,0.827712113,3,march,2625,Katsina,PBO
1822,8313,Mai'Adua,Rimi,2030,Mai'Adua,0.87804878,0.918918919,0.90625,0.961538462,0.639919513,0.750174703,0.827712113,4,march,3720,Katsina,PBO
1823,287,Maiduguri,Darazo,2020,Maiduguri,0.8,0.8,0.8,0.8,0.77182807,0.699455384,0.53,1,july,186,Borno,Urban areas
1824,2871,Maiduguri,Darazo,2023,Maiduguri,0.8,0.8,0.8,0.8,0.77182807,0.699455384,0.53,2,july,1281,Borno,Urban areas
1825,2872,Maiduguri,Darazo,2026,Maiduguri,0.8,0.8,0.8,0.8,0.77182807,0.699455384,0.53,3,july,2376,Borno,Urban areas
1826,2873,Maiduguri,Darazo,2029,Maiduguri,0.8,0.8,0.8,0.8,0.77182807,0.699455384,0.53,4,july,3471,Borno,Urban areas
1827,833,Maigatari,Babura,2021,Maigatari,0.8,0.964814107,0.954923663,0.939594887,0.68089069,0.750738682,0.8601956,1,may,496,Jigawa,PBO
1828,8331,Maigatari,Babura,2024,Maigatari,0.8,0.964814107,0.954923663,0.939594887,0.68089069,0.750738682,0.8601956,2,may,1591,Jigawa,PBO
1829,8332,Maigatari,Babura,2027,Maigatari,0.8,0.964814107,0.954923663,0.939594887,0.68089069,0.750738682,0.8601956,3,may,2686,Jigawa,PBO
1830,8333,Maigatari,Babura,2030,Maigatari,0.8,0.964814107,0.954923663,0.939594887,0.68089069,0.750738682,0.8601956,4,may,3781,Jigawa,PBO
1831,1507,Maiha,Alkaleri,2020,Maiha,0.8,0.8,0.8,0.8,0.647421068,0.750288882,0.83419548,1,july,186,Adamawa,PBO
1832,15071,Maiha,Alkaleri,2023,Maiha,0.8,0.8,0.8,0.8,0.647421068,0.750288882,0.83419548,2,july,1281,Adamawa,PBO
1833,15072,Maiha,Alkaleri,2026,Maiha,0.8,0.8,0.8,0.8,0.647421068,0.750288882,0.83419548,3,july,2376,Adamawa,PBO
1834,15073,Maiha,Alkaleri,2029,Maiha,0.8,0.8,0.8,0.8,0.647421068,0.750288882,0.83419548,4,july,3471,Adamawa,PBO
1835,835,Maiyama,Birnin Kebbi,2021,Maiyama,0.875,0.8,0.8,0.8,0.635960953,0.750112248,0.824186416,1,august,588,Kebbi,PBO
1836,8351,Maiyama,Birnin Kebbi,2024,Maiyama,0.875,0.8,0.8,0.8,0.635960953,0.750112248,0.824186416,2,august,1683,Kebbi,PBO
1837,8352,Maiyama,Birnin Kebbi,2027,Maiyama,0.875,0.8,0.8,0.8,0.635960953,0.750112248,0.824186416,3,august,2778,Kebbi,PBO
1838,8353,Maiyama,Birnin Kebbi,2030,Maiyama,0.875,0.8,0.8,0.8,0.635960953,0.750112248,0.824186416,4,august,3873,Kebbi,PBO
1839,739,Makoda,Babura,2022,Makoda,0.8,0.8,0.8,0.8,0.698126715,0.750937343,0.871897764,1,may,861,Kano,PBO
1840,7391,Makoda,Babura,2025,Makoda,0.8,0.8,0.8,0.8,0.698126715,0.750937343,0.871897764,2,may,1956,Kano,PBO
1841,7392,Makoda,Babura,2028,Makoda,0.8,0.8,0.8,0.8,0.698126715,0.750937343,0.871897764,3,may,3051,Kano,PBO
1842,227,Makurdi,Keana,2020,Makurdi,0.805491132,0.8,0.8,0.8,0.369068798,0.736798493,0.65,1,august,223,Benue,PBO
1843,2271,Makurdi,Keana,2023,Makurdi,0.805491132,0.8,0.8,0.8,0.369068798,0.736798493,0.65,2,august,1318,Benue,PBO
1844,2272,Makurdi,Keana,2026,Makurdi,0.805491132,0.8,0.8,0.8,0.369068798,0.736798493,0.65,3,august,2413,Benue,PBO
1845,2273,Makurdi,Keana,2029,Makurdi,0.805491132,0.8,0.8,0.8,0.369068798,0.736798493,0.65,4,august,3508,Benue,PBO
1846,837,Malam Madori,Taura,2021,Malam Madori,0.857142857,0.818181818,0.875,0.931034483,0.663624026,0.750518096,0.847355412,1,july,551,Jigawa,PBO
1847,8371,Malam Madori,Taura,2024,Malam Madori,0.857142857,0.818181818,0.875,0.931034483,0.663624026,0.750518096,0.847355412,2,july,1646,Jigawa,PBO
1848,8372,Malam Madori,Taura,2027,Malam Madori,0.857142857,0.818181818,0.875,0.931034483,0.663624026,0.750518096,0.847355412,3,july,2741,Jigawa,PBO
1849,8373,Malam Madori,Taura,2030,Malam Madori,0.857142857,0.818181818,0.875,0.931034483,0.663624026,0.750518096,0.847355412,4,july,3836,Jigawa,PBO
1850,839,Malumfashi,Gwarzo,2021,Malumfashi,0.8,0.8,0.8,0.8,0.793678153,0.751746863,0.920609989,1,august,588,Katsina,PBO
1851,8391,Malumfashi,Gwarzo,2024,Malumfashi,0.8,0.8,0.8,0.8,0.793678153,0.751746863,0.920609989,2,august,1683,Katsina,PBO
1852,8392,Malumfashi,Gwarzo,2027,Malumfashi,0.8,0.8,0.8,0.8,0.793678153,0.751746863,0.920609989,3,august,2778,Katsina,PBO
1853,8393,Malumfashi,Gwarzo,2030,Malumfashi,0.8,0.8,0.8,0.8,0.793678153,0.751746863,0.920609989,4,august,3873,Katsina,PBO
1854,1221,Mangu,Darazo,2020,Mangu,0.8,0.8,0.8,0.8,0.474874026,0.74540649,0.65,1,july,186,Plateau,PBO
1855,12211,Mangu,Darazo,2023,Mangu,0.8,0.8,0.8,0.8,0.474874026,0.74540649,0.65,2,july,1281,Plateau,PBO
1856,12212,Mangu,Darazo,2026,Mangu,0.8,0.8,0.8,0.8,0.474874026,0.74540649,0.65,3,july,2376,Plateau,PBO
1857,12213,Mangu,Darazo,2029,Mangu,0.8,0.8,0.8,0.8,0.474874026,0.74540649,0.65,4,july,3471,Plateau,PBO
1858,841,Mani,Rimi,2021,Mani,0.8,0.8,0.8,0.8,0.663582347,0.750517535,0.847322981,1,march,435,Katsina,PBO
1859,8411,Mani,Rimi,2024,Mani,0.8,0.8,0.8,0.8,0.663582347,0.750517535,0.847322981,2,march,1530,Katsina,PBO
1860,8412,Mani,Rimi,2027,Mani,0.8,0.8,0.8,0.8,0.663582347,0.750517535,0.847322981,3,march,2625,Katsina,PBO
1861,8413,Mani,Rimi,2030,Mani,0.8,0.8,0.8,0.8,0.663582347,0.750517535,0.847322981,4,march,3720,Katsina,PBO
1862,1387,Maradun,Darazo,2020,Maradun,0.8,0.8,0.8,0.8,0.782439008,0.751671982,0.916061051,1,july,186,Zamfara,PBO
1863,13871,Maradun,Darazo,2023,Maradun,0.8,0.8,0.8,0.8,0.782439008,0.751671982,0.916061051,2,july,1281,Zamfara,PBO
1864,13872,Maradun,Darazo,2026,Maradun,0.8,0.8,0.8,0.8,0.782439008,0.751671982,0.916061051,3,july,2376,Zamfara,PBO
1865,13873,Maradun,Darazo,2029,Maradun,0.8,0.8,0.8,0.8,0.782439008,0.751671982,0.916061051,4,july,3471,Zamfara,PBO
1866,1003,Mariga,Oke-Ero,2022,Mariga,0.8,0.8,0.8,0.8,0.651231893,0.750344871,0.837392354,1,july,916,Niger,PBO
1867,10031,Mariga,Oke-Ero,2025,Mariga,0.8,0.8,0.8,0.8,0.651231893,0.750344871,0.837392354,2,july,2011,Niger,PBO
1868,10032,Mariga,Oke-Ero,2028,Mariga,0.8,0.8,0.8,0.8,0.651231893,0.750344871,0.837392354,3,july,3106,Niger,PBO
1869,673,Markafi,Gwarzo,2022,Markafi,0.8,0.8,0.8,0.8,0.721594857,0.751177694,0.886213404,1,august,953,Kaduna,PBO
1870,6731,Markafi,Gwarzo,2025,Markafi,0.8,0.8,0.8,0.8,0.721594857,0.751177694,0.886213404,2,august,2048,Kaduna,PBO
1871,6732,Markafi,Gwarzo,2028,Markafi,0.8,0.8,0.8,0.8,0.721594857,0.751177694,0.886213404,3,august,3143,Kaduna,PBO
1872,293,Marte,Babura,2020,Marte,0.8,0.8,0.8,0.8,0.719831894,0.751160739,0.88519842,1,may,131,Borno,PBO
1873,2931,Marte,Babura,2023,Marte,0.8,0.8,0.8,0.8,0.719831894,0.751160739,0.88519842,2,may,1226,Borno,PBO
1874,2932,Marte,Babura,2026,Marte,0.8,0.8,0.8,0.8,0.719831894,0.751160739,0.88519842,3,may,2321,Borno,PBO
1875,2933,Marte,Babura,2029,Marte,0.8,0.8,0.8,0.8,0.719831894,0.751160739,0.88519842,4,may,3416,Borno,PBO
1876,1391,Maru,Giwa,2020,Maru,0.8,0.8,0.8,0.8,0.663477353,0.750516122,0.847241253,1,august,223,Zamfara,PBO
1877,13911,Maru,Giwa,2023,Maru,0.8,0.8,0.8,0.8,0.663477353,0.750516122,0.847241253,2,august,1318,Zamfara,PBO
1878,13912,Maru,Giwa,2026,Maru,0.8,0.8,0.8,0.8,0.663477353,0.750516122,0.847241253,3,august,2413,Zamfara,PBO
1879,13913,Maru,Giwa,2029,Maru,0.8,0.8,0.8,0.8,0.663477353,0.750516122,0.847241253,4,august,3508,Zamfara,PBO
1880,1005,Mashegu,Oke-Ero,2022,Mashegu,0.8,0.8,0.8,0.8,0.469502121,0.74513138,0.65,1,july,916,Niger,PBO
1881,10051,Mashegu,Oke-Ero,2025,Mashegu,0.8,0.8,0.8,0.8,0.469502121,0.74513138,0.65,2,july,2011,Niger,PBO
1882,10052,Mashegu,Oke-Ero,2028,Mashegu,0.8,0.8,0.8,0.8,0.469502121,0.74513138,0.65,3,july,3106,Niger,PBO
1883,845,Mashi,Rimi,2021,Mashi,0.87804878,0.8,0.8,0.8,0.651664195,0.75035114,0.837750975,1,march,435,Katsina,PBO
1884,8451,Mashi,Rimi,2024,Mashi,0.87804878,0.8,0.8,0.8,0.651664195,0.75035114,0.837750975,2,march,1530,Katsina,PBO
1885,8452,Mashi,Rimi,2027,Mashi,0.87804878,0.8,0.8,0.8,0.651664195,0.75035114,0.837750975,3,march,2625,Katsina,PBO
1886,8453,Mashi,Rimi,2030,Mashi,0.87804878,0.8,0.8,0.8,0.651664195,0.75035114,0.837750975,4,march,3720,Katsina,PBO
1887,847,Matazuu,Rimi,2021,Matazuu,0.961538462,0.923076923,0.941176471,0.984615385,0.801649222,0.751797373,0.923679212,1,march,435,Katsina,PBO
1888,8471,Matazuu,Rimi,2024,Matazuu,0.961538462,0.923076923,0.941176471,0.984615385,0.801649222,0.751797373,0.923679212,2,march,1530,Katsina,PBO
1889,8472,Matazuu,Rimi,2027,Matazuu,0.961538462,0.923076923,0.941176471,0.984615385,0.801649222,0.751797373,0.923679212,3,march,2625,Katsina,PBO
1890,8473,Matazuu,Rimi,2030,Matazuu,0.961538462,0.923076923,0.941176471,0.984615385,0.801649222,0.751797373,0.923679212,4,march,3720,Katsina,PBO
1891,47,Mayo-Belwa,Alkaleri,2020,Mayo-Belwa,0.8,0.8,0.8,0.8,0.615915722,0.74977065,0.805165057,1,july,186,Adamawa,PBO
1892,472,Mayo-Belwa,Alkaleri,2023,Mayo-Belwa,0.8,0.8,0.8,0.8,0.615915722,0.74977065,0.805165057,2,july,1281,Adamawa,PBO
1893,474,Mayo-Belwa,Alkaleri,2026,Mayo-Belwa,0.8,0.8,0.8,0.8,0.615915722,0.74977065,0.805165057,3,july,2376,Adamawa,PBO
1894,476,Mayo-Belwa,Alkaleri,2029,Mayo-Belwa,0.8,0.8,0.8,0.8,0.615915722,0.74977065,0.805165057,4,july,3471,Adamawa,PBO
1895,545,Mbaitoli,Ngor-Okpala,2020,Mbaitoli,0.8,0.8,0.8,0.8,0.257476859,0.710250224,0.65,1,june,162,Imo,PBO
1896,5451,Mbaitoli,Ngor-Okpala,2023,Mbaitoli,0.8,0.8,0.8,0.8,0.257476859,0.710250224,0.65,2,june,1257,Imo,PBO
1897,5452,Mbaitoli,Ngor-Okpala,2026,Mbaitoli,0.8,0.8,0.8,0.8,0.257476859,0.710250224,0.65,3,june,2352,Imo,PBO
1898,5453,Mbaitoli,Ngor-Okpala,2029,Mbaitoli,0.8,0.8,0.8,0.8,0.257476859,0.710250224,0.65,4,june,3447,Imo,PBO
1899,849,Mbo,Nsit Ubium,2021,Mbo,0.8,0.8,0.8,0.8,0.299002486,0.723938871,0.65,1,june,527,Akwa Ibom,PBO
1900,8491,Mbo,Nsit Ubium,2024,Mbo,0.8,0.8,0.8,0.8,0.299002486,0.723938871,0.65,2,june,1622,Akwa Ibom,PBO
1901,8492,Mbo,Nsit Ubium,2027,Mbo,0.8,0.8,0.8,0.8,0.299002486,0.723938871,0.65,3,june,2717,Akwa Ibom,PBO
1902,8493,Mbo,Nsit Ubium,2030,Mbo,0.8,0.8,0.8,0.8,0.299002486,0.723938871,0.65,4,june,3812,Akwa Ibom,PBO
1903,1503,Michika,Darazo,2020,Michika,0.8,0.8,0.8,0.8,0.688720491,0.750831436,0.865643635,1,july,186,Adamawa,PBO
1904,15031,Michika,Darazo,2023,Michika,0.8,0.8,0.8,0.8,0.688720491,0.750831436,0.865643635,2,july,1281,Adamawa,PBO
1905,15032,Michika,Darazo,2026,Michika,0.8,0.8,0.8,0.8,0.688720491,0.750831436,0.865643635,3,july,2376,Adamawa,PBO
1906,15033,Michika,Darazo,2029,Michika,0.8,0.8,0.8,0.8,0.688720491,0.750831436,0.865643635,4,july,3471,Adamawa,PBO
1907,851,Miga,Taura,2021,Miga,0.8,0.916666667,0.962962963,0.97826087,0.71898178,0.751152503,0.884705609,1,july,551,Jigawa,PBO
1908,8511,Miga,Taura,2024,Miga,0.8,0.916666667,0.962962963,0.97826087,0.71898178,0.751152503,0.884705609,2,july,1646,Jigawa,PBO
1909,8512,Miga,Taura,2027,Miga,0.8,0.916666667,0.962962963,0.97826087,0.71898178,0.751152503,0.884705609,3,july,2741,Jigawa,PBO
1910,8513,Miga,Taura,2030,Miga,0.8,0.916666667,0.962962963,0.97826087,0.71898178,0.751152503,0.884705609,4,july,3836,Jigawa,PBO
1911,1223,Mikang,Alkaleri,2020,Mikang,0.8,0.8,0.8,0.8,0.413678475,0.741412838,0.65,1,july,186,Plateau,PBO
1912,12231,Mikang,Alkaleri,2023,Mikang,0.8,0.8,0.8,0.8,0.413678475,0.741412838,0.65,2,july,1281,Plateau,PBO
1913,12232,Mikang,Alkaleri,2026,Mikang,0.8,0.8,0.8,0.8,0.413678475,0.741412838,0.65,3,july,2376,Plateau,PBO
1914,12233,Mikang,Alkaleri,2029,Mikang,0.8,0.8,0.8,0.8,0.413678475,0.741412838,0.65,4,july,3471,Plateau,PBO
1915,743,Minjibir,Taura,2022,Minjibir,0.8,0.8,0.8,0.8,0.765361635,0.751549337,0.908619252,1,july,916,Kano,PBO
1916,7431,Minjibir,Taura,2025,Minjibir,0.8,0.8,0.8,0.8,0.765361635,0.751549337,0.908619252,2,july,2011,Kano,PBO
1917,7432,Minjibir,Taura,2028,Minjibir,0.8,0.8,0.8,0.8,0.765361635,0.751549337,0.908619252,3,july,3106,Kano,PBO
1918,853,Misau,Darazo,2021,Misau,0.8,0.8,0.8,0.8,0.803277912,0.75180744,0.924290903,1,july,551,Bauchi,PBO
1919,8531,Misau,Darazo,2024,Misau,0.8,0.8,0.8,0.8,0.803277912,0.75180744,0.924290903,2,july,1646,Bauchi,PBO
1920,8532,Misau,Darazo,2027,Misau,0.8,0.8,0.8,0.8,0.803277912,0.75180744,0.924290903,3,july,2741,Bauchi,PBO
1921,8533,Misau,Darazo,2030,Misau,0.8,0.8,0.8,0.8,0.803277912,0.75180744,0.924290903,4,july,3836,Bauchi,PBO
1922,855,Mkpat Enin,Nsit Ubium,2021,Mkpat Enin,0.8,0.8,0.8,0.8,0.225930858,0.694424558,0.65,1,june,527,Akwa Ibom,PBO
1923,8551,Mkpat Enin,Nsit Ubium,2024,Mkpat Enin,0.8,0.8,0.8,0.8,0.225930858,0.694424558,0.65,2,june,1622,Akwa Ibom,PBO
1924,8552,Mkpat Enin,Nsit Ubium,2027,Mkpat Enin,0.8,0.8,0.8,0.8,0.225930858,0.694424558,0.65,3,june,2717,Akwa Ibom,PBO
1925,8553,Mkpat Enin,Nsit Ubium,2030,Mkpat Enin,0.8,0.8,0.8,0.8,0.225930858,0.694424558,0.65,4,june,3812,Akwa Ibom,PBO
1926,457,Moba,Oke-Ero,2020,Moba,0.8,0.8,0.8,0.8,0.282164723,0.719146001,0.65,1,july,186,Ekiti,PBO
1927,4571,Moba,Oke-Ero,2023,Moba,0.8,0.8,0.8,0.8,0.282164723,0.719146001,0.65,2,july,1281,Ekiti,PBO
1928,4572,Moba,Oke-Ero,2026,Moba,0.8,0.8,0.8,0.8,0.282164723,0.719146001,0.65,3,july,2376,Ekiti,PBO
1929,4573,Moba,Oke-Ero,2029,Moba,0.8,0.8,0.8,0.8,0.282164723,0.719146001,0.65,4,july,3471,Ekiti,PBO
1930,1487,Mobbar,Babura,2020,Mobbar,0.8,0.8,0.8,0.8,0.814938687,0.751877109,0.928523273,1,may,131,Borno,PBO
1931,14871,Mobbar,Babura,2023,Mobbar,0.8,0.8,0.8,0.8,0.814938687,0.751877109,0.928523273,2,may,1226,Borno,PBO
1932,14872,Mobbar,Babura,2026,Mobbar,0.8,0.8,0.8,0.8,0.814938687,0.751877109,0.928523273,3,may,2321,Borno,PBO
1933,14873,Mobbar,Babura,2029,Mobbar,0.8,0.8,0.8,0.8,0.814938687,0.751877109,0.928523273,4,may,3416,Borno,PBO
1934,1011,Mokwa,Oke-Ero,2022,Mokwa,0.8,0.8,0.8,0.8,0.422191007,0.742100564,0.65,1,july,916,Niger,PBO
1935,10111,Mokwa,Oke-Ero,2025,Mokwa,0.8,0.8,0.8,0.8,0.422191007,0.742100564,0.65,2,july,2011,Niger,PBO
1936,10112,Mokwa,Oke-Ero,2028,Mokwa,0.8,0.8,0.8,0.8,0.422191007,0.742100564,0.65,3,july,3106,Niger,PBO
1937,1485,Monguno,Babura,2020,Monguno,0.8,0.8,0.8,0.8,0.734824367,0.75129968,0.893536771,1,may,131,Borno,PBO
1938,14851,Monguno,Babura,2023,Monguno,0.8,0.8,0.8,0.8,0.734824367,0.75129968,0.893536771,2,may,1226,Borno,PBO
1939,14852,Monguno,Babura,2026,Monguno,0.8,0.8,0.8,0.8,0.734824367,0.75129968,0.893536771,3,may,2321,Borno,PBO
1940,14853,Monguno,Babura,2029,Monguno,0.8,0.8,0.8,0.8,0.734824367,0.75129968,0.893536771,4,may,3416,Borno,PBO
1941,887,Mopa-Muro,Oke-Ero,2020,Mopa-Muro,0.8,0.8,0.8,0.8,0.291856976,0.722013254,0.65,1,july,186,Kogi,PBO
1942,8871,Mopa-Muro,Oke-Ero,2023,Mopa-Muro,0.8,0.8,0.8,0.8,0.291856976,0.722013254,0.65,2,july,1281,Kogi,PBO
1943,8872,Mopa-Muro,Oke-Ero,2026,Mopa-Muro,0.8,0.8,0.8,0.8,0.291856976,0.722013254,0.65,3,july,2376,Kogi,PBO
1944,8873,Mopa-Muro,Oke-Ero,2029,Mopa-Muro,0.8,0.8,0.8,0.8,0.291856976,0.722013254,0.65,4,july,3471,Kogi,PBO
1945,917,Moro,Oke-Ero,2020,Moro,0.8,0.8,0.8,0.8,0.336971467,0.732028408,0.65,1,july,186,Kwara,PBO
1946,9171,Moro,Oke-Ero,2023,Moro,0.8,0.8,0.8,0.8,0.336971467,0.732028408,0.65,2,july,1281,Kwara,PBO
1947,9172,Moro,Oke-Ero,2026,Moro,0.8,0.8,0.8,0.8,0.336971467,0.732028408,0.65,3,july,2376,Kwara,PBO
1948,9173,Moro,Oke-Ero,2029,Moro,0.8,0.8,0.8,0.8,0.336971467,0.732028408,0.65,4,july,3471,Kwara,PBO
1949,1505,Mubi North,Darazo,2020,Mubi North,0.8,0.8,0.8,0.8,0.698641529,0.750942973,0.872231182,1,july,186,Adamawa,PBO
1950,15051,Mubi North,Darazo,2023,Mubi North,0.8,0.8,0.8,0.8,0.698641529,0.750942973,0.872231182,2,july,1281,Adamawa,PBO
1951,15052,Mubi North,Darazo,2026,Mubi North,0.8,0.8,0.8,0.8,0.698641529,0.750942973,0.872231182,3,july,2376,Adamawa,PBO
1952,15053,Mubi North,Darazo,2029,Mubi North,0.8,0.8,0.8,0.8,0.698641529,0.750942973,0.872231182,4,july,3471,Adamawa,PBO
1953,1301,Mubi South,Darazo,2020,Mubi South,0.8,0.8,0.8,0.8,0.692375167,0.750873281,0.868110544,1,july,186,Adamawa,PBO
1954,13011,Mubi South,Darazo,2023,Mubi South,0.8,0.8,0.8,0.8,0.692375167,0.750873281,0.868110544,2,july,1281,Adamawa,PBO
1955,13012,Mubi South,Darazo,2026,Mubi South,0.8,0.8,0.8,0.8,0.692375167,0.750873281,0.868110544,3,july,2376,Adamawa,PBO
1956,13013,Mubi South,Darazo,2029,Mubi South,0.8,0.8,0.8,0.8,0.692375167,0.750873281,0.868110544,4,july,3471,Adamawa,PBO
1957,857,Musawa,Gwarzo,2021,Musawa,0.8,0.8,0.8,0.8,0.831548285,0.751969493,0.93412969,1,august,588,Katsina,PBO
1958,8571,Musawa,Gwarzo,2024,Musawa,0.8,0.8,0.8,0.8,0.831548285,0.751969493,0.93412969,2,august,1683,Katsina,PBO
1959,8572,Musawa,Gwarzo,2027,Musawa,0.8,0.8,0.8,0.8,0.831548285,0.751969493,0.93412969,3,august,2778,Katsina,PBO
1960,8573,Musawa,Gwarzo,2030,Musawa,0.8,0.8,0.8,0.8,0.831548285,0.751969493,0.93412969,4,august,3873,Katsina,PBO
1961,943,Mushin,Isoko South,2020,Mushin,0.8,0.8,0.8,0.8,0.475938767,0.520071762,0.53,1,june,162,Lagos,Urban areas
1962,9431,Mushin,Isoko South,2023,Mushin,0.8,0.8,0.8,0.8,0.475938767,0.520071762,0.53,2,june,1257,Lagos,Urban areas
1963,9432,Mushin,Isoko South,2026,Mushin,0.8,0.8,0.8,0.8,0.475938767,0.520071762,0.53,3,june,2352,Lagos,Urban areas
1964,9433,Mushin,Isoko South,2029,Mushin,0.8,0.8,0.8,0.8,0.475938767,0.520071762,0.53,4,june,3447,Lagos,Urban areas
1965,1013,Muya,Giwa,2022,Muya,0.8,0.8,0.8,0.8,0.602049914,0.749507024,0.790792032,1,august,953,Niger,PBO
1966,10131,Muya,Giwa,2025,Muya,0.8,0.8,0.8,0.8,0.602049914,0.749507024,0.790792032,2,august,2048,Niger,PBO
1967,10132,Muya,Giwa,2028,Muya,0.8,0.8,0.8,0.8,0.602049914,0.749507024,0.790792032,3,august,3143,Niger,PBO
1968,859,Nafada,Alkaleri,2021,Nafada,0.8,0.8,0.8,0.8,0.699548844,0.750952854,0.872816603,1,july,551,Gombe,PBO
1969,8591,Nafada,Alkaleri,2024,Nafada,0.8,0.8,0.8,0.8,0.699548844,0.750952854,0.872816603,2,july,1646,Gombe,PBO
1970,8592,Nafada,Alkaleri,2027,Nafada,0.8,0.8,0.8,0.8,0.699548844,0.750952854,0.872816603,3,july,2741,Gombe,PBO
1971,8593,Nafada,Alkaleri,2030,Nafada,0.8,0.8,0.8,0.8,0.699548844,0.750952854,0.872816603,4,july,3836,Gombe,PBO
1972,1361,Nangere,Darazo,2022,Nangere,0.8,0.8,0.8,0.8,0.80170709,0.751797732,0.923701034,1,july,916,Yobe,PBO
1973,13611,Nangere,Darazo,2025,Nangere,0.8,0.8,0.8,0.8,0.80170709,0.751797732,0.923701034,2,july,2011,Yobe,PBO
1974,13612,Nangere,Darazo,2028,Nangere,0.8,0.8,0.8,0.8,0.80170709,0.751797732,0.923701034,3,july,3106,Yobe,PBO
1975,953,Nasarawa-Eggon,Alkaleri,2021,Nasarawa-Eggon,0.8,0.8,0.8,0.8,0.497648158,0.746451112,0.65,1,july,551,Nasarawa,PBO
1976,9531,Nasarawa-Eggon,Alkaleri,2024,Nasarawa-Eggon,0.8,0.8,0.8,0.8,0.497648158,0.746451112,0.65,2,july,1646,Nasarawa,PBO
1977,9532,Nasarawa-Eggon,Alkaleri,2027,Nasarawa-Eggon,0.8,0.8,0.8,0.8,0.497648158,0.746451112,0.65,3,july,2741,Nasarawa,PBO
1978,9533,Nasarawa-Eggon,Alkaleri,2030,Nasarawa-Eggon,0.8,0.8,0.8,0.8,0.497648158,0.746451112,0.65,4,july,3836,Nasarawa,PBO
1979,745,Nasarawa1,Alkaleri,2022,Nasarawa1,0.8,0.8,0.8,0.8,0.596034944,0.605439633,0.53,1,july,916,Kano,Urban areas
1980,7451,Nasarawa1,Alkaleri,2025,Nasarawa1,0.8,0.8,0.8,0.8,0.596034944,0.605439633,0.53,2,july,2011,Kano,Urban areas
1981,7452,Nasarawa1,Alkaleri,2028,Nasarawa1,0.8,0.8,0.8,0.8,0.596034944,0.605439633,0.53,3,july,3106,Kano,Urban areas
1982,945,Nasarawa2,Keana,2021,Nasarawa2,0.8,0.8,0.8,0.8,0.379114078,0.738010234,0.65,1,august,588,Nasarawa,PBO
1983,9451,Nasarawa2,Keana,2024,Nasarawa2,0.8,0.8,0.8,0.8,0.379114078,0.738010234,0.65,2,august,1683,Nasarawa,PBO
1984,9452,Nasarawa2,Keana,2027,Nasarawa2,0.8,0.8,0.8,0.8,0.379114078,0.738010234,0.65,3,august,2778,Nasarawa,PBO
1985,9453,Nasarawa2,Keana,2030,Nasarawa2,0.8,0.8,0.8,0.8,0.379114078,0.738010234,0.65,4,august,3873,Nasarawa,PBO
1986,337,Ndokwa East,Ahoada West,2022,Ndokwa East,0.8,0.8,0.8,0.8,0.258105917,0.71050969,0.65,1,may,861,Delta,PBO
1987,3371,Ndokwa East,Ahoada West,2025,Ndokwa East,0.8,0.8,0.8,0.8,0.258105917,0.71050969,0.65,2,may,1956,Delta,PBO
1988,3372,Ndokwa East,Ahoada West,2028,Ndokwa East,0.8,0.8,0.8,0.8,0.258105917,0.71050969,0.65,3,may,3051,Delta,PBO
1989,339,Ndokwa West,Isoko South,2022,Ndokwa West,0.8,0.8,0.8,0.8,0.26790329,0.714315831,0.65,1,june,892,Delta,PBO
1990,3391,Ndokwa West,Isoko South,2025,Ndokwa West,0.8,0.8,0.8,0.8,0.26790329,0.714315831,0.65,2,june,1987,Delta,PBO
1991,3392,Ndokwa West,Isoko South,2028,Ndokwa West,0.8,0.8,0.8,0.8,0.26790329,0.714315831,0.65,3,june,3082,Delta,PBO
1992,197,Nembe,Ahoada West,2020,Nembe,0.8,0.8,0.8,0.8,0.273335383,0.716248429,0.65,1,may,131,Bayelsa,PBO
1993,1971,Nembe,Ahoada West,2023,Nembe,0.8,0.8,0.8,0.8,0.273335383,0.716248429,0.65,2,may,1226,Bayelsa,PBO
1994,1972,Nembe,Ahoada West,2026,Nembe,0.8,0.8,0.8,0.8,0.273335383,0.716248429,0.65,3,may,2321,Bayelsa,PBO
